Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957)
4.161502717052354e-12,0.0028933386630524715,2.519329159196066e-18,3.3910356108225307e-14,6.3273072844062533e-13,2.4985724344337876e-18,7.7440519379899973e-13,2.0661148082431226e-20,-1.5944139914130821e-29,-8.6535622255374205e-19,2.0072761100679971e-33,8.6544779731281431e-19,2.6944444906040515e-27,3.8615672850403992e-18,4.7522590986004916e-24,-1.6069156454004977e-29,6.2971140693758885e-33,2.7007466400479825e-27,7.3910908568336059e-35,-2.5066635075417456e-41,2.905705206042069e-25,3.9752482517677934e-27,5.4980968435131441e-20,9.0660138388074957e-25,9.0704607052161583e-14,2.6223319695743473e-23,7.7331724059809905e-27,1.7637823246767541e-22,-2.9980729672241408e-39,1.5566179747932481e-34,5.8773819780785059e-24,3.9825748534141242e-32,2.1011718055013453e-43,0.88129999999999997,0.0,0.0,0.0,0.0098895005970636926,0.10880299879632656,9.9999999999996088e-05,1.2662633227910079e-08,1.2474032229385997e-07,1.2387470455045765e-07,3.21685130570613e-14,1.031093711649515e-09,2.5221621536024449e-08,1.717730714318789e-10,9.6174368983822645e-18,1.1324200887352095e-18,3.5725437544756072e-17,2.1103480000062175e-13,7.6130283089983289e-08,5.0103691501160433e-12,1.9794019435814678e-20,1.7873948103966373e-19,1.1404748094205665e-21,1.9530468376862067e-20,1.3555974555874942e-07,1.3462955790439462e-23,9.8499812554537203e-27,2.6462227480246001e-27,5.1294235585055068e-31,9.9222474637544733e-32,5.2610231188663272e-12,9.0672647994254843e-14,2.1739943394762293e-17,1.0273604471222611e-17,2.067695842840709e-15,5.2828303612255164e-22,-8.7462894278582607e-23,7.8508537656838611e-14,1.0131983219090073e-29,7.3354470895249957e-14
4.2885647876776164e-12,0.0028933386628560943,2.6732742553641896e-18,3.597357829150345e-14,6.5115499523335472e-13,2.6505950177350312e-18,8.1112820761746503e-13,2.2493846753727198e-20,-1.590698418494725e-29,-2.6362986145339467e-19,2.1265202136624358e-33,2.6372615438821737e-19,2.7765315521760758e-27,3.986076467936461e-18,5.249950026264402e-24,-1.6037075609624222e-29,6.8676422025773818e-33,2.8516930969752173e-27,8.1286351707508224e-35,-2.4774550422119428e-41,3.205914590944338e-25,3.948584434801957e-27,5.8742228999960865e-20,1.0668380086937995e-24,9.9217909328878418e-14,2.9563097163411826e-23,8.9848631817231926e-27,1.9287115164973711e-22,-3.1194475791583812e-39,1.6362799126702923e-34,6.4845986537346169e-24,4.5414757233128751e-32,2.5067888450610189e-43,0.88129999999999997,0.0,0.0,0.0,0.0098894853624410407,0.10880299872838214,9.9999999999995953e-05,1.3049245079133186e-08,1.2854777792534218e-07,1.2762639001539378e-07,3.3150408621027603e-14,1.092751869531291e-09,2.5222043884527744e-08,1.7802159352619293e-10,1.0192549958526142e-17,1.1736137487703422e-18,3.9336501191547641e-17,2.2411122883109384e-13,7.8726769645423909e-08,5.3209320582855281e-12,2.0522718671141786e-20,1.9555734627237788e-19,1.2102355868664947e-21,2.1378956620889783e-20,1.4018313636924003e-07,1.5198983391014469e-23,1.1463715569167436e-26,3.0807132229840632e-27,6.1575420467405474e-31,1.1822334721186216e-31,5.5833614845498755e-12,9.9182803162084291e-14,2.3833120729635228e-17,1.1331231717822499e-17,2.0770172339549179e-15,5.9833140350070959e-22,-9.1830029810044243e-23,8.3873443761754211e-14,1.1796601620080043e-29,7.581218310408131e-14
4.415626858302879e-12,0.002893338662654916,2.8316653225093277e-18,3.8095605268076348e-14,6.6904599075501293e-13,2.8069506975362916e-18,8.4862594238837718e-13,2.4438892599446732e-20,-1.5960526514303131e-29,-4.6502779670261185e-18,2.2386472830762181e-33,4.6503409160123836e-18,2.8583846843618089e-27,3.9837968251254565e-18,5.8476645648742478e-24,-1.609614980477466e-29,7.4707892040358146e-33,3.0064172933767078e-27,8.9163464204995898e-35,-2.4250830664482696e-41,3.526318249197584e-25,3.9973824392516396e-27,6.262944236139116e-20,1.0672713018909149e-24,1.0824473031840977e-13,3.3211363628560305e-23,1.0393416896518155e-26,2.103521037800825e-22,-3.24041237187285e-39,1.7167143237522582e-34,7.132661299027762e-24,5.1580769470924057e-32,2.9717852306760383e-43,0.88129999999999997,0.0,0.0,0.0,0.0098894701278472302,0.1088029986587776,9.9999999999995966e-05,1.3435856159737023e-08,1.3235521891674616e-07,1.3137639612802784e-07,3.4132300408164475e-14,1.1560673714699032e-09,2.5222350534200894e-08,1.842721846555862e-10,1.0783121858628998e-17,1.2148210491085751e-18,4.3196049139040832e-17,2.3758079093740491e-13,8.1323292720851501e-08,5.6408312918115689e-12,2.1252233073526846e-20,2.1339529757282739e-19,1.2819302074811996e-21,2.3338634215409584e-20,1.4480659308176754e-07,1.7096595919086457e-23,1.3281377239154695e-26,3.5702931126980884e-27,7.3515919940298989e-31,1.4015032192892363e-31,5.9150543815808717e-12,1.0820627707954445e-13,2.6055823521061369e-17,1.2459416132934738e-17,2.0859818088576309e-15,6.7527672379067997e-22,-5.800781789207025e-23,8.9417416621535767e-14,1.3672473522019929e-29,7.8279526700287204e-14
4.542688928928141e-12,0.002893338662448969,2.9944005685770726e-18,4.0275015037844574e-14,6.8678082711284637e-13,2.9675347255697387e-18,8.8689946563102319e-13,2.6500495477053124e-20,-1.6046980879181461e-29,-1.5898313604107835e-21,2.3439633041060311e-33,1.6103817094507356e-21,2.9401301435558445e-27,3.9510905597519085e-18,6.4962608124224451e-24,-1.6188259456455326e-29,8.107294874345517e-33,3.1609026311996418e-27,9.7556362350203018e-35,-2.3766832270190032e-41,3.8675817762855415e-25,4.0734625101577579e-27,6.6642598317404664e-20,9.6088092732808566e-25,1.1779974453868679e-13,3.7186437306687122e-23,1.1973098209888742e-26,2.2884852336471092e-22,-3.3616853815879275e-39,1.799390425490115e-34,7.8229151341214727e-24,5.836316577958951e-32,3.4898476788850728e-43,0.88129999999999997,0.0,0.0,0.0,0.0098894548932814026,0.10880299858752379,9.999999999999598e-05,1.3822466469723048e-08,1.3616264598612868e-07,1.3512473354115519e-07,3.5114188602867552e-14,1.2210295690226752e-09,2.522257059737598e-08,1.905244875224536e-10,1.1389053275577943e-17,1.2560396342328876e-18,4.7313795513811053e-17,2.5144349745601747e-13,8.3919842024355038e-08,5.9700667867910383e-12,2.1982521842019596e-20,2.3228301637553615e-19,1.3555476141587854e-21,2.5412527033057118e-20,1.4943009737038074e-07,1.9165350623955966e-23,1.5321529364946844e-26,4.1200053407880888e-27,8.7322606429597781e-31,1.6535086196496711e-31,6.2560827092034507e-12,1.1775773820586216e-13,2.8411850758864077e-17,1.3660416981067073e-17,2.095156889800044e-15,7.5957957139866311e-22,-1.5005085074366639e-23,9.5140403265022083e-14,1.5778967334040748e-29,8.0756314033973976e-14
4.669750999553403e-12,0.0028933386622382947,3.1613995494549426e-18,4.2510675560766878e-14,7.0431921419508061e-13,3.1322637227049041e-18,9.2594936700008462e-13,2.8682940398381694e-20,-1.6519528458601396e-29,-2.6253956472227994e-18,2.5242792410629531e-33,2.6253614298782352e-18,3.0224360240103644e-27,3.8814218872046295e-18,7.2002539955413871e-24,-1.6666764650528209e-29,8.7770821305126967e-33,3.3120562029202584e-27,1.064688991633941e-34,-2.1579779468960442e-41,4.2303797535457296e-25,4.5668935004521104e-27,7.0781686224874067e-20,2.089825544757726e-24,1.2789759655830672e-13,4.1507151491944304e-23,1.3739005703160908e-26,2.4838719435337381e-22,-3.4851814699021886e-39,1.8892420058861525e-34,8.556705268287079e-24,6.5802680056767398e-32,4.0620336900185711e-43,0.88129999999999997,0.0,0.0,0.0,0.009889439658743223,0.10880299851463174,9.9999999999996047e-05,1.420907600909271e-08,1.3997005940326569e-07,1.3887141283919658e-07,3.6096073275543137e-14,1.2876278820942097e-09,2.5222725597086775e-08,1.9677820664916553e-10,1.2010245523767631e-17,1.2972675561801059e-18,5.1699574571253349e-17,2.6569936049787961e-13,8.6516409947025431e-08,6.3086384803460574e-12,2.2713551300636325e-20,2.5225015470497144e-19,1.4310768428653621e-21,2.7603643333925959e-20,1.5405363568654115e-07,2.14150598852008e-23,1.7603801607165763e-26,4.7351859573371916e-27,1.0322096122446519e-30,1.9420211555038681e-31,6.6064274245996513e-12,1.2785182506326478e-13,3.0904993672950767e-17,1.4936488935020931e-17,2.1044456233324038e-15,8.5171790780474955e-22,3.9147203553699901e-23,1.0104235009608324e-13,1.8136580878959357e-29,8.324261581519472e-14
4.796813070178666e-12,0.002893338662022902,3.3326842427851625e-18,4.4802845044090598e-14,7.2210060653592163e-13,3.3011567535672723e-18,9.6577635054868052e-13,3.0990588999539032e-20,-1.6911944734765504e-29,7.074904902487982e-20,2.7006995082920743e-33,-7.0814853318801184e-20,3.1047862437297475e-27,3.8884366711953434e-18,7.9015232701119687e-24,-1.7064985170235517e-29,9.4796396574111149e-33,3.4612070311859502e-27,1.1590277891487143e-34,-1.9767566558084878e-41,4.6153683840640655e-25,4.985742900182796e-27,7.5046695143699017e-20,3.1807996490184361e-24,1.3855290109730159e-13,4.6192853363801522e-23,1.5707097738848829e-26,2.689946944779783e-22,-3.6119829239399778e-39,1.9899724342636837e-34,9.3353766939023341e-24,7.394152259049307e-32,4.6922802580371354e-43,0.88129999999999997,0.0,0.0,0.0,0.0098894244242319802,0.10880299844011213,9.9999999999996047e-05,1.4595684777847416e-08,1.437774598422925e-07,1.4261644453869046e-07,3.7077954599359515e-14,1.3558517984470891e-09,2.5222832139655391e-08,2.03033095351645e-10,1.264660055053663e-17,1.3385031886629602e-18,5.6363339381032168e-17,2.8034839310629136e-13,8.9112990618130699e-08,6.6565463112922806e-12,2.3445293313376922e-20,2.733263353158052e-19,1.5085070219178487e-21,2.9914973930415715e-20,1.586771975767475e-07,2.3855789510289619e-23,2.0148920273690302e-26,5.4214727336010721e-27,1.2145625428532289e-30,2.2711269245556572e-31,6.9660695425871908e-12,1.385031463377191e-13,3.3539035759462752e-17,1.6289882079228938e-17,2.1139817502696336e-15,9.5218732312715119e-22,7.0234132855699568e-23,1.071232031197133e-13,2.0766974854229925e-29,8.5738739918141894e-14
4.923875140803928e-12,0.002893338661802842,3.5083272724717108e-18,4.7152469260881877e-14,7.4013496077347881e-13,3.4742835493073584e-18,1.0063802770936125e-12,3.3427877579787164e-20,-1.7037510934950756e-29,-1.22220560816839e-19,2.8357181820743979e-33,1.2214850410233432e-19,3.1868670464677303e-27,3.9771440834505263e-18,8.5985967429118485e-24,-1.7196108037197595e-29,1.0214791829936063e-32,3.6118911959044402e-27,1.2586622740308511e-34,-1.9159897247311011e-41,5.02320825862986e-25,5.1260570091561703e-27,7.9437613888886747e-20,3.5939940599323795e-24,1.4978024309902603e-13,5.1263403132386497e-23,1.7894210835416643e-26,2.9069787181083784e-22,-3.741146521639058e-39,2.0994465946587164e-34,1.0160274284769647e-23,8.2823290075618998e-32,5.397620999201903e-43,0.88129999999999997,0.0,0.0,0.0,0.0098894091897474418,0.1088029983639756,9.9999999999995953e-05,1.498229277598856e-08,1.4758484752664086e-07,1.4635983908863773e-07,3.8059832632323521e-14,1.425690873355453e-09,2.522290255679041e-08,2.0928895002031807e-10,1.3298020932936032e-17,1.3797451893667943e-18,6.1315160902373515e-17,2.9539060816575152e-13,9.1709579678118947e-08,7.0137902195373355e-12,2.4177724651946787e-20,2.9554115173541734e-19,1.5878273714738805e-21,3.2349492303716358e-20,1.6330077527833912e-07,2.6497857533535446e-23,2.2978729432433765e-26,6.184811220465685e-27,1.4229442769526643e-30,2.6452399049117344e-31,7.3349901354055263e-12,1.4972628095079239e-13,3.6317752799427732e-17,1.7722841917815704e-17,2.1235581902735873e-15,1.0615012074010782e-21,7.6745884218064592e-23,1.1338290799634703e-13,2.3692996446862275e-29,8.8244910871276382e-14
5.05093721142919e-12,0.0028933386615781396,3.6883841452372888e-18,4.9560261932827316e-14,7.5826012337789045e-13,3.6516967438416426e-18,1.0477609056796401e-12,3.599931550154932e-20,-1.7000861229170715e-29,1.4048774672108901e-19,2.9441366228681977e-33,-1.4055415490659582e-19,3.2687349235258328e-27,4.1036662617681159e-18,9.3154879378306951e-24,-1.7164871581350005e-29,1.0983093384236888e-32,3.7669159177269966e-27,1.3637708334738192e-34,-1.9297924171427124e-41,5.4545658224115674e-25,5.0940997809644984e-27,8.3954431086854371e-20,3.532552130584284e-24,1.615941778247181e-13,5.6739172905653963e-23,2.0318083794731225e-26,3.1352400776002993e-22,-3.8708908780094627e-39,2.2126437088574753e-34,1.1032742794063104e-23,9.2492966906341127e-32,6.1984198871376306e-43,0.88129999999999997,0.0,0.0,0.0,0.0098893939552896198,0.10880299828623269,9.9999999999995831e-05,1.5368900003517547e-08,1.513922224602935e-07,1.5010160687095496e-07,3.9041707375261315e-14,1.4971347291500717e-09,2.5222945922221795e-08,2.1554560250340483e-10,1.3964409873486159e-17,1.4209924497357017e-18,6.6565226769920941e-17,3.1082601782780264e-13,9.4306173919213009e-08,7.3803701452804823e-12,2.4910826143657931e-20,3.1892416826180069e-19,1.6690272028621392e-21,3.4910154756717402e-20,1.6792436307953129e-07,2.935183263959161e-23,2.6116218584506579e-26,7.0314626946514485e-27,1.6602326436616854e-30,3.0691195140381976e-31,7.7131703324346288e-12,1.6153577815417886e-13,3.9244912883295565e-17,1.9237609384461818e-17,2.1330250544334267e-15,1.180190974914125e-21,7.1890889588432574e-23,1.1982141012786054e-13,2.6938710311948488e-29,9.0761107550559839e-14
5.177999282054453e-12,0.0028933386613488234,3.872824569101007e-18,5.2025772662876409e-14,7.7591126475203152e-13,3.8333631926604084e-18,1.0899165003963197e-12,3.8709483345854828e-20,-1.7021572256624093e-29,-2.9225122849862941e-18,3.0563240071850094e-33,2.9224177966520916e-18,3.3504379796376412e-27,4.1183324264402369e-18,1.0131312258377035e-23,-1.7191386192339264e-29,1.178563291814544e-32,3.9253844263300301e-27,1.4745767924543683e-34,-1.924694585592223e-41,5.9101094898052063e-25,5.1213184139303095e-27,8.859713523767736e-20,3.4882645042395293e-24,1.7400923094490058e-13,6.264104559189e-23,2.2997381104155476e-26,3.3750053633490222e-22,-4.0003398038032028e-39,2.3270425478444772e-34,1.1954126852662508e-23,1.0299694874621625e-31,7.1035482052392631e-43,0.88129999999999997,0.0,0.0,0.0,0.009889378720858967,0.10880299820689393,9.9999999999995817e-05,1.5755506460435758e-08,1.5519958421953452e-07,1.538417582009118e-07,4.0023578719062217e-14,1.5701730547789699e-09,2.522296896628163e-08,2.218029134910508e-10,1.4645671196078311e-17,1.4622440513568262e-18,7.2123840123246254e-17,3.2665463333689225e-13,9.6902770962084179e-08,7.7562860282136387e-12,2.56445819129044e-20,3.4350491993101097e-19,1.7520959179358272e-21,3.7599900561643787e-20,1.7254795674369283e-07,3.2428532643394736e-23,2.9585549364817703e-26,7.9680118403373008e-27,1.9295354587231481e-30,3.5478879891186761e-31,8.1005913199233481e-12,1.7394615762106674e-13,4.2324276434653772e-17,2.0836420852289159e-17,2.1421092060999511e-15,1.3088062815659304e-21,1.0072990344964777e-22,1.2643865473493853e-13,3.052942853492398e-29,9.3287021245950611e-14
5.305061352679715e-12,0.0028933386611149233,4.0615876893608849e-18,5.4548136555132652e-14,7.9353121796536582e-13,4.0192192095689739e-18,1.1328489133451301e-12,4.1563034770333577e-20,-1.7069371021340302e-29,2.1161724189285197e-19,3.1738111139294979e-33,-2.1173879850770933e-19,3.4321690821931291e-27,4.1365151485844235e-18,1.098703873487597e-23,-1.7244980889466e-29,1.2623263007397596e-32,4.0850473860350142e-27,1.5912536708075922e-34,-1.908633083264564e-41,6.3905045498865174e-25,5.1767880938056386e-27,9.3365714724357108e-20,3.5146598532594091e-24,1.8703989864302446e-13,6.899041365961132e-23,2.5951719585194176e-26,3.6265457372899065e-22,-4.1297249997112606e-39,2.4431155658052803e-34,1.2925770967551089e-23,1.1438307222101757e-31,8.1071963636125842e-43,0.88129999999999997,0.0,0.0,0.0,0.0098893634864549596,0.10880299812596958,9.999999999999579e-05,1.6142112146744609e-08,1.590069333535302e-07,1.5758030332763036e-07,4.1005446804830365e-14,1.6447956053099418e-09,2.5222976839403671e-08,2.2806076660612102e-10,1.5341709341334455e-17,1.5034992270032765e-18,7.800141828640734e-17,3.4287646655129358e-13,9.9499368985936221e-08,8.1415378080036393e-12,2.6378978677330416e-20,3.6931291252247831e-19,1.8370230083411164e-21,4.0421652127130666e-20,1.7717155302872814e-07,3.5739022773180557e-23,3.3412085718587674e-26,9.0013754547332654e-27,2.2342041026169763e-30,4.0870506542613873e-31,8.4972343406818728e-12,1.8697190954974246e-13,4.5559596237119288e-17,2.2521508146347075e-17,2.1514089003272891e-15,1.4479152726563493e-21,1.2852978420745019e-22,1.3323458692165964e-13,3.4491744612151806e-29,9.5822507329113993e-14
5.432123423304977e-12,0.0028933386608764717,4.2546625050189834e-18,5.7127165515038593e-14,8.1125771562897315e-13,4.2092509827862974e-18,1.176558769257223e-12,4.4564699750962868e-20,-1.7101926696214214e-29,-4.855787053591255e-19,3.2951693500913731e-33,4.854429821400107e-19,3.5139732413454793e-27,4.197566455632204e-18,1.1863273203467068e-23,-1.7283194878165805e-29,1.3496432388791791e-32,4.2458200196133983e-27,1.7139424926188364e-34,-1.8892582926382699e-41,6.8964157155024744e-25,5.2162892040777266e-27,9.8260157863448329e-20,3.590828978140155e-24,2.007006476908963e-13,7.5809178244155326e-23,2.9201687882065487e-26,3.8901295085183134e-22,-4.2593709937108013e-39,2.5617157256018649e-34,1.394901952100126e-23,1.2670061030974684e-31,9.2233898654142066e-43,0.88129999999999997,0.0,0.0,0.0,0.0098893482520773807,0.10880299804346999,9.9999999999995736e-05,1.652871706244548e-08,1.6281427010645162e-07,1.6131725243444905e-07,4.198731169601395e-14,1.7209922015694074e-09,2.5222973410579334e-08,2.3431906542122528e-10,1.60524293632387e-17,1.5447573409686916e-18,8.4208491817658815e-17,3.5949153046094996e-13,1.0209596662299403e-07,8.5361254250940309e-12,2.7114005466739321e-20,3.9637762265072659e-19,1.9237980549868173e-21,4.3378315119413018e-20,1.8179514949920094e-07,3.9294614428128956e-23,3.7622415741860974e-26,1.0138808772925576e-26,2.5778438443873509e-30,4.6925113230398993e-31,8.9030806938584159e-12,2.0062749473898817e-13,4.8954617453908244e-17,2.4295098553891271e-17,2.1609115165889583e-15,1.5981047644588784e-21,1.4344317715958589e-22,1.4020915170074072e-13,3.8853558163714122e-29,9.8367730863619985e-14
5.55918549393024e-12,0.0028933386606334963,4.4520761128313882e-18,5.976318875667602e-14,8.2906553780972428e-13,4.403482821373839e-18,1.2210459825840049e-12,4.7719293432853317e-20,-1.7110954056750798e-29,2.9302783478081787e-24,3.4163984706127584e-33,-1.4224540119147192e-22,3.5957944446962115e-27,4.2934908989202317e-18,1.276531120471068e-23,-1.7297764508195602e-29,1.4405547521590693e-32,4.4092730860261364e-27,1.8427951438068217e-34,-1.8787880320657556e-41,7.4285072068530437e-25,5.2311064462253046e-27,1.0328045291117372e-19,3.6344636743719078e-24,2.1500591154250285e-13,8.3119817250411616e-23,3.2769006018157168e-26,4.166024504128055e-22,-4.3892388273346277e-39,2.6828112060713595e-34,1.5025216752798865e-23,1.4000047540630158e-31,1.0468208949510651e-42,0.88129999999999997,0.0,0.0,0.0,0.0098893330177262199,0.10880299795940529,9.9999999999995641e-05,1.6915321207539751e-08,1.6662159452620241e-07,1.6505261563045144e-07,4.2969173404678863e-14,1.7987527386099298e-09,2.5222961429778917e-08,2.4057773233959985e-10,1.6777737008117843e-17,1.5860178816893442e-18,9.0755718731728504e-17,3.7649983816374652e-13,1.0469256290108365e-07,8.9400488205701281e-12,2.7849653437554551e-20,4.2472849388602373e-19,2.0124107394888124e-21,4.6472776346842135e-20,1.8641874442409107e-07,4.3106897031068946e-23,4.2244548767235211e-26,1.1387960366614759e-26,2.9643630306431192e-30,5.3706472622462181e-31,9.31811174231262e-12,2.1492734068351955e-13,5.2513076615805263e-17,2.6159414220190993e-17,2.1704184774741299e-15,1.7599830233076297e-21,1.4787639919539723e-22,1.4736229400959638e-13,4.3644287233774088e-29,1.0092285758464235e-13
