Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717)
5.936062343779756e-17,0.002657134459990106,2.0012151400709194e-30,4.7415059098330429e-26,6.7396345080970693e-20,2.0010993698720636e-30,1.830854025994259e-19,2.7450341753612365e-32,1.7989354376317569e-53,1.0682306623135645e-42,2.3109594871864808e-46,1.8786285695450992e-43,1.937040837320236e-35,1.6841218224275158e-24,6.5194045586561863e-38,7.9812125065222358e-55,2.4931956375316594e-50,3.2166585547303186e-39,3.2929241498398478e-52,9.3539327667474317e-91,1.2499510113759526e-64,5.9106816873579676e-64,7.5633455110566536e-80,7.8443506884645211e-58,1.3858351244278571e-63,1.2236836395844102e-57,2.2232102322664175e-46,2.9339876050274964e-39,5.9539441193444362e-69,5.3475894163388245e-77,9.4013110247736189e-72,7.7855258641512018e-74,1.6945692290615905e-87,0.88129999999999997,0.0,0.0,0.0,0.0098899999993966019,0.108803,0.0001,2.8338446249350751e-14,2.4997638943192035e-13,2.4997615595287228e-13,3.1975749736653031e-20,4.1469919039052019e-20,7.5100589789962929e-14,2.6512056517772681e-20,2.6503744207404459e-28,1.8671757941725411e-28,8.8248108159205301e-33,3.3745537756806156e-24,2.1504377409987826e-18,7.9684794279998982e-23,6.092282696664341e-33,1.1057855853351602e-35,3.5223305128130202e-37,5.8297352943692561e-41,2.8689817166631926e-18,7.7914013419511939e-49,2.198694397798412e-56,1.1912979706670732e-57,1.1011977652677603e-65,1.4540209129856275e-62,2.3525943320736943e-23
1.1877281996285647e-16,0.002657134459990106,8.009841847898392e-30,1.8978370201685669e-25,1.3485116058971767e-19,8.0096081979798037e-30,3.6634335944861768e-19,1.0987682364064148e-31,7.2004296860285775e-53,3.6837775008587886e-42,9.2498608855718808e-46,1.3438697706444838e-42,3.8757643429596776e-35,3.369706970273965e-24,2.6094609249160423e-37,6.3898231764491168e-54,1.9960725197559522e-49,1.2875017543538799e-38,2.6363564718651501e-51,2.6017324291509984e-89,1.7337971450126424e-63,8.1986586753076198e-63,2.1031744760584539e-78,1.0880836692284594e-56,1.1096317903309487e-62,9.7993943315483286e-57,8.898634307602005e-46,2.3488220368164055e-38,4.7667751523112122e-68,1.4871352163198152e-75,2.6144377517416754e-70,1.9800622945969798e-72,3.0489904175245598e-86,0.88129999999999997,0.0,0.0,0.0,0.0098899999987926805,0.108803,0.0001,5.6701513211036908e-14,5.0016986806064392e-13,5.0016941051613386e-13,1.0358753134347451e-19,1.6598764674596605e-19,1.5025617744051019e-13,1.0611428679547656e-19,1.5072206277284251e-27,8.8701741600738862e-28,7.0652295143791977e-32,1.3507007784087063e-23,8.6068519013427259e-18,3.1894678978705957e-22,4.8462101862056584e-32,8.8530061076717866e-35,2.81953808499158e-36,9.3336724933579689e-40,1.1482732223455531e-17,2.4949518053216933e-47,1.4081464260028794e-54,7.6296286349944497e-56,1.4105273724526086e-63,9.3125004898043369e-61,9.4165070024755762e-23
2.3759721301297427e-16,0.002657134459990106,3.2049315377302275e-29,7.5938120006333887e-25,2.6976053898022058e-19,3.20488314028216e-29,7.3289975431654027e-19,4.3968177809531899e-31,2.8811095933111146e-52,1.1292218411933746e-41,3.701149526583862e-45,8.8249172490867864e-42,7.7532105990840427e-35,6.7408776981285961e-24,1.0441243444904715e-36,5.113800945824465e-53,1.5974647270924453e-48,5.1516844426290746e-38,2.1099102901205412e-50,6.4704468620278437e-88,2.1464510849367965e-62,1.0149985374064182e-61,5.2303790900273285e-77,1.3470539959277633e-55,8.8823473375075643e-62,7.8434883369112579e-56,3.5606124440800849e-45,1.8797092454425732e-37,3.8148682077840387e-67,3.6985138568902012e-74,6.5020464508760833e-69,5.0556391453612914e-71,5.9523226815809002e-85,0.88129999999999997,0.0,0.0,0.0,0.0098899999975848394,0.108803,0.0001,1.1342764711784776e-13,1.0005566150477522e-12,1.0005556702159866e-12,2.97686840078347e-19,6.6416597253701595e-19,3.0053659579221104e-13,4.2457113317837309e-19,7.5986267220945136e-27,3.901928430471143e-27,5.6543548990072713e-31,5.4045613035245089e-23,3.443459177606862e-17,1.2762022647457826e-21,3.8292294510951647e-31,7.085092115310128e-34,2.2557385801620556e-35,1.4935156262705009e-38,4.5940513572774066e-17,7.9846787230262599e-46,9.0131584033322602e-53,4.8835168049126644e-54,1.8056883440916164e-61,5.9610245495646224e-59,3.7678282666038341e-22
4.752459991132098e-16,0.002657134459990106,1.2821702206444555e-28,3.0380127772337127e-24,5.3957828525745814e-19,1.2821591941786383e-28,1.466174468637971e-18,1.7592643613784481e-30,1.1526312994891113e-51,2.9075639915372777e-41,1.4807010728057426e-44,5.1405984306550692e-41,1.5508100090715877e-34,1.34832208824726e-23,4.1771778829868478e-36,4.0918183785770962e-52,1.278214594997105e-47,2.061009535857211e-37,1.6882870005900319e-49,1.3649312477125082e-86,2.2470021394784298e-61,1.0625459112286806e-60,1.1033353963493481e-75,1.4101570877082209e-54,7.1102942568810691e-61,6.2763815592062292e-55,1.4244765269364606e-44,1.5040258338821062e-36,3.0524731623230386e-66,7.8022145835335787e-73,1.3716101654295724e-67,1.1747900739794807e-69,1.2955006370460541e-83,0.88129999999999997,0.0,0.0,0.0,0.0098899999951691589,0.108803,0.0001,2.2687991486522377e-13,2.0013294046941825e-12,2.0013271919133288e-12,7.5276196235248509e-19,2.6570897892103112e-18,6.0097445503605889e-13,1.6983672787848601e-18,3.4787920809482983e-26,1.6400561008085625e-26,4.524381464927006e-30,2.1621755961863292e-22,1.3772858068117403e-16,5.1056378020550514e-21,2.9880349409957888e-30,5.6691449911636304e-33,1.8037364331188771e-34,2.3885769539694655e-37,1.8374899785117549e-16,2.5540196159009551e-44,5.766033689366581e-51,3.1241585009182736e-52,2.3103349171126713e-59,3.8139228899465773e-57,1.5073757797698192e-21
7.128947852134454e-16,0.002657134459990106,2.7247336755375628e-28,6.4560766675999335e-24,8.0939502103512842e-19,2.7247146844990383e-28,2.1996111074541557e-18,3.7389906617467997e-30,2.4494586054336247e-51,4.5887228186908813e-41,3.1466408138358391e-44,1.2514438461925061e-40,2.3262986561731993e-34,2.0225565795439301e-23,8.8769288577225758e-36,1.1700614935902266e-51,3.6550732814143685e-47,4.379855379206891e-37,4.8277538434106248e-49,5.4689241459647343e-86,7.0923498384784125e-61,3.3537776047617594e-60,4.4207629157267472e-75,4.4509647843762302e-54,2.0341525935518416e-60,1.863435170971223e-54,3.0271570927814383e-44,4.3007609628227859e-36,8.7285895732362715e-66,3.1261779039643858e-72,5.4956801006793412e-67,4.9356213927443456e-69,5.6057345702543141e-83,0.88129999999999997,0.0,0.0,0.0,0.0098899999927534836,0.108803,0.0001,3.4033218254635416e-13,3.002101535039107e-12,3.0020977159126255e-12,1.2298143468586642e-18,5.6465764550563282e-18,9.0128938713777672e-13,3.6089188407013285e-18,7.7081489714528211e-26,3.5367533940182201e-26,1.2937611083321205e-29,4.5948419164473676e-22,2.9263995032986852e-16,1.0849996664293755e-20,8.4230455134953701e-30,1.6210993710718603e-32,5.1558453995239397e-34,8.7892346887802056e-37,3.9042221548437774e-16,1.1658220487449841e-43,3.167456736175981e-50,1.7161950513680883e-51,1.4902513373471878e-58,2.0951935640400169e-56,3.2033255997629947e-21
1.1881923574139166e-15,0.002657134459990106,7.5333964713958195e-28,1.7849899559459328e-23,1.349024450625831e-18,7.5333496588764482e-28,3.6671320823444846e-18,1.0340335972414233e-29,6.7723403220622554e-51,7.2960588120992247e-41,8.6999361331246354e-44,3.9991290787843247e-40,3.8772747421310772e-34,3.3710262535767729e-23,2.4543223766032638e-35,5.3774717407911556e-51,1.6798305415600441e-46,1.2109567654767657e-36,2.2188865852027441e-48,4.3191812789251285e-85,3.2593368550337627e-60,1.541249594666236e-59,3.4911754748838313e-74,2.045470668052518e-53,9.3573120084300809e-60,8.72937583792263e-54,8.3695777622465434e-44,1.9765648022960106e-35,4.0115587602206205e-65,2.4689433590298049e-71,4.3400610133019718e-66,4.8594017173018179e-68,6.8597979447839827e-82,0.88129999999999997,0.0,0.0,0.0,0.0098899999879221399,0.10880299999999998,0.0001,5.6723671764363254e-13,5.0036432301639724e-12,5.0036347731535682e-12,2.2012029244422423e-18,1.5611766657100957e-17,1.5014279449828146e-12,9.9760278327304838e-18,2.2215755035547482e-25,9.9164738609469912e-26,5.9460912679193249e-29,1.2703957951681385e-21,8.0876332356685287e-16,2.9998397864801568e-20,3.7126514219981961e-29,7.4503777808085963e-32,2.3668438694928146e-33,6.7554984392140782e-36,1.0790022628305871e-15,1.5160988676869679e-42,7.0553145803704543e-49,3.822721711287226e-50,5.7586892617063978e-57,4.6683056163609431e-55,8.8566481228431984e-21
1.6159601723943407e-15,0.002657134459990106,1.3414934148237475e-27,3.178582228009466e-23,1.834687672359484e-18,1.3414849257573516e-27,4.9884241407259255e-18,1.8416544702273614e-29,1.2059727626298007e-50,9.1411714801628745e-41,1.5492265520563642e-43,7.5064943566801377e-40,5.2731522435261356e-34,4.5846495187140485e-23,4.3704932562529107e-35,1.2104851546771561e-50,3.7813490300186885e-46,2.1563908741390998e-36,4.9949391261923326e-48,1.1742968679878903e-84,7.1588219080286888e-60,3.3852056902730557e-59,9.4914616539031641e-74,4.4926808372289629e-53,2.1076541403343448e-59,2.0144419646893935e-53,1.4903978401610838e-43,4.44929119477704e-35,9.0301359723170741e-65,6.7125252305200564e-71,1.1799302875088496e-65,1.4904013563871481e-67,2.362680776268586e-81,0.88129999999999997,0.0,0.0,0.0,0.0098899999835739393,0.10880299999999997,0.0001,7.7145079901714208e-13,6.8050286951261305e-12,6.8050149011358473e-12,3.0784419440857394e-18,2.7800304570942686e-17,2.0411560798525685e-12,1.7762248953049413e-17,4.0159127825495294e-25,1.7746603076575823e-25,1.3385004032418222e-28,2.2622345793143156e-21,1.4397938058921971e-15,5.34191089979366e-20,8.1672997478520546e-29,1.6771008780348428e-31,5.3244369271642186e-33,1.859586100371168e-35,1.9208843048814036e-15,4.9546174425684692e-42,2.6625071622008487e-48,1.4426041869271601e-49,2.447164038298327e-56,1.7620318416348443e-54,1.577131353139748e-20
2.043727987374765e-15,0.002657134459990106,2.0941066635522081e-27,4.9618488777941473e-23,2.3203474382947032e-18,2.0940925707552798e-27,6.3102699748407608e-18,2.8753774591538493e-29,1.8825592042855396e-50,1.0481173828526676e-40,2.4183893299779724e-43,1.2096704508497818e-39,6.669028711880887e-34,5.7982733750120376e-23,6.8224713461645416e-35,2.2879228525641459e-50,7.1470798469221293e-46,3.3661909724406001e-36,9.4411481150849831e-48,2.5764877635472386e-84,1.3034175193862282e-59,6.1634919101951672e-59,2.0824682392955353e-73,8.179891869760828e-53,3.9861041244232581e-59,3.8787478901676695e-53,2.326554835800633e-43,8.4095228844472349e-35,1.7067738896114007e-64,1.4727936545854523e-70,2.5888152821633356e-65,3.5146578959570358e-67,6.1161212765538393e-81,0.88129999999999997,0.0,0.0,0.0,0.0098899999792257439,0.10880299999999993,0.0001,9.7566488016409371e-13,8.60641198235531e-12,8.6063916171027986e-12,3.9563047157067958e-18,4.3396975490270331e-17,2.5804648057184579e-12,2.772363393397736e-17,6.3274802183983647e-25,2.7786343925995546e-25,2.5299122248786657e-28,3.5314140684504452e-21,2.2469350627091021e-15,8.33887833414613e-20,1.5076519093425434e-28,3.1698640364873318e-31,1.0056916794338095e-32,4.1860462327652186e-35,2.9977225061559369e-15,1.3113887202744177e-41,8.1918615671848526e-48,4.4385298784165004e-49,8.6686952984006105e-56,5.4216780483279235e-54,2.4619473198731705e-20
2.471495802355189e-15,0.002657134459990106,3.0020686343379952e-27,7.1132018456905123e-23,2.8060039398859932e-18,3.0020469006565493e-27,7.63263890831794e-18,4.1227765717976293e-29,2.6988034596482589e-50,1.1615976568380159e-40,3.4669610825729066e-43,1.768258268166229e-39,8.0649042044202477e-34,7.0118977897172233e-23,9.7805763654756113e-35,3.824206993670609e-50,1.1946167804155458e-45,4.8257128809319631e-36,1.5781133632612084e-47,4.7944044907505145e-84,2.0795058933111233e-59,9.8333889871126427e-59,3.8751060925336448e-73,1.3050410246000979e-52,6.666580697624598e-59,6.5948964482191374e-53,3.3353072280857932e-43,1.4056273331608974e-34,2.852829476380148e-64,2.7406878626838508e-70,4.817318108490535e-65,7.1058516082039525e-67,1.3643658134170884e-80,0.88129999999999997,0.0,0.0,0.0,0.0098899999748775589,0.1088029999999999,0.0001,1.1798789610970375e-12,1.0407793213631901e-11,1.0407765110084243e-11,4.8343327538663686e-18,6.2212964655878412e-17,3.1193776412970541e-12,3.9738968634727269e-17,9.12762309981175e-25,3.9912562617336432e-25,4.2287391976686982e-28,5.0625709677188703e-21,3.2203115324893683e-15,1.1954464061437836e-19,2.4658408346301553e-28,5.2983448421024482e-31,1.6799409983865099e-32,8.0414177706588059e-35,4.2963415001204832e-15,2.8633521880183078e-41,2.0129858744129852e-47,1.0906801106557628e-48,2.3772266268801138e-55,1.3324544075556242e-53,3.5294019858513356e-20
3.3270314323160373e-15,0.002657134459990106,5.1722604955705254e-27,1.2255314845515954e-22,3.7773094988613971e-18,5.1722178502689347e-27,1.0278569692287052e-17,7.1051558325940763e-29,4.6497790751840674e-50,1.3315367389928721e-40,5.9732438164089476e-43,3.1135165811750889e-39,1.085665296417182e-33,9.4391478925454998e-23,1.6851000238876376e-34,8.1643225328375004e-50,2.5503941771055277e-45,8.3142430286927143e-36,3.3693316334395206e-47,1.170301059738875e-83,4.1040821887033799e-59,1.9407015007781183e-58,9.4586869221650184e-73,2.5756097358590417e-52,1.4247279340427144e-58,1.4581575614451364e-52,5.7464123299667084e-43,3.0008699650257249e-34,6.0905185189907698e-64,6.6901113966828051e-70,1.175845238954959e-64,2.0410732228798505e-66,4.7156801755194868e-80,0.88129999999999997,0.0,0.0,0.0,0.009889999966181208,0.10880299999999982,0.0001,1.5883071224748851e-12,1.4010550990048975e-11,1.4010504746158936e-11,6.5904274979065616e-18,1.0718646808845385e-16,4.1963013172609941e-12,6.8451544869641402e-17,1.5842085665184499e-24,6.8921053554784478e-25,9.0281951672116348e-28,8.7223186388331263e-21,5.5458142614911831e-15,2.059638117265246e-19,5.084923285937864e-28,1.1311450159160865e-30,3.582893664211944e-32,2.0778163170379472e-34,7.3988841527025137e-15,8.8116845691155789e-41,7.2796329629928182e-47,3.9442673206470193e-48,9.9928559999489975e-55,4.8206873450829855e-53,6.0808145761117432e-20
4.1825670622768855e-15,0.002657134459990106,7.9166786634268408e-27,1.8758004198726825e-22,4.7486029916949321e-18,7.9166047038276943e-27,1.292643406011653e-17,1.087821761745045e-28,7.1169867686301891e-50,1.4746591151241532e-40,9.1426961364123494e-43,4.8219104179434848e-39,1.3648398116918146e-33,1.1866400059417383e-22,2.5792277202649216e-34,1.4846027496262352e-49,4.6376434108701894e-45,1.2725847591957286e-35,6.1271717777996956e-47,2.3410175530913827e-83,6.8893271984957708e-59,3.2577605141434784e-58,1.8920431819408974e-72,4.3235533281486035e-52,2.5933176746941719e-58,2.7318623683644312e-52,8.795499343069019e-43,5.4567706216064308e-34,1.1075009045858832e-63,1.3383149405849061e-69,2.352058236504525e-64,4.6421027305394682e-66,1.2280491822695845e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999574848831,0.10880299999999972,0.0001,1.9967352830616743e-12,1.7613301173518236e-11,1.7613232468974723e-11,8.3465360390588272e-18,1.6405967479712295e-16,5.2717640296704439e-12,1.047502626209e-16,2.4362490855364678e-24,1.0563582669924038e-24,1.641731443523651e-27,1.3350439106831418e-20,8.4847788387593427e-15,3.1524957459788807e-19,8.953113593818541e-28,2.0568742212715723e-30,6.508935715736021e-32,4.3970849977896556e-34,1.1319869857073655e-14,2.1366456125452569e-40,1.9949660526752887e-46,1.0809174544665331e-47,3.0596199567142039e-54,1.3214683283151988e-52,9.3073313918887625e-20
5.038102692237734e-15,0.0026571344599901053,1.1274266831479105e-26,2.6713537853973855e-22,5.7198836001336479e-18,1.1274148089957501e-26,1.5576363158852607e-17,1.5496269933274766e-28,1.0135441206266552e-49,1.4900626021049592e-40,1.3020300076552279e-42,6.9279782971915786e-39,1.6440139418008924e-33,1.4293654430285909e-22,3.6731304550807021e-34,2.4558343049132915e-49,7.6716024400145881e-45,1.812313738885832e-35,1.013621821724123e-46,4.1819125459366151e-83,1.0592598376854432e-58,5.0089243807752349e-58,3.3797572622057827e-72,6.6476250360106658e-52,4.2941392521617475e-58,4.6234477035664317e-52,1.2525840353628308e-42,9.0265740159928181e-34,1.8320300903703369e-63,2.3907711592645632e-69,4.2014601119634739e-64,9.2662027553286127e-66,2.7846544119506913e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999487885911,0.10880299999999961,0.0001,2.4051634428037502e-12,2.1216043254050972e-11,2.1215947470652791e-11,1.0102637056405099e-17,2.3363954419145097e-16,6.3456686602044773e-12,1.4914467122100339e-16,3.4811305791311831e-24,1.5057450104664173e-24,2.7158288109955328e-27,1.9012612952620086e-20,1.2077985462875744e-14,4.4895287006151558e-19,1.4341520093092626e-27,3.4024822370235047e-30,1.0756677015932934e-31,8.3125915093859157e-34,1.6113705045079241e-14,4.5595633536851508e-40,4.7517206965190458e-46,2.5745900550232691e-47,8.0567192886540675e-54,3.1485148764158762e-52,1.3254740954821513e-19
6.74917395215943e-15,0.002657134459990104,1.9863474163551076e-26,4.7064896474746186e-22,7.6624054388673117e-18,1.9863209553022512e-26,2.0882531872137427e-17,2.7319302976587498e-28,1.7857151376732499e-49,1.6607359812850006e-40,2.2939871350639295e-42,1.2302519807899401e-38,2.2023610248216128e-33,1.9148169907911441e-22,6.4715192129572819e-34,5.6648715366594775e-49,1.76960741218275e-44,3.1930320227885802e-35,2.338464393750978e-46,1.0928435117651523e-82,2.0668528437912647e-58,9.7735130813964895e-58,8.8317939230100377e-72,1.2971003167795177e-51,9.9285897876916266e-58,1.0995234792825002e-51,2.2068667476373051e-42,2.0821415059688587e-33,4.2259357422384945e-63,6.2483189284033714e-69,1.0978887153561104e-63,2.9979365177599466e-65,1.2091583450575855e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999313960991,0.1088029999999993,0.0001,3.2220197597061715e-12,2.8421502681772024e-11,2.8421338594864276e-11,1.361482281410682e-17,4.1163418714967602e-16,8.4887285294626635e-12,2.6264468094918215e-16,6.1602663176272299e-24,2.6555439006208027e-24,6.2649869578381427e-27,3.3497376381537659e-20,2.1258678897941029e-14,7.9098765805835874e-19,3.0689463625985445e-27,7.8484735349955028e-30,2.4752560562635318e-31,2.5140637616272232e-33,2.8362021339642845e-14,1.8285628730328966e-39,2.5598571986286364e-45,1.3869906780732066e-46,5.9257420056946954e-53,1.6979325847173785e-51,2.3352845503755884e-19
8.460245212081127e-15,0.0026571344599901035,3.0943570750898623e-26,7.3318083949975798e-22,9.6048749381039121e-18,3.0943070972414971e-26,2.6197088354817759e-17,4.2584966375508454e-28,2.7818259121165803e-49,1.6949386054472237e-40,3.5736268760345251e-42,1.9254339004476875e-38,2.7607065431416849e-33,2.4002694338445122e-22,1.0081482073382634e-33,1.0882364322583481e-48,3.3994602728940676e-44,4.9741790141689782e-35,4.4928588413939425e-46,2.2775535720442033e-82,3.4540841960564229e-58,1.6333272770046396e-57,1.8404781722404714e-71,2.1676887729798162e-51,1.9113700900125043e-57,2.1473400053064088e-51,3.4379028770635181e-42,3.9998161662696066e-33,8.1181189503808354e-63,1.302265961292693e-68,2.2878913680912604e-63,7.2784724418840123e-65,3.5671820784711212e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999140037321,0.1088029999999989,0.0001,4.038876073177022e-12,3.5626929265079115e-11,3.5626678042863852e-11,1.7126990836572861e-17,6.4124623885881538e-16,1.0625487663569826e-11,4.0895965707642982e-16,9.6227667863311993e-24,4.138689316330814e-24,1.2035883453882413e-26,5.2182879199134206e-20,3.3085065036734317e-14,1.2322162191474719e-18,5.5087801277805082e-27,1.5077065602085621e-29,4.7442698657939217e-31,5.9020580524979568e-33,4.4140058052400146e-14,5.2206026526593352e-39,8.8236520964561692e-45,4.7808667466969215e-46,2.4470094790210018e-52,5.8565540118760554e-51,3.6379492021677209e-19
1.1882387731924519e-14,0.0026571344599901005,6.0581169020855796e-26,1.4354089941637455e-21,1.3489656821751219e-17,6.0579815774391338e-26,3.6851381191522895e-17,8.348404527407256e-28,5.4463125988541407e-49,1.8485053003287989e-40,6.9965318292440821e-42,3.7843450282590647e-38,3.8773928825805895e-33,3.3711770073916714e-22,1.9737757132285281e-33,2.9932584638232365e-48,9.3504082090416728e-44,9.738561884584826e-35,1.2361570375066102e-45,6.9847705901935141e-82,7.3537074246981384e-58,3.4773222445633437e-57,5.6437576262056855e-71,4.6149856574123467e-51,5.2824675780064505e-57,6.0049484220043219e-51,6.7307837962264512e-42,1.1001533005634977e-32,2.2329283643658185e-62,3.9944730673125677e-68,7.0155659253372101e-63,2.9222183320689506e-64,2.0565619614552818e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998792193744,0.10880299999999789,0.0001,5.6725886898172199e-12,5.0037684075797736e-11,5.0037201815431432e-11,2.4151279076525854e-17,1.2554172491741444e-15,1.4880186662139138e-11,7.9985709905417675e-16,1.889929882258676e-23,8.1032175335813193e-24,3.3109514733221203e-26,1.0216439070427999e-19,6.4640090469101412e-14,2.412450243755351e-18,1.3164939295366476e-26,4.1470008882728365e-29,1.2980875551105624e-30,2.3062645659729967e-32,8.6238831422967195e-14,2.9742299750663712e-38,7.5059385972029421e-44,4.0669117519280484e-45,3.1882201929988095e-51,4.9911552066810446e-50,7.1224143860298946e-19
1.5304530251767912e-14,0.002657134459990097,1.0018840029473575e-25,2.3738478622202139e-21,1.7374229227332762e-17,1.0018556380933072e-25,4.7539247011893318e-17,1.3824091898270558e-27,9.0071518169429192e-49,1.8620386036311533e-40,1.1570941164522397e-41,6.2705193534644649e-38,4.9940729591079553e-33,4.3420881639716921e-22,3.2642505969322236e-33,6.3142825658085019e-48,1.9724683864110519e-43,1.6105733874901894e-34,2.6083676279298032e-45,1.5670050793366469e-81,1.2799905836028205e-57,6.0526239603433987e-57,1.265996218397172e-70,8.0328708279985166e-51,1.1189308260029375e-56,1.2758632394723892e-50,1.113140568363977e-41,2.3207384565238043e-32,4.7103501154587627e-62,8.9625054546880004e-68,1.5736849399554798e-62,7.8845964734616841e-64,6.8956488332883967e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998444355146,0.10880299999999651,0.0001,7.3063012927221346e-12,6.4448307995759549e-11,6.4447518765347876e-11,3.1175503518864819e-17,2.0761755465315085e-15,1.9109891516700765e-11,1.3215274244759517e-15,3.1311075310217081e-23,1.3396184908831423e-23,6.9852267932632827e-26,1.6895981344483005e-19,1.0669021249942308e-13,3.989717732086172e-18,2.4732793657520157e-26,8.7480388528518798e-29,2.7256583402691157e-30,6.1266623484715431e-32,1.4233951693132155e-13,9.883964952362329e-38,3.0800413202760234e-43,1.6688496400248015e-44,1.5924377928169898e-50,2.0504731111405082e-49,1.1779049344306299e-18
2.2148815291454697e-14,0.002657134459990087,2.0931210402652005e-25,4.9593441386806724e-21,2.5142745622857296e-17,2.0930348842872945e-25,6.9015703661745577e-17,2.895962213178579e-27,1.8818078773132516e-48,1.9830385778776289e-40,2.4174557245252425e-41,1.3119637749556535e-37,7.2274143222225563e-33,6.2839212253606194e-22,6.8198206721687986e-33,1.9279804304447941e-47,6.0226542056863884e-43,3.364883086476417e-34,7.969066404586845e-45,5.1633600464341216e-81,2.8318563939813675e-57,1.3390744003279296e-56,4.1703906217448083e-70,1.7771956221943958e-50,3.448904798520399e-56,3.9199537494560079e-50,2.3256087409712406e-41,7.0858014843290199e-32,1.4382305731974527e-61,2.954033324596244e-67,5.1837210392395179e-62,3.5894626263322991e-63,4.7032228001290212e-76,0.88129999999999997,0.0,0.0,0.0,0.009889999774869266,0.10880299999999278,0.0001,1.0573726457323492e-11,9.3269165071466254e-11,9.3267532218094636e-11,4.5223761966792735e-17,4.3374330997104819e-15,2.749506999752744e-11,2.755278653033996e-15,6.5540044413138494e-23,2.7948054228291882e-23,2.1333711923335779e-25,3.5299537145500124e-19,2.2196031403128729e-13,8.3354224505173224e-18,6.0451996432083568e-26,2.6710485358282802e-28,8.2332237748412854e-30,2.7596470275944318e-31,2.9612579400089605e-13,6.7888282993589859e-37,3.3043859977047795e-42,1.7904184778537128e-43,2.7337644619451954e-49,2.2079874609962509e-48,2.4608999796213664e-18
2.8061692224340698e-14,0.0026571344599900758,3.3569213996178533e-25,7.9536529774902924e-21,3.1853404841043375e-17,3.3567486614811966e-25,8.767765357381231e-17,4.6545730969918222e-27,3.0180803715769845e-48,2.0229062076802911e-40,3.8771775025595481e-41,2.1053059025097199e-37,9.156810087664369e-33,7.9615104568732679e-22,1.0937795696695484e-32,3.8721859413283154e-47,1.2095978221404096e-42,5.3966820179204602e-34,1.6012184538862015e-44,1.0736158763019505e-80,4.6724848703398077e-57,2.2094220720688783e-56,8.6696967690300772e-70,2.9323237131603239e-50,6.9724842507542746e-56,7.8897730243425351e-50,3.7298489819898017e-41,1.4230869313819535e-31,2.8885492844146055e-61,6.1435023696348468e-67,1.077591362018646e-61,8.9387699078697791e-63,1.4254019139066096e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899997147715545,0.10880299999998848,0.0001,1.3396502316438498e-11,1.1816750261031134e-10,1.1816489306937766e-10,5.7360051988777383e-17,6.9562161422240576e-15,3.4659984155715429e-11,4.4116759203740659e-15,1.0520702296506318e-22,4.4763372942951619e-23,4.2854721244764033e-25,5.6613861242777328e-19,3.5478451191445585e-13,1.3368456362780348e-17,1.0500247102048499e-25,5.3645099467452651e-28,1.6410808144395895e-29,6.7874159200876337e-31,4.7333166642300201e-13,2.0187114183871728e-36,1.1614369784960132e-41,6.2930431133550022e-43,1.1090961146505666e-48,7.7784920021332177e-48,3.9468100770209616e-18
