Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160)
2.0263728592842665e-10,0.001993251433193218,9.5332520464625134e-20,6.5484047322904793e-15,-8.5738615459193588e-15,-9.7588492290546355e-16,5.6640590123290075e-13,1.2451335332791154e-19,-5.1851306271363865e-29,2.7364448553665977e-24,2.3444171876931128e-30,-9.7335782866662026e-16,1.5496431644131994e-15,-2.1532861675154104e-18,-1.1690803791158686e-19,-1.4499756858165847e-30,-1.2681723719461311e-31,-5.6770698004740907e-28,5.6213607401966763e-30,7.5138180454101672e-40,3.8914813302548636e-29,-3.3680577635280062e-16,9.053772831247394e-27,2.2057001921076217e-16,1.1181607536815109e-14,2.3655401405111967e-25,-2.686422329729027e-19,-4.5634530410446298e-16,-3.4007609076081266e-39,2.0625634263547678e-21,2.3775357984293923e-25,2.1245566604350263e-32,1.3775050733691691e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899272334083306,0.10880298855462697,0.00010000000000000158,4.121916715845607e-09,3.3739440013891621e-08,2.3089558102879151e-08,5.9626264320862355e-14,1.1047291319111287e-08,1.6429666107361675e-12,3.9745376589477624e-10,4.1398190658481301e-16,9.1171946413472079e-18,3.2612533281256989e-15,3.1563257720702017e-13,1.9753902090409044e-10,7.9148251023113705e-12,2.0154879406842003e-21,8.1234220559896001e-20,4.9003133260253419e-24,3.4473011417295039e-22,1.6329661128385461e-10,3.406434449870374e-24,1.5193424210566706e-25,5.0170723322226806e-28,6.8421146700783437e-30,3.3057505613718661e-31,1.4719433278491173e-13,1.1158746180531175e-14,1.3331640499434426e-17,9.529372297576982e-18,8.801147992933601e-19,3.4373439064839069e-22,-3.4261701720882861e-16,3.3641062378353553e-17,1.7631761868043638e-28,2.1997635511460324e-16,7.07525722403627e-16,5.1331017499095585e-17,1.5197706239864733e-19,1.2958023142142274e-19,2.2973284058838432e-19,5.8932999010602924e-25,3.4896305849999537e-23,1.034527789270865e-23,5.7997417304440314e-31,1.2433333966535856e-27
2.028962507066254e-10,0.0019932514331457625,9.4898594392760507e-20,6.5184784288113149e-15,-9.2473548669771889e-15,-9.751179914050032e-16,5.6775118357464718e-13,1.250699679122832e-19,-5.1810217442504634e-29,1.9016954952110021e-23,2.3407439161957683e-30,-6.051578207964784e-16,1.9156088055609174e-15,-2.1515221621585602e-18,-1.1692697119798552e-19,-1.5563592479717417e-30,-1.2747165725937427e-31,-5.6906439067324961e-28,5.6130855010905968e-30,7.5070272905633407e-40,3.8898710895241827e-29,-7.0380715607786405e-16,9.0766594979591398e-27,2.2051591217327869e-16,1.1221157953940422e-14,2.3770441542005773e-25,-2.6844509208124973e-19,-4.56023619281639e-16,-3.4071160584824783e-39,2.0618749013755659e-21,2.385617465968094e-25,2.1298625582762466e-32,1.3754792748063201e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899271404057146,0.10880298853081537,0.00010000000000000158,4.127184223086957e-09,3.3782549083599377e-08,2.310988929432609e-08,5.9702449258475913e-14,1.1070585323534783e-08,1.6429665957390837e-12,3.9796992732345387e-10,4.1485481934993049e-16,9.1290348801410946e-18,3.2745522489398553e-15,3.1644227632024878e-13,1.9779259033265578e-10,7.9350639713375708e-12,2.0182255989989285e-21,8.1538789305538331e-20,4.9154196995564485e-24,3.461836864669062e-22,1.635062257099084e-10,3.4247035280998562e-24,1.5293362202983761e-25,5.0500802558450706e-28,6.8957192632210155e-30,3.3311494303753818e-31,1.4751377616842619e-13,1.1198215285637677e-14,1.3378876680612008e-17,9.5634462649853825e-18,8.8083901594365889e-19,3.4560580114230508e-22,-3.4267248471061885e-16,3.3727175950432196e-17,1.774812693553899e-28,2.2026266645125867e-16,7.0898659118210504e-16,5.1499319176461883e-17,1.5247726355040298e-19,1.3000724368258829e-19,2.3058038740231905e-19,5.9150419319498253e-25,3.4984501350341784e-23,1.038338442803106e-23,5.8211049472577285e-31,1.2464955713221501e-27
2.0302573309572479e-10,0.0019932514331220236,9.4679919565663211e-20,6.5033973852223535e-15,-9.2915313831013273e-15,-9.7472649164820792e-16,5.6843700115865147e-13,1.2534895077990084e-19,-5.1814122000078476e-29,-2.716705394828817e-25,2.3388831102444066e-30,-5.736379303112196e-16,1.9459901963915643e-15,-2.1507341997038306e-18,-1.1693570347464686e-19,-1.5653738954828281e-30,-1.2779944431823521e-31,-5.6974305227632515e-28,5.6088908725773151e-30,7.507249510112859e-40,3.8901683651896714e-29,-7.3471657146099333e-16,9.0881132946312373e-27,2.2048728926447095e-16,1.1240965322803049e-14,2.3828113490302888e-25,-2.6834433883945933e-19,-4.558590962344725e-16,-3.4102849442794054e-39,2.0615102460480088e-21,2.389659711229615e-25,2.1325150053545429e-32,1.3744525290783344e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899270939043962,0.10880298851890415,0.00010000000000000158,4.1298179765287033e-09,3.3804103617523182e-08,2.3120049499233699e-08,5.9740541725623004e-14,1.1082237715921608e-08,1.6429665882405406e-12,3.9822800802216231e-10,4.1529147772316024e-16,9.1349549991794891e-18,3.2812155155047851e-15,3.1684751791461012e-13,1.9791937504602136e-10,7.9451930968363231e-12,2.0195945459892373e-21,8.1691352190919386e-20,4.9229843314785187e-24,3.4691214323659301e-22,1.6361103292217821e-10,3.4338665016803413e-24,1.5343530996254209e-25,5.066650227818812e-28,6.9226535999409977e-30,3.3439100961306296e-31,1.4767358408379387e-13,1.1217981931976599e-14,1.3402533251157087e-17,9.5805112801194322e-18,8.8126199527595399e-19,3.4654442440833887e-22,-3.42698067027993e-16,3.377027372139115e-17,1.7806543231422214e-28,2.2040574370379636e-16,7.0971757625571793e-16,5.158360015171491e-17,1.5272775218551581e-19,1.3022108144824891e-19,2.3100490165008651e-19,5.925931952145003e-25,3.5028642463417548e-23,1.0402471757010286e-23,5.8318056510888671e-31,1.2480782204658557e-27
2.0309047429027447e-10,0.0019932514331101516,9.4571712185858278e-20,6.4959346516543295e-15,-9.2734931128874772e-15,-9.7453499926620747e-16,5.6878179817356517e-13,1.2548861244859425e-19,-5.1818720555556737e-29,-5.4319673738473137e-27,2.3379747363990077e-30,-5.7886480311039427e-16,1.9402053827389748e-15,-2.1503620528912284e-18,-1.1694045194512134e-19,-1.5637765074428758e-30,-1.2796295790378361e-31,-5.7008231554490591e-28,5.6068454821803559e-30,7.5077816536799696e-40,3.8904656342943788e-29,-7.2919038335662924e-16,9.0938428161092724e-27,2.2047380321299326e-16,1.1250877050668729e-14,2.3856987495283567e-25,-2.6829511827995907e-19,-4.5577878349806623e-16,-3.4118685926500165e-39,2.0613382668546391e-21,2.3916807492611569e-25,2.133849019322847e-32,1.3739518586029437e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899270706537378,0.1088029885129472,0.00010000000000000158,4.1311348532048442e-09,3.3814880884375881e-08,2.3125128255292635e-08,5.9759587958999681e-14,1.1088065258350188e-08,1.6429665844912689e-12,3.9835704836711533e-10,4.1550985735840464e-16,9.1379150585977237e-18,3.2845506031926203e-15,3.1705023672315763e-13,1.9798276740247491e-10,7.9502600823314243e-12,2.0202790489153532e-21,8.176770330662117e-20,4.9267695105562044e-24,3.4727678976544896e-22,1.6366343652812383e-10,3.43845510949698e-24,1.5368665461958454e-25,5.0749517559462899e-28,6.936153880206315e-30,3.3503057829932186e-31,1.4775350958186632e-13,1.1227873281944838e-14,1.3414371160448127e-17,9.5890507985190131e-18,8.8148852679010588e-19,3.4701446677600117e-22,-3.4271197829554191e-16,3.3791832852936825e-17,1.783580996109353e-28,2.2047727757381801e-16,7.1008320600073209e-16,5.1625773192325627e-17,1.5285309357492072e-19,1.3032808328873626e-19,2.3121734410113018e-19,5.9313817164305658e-25,3.505072386586568e-23,1.0412023942303634e-23,5.8371607799294684e-31,1.2488699355587648e-27
2.0321995667937385e-10,0.0019932514330864024,9.4356714467082933e-20,6.4811067216992173e-15,-9.2272326379980984e-15,-9.7415687809719019e-16,5.694721351049242e-13,1.257682754116497e-19,-5.1827914869435248e-29,1.5443313876316642e-26,2.3361818617920885e-30,-5.9469272116405697e-16,1.9232745097984687e-15,-2.1496296079566822e-18,-1.169503772043389e-19,-1.5590017988428014e-30,-1.2828956393456216e-31,-5.7076066518825131e-28,5.6028109013894466e-30,7.5088813449449571e-40,3.8910938539875647e-29,-7.1277060158737366e-16,9.1053071203945177e-27,2.2044776513067096e-16,1.1270716598056016e-14,2.3914811628536044e-25,-2.6819799680463788e-19,-4.5562038163262044e-16,-3.415035821091943e-39,2.0610060449438045e-21,2.3957224043846429e-25,2.1365268080328046e-32,1.3729642638079037e-33,0.88129999999999997,0.0,0.0,0.0,0.009889927024152409,0.1088029885010306,0.00010000000000000158,4.133768606467663e-09,3.3836435417835055e-08,2.3135283076483375e-08,5.9797680425310971e-14,1.1099723033814845e-08,1.6429665769927244e-12,3.9861512904822146e-10,4.1594671745634432e-16,9.1438351772323262e-18,3.291227691474017e-15,3.1745587036575231e-13,1.9810955211492338e-10,7.9603988988126243e-12,2.0216481136175501e-21,8.192054494813063e-20,4.9343455975588913e-24,3.4800691980920293e-22,1.6376824373963659e-10,3.4476465849059738e-24,1.5419034702182438e-25,5.0915879528977929e-28,6.9632208089873229e-30,3.363127930186711e-31,1.4791340363669865e-13,1.124767204025611e-14,1.3438066232809261e-17,9.6061438612228609e-18,8.8195314769346805e-19,3.4795601472657898e-22,-3.4274105564791378e-16,3.3834971607926689e-17,1.7894460785018348e-28,2.2062037330659768e-16,7.1081473968940371e-16,5.1710184406333318e-17,1.531039705784047e-19,1.3054225295442242e-19,2.3164259982452223e-19,5.9422907576612977e-25,3.5094908365457977e-23,1.0431145362331323e-23,5.847880595852362e-31,1.250454146945717e-27
2.034789214575726e-10,0.001993251433038883,9.39366093844022e-20,6.4521316926095573e-15,-9.0950363767759439e-15,-9.7343748179014525e-16,5.7085575989909902e-13,1.2632896517952627e-19,-5.1844939953642256e-29,1.3563908215742849e-24,2.3327740968968605e-30,-6.4746738893137029e-16,1.8683917507084461e-15,-2.1482405685363088e-18,-1.1697352292899409e-19,-1.5432038264413592e-30,-1.2893961360146065e-31,-5.7211662631153828e-28,5.5951611102211015e-30,7.511086141302197e-40,3.8924893487063112e-29,-6.5886339570822591e-16,9.1282567741756469e-27,2.20402817071704e-16,1.1310460086410428e-14,2.4030764804979204e-25,-2.6801375714401879e-19,-4.5532043890574391e-16,-3.42137082847942e-39,2.0604315490288696e-21,2.4038036758182694e-25,2.1419449043011989e-32,1.3710916040744702e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899269311497392,0.10880298847718664,0.00010000000000000158,4.1390361126354417e-09,3.3879544484062425e-08,2.3155581965674117e-08,5.9873865356684436e-14,1.1123049336657869e-08,1.6429665619956335e-12,3.9913129037552237e-10,4.1682084056794281e-16,9.1556754137006725e-18,3.304609542547928e-15,3.1826792176846998e-13,1.9836312153798629e-10,7.9806959137378679e-12,2.0243864784028288e-21,8.2226786230473416e-20,4.949520701537355e-24,3.4947053174460933e-22,1.6397785816114805e-10,3.4660866742118051e-24,1.5520175381394897e-25,5.1249932280688453e-28,7.0176209647972744e-30,3.388895692106692e-31,1.4823336385647943e-13,1.1287333817277684e-14,1.3485533424980566e-17,9.6403861141221859e-18,8.8291149901641093e-19,3.4984497328772006e-22,-3.4280886416016552e-16,3.3921331084191606e-17,1.801223302701421e-28,2.2090670640719313e-16,7.1227890351688382e-16,5.1879267517418672e-17,1.5360650194039382e-19,1.3097125661524028e-19,2.3249459549172375e-19,5.9641469147518208e-25,3.5183364167496721e-23,1.0469456444161918e-23,5.869358485338484e-31,1.253625695334879e-27
2.0371198975795148e-10,0.001993251432996091,9.3561133362755922e-20,6.4262343491193176e-15,-9.0172262352045002e-15,-9.7279642271687759e-16,5.7210056073351297e-13,1.268351352908275e-19,-5.1855622124113736e-29,-2.7567027446346615e-25,2.3297383934913514e-30,-6.7357617627963562e-16,1.8404027842752001e-15,-2.1469858372915474e-18,-1.1699487465977938e-19,-1.5352228608151552e-30,-1.2952414045637919e-31,-5.7333624267892873e-28,5.5883496168621482e-30,7.5124429460971282e-40,3.8935835911059439e-29,-6.3174429219530406e-16,9.1489354701877942e-27,2.203635480284771e-16,1.1346302676675657e-14,2.4135470786210907e-25,-2.6784967238191913e-19,-4.5505340251161819e-16,-3.4270720640227341e-39,2.059929392405355e-21,2.4110754307746619e-25,2.146843693178635e-32,1.3694241639133773e-33,0.88129999999999997,0.0,0.0,0.0,0.009889926847447314,0.10880298845571487,0.00010000000000000158,4.1437768677784884e-09,3.3918342642312167e-08,2.3173838723704637e-08,5.9942431792495048e-14,1.1144055249999663e-08,1.6429665484982484e-12,3.9959583553347106e-10,4.1760801007778367e-16,9.1663316256820878e-18,3.3166847932427552e-15,3.1899966194920213e-13,1.9859133401665194e-10,7.9989853226085495e-12,2.0268512750338427e-21,8.2503040064745448e-20,4.9632044581039489e-24,3.5079160970137268e-22,1.6416651113878229e-10,3.4827480479736558e-24,1.5611662005900662e-25,5.1552099583747671e-28,7.0668859732708456e-30,3.4122280142197509e-31,1.4852152406543556e-13,1.1323102715429525e-14,1.3528341782482272e-17,9.6712681643257113e-18,8.8375264238508003e-19,3.515517347015372e-22,-3.4287141683370592e-16,3.3999148052348755e-17,1.8118766298108863e-28,2.2116462309349554e-16,7.1359790255557198e-16,5.2031739733309035e-17,1.5405966706179495e-19,1.313581178540365e-19,2.3326308506542803e-19,5.9838608987137175e-25,3.526307335988289e-23,1.0504014282293202e-23,5.8887322381902659e-31,1.2564836535406935e-27
2.0394505805833035e-10,0.0019932514329532754,9.3186226111268308e-20,6.4003760733894213e-15,-8.9622640989206315e-15,-9.7215358759877009e-16,5.7334565230183421e-13,1.2734277425478418e-19,-5.1863041748241135e-29,-4.6526847326257487e-24,2.3266952307915465e-30,-6.877922420715208e-16,1.824301964185248e-15,-2.1457199214461497e-18,-1.1701600727000964e-19,-1.5306448232976058e-30,-1.301088437636853e-31,-5.7455516975802056e-28,5.5815200874033761e-30,7.5133670689065801e-40,3.8945695259709949e-29,-6.1651553738525646e-16,9.1696369043360157e-27,2.2032387297930041e-16,1.1382214898354524e-14,2.4240507210860707e-25,-2.6768509849052902e-19,-4.5478553523088544e-16,-3.4327720960146337e-39,2.0594219115531125e-21,2.4183460683392956e-25,2.1517532744584765e-32,1.3677523539457469e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899267637448714,0.10880298843423152,0.00010000000000000158,4.1485176225350491e-09,3.3957140799136281e-08,2.3192083901950104e-08,6.0010998225756603e-14,1.1165072741744961e-08,1.6429665350008606e-12,4.0006038065832255e-10,4.1839561347510693e-16,9.1769878369042723e-18,3.3287900058543685e-15,3.1973224902673636e-13,1.988195464933367e-10,8.0172956639985468e-12,2.0293163258806258e-21,8.277989768956385e-20,4.976913025864144e-24,3.5211632019578096e-22,1.6435516411478125e-10,3.4994714507849479e-24,1.5703586103383978e-25,5.1855712245843694e-28,7.1164412371636415e-30,3.4356948826628723e-31,1.4880986975429677e-13,1.1358941100979666e-14,1.3571233454799295e-17,9.7022109086909078e-18,8.8458401091104642e-19,3.5326485919041032e-22,-3.4293332746186664e-16,3.4077053539893638e-17,1.8225811463283547e-28,2.2142272390915755e-16,7.1491808824425894e-16,5.2184493974433278e-17,1.5451367318702477e-19,1.3174569781864839e-19,2.3403318059871281e-19,6.0036160802731775e-25,3.5342876341517038e-23,1.053864596287024e-23,5.9081473885251893e-31,1.2593449901697138e-27
2.0417812635870923e-10,0.0019932514329104377,9.2812206207826107e-20,6.3745787982697178e-15,-8.9264030118350012e-15,-9.7151029934817669e-16,5.7459118717459607e-13,1.2785188508085539e-19,-5.1869173977919945e-29,-2.9036835341577211e-25,2.3236513864513668e-30,-6.9207857084386971e-16,1.8181298262041219e-15,-2.1444463503080006e-18,-1.1703704038932041e-19,-1.5289206003999607e-30,-1.3069359841195153e-31,-5.757733977342472e-28,5.5746885028264663e-30,7.5141078185126107e-40,3.8954928036539889e-29,-6.1121599388429897e-16,9.1903610741873982e-27,2.2028404920022827e-16,1.1418196796239249e-14,2.434587471767914e-25,-2.6752039477118143e-19,-4.5451744281643124e-16,-3.4384703961021171e-39,2.0589123032698954e-21,2.4256155062041656e-25,2.1566755857284187e-32,1.3660800833301522e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899266800424098,0.10880298841273657,0.00010000000000000158,4.1532583769051244e-09,3.3995938954554399e-08,2.3210317517868839e-08,6.0079564656503662e-14,1.118610179443588e-08,1.6429665215034696e-12,4.0052492575097871e-10,4.1918365010569841e-16,9.1876440473879088e-18,3.3409252185092333e-15,3.2046568302696296e-13,1.9904775896804056e-10,8.0356269379066401e-12,2.0317816309625399e-21,8.3057359702469511e-20,4.9906464291256897e-24,3.534446697479871e-22,1.6454381708914506e-10,3.5162570489617125e-24,1.5795949290100617e-25,5.2160775609475186e-28,7.1662881445365323e-30,3.4592969257618163e-31,1.4909840071611793e-13,1.1394849018626917e-14,1.3614208495658133e-17,9.7332143868864333e-18,8.8542307867527983e-19,3.5498436311156797e-22,-3.4299494652940524e-16,3.4155047544645485e-17,1.8333370428017429e-28,2.2168099103450828e-16,7.1623946109325805e-16,5.2337530494430021e-17,1.5496852107507331e-19,1.3213399715867836e-19,2.3480488365099215e-19,6.0234124994338129e-25,3.5422773142621618e-23,1.0573351559262101e-23,5.927603977475406e-31,1.2622097064604489e-27
2.04644262959467e-10,0.0019932514328246916,9.2067227957036938e-20,6.3231947545826705e-15,-8.8737935450639312e-15,-9.702239949360566e-16,5.7708514551401399e-13,1.2887453322304272e-19,-5.1879210240141016e-29,1.0743114386924612e-26,2.3175699431340507e-30,-6.9076052932009835e-16,1.8156773807523631e-15,-2.1418924703813853e-18,-1.1707895414212882e-19,-1.5284734331036016e-30,-1.3186309987096313e-31,-5.7820772676103106e-28,5.5610387031436088e-30,7.5153232355110266e-40,3.8972691833724118e-29,-6.1050826042019815e-16,9.2318776063165898e-27,2.2020427114887048e-16,1.1490369799421798e-14,2.4557605528197032e-25,-2.6719104076645267e-19,-4.5398132912726128e-16,-3.4498613389362024e-39,2.0578903947359995e-21,2.440150556965784e-25,2.1665607455460701e-32,1.3627389454307465e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899265126374293,0.10880298836971211,0.00010000000000000158,4.1627398844858235e-09,3.4073535261180662e-08,2.3246750132361441e-08,6.0216697510468411e-14,1.1228194513020745e-08,1.6429664945086789e-12,4.0145401584324983e-10,4.2076102045723736e-16,9.208956466220871e-18,3.3652857964432193e-15,3.2193509189912369e-13,1.9950418391150563e-10,8.0723522832723935e-12,2.0367130038903538e-21,8.3614099281390256e-20,5.0181878394203053e-24,3.5611231215061796e-22,1.6492112303296702e-10,3.5500154986305996e-24,1.5981999424660373e-25,5.2775275905294589e-28,7.2668624747376103e-30,3.5069090637453163e-31,1.4967601763306785e-13,1.1466873628635408e-14,1.370040889745923e-17,9.7954037031114871e-18,8.8710845326069584e-19,3.5844257483697058e-22,-3.4311773772188991e-16,3.4311301097047349e-17,1.855003741194455e-28,2.2219802964514261e-16,7.1888577016885193e-16,5.2644451386064371e-17,1.5588074517492744e-19,1.3291275656251311e-19,2.3635311855373501e-19,6.0631292106639851e-25,3.5582848323045492e-23,1.0642984792977211e-23,5.9666416357562914e-31,1.2679492828511806e-27
2.0487733125984588e-10,0.0019932514327817845,9.1696467438290259e-20,6.2976216056807306e-15,-8.8478752925745428e-15,-9.6958180392671543e-16,5.783339616755687e-13,1.2938807602109909e-19,-5.1884314089578254e-29,-2.0537652098628881e-28,2.3145365747397058e-30,-6.8994732939079634e-16,1.8146080961743848e-15,-2.1406168870349263e-18,-1.1709990911982579e-19,-1.5283680218867994e-30,-1.3244776677220443e-31,-5.7942381853170099e-28,5.5542304612807839e-30,7.5159651349853159e-40,3.8981661541819912e-29,-6.1031004953491585e-16,9.2526699631843913e-27,2.2016447706900648e-16,1.1526560994097381e-14,2.4663970107472221e-25,-2.6702661455669496e-19,-4.5371368559315601e-16,-3.4555536624436536e-39,2.057380042097698e-21,2.4474160944797815e-25,2.1715248033445823e-32,1.3610725189914427e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899264289349139,0.10880298834818258,0.00010000000000000158,4.1674806376964448e-09,3.411233341239669e-08,2.3264949165742464e-08,6.0285263933699884e-14,1.1249258144108273e-08,1.6429664810112792e-12,4.0191856084467216e-10,4.2155035287385386e-16,9.219612674611655e-18,3.377511237968139e-15,3.2267106682287878e-13,1.9973239638026685e-10,8.0907463547277451e-12,2.0391790717657481e-21,8.3893378041750705e-20,5.0319958950885062e-24,3.5745161806602523e-22,1.6510977600242512e-10,3.5669886838517645e-24,1.6075689621047512e-25,5.3084723575514394e-28,7.3175926923078851e-30,3.5309204235258578e-31,1.4996510317552814e-13,1.1502990410188013e-14,1.3743634365606468e-17,9.8265896202947671e-18,8.8795541036156641e-19,3.6018131544389595e-22,-3.4317912766314895e-16,3.4389560640336012e-17,1.8659149261216994e-28,2.2245679799619105e-16,7.2021070739775435e-16,5.2798336265261852e-17,1.5633812290450465e-19,1.3330321792514425e-19,2.3712965352501211e-19,6.083049582791688e-25,3.5663026762343462e-23,1.0677912577047729e-23,5.9862227873563873e-31,1.2708241453640417e-27
2.0534346786060365e-10,0.001993251432695902,9.0958093178935405e-20,6.2466916812170761e-15,-8.7995273016026334e-15,-9.6829812208171392e-16,5.808352071118772e-13,1.3041961196609983e-19,-5.1894257529640073e-29,-1.0682561312541785e-28,2.3084785419938316e-30,-6.8661261122509808e-16,1.8141801224214198e-15,-2.1380657383324464e-18,-1.1714170449113866e-19,-1.5286659345966073e-30,-1.3361704082119012e-31,-5.8185386263742992e-28,5.5406331400001586e-30,7.5172582088072862e-40,3.8999632362721254e-29,-6.1162320419863741e-16,9.2943228501026844e-27,2.2008484082062238e-16,1.1599152992398789e-14,2.487770080220944e-25,-2.6669793173055791e-19,-4.5317866540104569e-16,-3.4669321282905268e-39,2.0563575510757719e-21,2.4619432362176554e-25,2.1814941849217027e-32,1.3577444905612866e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899262615298189,0.10880298830508911,0.00010000000000000158,4.1769621429582332e-09,3.4189929710609362e-08,2.3301312771441975e-08,6.0422396772616512e-14,1.1291419863207142e-08,1.6429664540164706e-12,4.0284765076234158e-10,4.2313030894105721e-16,9.2409250894393546e-18,3.4020526167180393e-15,3.2414555777541515e-13,2.0018882131184662e-10,8.1275972951779452e-12,2.0441119703974208e-21,8.4453756487699369e-20,5.0596868291119934e-24,3.6014123206881059e-22,1.6548708193643587e-10,3.6011238130650695e-24,1.6264408448054191e-25,5.3708040986469221e-28,7.4199462839848849e-30,3.5793569155069359e-31,1.5054382740065744e-13,1.1575433148706978e-14,1.3830336103611449e-17,9.889144170098605e-18,8.896480854489554e-19,3.6367814844709306e-22,-3.4330157166457746e-16,3.4546345250186035e-17,1.8878939314821629e-28,2.2297484133352589e-16,7.2286414992264737e-16,5.3106956160539415e-17,1.5725541351858092e-19,1.3408630721918073e-19,2.3868756631609391e-19,6.1230145603891305e-25,3.5823665488793294e-23,1.0747990846525095e-23,6.025509941173115e-31,1.2765840248688683e-27
