Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878)
3.698597159009478e-16,0.0034113196585088146,1.2358587315760983e-30,4.3341204515501018e-26,1.6522049271425465e-20,1.2358536576416574e-30,9.7467172265215511e-20,3.854794233926894e-32,4.3387120371865049e-55,1.1181307276272031e-43,3.5779363701529928e-47,1.5458332666039602e-43,8.4096569768753433e-37,8.5287847876495925e-25,6.9313472616711305e-38,5.6372468532829788e-55,3.1503959893421625e-50,2.2486067246640235e-39,1.4130836702854205e-51,6.4662866277554891e-74,6.761935667967772e-47,3.1301310839469904e-64,1.2705923664152016e-37,6.3802475522423107e-57,2.5633147832449502e-29,1.7409549441240409e-44,4.6904482499785547e-47,7.7506449112306173e-39,2.0834302366937763e-70,7.465445232741061e-77,1.6910744742371232e-45,3.5200458567772098e-58,7.2826642710409844e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999992778671,0.108803,0.0001,5.2610351413958461e-14,3.1564155289454704e-13,3.1564149289163049e-13,1.0673785214444222e-19,2.3829791487602941e-19,3.8224045658866382e-14,1.6398806262928236e-19,3.3830246064736252e-27,1.9549972181546803e-27,1.490934588237734e-31,1.1197442498488442e-23,6.3318482683431565e-18,2.6708438394522993e-22,6.0908521319030531e-32,6.811902443845986e-35,9.0676814237761108e-37,5.2821830460138951e-40,7.0180602447275181e-18,3.3453675352775438e-47,4.4466286216826602e-54,1.1729696244790641e-55,5.2621356949118355e-63,1.4632996509409061e-60,4.5132874979843039e-23,2.5633135989791167e-29,1.0648973641071328e-35,1.3207411721651117e-36,2.1532603975996947e-20,2.7800361047818658e-42,6.9371124651743188e-51,2.1347435353965408e-29,4.8329500707800601e-57,4.7673396672044655e-23,1.023369298166967e-27,4.3311956827065487e-34,1.7486731871627987e-40,1.2704032918244199e-40,1.0840461604136342e-41,4.8983259126304529e-48,4.1291974512364513e-32,2.6726341865413334e-38,5.8222398133260483e-46,1.708138905098242e-39,3.2181733746457449e-46,3.8824410588596992e-37,2.9067487419653839e-39,2.0838147035002463e-30,5.7240174989212333e-37,3.9836009019125702e-48,2.7916123203723097e-55,6.0282423982256678e-37,2.6122528573444763e-37,1.6535574602575179e-38,9.5393178090696442e-45,5.3356619361338056e-46,6.6685593584288356e-45,1.7220233945333673e-46,1.3865440805911632e-59
7.400407695220528e-16,0.0034113196585088146,4.9466412556243081e-30,1.7347745070625721e-25,3.3058382407461991e-20,4.9466294028225551e-30,1.9506382073251978e-19,1.5432408017413465e-31,1.7366149312536823e-54,2.3669837224007925e-43,1.4321070744227681e-46,8.5040735493343917e-43,1.6826615044042988e-36,1.7064980784287134e-24,2.7743456578257516e-37,4.5132254306736638e-54,2.522232356536833e-49,9.0002875297426949e-39,1.1313325677571864e-50,2.0704084649123827e-72,1.082491394619019e-45,2.7225370778235219e-63,1.0169558860934863e-36,1.3468303166119264e-55,2.0522080880190877e-28,2.7877930475039428e-43,1.8775384542770793e-46,6.2051897784803451e-38,1.6680100509048356e-69,1.3144748004278475e-75,2.7071738845057234e-44,1.1270565637472541e-56,4.6668158993123003e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999985551084,0.108803,0.0001,1.0526641118740505e-13,6.315569535778469e-13,6.3155674100148342e-13,2.6996716875577901e-19,9.5381078190957348e-19,7.6453999374971272e-14,6.5629991797466266e-19,1.633925578441677e-26,8.3975229590039948e-27,1.1936587270597377e-30,4.4818907209925349e-23,2.5336139733639717e-17,1.0690330038103471e-21,4.7267466646155042e-31,5.4536557563126352e-34,7.2554242857088432e-36,8.4536000375906633e-39,2.8081935555691668e-17,1.0708229956851845e-45,2.8467041198758742e-52,7.509281094562686e-54,6.7376353718704559e-61,9.3686706243685453e-59,1.8064889854165138e-22,2.0522061830651953e-28,1.7036681174769897e-34,2.1145489157138897e-35,4.2988734177282666e-20,4.4516911893724401e-41,7.72213095806155e-50,1.7086046421096461e-28,3.0940259293232446e-55,1.9045272812671626e-22,7.7547124634306525e-27,6.5420254802275153e-33,5.2714829040810707e-39,3.8297685064169812e-39,3.2692938213526558e-40,1.7703026928925472e-46,1.6527532152614144e-31,2.1397284856311488e-37,5.4876044712187932e-45,1.3671190412301671e-38,3.0633278428824222e-45,3.0796780072803441e-36,4.6130594503430122e-38,1.668128616700954e-29,8.4008565561260387e-36,1.2646226341910059e-46,1.7614918209458823e-53,9.2592096223974415e-36,4.1825464126356155e-36,2.4976041005216001e-37,2.8288999361277233e-43,1.411492538453197e-44,2.0080276964933494e-43,5.1933786715606861e-45,8.8041066080068738e-58
1.480402876764263e-15,0.0034113196585088155,1.9792946878145124e-29,6.9413322342523019e-25,6.613083650243854e-20,1.9792938299555651e-29,3.903915631152228e-19,6.177522432055318e-31,6.948717092338157e-54,3.8818124727544921e-43,5.7302944178363253e-46,4.2947860691905834e-42,3.3660515266926104e-36,3.4137376732839542e-24,1.1101001185058548e-36,3.6119524250616263e-53,2.0185524262574061e-48,3.6012878280851246e-38,9.0542015901566936e-50,6.6246109554081911e-71,1.7317337430077048e-44,1.8532267658622482e-62,8.1340906076106826e-36,3.6554361182540742e-54,1.6423864270322416e-27,4.4622742983460064e-42,7.5169899328904962e-46,4.9660193246618829e-37,1.3349134572573466e-68,1.8193840558995648e-74,4.3308467684484175e-43,3.6061407419934672e-55,2.9886503854202803e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999971095946,0.108803,0.0001,2.1057853065700211e-13,1.2633867513559218e-12,1.2633858050642785e-12,6.1526929465644248e-19,3.8164703349085597e-18,1.5283206735275263e-13,2.6254172746464629e-18,7.264598819384855e-26,3.4837733961402544e-26,9.5529697235105206e-30,1.7933366933951155e-22,1.0131555681894612e-16,4.2775203958681425e-21,3.563439200399011e-30,4.3645694201410882e-33,5.7997783610119858e-35,1.3516004614565198e-37,1.1229559701304713e-16,3.424268957445601e-44,1.8206603018290443e-50,4.8026971841568437e-52,8.618420235295267e-59,5.992817016719587e-57,7.2282913133824058e-22,1.6423833748011255e-27,2.7220134364333793e-33,3.3835106369809848e-34,8.5617484724632985e-20,7.125641244449449e-40,7.8712954098170342e-49,1.3666222216191584e-27,1.9788409147800351e-53,7.5915270541001404e-22,6.0150577094040863e-26,1.0131115386792548e-31,1.6298803437135694e-37,1.1841560796861013e-37,1.0116743216946027e-38,6.0802154979860688e-45,6.6131515346461875e-31,1.7124268710670688e-36,4.8122044586633929e-44,1.0934220950002942e-37,2.7033713587830538e-44,2.4198662050030643e-35,7.253925029516683e-37,1.3347059092490795e-28,1.1516980012284953e-34,3.9783567484243644e-45,1.0947497289431704e-51,1.3700433712812768e-34,6.6933224643399547e-35,3.8678393151808626e-36,8.4712365324871256e-42,3.5048836375440295e-43,6.1947327686221686e-42,1.6071124654921622e-43,5.540154003033373e-56
2.961127091248683e-15,0.0034113196585088146,7.9184291608122385e-29,2.7769645119573877e-24,1.3227489510507569e-19,7.9184861570484544e-29,7.8158482803676358e-19,2.4734509258191863e-30,2.7799355669507886e-53,5.2087634858204439e-43,2.2924914733450508e-45,2.353826332949454e-41,6.7328252067004018e-36,6.8282184452737113e-24,4.441129828246882e-36,2.8901113943236909e-52,1.6151486028220134e-47,1.4407500126673831e-37,7.2449012686785567e-49,2.1180954594179487e-69,2.7682782981720317e-43,1.0339773567704618e-61,6.5010836905790545e-35,1.1220775714291885e-52,1.3141526744065353e-26,7.1410592814811086e-41,3.021347082811399e-45,3.9735739846972137e-36,1.0681311441560901e-67,2.0655606471326799e-73,6.9231134063861231e-42,1.1529568505747197e-53,1.9133346895207695e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999942185721,0.10880299999999997,0.0001,4.2120276928701147e-13,2.5270424030683084e-12,2.527038204641961e-12,1.3140795806666278e-18,1.5268244988573823e-17,3.0526154552118326e-13,1.0498284147171335e-17,3.0719508687761707e-25,1.4189440856052968e-25,7.6439426655790154e-29,7.1744880246211367e-22,4.0483293623230918e-16,1.711283575502172e-20,2.553377839881706e-29,3.4922986983499597e-32,4.6299124811440373e-34,2.1581325198225797e-36,4.4870657273804506e-16,1.093568226888487e-42,1.162907951728544e-48,3.0676239685901183e-50,1.100978943789829e-56,3.8289554150884614e-55,2.8917730500443462e-21,1.3141477994993435e-26,4.3403013026744678e-32,5.4110584115159475e-33,1.6975584862562913e-19,1.1403461835064677e-38,8.5686612034625598e-48,1.0922580112491299e-26,1.2639444214472862e-51,3.0140955666337561e-21,4.7117848925526569e-25,1.5860198505700513e-30,5.0924580971214676e-36,3.7000503751960947e-36,3.1662070168975811e-37,2.0133350437982912e-43,2.6456802131280083e-30,1.370191519630074e-35,4.041614038247807e-43,8.7380388342731601e-37,2.2786544353052039e-43,1.8676612177150707e-34,1.1210451360268316e-35,1.067481962950495e-27,1.4301430354755761e-33,1.2303518206548614e-43,6.6096900253561033e-50,1.9036099499265059e-33,1.0706780726108899e-33,6.0550741921297283e-35,2.4902498319455948e-40,7.8555410210125921e-42,1.9269279697798616e-40,5.0299529676572696e-42,3.4276697765921849e-54
4.441851305733103e-15,0.0034113196585088146,1.6827414061900641e-28,5.9013021515211021e-24,1.9841810325320324e-19,1.6827669465572394e-28,1.1733158714799854e-18,5.2593515378000519e-30,5.9076406528700497e-53,5.5649667351775993e-43,4.8717785077708862e-45,6.1605742336375306e-41,1.0099592522151399e-35,1.0242700799711408e-23,9.4378654568953821e-36,8.264316489192302e-52,4.618540735261993e-47,3.0617409066983265e-37,2.0717212737601009e-48,9.6667461135137003e-69,1.018415622957081e-42,2.4731494213441831e-61,1.8577762533582546e-34,5.0995378393700131e-52,3.7578287099300333e-26,2.6284976206649854e-40,6.4598972021997965e-45,1.1362526444862088e-35,3.0543325250199153e-67,6.571157636480801e-73,2.5469284820086965e-41,5.2618842218936928e-53,1.0670774365283611e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999913275565,0.10880299999999996,0.0001,6.318270076078366e-13,3.7906941215908347e-12,3.7906848757514695e-12,2.0137815361319786e-18,3.2446395463290569e-17,4.573650644360994e-13,2.2302443613847012e-17,6.6370378564093995e-25,3.0308139258130197e-25,2.1858199883004606e-28,1.5246478404398054e-21,8.595847640547549e-16,3.6366471708133829e-20,6.8689725790675421e-29,9.9862460076809422e-32,1.3221621579541031e-33,7.9351256045108142e-36,9.527419805551447e-16,4.9885463484128707e-42,6.3847058080305577e-48,1.6842162277319755e-49,7.0983608360381661e-56,2.1024459450028554e-54,6.1452911328499333e-21,3.7578107893829394e-26,1.5948048820271215e-31,1.9910718704329945e-32,2.5278978173198664e-19,4.1974465059094174e-38,2.8934948548903209e-47,3.1212811862064676e-26,6.9394294488516499e-51,6.3717564099978885e-21,1.336948157290658e-24,5.798808023007137e-30,2.3100398152039614e-35,1.6784586175655968e-35,1.4372363534978858e-36,9.2426708241880131e-43,5.6223235499493841e-30,3.9180654792952073e-35,1.1704539603222523e-42,2.4968506721803571e-36,6.6053566652251241e-43,5.2316925600516092e-34,4.0581083436253379e-35,3.0516833899137635e-27,4.709786096462269e-33,5.5401286488012989e-43,3.5586559427108112e-49,6.5681120743513122e-33,3.9401516531788396e-33,2.2138564719845955e-34,1.1024463983791404e-39,3.1607554546567623e-41,8.7251186452751076e-40,2.2832876525462485e-41,1.8612628507874783e-53
5.922575520217524e-15,0.0034113196585088146,2.8706226432065753e-28,1.0067132736581071e-23,2.6456046009120888e-19,2.8706937010231497e-28,1.5655846918113215e-18,8.9768138749339884e-30,1.0077984769709932e-52,6.3008602845881243e-43,8.3108909855867175e-45,1.2707580268244847e-40,1.3466353473057633e-35,1.3657184736766016e-23,1.6100316490295225e-35,1.7432309780742633e-51,9.7421028739487914e-47,5.2231017142646649e-37,4.3700507364030419e-48,2.8803683090580833e-68,2.5817519046611772e-42,4.4645630811294833e-61,3.9163657268297577e-34,1.5166867752908683e-51,7.9265441513405677e-26,6.6666032677517238e-40,1.1113656634390242e-44,2.3967608696906866e-35,6.4426383485134947e-67,1.4705191854609009e-72,6.4566345037748468e-41,1.5678315104967408e-52,4.023702201550058e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999884365479,0.10880299999999991,0.0001,8.4245124561947738e-13,5.0543419110567095e-12,5.0543258184725376e-12,2.7135786525398262e-18,5.5350842033576725e-17,6.091433211373563e-13,3.8034558946614981e-17,1.1421722147887405e-24,5.183527432812268e-25,4.6107103954629153e-28,2.6009290927602732e-21,1.4652476365098231e-15,6.2038408295118398e-20,1.3736408892274865e-28,2.1064391368080728e-31,2.785522225084076e-33,2.0106053566427977e-35,1.6240433679132079e-15,1.4857655386341751e-41,2.1937057998585116e-47,5.7867603884663832e-49,2.7704628654487706e-55,7.2250760183409749e-54,1.0483374090946861e-20,7.9264987570018966e-26,4.0385051892770042e-31,5.0484398702995739e-32,3.3473379718800337e-19,1.0646008200713446e-37,7.0945030952457e-47,6.5799521221793056e-26,2.384303161333394e-50,1.0817505142952595e-20,2.8039935143526396e-24,1.4634313247552032e-29,6.8511972330848731e-35,4.9781459001029307e-35,4.2652512635805402e-36,2.7623991911009531e-42,9.5912380754836903e-30,8.2645249822917562e-35,2.4864808590726442e-42,5.2632751562433465e-36,1.4039911725244049e-42,1.0832539806931705e-33,1.0139456428487879e-34,6.4355345311485344e-27,1.0888205786575488e-32,1.6308394485629282e-42,1.2011315370382258e-48,1.5753192873850532e-32,9.9914331952398064e-33,5.5870555159495552e-34,3.1994896429472764e-39,8.4940003649860902e-41,2.5834866267769332e-39,6.776167996071791e-41,6.3312675714913307e-53
8.884023949186365e-15,0.003411319658508814,5.9433783047464585e-28,2.0843072447951866e-23,3.9684317318500091e-19,5.9436495714665042e-28,2.3513844568409649e-18,1.8602343774073727e-29,2.0865677005461941e-52,1.3301280644463079e-42,1.7207075193873679e-44,3.5737972959374232e-40,2.0199860437710559e-35,2.0486156325705593e-23,3.3334588540645981e-35,4.7614370573969327e-51,2.6609438890697037e-46,1.0814039206597159e-36,1.1936734165009409e-47,1.2600562427878531e-67,9.0214647286879082e-42,9.4279488312072996e-61,1.0686527623942634e-33,6.6248209388544185e-51,2.1650362537169393e-25,2.3314027785462826e-39,2.3514615890844105e-44,6.5465463820503387e-35,1.7597296343711863e-66,4.224577916919591e-72,2.2561540537926839e-40,6.8582127874525176e-52,2.923131550439952e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999826545515,0.1088029999999998,0.0001,1.2636997209171227e-12,7.5816282792785062e-12,7.5815942599850529e-12,4.1131902606554196e-18,1.1459875421354826e-16,9.1193862044651337e-13,7.8707121972182279e-17,2.3853361314561054e-24,1.0756857755937027e-24,1.2594011062036825e-27,5.3850058970652355e-21,3.0297518606445353e-15,1.2844557824734303e-19,3.4482761488948355e-28,5.753469298738853e-31,7.5930189780534881e-33,7.0197987804390467e-35,3.3581002235793824e-15,6.4945438755285943e-41,1.1784027906231633e-46,3.1085020533552259e-48,1.800098825480223e-54,3.883689487937237e-53,2.170491855521393e-20,2.1650204139797569e-25,1.4085780519302305e-30,1.7646394950958436e-31,4.9610813322382215e-19,3.7231640202041548e-37,2.4844562328579067e-46,1.7954615671275259e-25,1.2807879574725338e-49,2.221804645248979e-20,7.5961924971841845e-24,5.0812047680233239e-29,2.9764371637509361e-34,2.1627931833754151e-34,1.8549727683609056e-35,1.2112610532669446e-41,1.9857844974027938e-29,2.2573452348048185e-34,6.8413955007675522e-42,1.4360370639210603e-35,3.8651877683409141e-42,2.8696417912327177e-33,3.4582450175331661e-34,1.7571002497658016e-26,3.3086779296208069e-32,6.9880406247532929e-42,6.2557163724707072e-48,5.0416105914069604e-32,3.4930264751510171e-32,1.9398905224885465e-33,1.3404109139881312e-38,3.1778041254866208e-40,1.1192231158668959e-38,2.9470623748015037e-40,3.3423666449148531e-52
1.1845472378155205e-14,0.0034113196585088146,1.0108226320523063e-27,3.5448841622285453e-23,5.291227487646836e-19,1.0108936327907848e-27,3.1391618057311995e-18,3.1664992446668158e-29,3.5487508260717672e-52,-4.4569933864196678e-42,2.9265148306835199e-44,7.988325929060823e-40,2.6933343997762428e-35,2.7315133735900099e-23,5.6694400392488847e-35,9.9626824346461854e-51,5.567674767196825e-46,1.839211167028903e-36,2.4976881348928656e-47,3.6694852764317781e-67,2.2527502819930364e-41,2.0584406266088677e-60,2.2340545220533652e-33,1.9285029439105894e-50,4.5300374560853995e-25,5.8256219837552237e-39,4.1154082764541947e-44,1.3697949662735788e-34,3.681996567649183e-66,9.7792154981155498e-72,5.6338430852326155e-40,1.9971292299433545e-51,1.0748698432722768e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999768725794,0.10880299999999969,0.0001,1.6849481950777888e-12,1.0108900226994937e-11,1.0108841636832536e-11,5.5127918093085969e-18,1.9490363718922788e-16,1.213543583383243e-12,1.3379650217180003e-16,4.0769758948736138e-24,1.8315252202288925e-24,2.6352041189946135e-27,9.1585801371988009e-21,5.1465332868481408e-15,2.1845496319475273e-19,6.7098894986928893e-28,1.2038325072684584e-30,1.5859036626243113e-32,1.751700288495554e-34,5.7042871417690008e-15,1.8901756681746985e-40,3.9239214749822855e-46,1.0350895128609025e-47,6.7530878749986256e-54,1.2936927807929453e-52,3.6914717725809996e-20,4.5299979507265979e-25,3.5120067180808958e-30,4.4076229327242801e-31,6.5359227059322218e-19,9.30351406730629e-37,6.4042133834446209e-46,3.7534728229648537e-25,4.264852931130452e-49,3.7501108646292681e-20,1.5788764699199321e-23,1.2628455197254487e-28,8.6254949884656825e-34,6.2678062444450179e-34,5.3800129826067703e-35,3.5294818292275825e-41,3.3773328438814642e-29,4.7231692265573448e-34,1.4376531826878355e-41,3.0018153979346811e-35,8.1250538981744291e-42,5.844125904769815e-33,8.4651950107716419e-34,3.6752169058652507e-26,7.4153030343640458e-32,2.002828404274753e-41,2.0365897420573227e-47,1.1738487784302718e-31,8.7259450993799113e-32,4.8212614304499034e-33,3.7781775974757307e-38,8.269580091234941e-40,3.2363854615315526e-38,8.5476084848434558e-40,1.0989665692962659e-51
1.4806920807124046e-14,0.0034113196585088133,1.5443157857097587e-27,5.4157909609093907e-23,6.6139895725504704e-19,1.5444713358733418e-27,3.9290579835704631e-18,4.8419376475631712e-29,5.4217331101442275e-52,5.6923989229948282e-41,4.4710962532447724e-44,1.499067788216087e-39,3.3666802481536481e-35,3.4144117384289684e-23,8.6617402436617758e-35,1.8136891691049665e-50,1.0135853609799753e-45,2.8099258985067362e-36,4.5471537614540007e-47,8.9050860392361331e-67,4.7762770729091312e-41,-9.5278950834264309e-61,4.0634311470584954e-33,4.6741559211769447e-50,8.2468238167837306e-25,1.2359808379250505e-38,6.5386148166480091e-44,2.4937250365224097e-34,6.7029986633710791e-66,1.181504549246014e-71,1.1944863886978914e-39,4.8463792641353426e-51,3.198465620608722e-66,0.88129999999999997,0.0,0.0,0.0,0.009889999971090635,0.1088029999999995,0.0001,2.1061966680202635e-12,1.2636156746400122e-11,1.2636066444928978e-11,6.9123920085877944e-18,2.9776902743022395e-16,1.5138778117284676e-12,2.0431023238643666e-16,6.2491141202862285e-24,2.7997438846900545e-24,4.7974797170560457e-27,1.3992319187572563e-20,7.8528940627592072e-15,3.3375230260239197e-19,1.1382925569571568e-27,2.1915462310783788e-30,2.8818733312774402e-32,3.7113464848450343e-34,8.7039488781468734e-15,4.5842508144248153e-40,1.0733185279518972e-45,2.8313035597470002e-47,2.0582579217031276e-53,3.5401649371714045e-52,5.6397584855872796e-20,8.2467401631624535e-25,7.434674925084552e-30,9.3474867464505326e-31,8.0700114115292934e-19,1.9739074390982936e-36,1.4031753993517906e-45,6.8270395773880297e-25,1.1665749907737351e-48,5.6850464071564187e-20,2.8561149835288457e-23,2.6656599803561855e-28,2.083514881608101e-33,1.5140547876209783e-33,1.3006475159767977e-34,8.5631945247906686e-41,5.159827570587017e-29,8.5983928201747452e-34,2.6251314877595769e-41,5.4593843433895616e-35,1.4839731869996559e-41,1.0352632508104294e-32,1.7591480807552091e-33,6.6882916677820781e-26,1.4218285849758753e-31,4.7829707093733395e-41,5.4450666277896985e-47,2.3264943562316185e-31,1.8508274902192448e-31,1.0176891851107539e-32,8.8781756137676002e-38,1.8086108819433406e-39,7.8004066144790161e-38,2.0664770357650552e-39,2.967859183058474e-51
2.0729817665061728e-14,0.0034113196585088116,2.969666424549068e-27,1.0414307634136269e-22,9.2594102598685608e-19,2.9702661157703157e-27,5.5153398448492376e-18,9.3296899392813779e-29,1.0425889229386363e-51,9.2183378672059958e-43,8.5978632637933017e-44,5.1142423785743053e-39,4.7133642645650296e-35,4.7802103795245664e-23,1.665663111886056e-34,4.7887539301555879e-50,2.6762070800671786e-45,5.403452558088465e-36,1.2007041698495628e-46,4.598042447821061e-66,1.7460566515009411e-40,1.2191772511524529e-60,1.0702786460224859e-32,2.4136104467845634e-49,2.1774183369790126e-24,4.5283018712828026e-38,1.4775442491109154e-43,6.5846938987250502e-34,1.7698096467058932e-65,2.0272444304549971e-71,4.3666664564293278e-39,2.5019669799532468e-50,2.6463583041858469e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999595268295,0.10880299999999904,0.0001,2.9486936101741257e-12,1.7690622681494554e-11,1.7690446940842432e-11,9.7115581652433815e-18,5.725948385330609e-16,2.1106853771586533e-12,3.924293052589411e-16,1.2064991225749381e-23,5.384589730114577e-24,1.2667839703608391e-26,2.6906812180746615e-20,1.5056943064858915e-14,6.4179838803514285e-19,2.5541077658563666e-27,5.7863523131097888e-30,7.5716546515180787e-32,1.3536651655159875e-33,1.6688734325710485e-14,2.3614479666102128e-39,7.9834070400142429e-45,2.1059451589372583e-46,2.2682013387003704e-52,2.637421077809139e-51,1.0845051158104988e-19,2.1773878841260547e-24,2.7043481498000835e-29,3.4200670681723519e-30,1.101939821185388e-18,7.2323454865116292e-36,6.2966749847443306e-45,1.7981933870387976e-24,8.6770807188133927e-48,1.073959004405672e-19,7.4212744284576302e-23,9.6206910615873438e-28,1.0584850617350564e-32,7.6927542857589349e-33,6.6292155780564425e-34,4.3961648666093311e-40,9.9221817212384891e-29,2.2702262591828028e-33,6.9610078175819185e-41,1.4376077300644745e-34,3.9363540517602217e-41,2.5457247340395847e-32,6.0412352472953793e-33,1.7642247159308677e-25,4.0695846087275616e-31,2.3253380845263472e-40,3.6582234059026295e-46,7.1038745514943384e-31,6.7750313993399925e-31,3.6729646007503186e-32,4.0938947736422289e-37,6.9614593293306967e-39,3.9294400164606704e-37,1.0533459632938836e-38,2.0843058037877041e-50
3.257561138093709e-14,0.003411319658508807,7.2449973299942009e-27,2.5407058215267137e-22,1.4549838379338373e-18,7.2489843115349513e-27,8.7137024079044841e-18,2.2860070772452616e-28,2.5436129932435958e-51,7.5670201596524067e-43,2.0976441012458915e-43,2.9806652303403918e-38,7.406701764220712e-35,7.5118152650916739e-23,4.0639361986216649e-34,1.8517671369893804e-49,1.0348631876335907e-44,1.3182947892198614e-35,4.6438284350638504e-46,4.9461421055140018e-65,1.1014566824937154e-39,6.2586604665516426e-60,4.1157727019874661e-32,2.5954556145986291e-48,8.4196766915944386e-24,2.8717133079627136e-37,6.5382124681953867e-43,2.5468814337222525e-33,6.8436102626358736e-65,8.485382360947785e-71,2.7546035616683712e-38,2.69059803367481e-49,4.7791540670500036e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999363995482,0.10880299999999764,0.0001,4.6336874796488192e-12,2.7799368141734545e-11,2.779893316314094e-11,1.5309788343709613e-17,1.3969156135247982e-15,3.2891265207247422e-12,9.5502924232387063e-16,2.9546707393581355e-23,1.3120313169980405e-23,4.8992173043865366e-26,6.5644023306996368e-20,3.6505275587703967e-14,1.5657962763628111e-18,7.3782746145672252e-27,2.2374661771578218e-29,2.8952220760935718e-31,8.4929763496890475e-33,4.0461522845784719e-14,2.5257304671598267e-38,1.5112647782732421e-43,3.9865924263258244e-45,7.8561306475522752e-51,5.0056266203615136e-50,2.6458256414913314e-19,8.4194865276086405e-24,1.6858618486528327e-28,2.1618913132152794e-29,1.647750943191906e-18,4.5871246506139017e-35,6.0615738684110338e-44,6.9149805769979832e-24,1.6425905173213524e-46,2.5239906220072216e-19,2.772882443488992e-22,5.9011761729652189e-27,1.0973775074179533e-31,7.9777812923512554e-32,6.9286894649751531e-33,4.628273465804308e-39,2.4206879051593506e-28,8.778386832321854e-33,2.7031538577279928e-40,5.5252418712726988e-34,1.5291105886396592e-40,8.4620000004152389e-32,3.3138642848039696e-32,6.8069892321464146e-25,1.7106482875083791e-30,2.1752891889868018e-39,5.447277213441081e-45,3.2346591525355834e-30,4.2875129850659011e-30,2.2529418858893167e-31,3.4617479083249656e-36,4.5694235154854565e-38,3.9907529408817582e-36,1.1011733177451076e-37,3.444955038801464e-49
