Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111)
1.3511236082190587e-10,0.00344371196832165,-1.5989840992059515e-20,-1.1712993476832583e-15,3.6401383201759676e-15,2.0919212457605983e-16,2.4501903113568944e-12,7.3355700266738812e-19,9.5463931897565669e-29,1.1215561481903747e-22,1.0703144172195056e-31,2.3272780990805777e-15,1.7773556973660934e-15,-1.9556956321491846e-19,3.9961008612959334e-20,3.8798018390975956e-31,5.4080142949711134e-31,-1.2190899820896887e-27,1.8714402683800419e-31,1.0334223114763738e-39,7.0782851123460551e-27,-2.0201446427590454e-15,5.8537055617196484e-23,-6.3721089585207769e-17,5.6305717666716991e-13,7.4399747407249093e-23,5.7141970266434884e-20,9.7064433077527075e-17,1.1522885247064352e-38,-1.4362089875885997e-21,-9.2871313474322434e-26,-4.1921317242520457e-33,6.1574738682771799e-35,0.88129999999999997,0.0,0.0,0.0,0.0098897138154843064,0.10880298225563882,0.00010000000000000034,2.0787626769736146e-08,1.2420642336542171e-07,1.0733268392132261e-07,6.6470665716575075e-14,1.7305439779215019e-08,8.3124282875241237e-11,4.3639496094560408e-10,3.6042993708475894e-16,5.8890146478633422e-18,6.7461104776648607e-15,1.247611231993981e-12,7.5397102810038604e-09,2.9634069654214169e-11,5.4941816544719415e-21,1.5860633912877012e-18,1.5938980585083913e-22,2.168161339995466e-20,8.4573295746311118e-09,2.4409059318813449e-22,4.4577445567637939e-24,1.310981564592197e-25,7.0785138026619767e-28,3.781110161909015e-29,4.2397309855424116e-12,5.6265824541491519e-13,2.4040671071707249e-16,1.5850013083380072e-16,1.654451897239933e-17,2.4544308990830451e-20,6.283603811564321e-17,8.697632353633295e-15,5.081598281092691e-27,1.8850413666066459e-15,1.090910905450989e-14,1.3706733030180123e-15,1.2083604086310322e-18,9.0614184325767075e-19,2.2165282215793528e-18,1.4178943914835588e-24,4.7719824000325477e-21,5.3794634773692849e-22,1.6300470542785596e-29,6.1106110073852722e-25,9.2304783878150371e-30,4.660035636231299e-26,6.1726849531943568e-23,1.818052299563347e-15,5.2682351140966585e-21
1.3924812115706635e-10,0.003443711965245668,-9.6441946422939494e-21,-1.0080291227672447e-15,3.7298773443121845e-15,2.1516608763326113e-16,2.5993350076600241e-12,8.1948290490182927e-19,9.8194222317852189e-29,-4.6337221234816119e-22,1.1325291139343402e-31,2.3428870978156333e-15,1.7775335277105952e-15,-1.7159325512932909e-19,4.1320146075736433e-20,3.893748686707231e-31,5.8601060907837224e-31,-1.2278184217450321e-27,1.9807879469437921e-31,9.6905371591154626e-40,7.7489477561904332e-27,-2.027119755141177e-15,6.2161689397247101e-23,-6.5710445221999577e-17,6.1335842005247314e-13,8.3588334314053735e-23,5.8787402499928385e-20,9.9876017208014609e-17,1.2434307698508888e-38,-1.5017945133259232e-21,-9.8189099258513385e-26,-4.7569091144462713e-33,6.5167298539594525e-35,0.88129999999999997,0.0,0.0,0.0,0.0098897050548739963,0.10880298136213787,0.00010000000000000032,2.1423885537935713e-08,1.2800803227705879e-07,1.1026772079838505e-07,6.850514778924289e-14,1.8185260984418856e-08,8.3124214190887639e-11,4.4992262825883161e-10,3.7875447566677282e-16,6.0715663702056048e-18,7.452749833160454e-15,1.3253336170477385e-12,7.771668750438081e-09,3.1475895654273478e-11,5.6791438834717341e-21,1.7314063474901997e-18,1.6963547947364074e-22,2.3732674262458268e-20,8.7175188058161016e-09,2.7502775006877087e-22,5.1681410791438017e-24,1.5215721493650623e-25,8.4663228183838152e-28,4.5125382062779972e-29,4.4751145069442564e-12,6.1292368912739161e-13,2.6191872451597734e-16,1.7278433342120155e-16,1.6836755376772555e-17,2.8013645567806727e-20,6.4971031764915235e-17,9.2362947225572141e-15,5.9001993830417678e-27,1.9307211887705123e-15,1.1367895929077479e-14,1.4717281993481602e-15,1.2977329987726464e-18,9.7316765188969441e-19,2.39873048180594e-18,1.5344474820816603e-24,5.0594219856413688e-21,5.843469708576657e-22,1.7706470418243253e-29,6.480380303117624e-25,1.0026654920212026e-29,4.9693891386185066e-26,6.7174323817250811e-23,1.9317547138751556e-15,5.5977194231195064e-21
1.4338388149222684e-10,0.0034437119621269835,-3.0927661447319899e-21,-8.4040145979100288e-16,3.8459477903452431e-15,2.2109136521902865e-16,2.7528610457986716e-12,9.1264398339648453e-19,1.0089821211533809e-28,1.8707745526265201e-21,1.1962181568287291e-31,2.3184922064364943e-15,1.7378510293043336e-15,-1.433457097450431e-19,4.2680417202176762e-20,3.7484169106964743e-31,6.3270457216784333e-31,-1.235334609986184e-27,2.0927727941914629e-31,9.0309004415454882e-40,8.4604751346858293e-27,-1.9941717285661083e-15,6.5893231299338999e-23,-6.7693058376515592e-17,6.6640576490388255e-13,9.3582703228196259e-23,6.0420221440893617e-20,1.0266696672652116e-16,1.3368306505798745e-38,-1.5688976887827254e-21,-1.0316534902511696e-25,-5.3535816272711224e-33,6.8845783712230806e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896962942268546,0.10880298045622872,0.00010000000000000028,2.2060141572514498e-08,1.3180963209554272e-07,1.1319033735182052e-07,7.0539624958638804e-14,1.9077486001376318e-08,8.3124145506220849e-11,4.6345026295181822e-10,3.9733735588470642e-16,6.2541176523477235e-18,8.2091899969234705e-15,1.4054174598858851e-12,8.0036269982883767e-09,3.337324333658619e-11,5.8649912576416285e-21,1.885083351908197e-18,1.802589061376067e-22,2.5912877965043397e-20,8.9777078061601535e-09,3.0882632780012605e-22,5.9658149091119361e-24,1.7583436037199397e-25,1.0073252292296241e-27,5.3579349308479129e-29,4.7154385197506435e-12,6.6593327078493372e-13,2.8460708593986479e-16,1.8785534067384517e-16,1.7130585555830047e-17,3.1852652966693566e-20,6.7107622943384034e-17,9.7908523920495266e-15,6.820999981897074e-27,1.9767225904038852e-15,1.1832700484723514e-14,1.5769720363097817e-15,1.390821034816578e-18,1.0429801165534901e-18,2.5893974458413111e-18,1.656415358030723e-24,5.3549366836335246e-21,6.3310416547990004e-22,1.9183877557544113e-29,6.8605832946454386e-25,1.0863267295919095e-29,5.2906293158022789e-26,7.2932413409018918e-23,2.0488603371690684e-15,5.9370656117861526e-21
1.4751964182738732e-10,0.0034437119589672775,3.4887712066754215e-21,-6.7445513565441259e-16,3.5286676458076778e-15,2.2724445206813076e-16,2.9104823554899194e-12,1.0134258441702862e-18,1.0366305061424632e-28,-9.1558793627034954e-21,1.2626987570544693e-31,2.6022738320828599e-15,2.0057385596906064e-15,-1.3716295796675633e-19,4.4089080744604032e-20,3.4256772155676373e-31,6.8090452602319165e-31,-1.2418654866044457e-27,2.2096935768712785e-31,8.3641815353708768e-40,9.2141544680162653e-27,-2.2690552774982482e-15,6.9731517332701312e-23,-6.9748803554130847e-17,7.2225573137842358e-13,1.0442592881822476e-22,6.211560025356335e-20,1.0556455304223166e-16,1.4324807362614647e-38,-1.6389511422149021e-21,-1.0777767616004261e-25,-5.9817865083941335e-33,7.2685781148456772e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896875335429454,0.10880297953840061,0.0001000000000000003,2.2696394873479463e-08,1.3561122276200788e-07,1.1610102259465165e-07,7.2574097192927421e-14,1.9981625851115559e-08,8.3124076821241088e-11,4.7697786495107169e-10,4.1616839347987979e-16,6.4366684932979546e-18,9.0172873524002418e-15,1.4878640231839676e-12,8.2355850245538938e-09,3.5326112471336393e-11,6.0517242478914669e-21,2.0472956935395726e-18,1.9126754284657732e-22,2.822686879490472e-20,9.237896575688629e-09,3.4566176394541717e-22,6.8585249669524898e-24,2.0236689101911006e-25,1.1926095600763117e-27,6.3310744337616567e-29,4.9606143797834828e-12,7.2174346989381044e-13,3.0849605333887868e-16,2.0372951776207618e-16,1.7420222253219449e-17,3.6088611042535441e-20,6.9320157258937031e-17,1.0361280765789942e-14,7.8533272400113041e-27,2.0230082576577517e-15,1.2303488255568325e-14,1.6864592366357322e-15,1.4876728804876864e-18,1.1156155128822702e-18,2.7886480461672895e-18,1.7838740991745657e-24,5.6585147644222058e-21,6.8425395761388415e-22,2.0733783597941157e-29,7.2512045643065725e-25,1.1740933677201811e-29,5.6239200125144278e-26,7.9009498701941486e-23,2.169365208111837e-15,6.286262200570052e-21
1.4855358191117743e-10,0.003443711958171133,5.0710250862732852e-21,-6.3555304625860557e-16,3.366715728145173e-15,2.2893399268496395e-16,2.9505646529817084e-12,1.0398573535579675e-18,1.0443126359598945e-28,-1.062640094977412e-21,1.2812265480746197e-31,2.7121371846988686e-15,2.1112396329849527e-15,-1.3799527097366836e-19,4.4468652803014743e-20,3.0610168460404282e-31,6.9320197345616366e-31,-1.2434553833344899e-27,2.2422619474647677e-31,8.1921839160661614e-40,9.409294856857451e-27,-2.3764818925287358e-15,7.0707747867661057e-23,-7.0307609116012677e-17,7.3666265687801066e-13,1.0727450014190282e-22,6.2580670154736125e-20,1.0635886092822311e-16,1.4567587293437746e-38,-1.6582238656425968e-21,-1.0887468058274826e-25,-6.1436861712829654e-33,7.3754892016090103e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896853433662248,0.1088029793071366,0.00010000000000000028,2.2855457771594359e-08,1.3656161899778887e-07,1.1682688503620387e-07,7.3082714479906946e-14,2.0209467111886404e-08,8.3124059649947347e-11,4.8035976031640005e-10,4.2091377373880807e-16,6.482306134247221e-18,9.2276012439910115e-15,1.5088449878933713e-12,8.2935744964975532e-09,3.5823004954971255e-11,6.0985459280754732e-21,2.0892057924118184e-18,1.9408078171391139e-22,2.8826823477017479e-20,9.3029437320087788e-09,3.5536627475300968e-22,7.0975038570891555e-24,2.0947533934610718e-25,1.243109527001763e-27,6.596048188953112e-29,5.0226562820520033e-12,7.3614013570764694e-13,3.1465869005254421e-16,2.0782544632807169e-16,1.7495768762108995e-17,3.7212932950462075e-20,6.991631248967144e-17,1.0506364778067962e-14,8.1299819817438893e-27,2.0346224431399369e-15,1.2422114977159045e-14,1.7145004088507678e-15,1.5124795779730353e-18,1.1342196759912484e-18,2.839815756833366e-18,1.8166056029846652e-24,5.7356679468351283e-21,6.9741935990599583e-22,2.1132712627134848e-29,7.3504861054347553e-25,1.1966835498863965e-29,5.7091450278572319e-26,8.0579593212475481e-23,2.2000220945173534e-15,6.3750991288124853e-21
1.5062146207875767e-10,0.0034437119565715536,8.0968326830732688e-21,-5.6300453084464871e-16,3.0870639486254992e-15,2.325666970785806e-16,3.0316139663568872e-12,1.0942471846824341e-18,1.0611804304105783e-28,-9.1667898001160732e-22,1.3219890531223929e-31,2.8787477307858633e-15,2.268438919765252e-15,-1.3493490327054016e-19,4.5273274558787264e-20,2.0508632186446503e-31,7.1812668404407787e-31,-1.2466438657042595e-27,2.3138795953241271e-31,7.8444396300947373e-40,9.8077451044097856e-27,-2.5378285788668683e-15,7.2680180972641685e-23,-7.1500069735250111e-17,7.660158474037928e-13,1.1314180990835359e-22,6.3579902797569211e-20,1.0806460882512439e-16,1.5058303070377285e-38,-1.7000420594406127e-21,-1.1101294670646804e-25,-6.4729928924465842e-33,7.6104822301688841e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896809630058709,0.10880297884249053,0.00010000000000000029,2.3173583055273299e-08,1.3846240976425185e-07,1.1827648967686446e-07,7.4099948134292769e-14,2.066726679437423e-08,8.3124025307301097e-11,4.8712354489642111e-10,4.3044862963905065e-16,6.5735813331447844e-18,9.6583803830083397e-15,1.5512502454108729e-12,8.4095533988375172e-09,3.6827200136965616e-11,6.1923554603064126e-21,2.1746760527028147e-18,1.9978139732218169e-22,3.0053003902928783e-20,9.4330380013774821e-09,3.7539027133008823e-22,7.5953464192193487e-24,2.242909354902981e-25,1.3494574294274389e-27,7.1537345731733454e-29,5.14762828085747e-12,7.6547242111965683e-13,3.2721502057722681e-16,2.1617190725135661e-16,1.7643855288533525e-17,3.9543151256516659e-20,7.1179983441807755e-17,1.0799502421234676e-14,8.7066933908417506e-27,2.0579205694677358e-15,1.2660480034036668e-14,1.7713918905983662e-15,1.5628106921618311e-18,1.1719663063308787e-18,2.9437901467440577e-18,1.8831170421890326e-24,5.8914836401739409e-21,7.2420747116027727e-22,2.1944427688824994e-29,7.5509992505208132e-25,1.2426485957560449e-29,5.8818985500765748e-26,8.3781684211793451e-23,2.2619722372071342e-15,6.5546170691404818e-21
1.5268934224633791e-10,0.0034437119549624202,1.1042735513451689e-20,-4.9387869779908368e-16,3.1555263286373308e-15,2.3638876819541289e-16,3.1137339081937435e-12,1.1507155051690963e-18,1.0793669387506195e-28,1.1012239715938238e-21,1.3659798978797157e-31,2.8862878742629339e-15,2.2660706385782143e-15,-1.2164821415768543e-19,4.6113268151820552e-20,2.105579497602522e-31,7.4350991894030005e-31,-1.2496993364206611e-27,2.3911506420989463e-31,7.5057389147287481e-40,1.0217211417707476e-26,-2.539828089114181e-15,7.4679226863514178e-23,-7.2749510430518954e-17,7.9609383139162932e-13,1.192406770643307e-22,6.463081637887164e-20,1.0985807751529722e-16,1.5556574014595832e-38,-1.7446553755544306e-21,-1.1308497874988709e-25,-6.8092401101943744e-33,7.8639375934252429e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896765826362969,0.10880297837506743,0.00010000000000000029,2.3491707655551828e-08,1.4036319826862867e-07,1.1972331422228058e-07,7.5117180568639291e-14,2.1127842466699055e-08,8.3123990964576407e-11,4.9388732132069817e-10,4.400413027466212e-16,6.6648564219830735e-18,1.0102889153333226e-14,1.5942467403414376e-12,8.5255322457809193e-09,3.7845275581374882e-11,6.2863866051866981e-21,2.2623668806972376e-18,2.0558167513438575e-22,3.1314715388832248e-20,9.5631322130533502e-09,3.9625382019314773e-22,8.1206074047885361e-24,2.3993260177688825e-25,1.4632674953284077e-27,7.7501089226341248e-29,5.2737757831131459e-12,7.9552898158955134e-13,3.4008186250649928e-16,2.2472614934208158e-16,1.7791521488631474e-17,4.1985227774971652e-20,7.2499127940632511e-17,1.1096597001894934e-14,9.31570185277467e-27,2.0813124112930435e-15,1.2900325857408935e-14,1.8293678196387971e-15,1.6141037382194304e-18,1.2104344054573525e-18,3.0499620668890438e-18,1.9510342192000864e-24,6.04931083730649e-21,7.5160884294371809e-22,2.2774725364279552e-29,7.754111245503558e-25,1.2896659206517861e-29,6.0577410528694443e-26,8.7067182164707633e-23,2.3247704614108458e-15,6.7365925949853069e-21
1.5475722241391816e-10,0.003443711953343919,1.3923354941654311e-20,-4.2768014949585369e-16,2.8960725184508421e-15,2.4032282342892125e-16,3.1970541857057204e-12,1.209315105565431e-18,1.0979595225399789e-28,-3.0450136119556393e-21,1.4121838659809908e-31,2.994455167871291e-15,2.3640297616698386e-15,-1.1171408163000375e-19,4.6975535124874523e-20,6.0592028040924783e-32,7.6936686363309354e-31,-1.2525083969354202e-27,2.4723068923575617e-31,7.1549118539406485e-40,1.0637861776091249e-26,-2.6422845674328273e-15,7.6704864284548239e-23,-7.4033705337540223e-17,8.2690336436228725e-13,1.2557674838400877e-22,6.571239208543449e-20,1.1170369259994855e-16,1.6062871127212619e-38,-1.7911350005251873e-21,-1.1509557998712696e-25,-7.1521787692516688e-33,8.1300791134352758e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896722022575288,0.10880297790492237,0.00010000000000000026,2.3809831572430813e-08,1.4226398448550312e-07,1.2116741394872982e-07,7.6134411769313848e-14,2.1591138856401753e-08,8.3123956621773393e-11,5.0065108959583554e-10,4.4969064186882292e-16,6.7561314008512343e-18,1.0561361193788707e-14,1.6378346330384022e-12,8.6415110373276486e-09,3.8877231259514078e-11,6.3806394220257833e-21,2.3523027350753872e-18,2.11482597673192e-22,3.2612566538922791e-20,9.6932263670395266e-09,4.179807674205179e-22,8.6743990314625289e-24,2.5643452362038081e-25,1.5849518826168776e-27,8.3872878563513457e-29,5.4010884008173007e-12,8.2631656777907807e-13,3.5326211524599292e-16,2.3349012844415153e-16,1.7937468922879454e-17,4.4542938379714415e-20,7.3853187776321187e-17,1.1397645457348015e-14,9.9583534634171101e-27,2.1047762681045255e-15,1.3141649951550994e-14,1.8884349042891114e-15,1.6663646757105044e-18,1.2496284433518526e-18,3.1583461648150201e-18,2.0203665038977204e-24,6.2091484844077993e-21,7.7962763957658606e-22,2.3623731838080798e-29,7.959820701186556e-25,1.3377426700376434e-29,6.2366913034128605e-26,9.0437131221002029e-23,2.3884162733950764e-15,6.921024275559204e-21
1.568251025814984e-10,0.0034437119517162335,1.5535546714688153e-20,-4.0551928056436087e-16,-1.0820414920836493e-15,2.453864597967793e-16,3.282632289917007e-12,1.2701094714710665e-18,1.1200506541744547e-28,-2.5560484730117669e-20,1.472601089671598e-31,4.3351465420941087e-15,3.6914992030304055e-15,-1.6208008139532757e-19,4.8034620737890938e-20,-1.8224978282147915e-30,7.9578293775281766e-31,-1.2557376380212216e-27,2.5782845493810804e-31,6.7887870052216253e-40,1.1069888393525608e-26,-3.97557520522273e-15,7.8757066540117392e-23,-7.5646956036183492e-17,8.5845114197220771e-13,1.3215571938233671e-22,6.7101460215956555e-20,1.1407015720407441e-16,1.6578110775672503e-38,-1.8500614833678874e-21,-1.17070382580191e-25,-7.5035970869371088e-33,8.4773421376453053e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896678218697142,0.10880297743210847,0.00010000000000000032,2.412795480591113e-08,1.4416476826148468e-07,1.2260884302827054e-07,7.7151641654201837e-14,2.205710179501122e-08,8.3123922278892909e-11,5.0741484948982964e-10,4.5939551880638033e-16,6.8474062666185405e-18,1.1034030401850303e-14,1.6820140842764359e-12,8.7574897734776076e-09,3.992306714208923e-11,6.4751139662120871e-21,2.4445079356141608e-18,2.1748515672399673e-22,3.3947171821137955e-20,9.8233204633391577e-09,4.4059535820740215e-22,9.257863752841307e-24,2.7383185131574343e-25,1.7149398811522232e-27,9.0674757362146283e-29,5.5295558781195782e-12,8.5784187052865407e-13,3.6675865249810073e-16,2.4246578303321544e-16,1.8075832380984328e-17,4.7220134279464843e-20,7.5516269457991124e-17,1.1702644727278489e-14,1.063603281973368e-26,2.1282315482331717e-15,1.3384440647095917e-14,1.9485998227404004e-15,1.7195994433732738e-18,1.2895528744619396e-18,3.2689570441924277e-18,2.0911232380946565e-24,6.3709955900127393e-21,8.0826796167546732e-22,2.4491571364502221e-29,8.1681263154460206e-25,1.3868858800698954e-29,6.4187615001361347e-26,9.3892570694349023e-23,2.4529091797023068e-15,7.1079106808738963e-21
1.5734207262339345e-10,0.003443711951307894,1.551532972855979e-20,-4.14550202973806e-16,-2.2150344477285496e-15,2.4702531549905712e-16,3.304243098093319e-12,1.2856592364954877e-18,1.1272170520285352e-28,-4.6963031550369552e-21,1.4923783846390983e-31,4.7203397623589542e-15,4.0724238516205389e-15,-1.7701699771460598e-19,4.8363861978696978e-20,-2.3672482930533029e-30,8.0249329136650983e-31,-1.2567445358962013e-27,2.6129344695590774e-31,6.7790823227612921e-40,1.1179693032040796e-26,-4.3583925414944328e-15,7.9274266242949513e-23,-7.6158512321528538e-17,8.6645421608663253e-13,1.3383908728587455e-22,6.7550215075822802e-20,1.1483364075747528e-16,1.6708544724010596e-38,-1.8688450639403324e-21,-1.1756484342329212e-25,-7.5932164348400538e-33,8.5908125889241574e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896667267713428,0.10880297731349438,0.00010000000000000033,2.4207485507500266e-08,1.4463996382928742e-07,1.2296878925384391e-07,7.7405948922596298e-14,2.2174002934064982e-08,8.3123913693160781e-11,5.0910578811264947e-10,4.6183028577968724e-16,6.8702249648333712e-18,1.1154443445009732e-14,1.6931513969895566e-12,8.7864844488593409e-09,4.0186694891187891e-11,6.4987672554239677e-21,2.4679166578850662e-18,2.1900179428615881e-22,3.4286638543207054e-20,9.8558439784009152e-09,4.4639057956736953e-22,9.4085031311877739e-24,2.7832530203624088e-25,1.748786277112921e-27,9.2445096279289915e-29,5.5618520048699985e-12,8.6583924285530344e-13,3.7018254059798493e-16,2.4474299649829127e-16,1.8117483801023393e-17,4.7908561332377567e-20,7.6033267875041056e-17,1.1779511501119317e-14,1.0811091691538156e-26,2.1340975305883283e-15,1.3445365304465362e-14,1.9638133674683864e-15,1.7330609893485871e-18,1.2996486260597529e-18,3.2969594057740227e-18,2.1090360839145469e-24,6.4117712383737848e-21,8.1552563009869611e-22,2.4711488289923079e-29,8.2206082255566977e-25,1.3993391313141506e-29,6.4647692155693108e-26,9.4769909787332103e-23,2.4691647069654852e-15,7.1550156654403465e-21
