Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093)
7.940393884968343e-11,0.0034687643328817942,1.2795843729911866e-16,1.8092037805577391e-12,2.0360739541471198e-12,1.1926998532451382e-15,5.1900620364485807e-11,7.525939906458714e-17,-2.1166328237337737e-29,-9.3487735699963069e-21,5.3096147527260976e-32,1.2604399453475945e-20,6.9659998536715517e-27,2.2586441491211121e-17,4.1636341349124553e-21,-2.4809314607352055e-29,3.7652965779235702e-30,1.2015175777452579e-25,1.6607980088880699e-31,3.9950626145749418e-40,2.305726896001529e-22,6.1057480480323083e-27,2.6352805934517215e-18,3.2061472758619048e-23,1.1429487206501767e-10,2.8378203004718755e-19,1.2144280883936928e-21,9.8432249733667927e-19,-5.2215661756051623e-38,1.5109740091329372e-32,4.8344015941533164e-21,6.2009553302052821e-28,2.0273482547683752e-37,0.88129999999999997,0.0,0.0,0.0,0.0098857938054888357,0.10880292435417317,9.9999999999977359e-05,1.5036844153565831e-07,1.1769972877243063e-06,1.1045704536074792e-06,2.904564442998591e-13,7.3742619849075681e-08,1.0236935633879682e-08,1.8508152401355661e-09,7.7552125951376665e-16,1.3564902888697205e-17,1.344396284687963e-13,2.490281957914379e-11,6.3603462645364624e-07,5.8596645842301422e-10,1.5052397329818623e-19,2.2133926226371991e-16,4.7417249622136169e-20,1.339351150979487e-17,1.0512450728121388e-06,1.6771802929891196e-19,1.78195870039927e-21,4.4189210946285657e-22,1.4135222699330208e-24,1.5075369582613441e-25,4.1404525776460262e-10,1.1425137265361209e-10,2.7255299076048138e-14,1.6224875714545997e-14,2.0904717780742157e-15,2.2166117905860983e-17,8.7199240677636764e-22,7.5838619321392297e-12,2.1670791439107914e-24,7.9292565007406692e-14,7.6861391075262986e-13,1.6736332649265722e-13,6.5877854805344346e-17,4.249565242862193e-17,1.4190882524392702e-16,1.7259358919443056e-23,4.0901892080412637e-18,2.1517006169618205e-19,3.1847552991935242e-27,2.4864341636844264e-21,1.8298920221192512e-27,1.5111611996370788e-22,1.3362995870426227e-19,2.0418980402210215e-14,5.2931070089951155e-20,2.1813833521832494e-23,4.8339098785415267e-28,1.0688722026664788e-19,1.0756367315797843e-15
8.035999946381876e-11,0.0034687643285311893,1.3067261855335676e-16,1.845877302334533e-12,2.0493179335203315e-12,1.2334435327996525e-15,5.3132281341483641e-11,7.8776293980315851e-17,-2.1123949909007336e-29,1.1506043998770245e-20,5.4631121211672788e-32,-8.0980533303731008e-21,7.0467163732557476e-27,2.2943008138017296e-17,4.3161184676679241e-21,-2.4811145573571852e-29,3.9303601432398178e-30,1.2352724028081497e-25,1.7471644236863698e-31,4.284965453786757e-40,2.3902262383894916e-22,6.1047683897815726e-27,2.6990212302422083e-18,3.2033218072851649e-23,1.1818897392371259e-10,2.9709122255268458e-19,1.2870701639135878e-21,1.0300728180154309e-18,-5.2770760663257224e-38,1.5509590114957778e-32,5.011518046289426e-21,6.5319481742313828e-28,2.1814812513377795e-37,0.88129999999999997,0.0,0.0,0.0,0.0098857431735031014,0.10880292309465761,9.9999999999976979e-05,1.521783534637874e-07,1.1911622653186334e-06,1.117509434065899e-06,2.9395204212221351e-13,7.4978396897395308e-08,1.0236886640454146e-08,1.873311206844183e-09,7.8851742988618691e-16,1.3729779221238069e-17,1.3980751180218527e-13,2.5508092472975245e-11,6.4373659811723758e-07,6.0015762305018991e-10,1.5265993171364861e-19,2.2909921965662301e-16,4.8446939989891395e-20,1.3840797363572438e-17,1.0639753673336717e-06,1.7538603476700871e-19,1.882837515057536e-21,4.6764514404452716e-22,1.5138838094118911e-24,1.6141649440949539e-25,4.2277158995241481e-10,1.181439866818067e-10,2.818537555140414e-14,1.6781476360975059e-14,2.1079552058704943e-15,2.3396956876437041e-17,8.7210417714133691e-22,7.7643158202066873e-12,2.2942895932247738e-24,8.015298300601048e-14,7.8171196547093906e-13,1.7221016051134232e-13,6.7790269415252886e-17,4.3728568180815758e-17,1.4637819356528194e-16,1.7802935605970413e-23,4.1872063704020989e-18,2.2169276395697951e-19,3.2812985413544466e-27,2.5455814428674316e-21,1.8853636955785638e-27,1.5522530414107512e-22,1.3835421688828938e-19,2.0884435729934805e-14,5.4137670070068522e-20,2.2848998038718518e-23,5.0633566980406825e-28,1.0932383846069267e-19,1.1139726397532307e-15
8.131606007795408e-11,0.003468764324173099,1.3340796077003391e-16,1.8827872208131602e-12,2.0624284251193216e-12,1.2750729375988578e-15,5.4378373700618878e-11,8.2414868263466576e-17,-2.1081315725921253e-29,-1.5156124898250586e-20,5.6195193738438859e-32,1.8718684388475257e-20,7.1268144546512266e-27,2.3295101027892272e-17,4.4722701342726491e-21,-2.4808783941280044e-29,4.1004849176969264e-30,1.2695554460062328e-25,1.8368945291118412e-31,4.5891928884360009e-40,2.4767580884928686e-22,6.1011224655266447e-27,2.7635119944589712e-18,3.2081767047056922e-23,1.2216459704467295e-10,3.1084995198398474e-19,1.3630971246235853e-21,1.0773771957288078e-18,-5.3323923018098744e-38,1.5913699191918468e-32,5.1928922263616976e-21,6.8765581984261089e-28,2.3453356006333665e-37,0.88129999999999997,0.0,0.0,0.0,0.0098856925417646416,0.10880292183288791,9.9999999999976654e-05,1.5398825124763323e-07,1.2053270904452127e-06,1.1304458748769385e-06,2.9744760224124505e-13,7.6216413721533173e-08,1.023683764726515e-08,1.8958069309428565e-09,8.0153715509798947e-16,1.3894653775654067e-17,1.4531913133754971e-13,2.6120684245271976e-11,6.5143852596512957e-07,6.1451848043995639e-10,1.5480328273375797e-19,2.3703094125322832e-16,4.9488574094361201e-20,1.42976519863872e-17,1.0767055988837304e-06,1.8330728592940175e-19,1.9880766912600886e-21,4.9456181438493577e-22,1.6200267318577069e-24,1.7269294607684275e-25,4.3156330361039928e-10,1.2211809068143949e-10,2.9134954903945988e-14,1.7349813368102812e-14,2.1254316189873128e-15,2.4680596440399627e-17,8.7359794894853674e-22,7.9467883191604285e-12,2.4273108270026909e-24,8.1015423186395288e-14,7.9488243741964305e-13,1.7713910786334099e-13,6.9735158761801504e-17,4.4982408271389113e-17,1.5093032839560846e-16,1.8356578566475169e-23,4.2853298449901716e-18,2.2832251660241126e-19,3.3794262485737864e-27,2.605405126475618e-21,1.9417457686156484e-27,1.5940114725077841e-22,1.4318791855438775e-19,2.1354367795118306e-14,5.5355875348780513e-20,2.3920539980669659e-23,5.3008686273498768e-28,1.1178389305191182e-19,1.1531767503722571e-15
8.22721206920894e-11,0.0034687643198078044,1.361642938420184e-16,1.9199307196373355e-12,2.0753634994229363e-12,1.3175962449164325e-15,5.5638985861219415e-11,8.6177891965128874e-17,-2.1039206087609604e-29,2.0853313424429945e-20,5.7783279255451645e-32,-1.7130589844496683e-20,7.2075244233784364e-27,2.3655484516831408e-17,4.6321274211304959e-21,-2.4812227089529922e-29,4.2757658310145559e-30,1.3043704206132822e-25,1.9300782037834513e-31,4.905611727197115e-40,2.5653462605397576e-22,6.1008601890444773e-27,2.828752480367059e-18,3.2027373339037451e-23,1.262223469690357e-10,3.2506751957501722e-19,1.4426225500029727e-21,1.126269236146641e-18,-5.3875161012775376e-38,1.632204556891022e-32,5.378573931610366e-21,7.2351858183380829e-28,2.5193340612422084e-37,0.88129999999999997,0.0,0.0,0.0,0.0098856419102734232,0.10880292056894426,9.9999999999976274e-05,1.5579813488727912e-07,1.2194917631423759e-06,1.1433798563530888e-06,3.0094312466641202e-13,7.7456590035804055e-08,1.0236788654312695e-08,1.918302412435355e-09,8.1457959081627776e-16,1.4059526551972823e-17,1.5097642544668415e-13,2.6740596737024118e-11,6.5914040999753939e-07,6.2904902703491819e-10,1.5695402820753378e-19,2.4513598069030206e-16,5.0542256908945614e-20,1.476418355364213e-17,1.0894357674661277e-06,1.9148712138964716e-19,2.0978076339907259e-21,5.2267996098874357e-22,1.7322085442153426e-24,1.8461054197079071e-25,4.4041976382308308e-10,1.2617428995887785e-10,3.0104182308885162e-14,1.7929974729678383e-14,2.1429198977747221e-15,2.6018646289547809e-17,8.7330977195526043e-22,8.1312759430672621e-12,2.5663352681420528e-24,8.1879896653865493e-14,8.0812488892200262e-13,1.8215061974693191e-13,7.1712701709866075e-17,4.6257287881359761e-17,1.5556573020574724e-16,1.8920348669419685e-23,4.3845589326138719e-18,2.3505946592557169e-19,3.4791405861542891e-27,2.6659047859066698e-21,1.9990394853668696e-27,1.6364407296200974e-22,1.481322826332497e-19,2.1828753063237426e-14,5.658562491569255e-20,2.5029297024203525e-23,5.5466314299069931e-28,1.1426726083246288e-19,1.19325735186527e-15
8.322818130622473e-11,0.003468764315435575,1.3894146899934856e-16,1.9573053207615714e-12,2.0881907151870924e-12,1.3610216112956933e-15,5.6913992539047211e-11,9.0068167118553347e-17,-2.0996620734667221e-29,-2.9618790716313673e-20,5.9402969493791422e-32,3.3502636444927311e-20,7.2871012166846834e-27,2.40063444044293e-17,4.7957395638053996e-21,-2.4807252239981854e-29,4.4562983554070404e-30,1.3397148674597759e-25,2.0268081337639876e-31,5.2383128126382619e-40,2.6560145590289329e-22,6.0964472572945149e-27,2.8947422862267437e-18,3.2126039580297642e-23,1.3036282336844438e-10,3.3975329333517116e-19,1.5257623503082305e-21,1.1767828540369309e-18,-5.4424469930255626e-38,1.6734695213915218e-32,5.5686129324435778e-21,7.6082387643112236e-28,2.7040603811149676e-37,0.88129999999999997,0.0,0.0,0.0,0.009885591279029507,0.10880291930290421,9.9999999999975908e-05,1.5760800438280845e-07,1.2336562833453498e-06,1.1563114559680835e-06,3.0443860938174348e-13,7.8698848392396391e-08,1.0236739661596796e-08,1.9407976513019081e-09,8.2764392255295353e-16,1.4224397550049447e-17,1.5678133129884882e-13,2.7367831788939019e-11,6.6684225021468459e-07,6.4374925927749401e-10,1.5911217000380762e-19,2.5341588217212489e-16,5.1608094764688476e-20,1.5240501178126074e-17,1.1021658730846709e-06,1.9993093876901783e-19,2.2121640538404308e-21,5.5203820185899717e-22,1.8506949526510866e-24,1.9719766928962914e-25,4.493403424487043e-10,1.3031318395322732e-10,3.1093201534059288e-14,1.8522047586055533e-14,2.1603938685960261e-15,2.741274529980325e-17,8.7565704727055902e-22,8.3177752119872948e-12,2.7115594354711673e-24,8.274635849768736e-14,8.2143888285522722e-13,1.8724514462482719e-13,7.3723076040171276e-17,4.7553321493602402e-17,1.6028489643118907e-16,1.9494306414099834e-23,4.4848929432341442e-18,2.419037512601281e-19,3.5804436163913481e-27,2.7270799979790469e-21,2.0572460307827847e-27,1.6795450300791243e-22,1.531885270572631e-19,2.230756812293924e-14,5.7826858079715046e-20,2.6176116106082579e-23,5.8008329232074339e-28,1.1677381923932606e-19,1.2342226891429017e-15
8.418424192036005e-11,0.003468764311056673,1.4173934062667846e-16,1.9949086015455486e-12,2.1008716215010739e-12,1.4053571490422962e-15,5.8203472386977248e-11,9.4088527999292202e-17,-2.095410784253478e-29,-6.6476808145017332e-21,6.1049325771674378e-32,1.0696553028385239e-20,7.3666582864815813e-27,2.4358704522691625e-17,4.9631454185541762e-21,-2.4802679539782946e-29,4.6421783781683511e-30,1.3755862501849301e-25,2.1271762772113105e-31,5.5855091481508528e-40,2.7487867730502682e-22,6.0918174740852663e-27,2.9614810069653614e-18,3.2210976788634673e-23,1.3458661934061211e-10,3.5491671610001232e-19,1.6126350953339616e-21,1.2289523127627618e-18,-5.4971852348753201e-38,1.7151473024300972e-32,5.7630589688565877e-21,7.9961331179769407e-28,2.8999424347268798e-37,0.88129999999999997,0.0,0.0,0.0,0.0098855406480328617,0.10880291803484207,9.999999999997557e-05,1.5941785973430456e-07,1.2478206510869763e-06,1.1692407480989468e-06,3.0793405639534372e-13,7.9943114439240667e-08,1.023669066911746e-08,1.9632926475295562e-09,8.4072936837661751e-16,1.4389266769788935e-17,1.6273578469586226e-13,2.8002391241581197e-11,6.745440466167831e-07,6.5861917361008675e-10,1.6127770996568721e-19,2.6187217929207362e-16,5.268619546948248e-20,1.5726715048584937e-17,1.1148959157431609e-06,2.0864420314654259e-19,2.3312822916786706e-21,5.8267604533026796e-22,1.9757611433384332e-24,2.1048375197722571e-25,4.5832441890608804e-10,1.3453536553216214e-10,3.2102154771031923e-14,1.9126118121790548e-14,2.1778798089143229e-15,2.8864565576008989e-17,8.7790776543907974e-22,8.5062826527566467e-12,2.8631845424368702e-24,8.3614809687283321e-14,8.3482398410702453e-13,1.9242312787560471e-13,7.5766458311639048e-17,4.8870622804077614e-17,1.6508832109069745e-16,2.0078511884260906e-23,4.5863311956833211e-18,2.4885550435383518e-19,3.6833372893003178e-27,2.788930345222706e-21,2.116366525300255e-27,1.7233286031563977e-22,1.5835786864381611e-19,2.2790789701612851e-14,5.9079514509431402e-20,2.7361854642580573e-23,6.0636632492547884e-28,1.1930344643582546e-19,1.2760809580961409e-15
8.514030253449538e-11,0.0034687643066713546,1.4455777083344652e-16,2.03273826390586e-12,2.1134314793934364e-12,1.4506109460330212e-15,5.9507383375783258e-11,9.8241833391121965e-17,-2.0911436141592699e-29,-3.7808492477805903e-20,6.2725141808926598e-32,4.202482889885992e-20,7.4455559503117924e-27,2.4706898126159945e-17,5.1343898125899439e-21,-2.479375669666976e-29,4.8335018556922155e-30,1.411980344947125e-25,2.2312758424256262e-31,5.9488591028865289e-40,2.8436866838430962e-22,6.0854727653330486e-27,3.0289682398296662e-18,3.2383793691602376e-23,1.3889432355498113e-10,3.7056728112221649e-19,1.7033611875726777e-21,1.2828121126182053e-18,-5.5517304968799087e-38,1.7572253091814519e-32,5.961961760100099e-21,8.3992907268497002e-28,3.1074776156730551e-37,0.88129999999999997,0.0,0.0,0.0,0.0098854900172835186,0.1088029167648302,9.9999999999975217e-05,1.6122770094185081e-07,1.2619848663437462e-06,1.1821678051040862e-06,3.114294657014296e-13,8.1189315842254376e-08,1.0236641676874698e-08,1.985787401106206e-09,8.5383516757824432e-16,1.4554134211102664e-17,1.6884172047833096e-13,2.8644276935306112e-11,6.8224579920405184e-07,6.7365876647504481e-10,1.6345064996035608e-19,2.7050639845741897e-16,5.3776667789361418e-20,1.6222936100109005e-17,1.1276258954453924e-06,2.1763242619380294e-19,2.4553005008158116e-21,6.1463361603919965e-22,2.1076889411335939e-24,2.2449894233478268e-25,4.6737137768572127e-10,1.3884142313676846e-10,3.3131183149575331e-14,1.9742271877619443e-14,2.1953609732124263e-15,3.0375802086760118e-17,8.8146789483868895e-22,8.69679479682892e-12,3.0214150558436557e-24,8.4485237827355456e-14,8.482797595160183e-13,1.9768501278156686e-13,7.784302425245345e-17,5.0209304973704242e-17,1.6997649588671759e-16,2.0673024881932008e-23,4.6888730152940098e-18,2.5591485201476748e-19,3.7878234817837365e-27,2.8514554139833204e-21,2.1764020473470906e-27,1.7677956745720935e-22,1.6364152346255789e-19,2.3278394620762038e-14,6.0343534117407867e-20,2.8587377199592737e-23,6.3353141359423166e-28,1.21856021077998e-19,1.3188403213635389e-15
8.60963631486307e-11,0.0034687643022798557,1.4739659120953583e-16,2.0707915401476654e-12,2.1257983791707181e-12,1.4967910164270776e-15,6.0825864145802902e-11,1.0253097696536402e-16,-2.086949152236542e-29,3.9712252877118344e-20,6.4421998815999178e-32,-3.5321015283383542e-20,7.5257695378117219e-27,2.5069681775411006e-17,5.3095087972197014e-21,-2.479616991381601e-29,5.0303653554968235e-30,1.4489037675182563e-25,2.3392014058406449e-31,6.3249346499400087e-40,2.9407380583843283e-22,6.083687575037492e-27,3.0972035790903394e-18,3.2343022343389797e-23,1.4328651874840879e-10,3.8671454920916934e-19,1.7980635072021451e-21,1.3383970715763028e-18,-5.6060842854045733e-38,1.7997052570502479e-32,6.1653709974092958e-21,8.8181412386578711e-28,3.3271682966579958e-37,0.88129999999999997,0.0,0.0,0.0,0.009885439386781417,0.10880291549293812,9.9999999999974838e-05,1.6303752800553056e-07,1.2761489291742949e-06,1.195092696672051e-06,3.1492483731447223e-13,8.2437382936379142e-08,1.0236592684868491e-08,2.0082819120537588e-09,8.6696058751788218e-16,1.4718999874151152e-17,1.7510107219717139e-13,2.9293490710305829e-11,6.8994750797670884e-07,6.8886803431499732e-10,1.6563099183232302e-19,2.7932005642771977e-16,5.4879621755336119e-20,1.672927627905567e-17,1.1403558121951548e-06,2.2690118264102187e-19,2.5843592851663445e-21,6.4795187345635759e-22,2.2467692057806353e-24,2.3927438521846777e-25,4.7648061006175733e-10,1.4323193927780147e-10,3.4180426376977673e-14,2.03705935317561e-14,2.2128597237257714e-15,3.1948180683073741e-17,8.8168774856894136e-22,8.8893081818724701e-12,3.1864598514680538e-24,8.535766798798708e-14,8.6180578443721639e-13,2.0303123983132515e-13,7.9952948481055029e-17,5.1569480449053148e-17,1.7494990941185213e-16,2.1277904830915749e-23,4.7925177351135113e-18,2.6308191451988983e-19,3.8939039740763711e-27,2.9146547955295342e-21,2.2373536198078778e-27,1.8129504801341089e-22,1.6904070661202028e-19,2.3770359828334162e-14,6.1618857143999803e-20,2.9853557970641935e-23,6.6159794467094215e-28,1.244314224838363e-19,1.3625088969110293e-15
8.705242376276602e-11,0.0034687642978824106,1.5025565032930754e-16,2.1090659327391156e-12,2.1380832621068545e-12,1.5439053477928164e-15,6.2158715958862024e-11,1.0695888763888646e-16,-2.0827139035168115e-29,-6.4167231944498076e-20,6.6152608041372519e-32,6.8733811144890006e-20,7.6044973280192004e-27,2.5420418191717551e-17,5.4885546843618376e-21,-2.4787397858246082e-29,5.2328664336927968e-30,1.4863591656729121e-25,2.4510514792667898e-31,6.7198234693883251e-40,3.0399646546685773e-22,6.0787483129332573e-27,3.1661866252930856e-18,3.2513922285048366e-23,1.4776378170312828e-10,4.0336814898141443e-19,1.8968674610985444e-21,1.3957423278118436e-18,-5.6602465395227789e-38,1.8426039116868817e-32,6.3733363437310069e-21,9.2531222626408217e-28,3.5597445985214733e-37,0.88129999999999997,0.0,0.0,0.0,0.0098853887565266488,0.10880291421923309,9.9999999999974499e-05,1.6484734092542723e-07,1.2903128394839701e-06,1.2080154898728978e-06,3.1842017121114325e-13,8.368724867423133e-08,1.0236543693098851e-08,2.0307761803606311e-09,8.8010492308463314e-16,1.4883863758849499e-17,1.815157720919415e-13,2.9950034406341242e-11,6.9764917293497155e-07,7.0424697357244714e-10,1.678187374627203e-19,2.8831466024264104e-16,5.5995168636339959e-20,1.7245848567042321e-17,1.1530856659962304e-06,2.364561116454175e-19,2.7186017482756962e-21,6.8267263128397288e-22,2.3933021160878974e-24,2.5484225061982614e-25,4.8565151409790061e-10,1.4770749051365459e-10,3.5250022732763274e-14,2.1011166896702465e-14,2.2303309971766821e-15,3.3583458659585109e-17,8.8517177576383491e-22,9.0838193518444516e-12,3.3585323200155864e-24,8.6232040444604923e-14,8.7540163601295799e-13,2.0846224671288056e-13,8.2096404504776e-17,5.2951260961424725e-17,1.8000904712656371e-16,2.1893210774076421e-23,4.8972646971651049e-18,2.7035680574634292e-19,4.001580451688396e-27,2.9785280863211266e-21,2.2992222111404926e-27,1.8587972266996051e-22,1.7455663218150518e-19,2.426666239981413e-14,6.2905424160190672e-20,3.1161280899967505e-23,6.9058552078453048e-28,1.2702953063902228e-19,1.4070947576455333e-15
8.800848437690135e-11,0.0034687642934792496,1.5313476187174074e-16,2.1475584055093101e-12,2.1501136193635413e-12,1.5919618511642828e-15,6.3506255919874884e-11,1.115285232750077e-16,-2.0786114924681904e-29,1.0989791922498493e-19,6.7897820600112954e-32,-1.0514452010811249e-19,7.686179045996366e-27,2.5800687915143017e-17,5.6715552988448526e-21,-2.4803508302859511e-29,5.4411038712598093e-30,1.5243599097063935e-25,2.5669229625419371e-31,7.1251964152274029e-40,3.1413902134257265e-22,6.0824221588632901e-27,3.2359169699602203e-18,3.2221446376208277e-23,1.5232668354629203e-10,4.2053777349618543e-19,1.9999009030551035e-21,1.4548833251540026e-18,-5.7142201706352338e-38,1.8859250074808089e-32,6.5859074347451189e-21,9.7046791275488171e-28,3.805623570566534e-37,0.88129999999999997,0.0,0.0,0.0,0.0098853381265190856,0.10880291294377938,9.9999999999974119e-05,1.6665713970162405e-07,1.3044765974083684e-06,1.2209362493612112e-06,3.2191546742489515e-13,8.4938848423142927e-08,1.0236494701565761e-08,2.0532702060477527e-09,8.9326749456221087e-16,1.5048725865351109e-17,1.8808775113255033e-13,3.0613909863096458e-11,7.0535079407905726e-07,7.1979558069017634e-10,1.700138886690948e-19,2.9749170766808291e-16,5.7123420838631477e-20,1.7772766952682977e-17,1.1658154568523945e-06,2.4630291490705155e-19,2.8581734153123696e-21,7.1883853398184549e-22,2.5475970017610061e-24,2.7123571666787987e-25,4.9488349428338739e-10,1.5226864774978813e-10,3.6340109140521944e-14,2.1664074962814335e-14,2.2478465035706557e-15,3.5283423705864875e-17,8.8161141032074728e-22,9.2803248567348764e-12,3.5378502472021078e-24,8.7108406564109704e-14,8.8906689634878771e-13,2.139784684471087e-13,8.427356477348082e-17,5.4354757561159854e-17,1.8515439150476764e-16,2.25190013910473e-23,5.0031132495998735e-18,2.7773963367290871e-19,4.1108545128276382e-27,3.0430748871797725e-21,2.3620087396407564e-27,1.9053401534252694e-22,1.8019051331226857e-19,2.4767279532545882e-14,6.4203176052868664e-20,3.2511439295626794e-23,7.2051395226687252e-28,1.2965022616719358e-19,1.4526059334212125e-15
8.896454499103667e-11,0.0034687642890705874,1.5603382774977143e-16,2.1862673014494581e-12,2.1622198745214469e-12,1.640968485232894e-15,6.4867897268100958e-11,1.1624287490408496e-16,-2.0743645939483652e-29,-1.8185882274329121e-19,6.9694641551905885e-32,1.8679042072736615e-19,7.7624845784601113e-27,2.613450142219081e-17,5.8585805909095701e-21,-2.4777878906876309e-29,5.6551771953350805e-30,1.5628947507045017e-25,2.686919583441223e-31,7.557823100187432e-40,3.2450384730701337e-22,6.0774601667601177e-27,3.3063942211392281e-18,3.2745289966765057e-23,1.5697578992744967e-10,4.3823317820787834e-19,2.1072941024254277e-21,1.5158558062499233e-18,-5.7680029176930988e-38,1.92969492296299e-32,6.8031338796518954e-21,1.017326479126438e-27,4.0657798099196868e-37,0.88129999999999997,0.0,0.0,0.0,0.0098852874967589894,0.10880291166663995,9.9999999999973794e-05,1.6846692433420448e-07,1.3186402026867367e-06,1.233855037518021e-06,3.2541072589143497e-13,8.6192119823294826e-08,1.0236445710269285e-08,2.0757639890456934e-09,9.0644764613698542e-16,1.5213586193147118e-17,1.9481893904043794e-13,3.1285118919559674e-11,7.1305237140918385e-07,7.3551385211027491e-10,1.7221644736900909e-19,3.0685268744660364e-16,5.8264491835265094e-20,1.8310146422481889e-17,1.1785451847674172e-06,2.5644735602214149e-19,3.0032222033333681e-21,7.5649304961138277e-22,2.7099723490776083e-24,2.884889719057941e-25,5.0417596131049429e-10,1.5691597641613936e-10,3.745082121046817e-14,2.232939992411861e-14,2.2652876119190227e-15,3.7049893462087439e-17,8.8984725120474631e-22,9.4788212524350861e-12,3.7246357798903445e-24,8.7986621682204609e-14,9.0280113974250159e-13,2.19580337435271e-13,8.6484600701491984e-17,5.5780080631418087e-17,1.903864221149934e-16,2.3155335008101708e-23,5.1100627500784735e-18,2.8523050073385405e-19,4.2217276736368704e-27,3.1082948038125999e-21,2.4257140764516802e-27,1.9525834369657522e-22,1.8594356216511131e-19,2.5272188542600028e-14,6.5512054016708239e-20,3.3904935634750196e-23,7.5140325283323225e-28,1.3229339031354909e-19,1.4990504121430837e-15
