Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74)
1.2940955633494797e-10,0.002145389503406092,2.3176058195753905e-20,1.1910916289137513e-15,1.2681212594103503e-15,1.2161269298155953e-20,3.7014920580187136e-13,4.672263125901778e-20,-1.4951973670173637e-33,2.2902632757074011e-22,3.2992081718901212e-37,-4.5348141676575727e-18,-4.5025750920944656e-18,3.1589712841424671e-19,-1.183792606942912e-24,-1.0875714910218112e-33,5.569831305888886e-35,8.9048940278629151e-29,6.8498787998239234e-36,-8.5926775700729841e-45,-8.1832263823204578e-32,4.5161801705792389e-18,-2.1054141828524824e-42,2.4049169769180301e-21,-1.4010828692186387e-37,5.6199560110890389e-39,-2.9740872091068236e-24,-4.9863136930447054e-21,-4.7782521247482345e-44,2.6389977718864731e-26,-1.7082163752488204e-30,-3.0518646271836973e-38,-7.4769919423234808e-43,0.88129999999999997,0.0,0.0,0.0,0.0098898926436598849,0.1088029889205244,9.9999999999999747e-05,5.9994928203470842e-09,5.0509018099809709e-08,3.942966597574121e-08,6.35732242533188e-14,1.1079041907021684e-08,3.3905773272879428e-10
1.3353065184736826e-10,0.002145389502090742,2.4598492690214392e-20,1.2641952681408014e-15,1.4166545576128598e-15,-7.0805613730130827e-21,3.9220891814088299e-13,5.1785646862725126e-20,-2.7958858690248461e-33,4.0215763693502631e-22,3.6326723225353671e-37,9.7386069400007183e-19,1.0665913138360005e-18,3.2188901955995543e-19,-3.6398564192543545e-24,-1.2458855663948405e-33,6.3054950706733419e-35,9.6014455713442063e-29,7.9727920534749273e-36,3.3696051545980058e-45,-6.0969712573776512e-32,-1.0275473457714554e-18,-2.3725740681435375e-42,7.1380315960978159e-21,-1.9643897854882294e-37,3.5065392596497845e-39,-8.5884624091501104e-24,-1.4470857317462233e-20,-5.7772055872077945e-44,5.7827301964034566e-26,-1.0810298668685013e-30,-7.1878221178159191e-38,-7.8029943252321897e-43,0.88129999999999997,0.0,0.0,0.0,0.0098898892348089334,0.10880298830733881,9.9999999999999761e-05,6.1905419209892343e-09,5.2117478623558507e-08,4.0424944681152842e-08,6.559771860312228e-14,1.1692203384321728e-08,3.3995685435939668e-10
1.3765174735978856e-10,0.0021453895007517644,2.6039312843407823e-20,1.3382437935230971e-15,1.347842923553045e-15,-2.9312089149855725e-20,4.1508066386121952e-13,5.7221130988616798e-20,-4.1640693849988156e-33,-1.3105257153591153e-22,3.9904868130030926e-37,-7.015777839090389e-18,-6.854456457583978e-18,3.2823829602603768e-19,-6.5040588276274212e-24,-1.2999701350455833e-33,7.0054894362514955e-35,1.0310673642056348e-28,9.2058086954419536e-36,1.8879212597930843e-44,-4.5503427352645002e-32,6.9226117870332791e-18,-2.5796550583383895e-42,1.2603191100297107e-20,-2.8165769720299028e-37,-1.5885230541336379e-39,-1.5024766321882486e-23,-2.5348772962378793e-20,-7.6439941494231337e-44,1.0095168603826978e-25,4.5937952601756387e-31,-1.186714034140969e-37,1.1507138703437836e-42,0.88129999999999997,0.0,0.0,0.0,0.0098898858260631339,0.10880298768313938,9.9999999999999747e-05,6.3815905907350972e-09,5.3725938039046486e-08,4.1409208607184673e-08,6.7622211531575176e-14,1.2316377963149877e-08,3.4075403809421138e-10
1.4177284287220885e-10,0.0021453894993898894,2.7267248582220882e-20,1.4013516153113939e-15,9.0290409366375265e-16,-3.893973445577751e-19,4.3912023990363892e-13,6.3048999139479291e-20,-2.4548077960894765e-32,-1.2789865959267999e-21,7.451956310266507e-37,-1.350790950818691e-16,-1.3386419635059833e-16,3.191704837563249e-19,-4.9225793456346772e-23,1.0688201144685241e-33,7.1744584545058105e-35,1.102509099931027e-28,1.1255738791116902e-35,2.1878105033967592e-43,-8.3340475053708411e-32,1.3437738650217687e-16,-2.7738434191209358e-42,9.5146678764628725e-20,-1.1157647282942185e-36,-2.4936900397418151e-38,-1.131876420173486e-22,-1.9122447598888593e-19,-1.4754742345665479e-43,8.8004109909550471e-25,7.6800331822361375e-30,-8.0882442508989375e-37,1.9039671392003968e-40,0.88129999999999997,0.0,0.0,0.0,0.0098898824174109556,0.10880298704826551,9.9999999999999747e-05,6.5726388295874136e-09,5.5334396312336787e-08,4.2382797639024401e-08,6.9646702995608966e-14,1.2951225763374561e-08,3.4146085091681777e-10
1.4589393838462915e-10,0.0021453894980058247,2.8523020764669673e-20,1.4658901241373404e-15,1.2840894512398405e-15,-2.9783227847922093e-18,4.6405629938622333e-13,6.929121491976767e-20,-1.6754683521644541e-31,-1.2868848209347136e-21,1.792743331434252e-35,-8.605653924554434e-16,-8.5178927500096242e-16,2.9042601185948624e-19,-3.5555368798821615e-22,1.3044571219667516e-32,2.7015112583815911e-35,1.1707387834575535e-28,5.0511459269077023e-35,1.4390365501483098e-42,-1.5945951427320988e-31,8.5549283337052764e-16,-3.1329344010822476e-42,6.8694142639213007e-19,-6.54277244747124e-36,-1.7868943691384378e-37,-8.1690971045705263e-22,-1.3804075032007426e-18,-6.1653626811147379e-43,6.5990608547139041e-24,6.0315059499741024e-29,-5.2534348552288941e-36,1.0101316345409909e-38,0.88129999999999997,0.0,0.0,0.0,0.0098898790088421361,0.10880298640304689,9.9999999999999788e-05,6.7636866375487104e-09,5.6942853454455793e-08,4.3346041152881314e-08,7.1671193008753736e-14,1.3596417413778704e-08,3.4208752940498392e-10
1.4897648908125338e-10,0.002145389496956461,2.972120868552588e-20,1.5274690293355724e-15,1.5255005092811719e-15,-7.0027233252708338e-18,4.8243040509039388e-13,7.4240597106832401e-20,-4.1736413453207885e-31,1.5755450742520324e-21,1.0704185888045209e-34,-1.0567093560709793e-15,-1.0361778142606942e-15,2.8480409097824283e-19,-8.3385310898060783e-22,5.7884818701559542e-33,-8.6201630512929959e-35,1.2180663591233594e-28,2.4797407449900856e-34,4.060382351835647e-42,-1.3672825319045064e-31,1.044838411379223e-15,-3.5295919412752743e-42,1.608595857588741e-18,-1.57600216681764e-35,-4.6756635236856831e-37,-1.9108181825869357e-21,-3.229146634396654e-18,-1.7166235234991893e-42,1.5789807208097331e-23,1.7789434550521546e-28,-1.1969181054056472e-35,6.1514097546491206e-38,0.88129999999999997,0.0,0.0,0.0,0.009889876459305405,0.10880298591385747,9.9999999999999788e-05,6.9065887835607224e-09,5.8145967493220419e-08,4.4059968792890815e-08,7.3185496538217586e-14,1.4085586969617496e-08,3.4250936690938096e-10
1.5168862063302695e-10,0.002145389496023468,3.0937683010640101e-20,1.5899876228953349e-15,1.7900590906955181e-15,-1.084007814428814e-17,4.9823652469143974e-13,7.8793675212374727e-20,-6.491513787451802e-31,1.8884595058733168e-21,2.3752980797579467e-34,-9.3646692709874804e-16,-9.0472642449466385e-16,3.016725382994216e-19,-1.2942728704173099e-21,-2.9301449545437596e-32,-2.6759423006201304e-34,1.2596212684156735e-28,5.3652070599537086e-34,6.1997588287845344e-42,-4.0665061955724195e-32,9.1811107433946393e-16,-3.7964187743771812e-42,2.4911713571880082e-18,-2.6189518816015819e-35,-9.2737728007276588e-37,-2.9542970000075385e-21,-4.9930463837265479e-18,-3.3788464779922234e-42,2.4795038837970728e-23,3.6071462608221145e-28,-1.8303871053461977e-35,1.3680365685292973e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898742161690062,0.1088029854789177,9.9999999999999774e-05,7.0323186879829388e-09,5.9204507127781721e-08,4.4683570690411553e-08,7.4517830995010537e-14,1.4520509592482532e-08,3.4285037530713694e-10
1.5236665352097033e-10,0.002145389495788819,3.1257256022792992e-20,1.6064115121586931e-15,1.8334090337548108e-15,-1.16541646470476e-17,5.0225510890029761e-13,7.9960675950250112e-20,-6.9804366293015386e-31,-3.234223631759546e-24,2.7801111294315138e-34,-9.1111509611796618e-16,-8.7699782592849673e-16,3.0490477658744964e-19,-1.3931750575214621e-21,-3.6331500981970111e-32,-3.2635055296925907e-34,1.270467703689172e-28,6.2600730955700059e-34,6.6675179561844293e-42,-2.2699940052218355e-32,8.9138399521144802e-16,-3.8212330614785383e-42,2.6794711846775238e-18,-2.8914171957815762e-35,-1.0761604168298501e-36,-3.1757957101119045e-21,-5.3675772557430582e-18,-3.9159443610982169e-42,2.6751668986884378e-23,4.1937544572409081e-28,-1.9639169840038176e-35,1.6016707317148e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898736553892589,0.10880298536953026,9.9999999999999774e-05,7.0637511349290948e-09,5.9469141960317817e-08,4.4838818591312533e-08,7.4850914511542815e-14,1.4629892709528034e-08,3.4293148972765362e-10
1.5372271929685712e-10,0.002145389495317863,3.1873668837898801e-20,1.6380909691549988e-15,1.6462408958168009e-15,-1.3103313722998805e-17,5.1046244797811575e-13,8.2330124562190397e-20,-7.8707953104101599e-31,-1.4079427129592041e-22,3.63219797746603e-34,-7.8937151749025369e-16,-7.5101925507004115e-16,3.0646249556405417e-19,-1.570802239342393e-21,-4.2665349635700022e-32,-4.5720863743873535e-34,1.2924782713943874e-28,8.1440419098737539e-34,7.5942974738926794e-42,-7.7021280500622329e-33,7.671873097625745e-16,-3.8386722965654459e-42,3.0160229897178844e-18,-3.4410115465624912e-35,-1.4102197056169765e-36,-3.570238631604138e-21,-6.0346784349185659e-18,-5.1251608013027189e-42,3.0266634636951302e-23,5.4945952723981892e-28,-2.1906337282478683e-35,2.0935862742190607e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898725338347759,0.10880298514998156,9.9999999999999761e-05,7.1266159938301962e-09,5.9998411526516819e-08,4.5148540682037939e-08,7.5517081417880869e-14,1.4849432520247542e-08,3.4308897944599253e-10
1.540617357408288e-10,0.0021453894951997798,3.2016925678608891e-20,1.6454534099422435e-15,1.5810951061158446e-15,-1.3434858663164385e-17,5.1254753035830512e-13,8.2930030769465224e-20,-8.0770504820262911e-31,1.9360554097073726e-24,3.8452454827488256e-34,-7.6218646483956769e-16,-7.2286496832814122e-16,3.0589561551318159e-19,-1.6117441251852668e-21,-4.2592473802743206e-32,-4.9226837878425334e-34,1.2979894845399122e-28,8.6152379975268102e-34,7.8255746603405989e-42,-7.6525421888031135e-33,7.3944050841249232e-16,-3.8405196232641867e-42,3.0932829933967359e-18,-3.5785641072836554e-35,-1.5008461318558773e-36,-3.660509683555464e-21,-6.187376335077156e-18,-5.4523670876601783e-42,3.1073252883061564e-23,5.8419986070843685e-28,-2.2384979510320487e-35,2.2166129529135981e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898722534471756,0.10880298509493418,9.9999999999999774e-05,7.1423322012656421e-09,6.0130728897265869e-08,4.5225810982189789e-08,7.5683623117810352e-14,1.4904477667460161e-08,3.431273872037637e-10
1.547397686287722e-10,0.0021453894949632047,3.2291149742526429e-20,1.6595466948466337e-15,1.5041203530535532e-15,-1.4071473553464183e-17,5.1673148478887254e-13,8.4139001295772615e-20,-8.4669515786652622e-31,2.2007530304674321e-24,4.2707328358587802e-34,-7.3557739219417942e-16,-6.9439494340205547e-16,3.046940030788697e-19,-1.6906827031478838e-21,-4.2111123382716722e-32,-5.650991608464485e-34,1.3089881414738083e-28,9.5564150405204229e-34,8.2611071835127141e-42,-7.7209239774249119e-33,7.1175271344894867e-16,-3.8436671470208542e-42,3.2419127343228497e-18,-3.8542702517006966e-35,-1.6904858039738097e-36,-3.8338724612897185e-21,-6.4806569121194499e-18,-6.1317535827087475e-42,3.2626813008497775e-23,6.562413000695782e-28,-2.325105748395234e-35,2.4623412528810481e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898716926731703,0.10880298498464827,9.9999999999999774e-05,7.1737646073887458e-09,6.0395363615435424e-08,4.5380160468602944e-08,7.6016706487737792e-14,1.5014759042197211e-08,3.432030713561123e-10
1.5609583440465897e-10,0.0021453894944884247,3.279157584654365e-20,1.6852652843716866e-15,1.3786016320405752e-15,-1.529166076473477e-17,5.251995139981245e-13,8.6594071236217678e-20,-9.1967930080887814e-31,-2.6501462945982989e-22,5.1358083362290521e-34,-7.2496835981855225e-16,-6.8021894910908468e-16,3.0004554791198412e-19,-1.8429149924751151e-21,-3.5683471191412597e-32,-7.207728378182454e-34,1.3307511111509278e-28,1.1470436985058611e-33,9.068880120648448e-42,-1.584999933278503e-32,6.9907539445000603e-16,-3.8568095854257761e-42,3.527587889218489e-18,-4.4140041945807962e-35,-2.0984547766221294e-36,-4.1662312872266348e-21,-7.0429971955311594e-18,-7.5838321604543002e-42,3.5613493332750108e-23,8.0978097016643163e-28,-2.468474340193665e-35,2.9620491135825991e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898705711298537,0.10880298476331667,9.9999999999999788e-05,7.236629384643836e-09,6.0924632955785731e-08,4.5688099568813369e-08,7.6682873104494145e-14,1.5236081530041241e-08,3.4335001752654803e-10
1.5638288255340565e-10,0.0021453894943876477,3.2891243733901964e-20,1.6903875584434499e-15,1.3343127029738726e-15,-1.5548019285500963e-17,5.2700476810140882e-13,8.7120155463223477e-20,-9.3485319916237419e-31,3.4280442996226027e-25,5.3262611754023669e-34,-7.1647548813164101e-16,-6.7097630693032724e-16,2.9884583694994577e-19,-1.8750106757282996e-21,-3.3893553997408355e-32,-7.5544240901309996e-34,1.3353078151036711e-28,1.1891856043540219e-33,9.2324469951595784e-42,-1.8441795254492043e-32,6.9014754419103451e-16,-3.8613008597926051e-42,3.5877031982077372e-18,-4.5351112824211923e-35,-2.1892290797908552e-36,-4.2360678105746833e-21,-7.1611683768616731e-18,-7.9061874165683933e-42,3.624307360519301e-23,8.4391115238771857e-28,-2.4950872345322938e-35,3.0720756307690414e-37,0.88129999999999997,0.0,0.0,0.0,0.009889870333725537,0.10880298471633665,9.9999999999999774e-05,7.2499364160134234e-09,6.1036667169223024e-08,4.5753154074268261e-08,7.6823885339719448e-14,1.5283059590147109e-08,3.4338038339110829e-10
1.5695697885089898e-10,0.002145389494185804,3.308605333344292e-20,1.7003994936894753e-15,1.279330670961986e-15,-1.6054898743655866e-17,5.3060400033475144e-13,8.8179032819543815e-20,-9.6429296650763255e-31,6.0696580188309213e-25,5.7136029386849394e-34,-7.060006309277954e-16,-6.5901943586878623e-16,2.9725836728530315e-19,-1.9386299994190549e-21,-3.1955271641531286e-32,-8.2673459030561822e-34,1.3443872222810528e-28,1.2748936201451446e-33,9.5344914633171985e-42,-2.0719359105912569e-32,6.788129878199989e-16,-3.8709479322761148e-42,3.7067012617942473e-18,-4.7796144744198815e-35,-2.3761827487406853e-36,-4.3741643577169491e-21,-7.3948573127829792e-18,-8.565009387706358e-42,3.7493743233216568e-23,9.1402369734256133e-28,-2.5442607158674196e-35,3.2958502559555663e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898698589177068,0.10880298462224204,9.9999999999999774e-05,7.2765504724811935e-09,6.1260735580876997e-08,4.5883128451934028e-08,7.7105909790603515e-14,1.5377150319566268e-08,3.4344035660380419e-10
1.575310751483923e-10,0.0021453894939835777,3.3276825819095225e-20,1.7102039502989094e-15,1.2606356746610893e-15,-1.655079352311762e-17,5.3417445868729664e-13,8.9246850035541151e-20,-9.9267749581782912e-31,4.7412135275584391e-22,6.1066273783741889e-34,-6.927210050861984e-16,-6.4428932439179109e-16,2.9733038403729193e-19,-2.0011079419598175e-21,-3.3910911795271118e-32,-9.0057016871296563e-34,1.3534500259946548e-28,1.361861334028673e-33,9.8066194245298274e-42,-1.7170405155565405e-32,6.6469155843910654e-16,-3.8798182898771509e-42,3.8233248175236071e-18,-5.0267474827867702e-35,-2.57055671709462e-36,-4.509289685275315e-21,-7.623539469398629e-18,-9.2424535491980381e-42,3.8724516715762688e-23,9.8653963520216582e-28,-2.5874975625979745e-35,3.522914072748486e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898693841109348,0.10880298452796863,9.9999999999999774e-05,7.3031645205870882e-09,6.1484803973169611e-08,4.6012923970570355e-08,7.7387934216568627e-14,1.5471419875976266e-08,3.4349933252867047e-10
1.5810517144588563e-10,0.0021453894937809685,3.3468574216306909e-20,1.7200585618293935e-15,1.2936810992410909e-15,-1.7043363270435583e-17,5.3775266147202375e-13,9.0323624070250409e-20,-1.0204983669003499e-30,-1.1780893269923562e-22,6.5085821388168191e-34,-7.0394788616969575e-16,-6.5407642057483044e-16,2.9742363596154104e-19,-2.063333954943098e-21,-3.6946277828163692e-32,-9.7682544391090758e-34,1.3625164537976408e-28,1.4508086100310146e-33,1.0072000367358623e-41,-1.3357410015503381e-32,6.7508315536474132e-16,-3.8867158189245511e-42,3.9393101888364435e-18,-5.2778537195505041e-35,-2.77142018378573e-36,-4.643524655661636e-21,-7.8507296816012959e-18,-9.9385938259820887e-42,3.9951528225198419e-23,1.061342862521192e-27,-2.6259881131005452e-35,3.7551505975708251e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898689093052019,0.10880298443351717,9.9999999999999774e-05,7.3297785603311135e-09,6.1708872343998687e-08,4.6142541409666414e-08,7.7669958614972832e-14,1.5565867479900607e-08,3.4355732784646645e-10
1.5867926774337896e-10,0.0021453894935779803,3.3672843764201474e-20,1.7305566699241381e-15,1.4362524029044145e-15,-1.7555560338730957e-17,5.4131147577050722e-13,9.1409366224668328e-20,-1.049583642913076e-30,1.1398621472266006e-21,6.9406736727812845e-34,-7.5431622808604111e-16,-7.0294574167069014e-16,2.9891045610087596e-19,-2.1279938661636301e-21,-4.0738669697540193e-32,-1.0554385171466669e-33,1.3716107243707158e-28,1.546405657077617e-33,1.036674050764705e-41,-3.5643533211952558e-33,7.2458109971463246e-16,-3.8899135989137435e-42,4.0598781501892219e-18,-5.5372153672738735e-35,-2.9763386445556249e-36,-4.7831055555278028e-21,-8.0869636514140148e-18,-1.0653945887274278e-41,4.1229411502010031e-23,1.1384106678638112e-27,-2.6639185790028857e-35,4.0047760422569007e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898684345004942,0.10880298433888846,9.9999999999999774e-05,7.3563925917132741e-09,6.1932940696010649e-08,4.6271981545205472e-08,7.7951982989136945e-14,1.5660492355370027e-08,3.436143589178832e-10
1.5925336404087228e-10,0.0021453894933746126,3.3903818774959799e-20,1.7424272450589436e-15,1.6603464503215562e-15,-1.8163030112560105e-17,5.4510694412714593e-13,9.2504313174994621e-20,-1.0836639918049352e-30,-5.3457918564669164e-21,7.4655840799338061e-34,-9.6632795707701183e-16,-9.1318798226461053e-16,2.906321999783319e-19,-2.2039559185447806e-21,-2.1235222799952208e-32,-1.1365334917094048e-33,1.3806055728987734e-28,1.6624898335027122e-33,1.080717266408846e-41,-2.6256532205167596e-32,9.3556932717091036e-16,-3.8962565689948921e-42,4.2022443975496286e-18,-5.8182246887964921e-35,-3.1774835669026628e-36,-4.9485809663628754e-21,-8.3669582966573502e-18,-1.1390575909159176e-41,4.2740073968391086e-23,1.2179774072867929e-27,-2.7145756451946336e-35,4.3079912112829044e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898679596968082,0.108802984244083,9.9999999999999788e-05,7.3830066147335767e-09,6.2157009013918205e-08,4.6401245149648046e-08,7.8234007319848718e-14,1.5755293729938509e-08,3.4367044177645278e-10
1.598274603383656e-10,0.002145389493170867,3.4111268744374897e-20,1.7530888045590298e-15,1.0827228847617337e-15,-1.8797031562145694e-17,5.490131388898577e-13,9.360880222268122e-20,-1.1215357260373897e-30,-2.0818609511223113e-21,8.0295331950299273e-34,-8.2994711067151541e-16,-7.7495045174092581e-16,2.7832367684455578e-19,-2.2831864323817599e-21,7.7533360048353326e-33,-1.2204977920759989e-33,1.389314705053889e-28,1.7872146638804196e-33,1.1238887761161479e-41,-6.75520123213529e-32,7.9811035201342912e-16,-3.9173994165710958e-42,4.3507808078909371e-18,-6.1074475190611433e-35,-3.382288328215459e-36,-5.1212703734424873e-21,-8.6591554608460664e-18,-1.2151371631435872e-41,4.4318656803617095e-23,1.3003136147782446e-27,-2.7629149544838332e-35,4.6337982665963991e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898674848941302,0.10880298414910169,9.9999999999999829e-05,7.4096206293920239e-09,6.2381077303290585e-08,4.6530332992024534e-08,7.8516031614066877e-14,1.5850270834576791e-08,3.4372559216928748e-10
1.6034414700610962e-10,0.002145389492987173,3.403892917897804e-20,1.7493712030438226e-15,-2.0627956238147715e-15,-1.8633293190709432e-17,5.5163792746537988e-13,9.4610282841411681e-20,-1.1411562562861333e-30,1.736521274836488e-20,7.8744556452060219e-34,1.0886438391734311e-15,1.1431840605578081e-15,3.0363307290239276e-19,-2.2685772183802695e-21,-1.0758743709734717e-31,-1.2983326850603084e-33,1.3973672890187441e-28,1.753423683950718e-33,1.1395043680640861e-41,-8.7212233092122098e-34,-1.1202288801093977e-15,-3.9286998468093389e-42,4.317464722018919e-18,-6.2487716056672871e-35,-3.6515724265150983e-36,-5.0771964072806253e-21,-8.585103205663348e-18,-1.2852884136498449e-41,4.3962206974615519e-23,1.3753048475782643e-27,-2.6738787247959783e-35,4.5449815424754241e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898670575725128,0.10880298406346983,9.9999999999999774e-05,7.4335732354352464e-09,6.2582738782963535e-08,4.6646362406204062e-08,7.8769853502566858e-14,1.5935899845313952e-08,3.4377444305220715e-10
1.6067336983197482e-10,0.002145389492869968,3.3714372141514945e-20,1.7326914122101602e-15,-5.5379677494773054e-15,-1.7717214449350699e-17,5.5321333897189917e-13,9.5251766034306361e-20,-1.1645911548673185e-30,9.3844646897342113e-21,7.0723853468306743e-34,3.1084641729780257e-15,3.1603231819718378e-15,3.2513626963517653e-19,-2.1641630343667104e-21,-2.0112200195908895e-31,-1.3480781512844571e-33,1.4028197090642572e-28,1.5769279211265437e-33,1.3102282516007065e-41,5.4648914201315382e-32,-3.1384992153403262e-15,-3.9225893018203558e-42,4.1115177114220981e-18,-6.1855435752615002e-35,-3.8982560429215378e-36,-4.8285799998843764e-21,-8.1653334984476271e-18,-1.330917023366905e-41,4.1765026545418474e-23,1.4218920419033304e-27,-2.4527170209119316e-35,4.0830478752809594e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898667852917975,0.10880298400883326,9.9999999999999774e-05,7.4488353726556174e-09,6.2711233588828687e-08,4.6720220442684288e-08,7.8931583914875525e-14,1.5990534672394084e-08,3.438051876004358e-10
1.6100259265784003e-10,0.0021453894927526405,3.3156125807794705e-20,1.7040016913555762e-15,-7.8328662144377683e-15,-1.6122077588410118e-17,5.550979530121207e-13,9.589586307590642e-20,-1.2206416989225641e-30,-1.1104098827568552e-21,5.7765818011966857e-34,4.3835685861403835e-15,4.4307612032076994e-15,3.3596358210171429e-19,-1.9800650294666101e-21,-2.4410334106798372e-31,-1.3956805877607953e-33,1.4085531822648104e-28,1.2916246920426297e-33,1.7831925276801629e-41,9.0960843114661466e-32,-4.4109055571263262e-15,-3.9027013867012452e-42,3.7509378828918743e-18,-5.9761265615721023e-35,-4.1869404860200962e-36,-4.3954675831204335e-21,-7.4338517164371611e-18,-1.3781068587281412e-41,3.7914915722373283e-23,1.4654720546094861e-27,-2.0733572003913217e-35,3.3365733221773153e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898665130114274,0.10880298395413922,9.9999999999999734e-05,7.4640975071261175e-09,6.2839728358343169e-08,4.6794021299026776e-08,7.9093314281251673e-14,1.6045226669052374e-08,3.4383563795600045e-10
1.6129585051184569e-10,0.002145389492648028,3.2535158381813045e-20,1.6720885537108468e-15,-8.4884615203634594e-15,-1.4347289733173628e-17,5.5694414339231074e-13,9.6471978591639118e-20,-1.2917863355929779e-30,-1.3592509594113197e-22,4.4623077701509243e-34,4.7417990925662048e-15,4.7838120235929273e-15,3.3983242439590479e-19,-1.7744142255128798e-21,-2.513305647207004e-31,-1.4345292710117526e-33,1.4138102868835009e-28,1.0022015346139158e-33,2.3952955506702188e-41,1.1846609525180255e-31,-4.7661458711632128e-15,-3.8749329223271832e-42,3.3490413356194416e-18,-5.7140777232309151e-35,-4.4478169388244857e-36,-3.9135021018934875e-21,-6.6197888675078735e-18,-1.4223085225196873e-41,3.3619913077243759e-23,1.5005521755569004e-27,-1.6497995601961261e-35,2.5794395283211876e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898662704758021,0.10880298390537187,9.9999999999999734e-05,7.4776923726346936e-09,6.2954186075971717e-08,4.6859711963975991e-08,7.9237376865681409e-14,1.6093992027330129e-08,3.4386251639578154e-10
1.6158910836585134e-10,0.0021453894925433214,3.1898160436041003e-20,1.6393515634806076e-15,-7.9707191194591897e-15,-1.2521095434557918e-17,5.5883960198780845e-13,9.7050485896250584e-20,-1.3588195948278774e-30,-3.0543252279521631e-22,3.2497651348704208e-34,4.4892116748775845e-15,4.5258935735707237e-15,3.4192500299923694e-19,-1.5624954846766848e-21,-2.3903621317842681e-31,-1.4690159163496589e-33,1.4191311120570078e-28,7.3516696066111675e-34,3.0272114877244359e-41,1.4786338094496592e-31,-4.5104801374195049e-15,-3.8390226132074432e-42,2.9352353573463736e-18,-5.4437387645202925e-35,-4.6829611424415549e-36,-3.4175488426832461e-21,-5.7820720739703986e-18,-1.4688928885834647e-41,2.9193947437405443e-23,1.531605111297738e-27,-1.2103958811905917e-35,1.8809533933187831e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898660279404197,0.10880298385655933,9.9999999999999734e-05,7.4912872359613856e-09,6.3068643784444593e-08,4.6925357473659259e-08,7.9381439438440736e-14,1.6142802532533476e-08,3.4388916561195772e-10
1.61882366219857e-10,0.0021453894924385176,3.1272580056196008e-20,1.6072013523262939e-15,-7.9492514627309521e-15,-1.0725429486854186e-17,5.607544429220385e-13,9.7631454050782265e-20,-1.4248731233472282e-30,-7.3437982578043552e-22,2.1922256924153888e-34,4.4757002698908048e-15,4.507139886129193e-15,3.4342297806257145e-19,-1.353896387811953e-21,-2.3711751742634245e-31,-1.4989599394834383e-33,1.4244801074585152e-28,5.0228236933810208e-34,3.6407795452621394e-41,1.708790205920554e-31,-4.4939413682036718e-15,-3.7963398810116351e-42,2.5281539878024253e-18,-5.1847930535118289e-35,-4.8876871790459547e-36,-2.9298663454850945e-21,-4.9583054541220149e-18,-1.5178937640164035e-41,2.4836492598578748e-23,1.5585584464032688e-27,-7.7570952973114058e-36,1.271862998651338e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898657854052819,0.1088029838077017,9.9999999999999734e-05,7.5048820971061985e-09,6.3183101487099531e-08,4.6990957928679058e-08,7.9525502003735962e-14,1.6191658084067074e-08,3.4391558755873125e-10
