Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107)
3.3788174288821593e-09,0.0028370335040197323,5.1579254315897274e-17,5.3438915191332654e-13,2.2053766052649797e-14,5.8407166726627073e-13,1.7672197482465059e-09,2.9298928702188031e-13,-5.4223365715330601e-33,-4.0016384809748993e-25,1.4519834189215812e-30,2.3390562131877915e-21,5.8886347053630056e-26,8.1948041733256758e-17,2.1853063441157289e-21,-3.2105743680553938e-29,1.0834338374742422e-28,2.6635034379440147e-24,7.9286656887916785e-28,3.3173186548161321e-38,8.3801365412180493e-23,-3.3252531813288973e-24,2.4260553355359632e-20,-1.3826929823081766e-21,1.7797072231505368e-09,6.7005867512913795e-18,9.6067646415683456e-19,1.9809210451082864e-14,-4.420173181652244e-40,-1.7352159855032284e-27,2.086585390967937e-21,1.3716837616346254e-26,9.8664075841043221e-34,0.88129999999999997,0.0,0.0,0.0,0.0098822364109245817,0.1088017501856193,9.9999999999917958e-05,4.7925717714454776e-07,3.4437230665853144e-06,2.2243686688154302e-06,2.2939573860427567e-12,1.2325131856392455e-06,7.1229611017283807e-11,1.5256886654076028e-08,2.6258524121137626e-14,2.101282231539737e-16,2.715755337125147e-10,1.2063656186247078e-09,1.6161624801430793e-07,2.398037894344429e-08,7.3407706926453006e-19,9.7127009408435543e-15,1.4809084165578437e-18,2.9814463313025721e-15,1.791068864233233e-07,5.5304440744115404e-16,1.3266165548216711e-16,4.8365732464474232e-18,6.71057136257669e-19,5.3552616966404218e-20,4.2682013062030863e-10,1.7780909313044806e-09,9.4352571166307181e-13,6.3575244708671733e-13,2.8615580404116212e-16,3.7021377146918731e-14,1.2048268446772653e-21,3.0235417838681699e-12,3.1088142473386708e-19,6.913666862131907e-14,9.8181853120069865e-13,3.1536657550022546e-12,3.4882438032829624e-15,2.6294859227586442e-15,8.2580226252631367e-15,5.5748578886951757e-21,8.5207014210418008e-18,4.279645946870895e-18,1.32794760567021e-25,1.0466753886880756e-21,7.5161780781211601e-26,3.867973895144509e-22,1.6150326582558344e-18,7.0206113900364955e-13,2.4783964404622597e-18,9.6901769563866433e-21,1.0698919272066599e-25,5.5836389730457587e-18,6.0022746096757906e-13,1.208900408934027e-16,4.8478314134854534e-21,2.7383589990467683e-23
3.4637460395814188e-09,0.0028370334127622294,5.4168744562750324e-17,5.5842858086667778e-13,2.2216100356757344e-14,6.2112707806900014e-13,1.8567116431624039e-09,3.2329445722914842e-13,-4.3554160653701588e-33,7.3879148247741005e-25,1.6304346430886865e-30,2.4602300044799338e-21,5.1590864996605564e-26,8.5640768715549551e-17,2.3648532750403625e-21,-3.209410090200439e-29,1.208254169104132e-28,2.9260642289007603e-24,9.0668311761283705e-28,3.8872224059847998e-38,9.0712170012778956e-23,-3.2257592052672887e-24,2.5750792589740726e-20,-1.382810985132013e-21,1.8783477356801085e-09,7.2351590945323822e-18,1.0653303236227153e-18,2.1642075157712807e-14,-3.8813047619221955e-40,-1.7898668516632176e-27,2.258408175043532e-21,1.5497290558467456e-26,1.1426028375971722e-33,0.88129999999999997,0.0,0.0,0.0,0.0098820408455645159,0.10880171782791689,9.9999999999914272e-05,4.9128219052814743e-07,3.5301734785216387e-06,2.2792304832932761e-06,2.3515437307951874e-12,1.2643768993726838e-06,7.1228280117040006e-11,1.5640086556961704e-08,2.6937376188986444e-14,2.1540591298736298e-16,2.9263200680953001e-10,1.2732411709721621e-09,1.6567765888695638e-07,2.5200219610906311e-08,7.6864524670454874e-19,1.0301622202900748e-14,1.5955302391322192e-18,3.2764408053894167e-15,1.836080051412617e-07,6.2192506342631975e-16,1.5090488108951513e-16,5.5496660775271677e-18,7.8859397462822861e-19,6.3289929483267323e-20,4.3862511922664071e-10,1.8766398557889174e-09,9.9582295714961282e-13,6.710011712609805e-13,2.9321908177754849e-16,4.1064093693071809e-14,1.2595195638832608e-21,3.1514718583440939e-12,3.5872274042924751e-19,7.1016775345620337e-14,1.0100011470665494e-12,3.3327261427555795e-12,3.6863282505696408e-15,2.7788054918355029e-15,8.7294756383684976e-15,5.8931281971017516e-21,9.234511179035012e-18,4.6510893832327098e-18,1.4432042037632749e-25,1.1343725701531735e-21,8.1685299583960576e-26,4.2618342148142209e-22,1.7842459065562607e-18,7.2660606951741764e-13,2.5650436429390909e-18,1.0933811673067739e-20,1.2072026380788158e-25,5.7788487127316903e-18,6.3873383195069118e-13,1.2775471644527191e-16,5.1231125157277008e-21,2.8938552916625846e-23
3.5486746502806782e-09,0.002837033321518481,5.6815877903275045e-17,5.8278547173995044e-13,2.2660740310335896e-14,6.5942233231864098e-13,1.9484094854396386e-09,3.558906909787314e-13,-3.4985938966202773e-33,-9.2369403165867755e-26,1.825977882501365e-30,2.5912587623297637e-21,4.5175652102917353e-26,8.9406694552966094e-17,2.5553011524938715e-21,-3.2081022374542275e-29,1.3446935545771969e-28,3.209250115752171e-24,1.0336753112594717e-27,4.53818592339124e-38,9.8045004685413725e-23,-3.1292254089943125e-24,2.7308907727955848e-20,-1.3828885833009909e-21,1.9796791236852829e-09,7.7963932291759166e-18,1.1782133040406718e-18,2.3589775416378396e-14,-3.4072366745541788e-40,-1.8441786048140225e-27,2.4406989299685873e-21,1.7463842489346414e-26,1.3183164012783381e-33,0.88129999999999997,0.0,0.0,0.0,0.009881845259776225,0.10880168547016622,9.9999999999910517e-05,5.0330615490624838e-07,3.6166181597193065e-06,2.3340868581901303e-06,2.4091262275880822e-12,1.2962374153114801e-06,7.1226949067902971e-11,1.6023260856551477e-08,2.7616160128257714e-14,2.2068325019473855e-16,3.1474807510170566e-10,1.3421834609026974e-09,1.6973898420704024e-07,2.6450277948906051e-08,8.0412406748780122e-19,1.09104472874472e-14,1.7159267946844065e-18,3.5920643015483733e-15,1.8810903828635983e-07,6.9735338494811895e-16,1.7108341721508399e-16,6.3457880149441743e-18,9.2294934399370799e-19,7.4492285732951797e-20,4.5042914796120369e-10,1.9778769440123688e-09,1.0495468133612829e-12,7.0721172983739227e-13,3.0028185265378704e-16,4.5430136680527618e-14,1.3170894920832976e-21,3.2810013760394662e-12,4.1247582796340629e-19,7.2896911135296794e-14,1.0381855309593089e-12,3.516852916214383e-12,3.8900180895484185e-15,2.9323505277185929e-15,9.2143431303380663e-15,6.2204544028552277e-21,9.9922009300411504e-18,5.0462115571182318e-18,1.5658081676374447e-25,1.2274615730046149e-21,8.8624678994257988e-26,4.6868235243232118e-22,1.9672197231955956e-18,7.5123821072755785e-13,2.6519986687964357e-18,1.2306320553456935e-20,1.3587425550317674e-25,5.9747519573228988e-18,6.7856569631783907e-13,1.3481369056756342e-16,5.4061851225983827e-21,3.0537527710160297e-23
3.6336032609799377e-09,0.0028370332302884707,5.9527491009131046e-17,6.0769971778656619e-13,2.3327498485699838e-14,6.9895960214707517e-13,2.0423127889665036e-09,3.9089054102931858e-13,-2.8107887690587498e-33,-9.8843594800467049e-26,2.0397945756327882e-30,2.7296114475157952e-21,3.971253368824056e-26,9.3245548383254337e-17,2.7571412974291973e-21,-3.2066302394077754e-29,1.4935943056381958e-28,3.5142940253516052e-24,1.1750282131412493e-27,5.2794791465269033e-38,1.058190647101673e-22,-3.0357463712472028e-24,2.893731753458551e-20,-1.3828896653368997e-21,2.0837011628813343e-09,8.384819466011565e-18,1.2997297746343508e-18,2.5656113650864884e-14,-2.9903742642755653e-40,-1.8981224880858073e-27,2.6339320028233467e-21,1.9631824850641483e-26,1.5156889285758522e-33,0.88129999999999997,0.0,0.0,0.0,0.0098816496535818615,0.10880165311235591,9.9999999999906669e-05,5.1532907032463359e-07,3.7030570843646603e-06,2.3889377692489258e-06,2.4667048592281816e-12,1.3280947193757864e-06,7.1225617870032257e-11,1.6406409438436879e-08,2.8294875638982197e-14,2.2596023320038906e-16,3.3794963543500734e-10,1.4132121384976141e-09,1.7380022396627702e-07,2.773055076913189e-08,8.4052216080793392e-19,1.153937341264607e-14,1.8422402096435964e-18,3.9291740894867623e-15,1.9260998589828374e-07,7.7976610620520568e-16,1.9334359287747788e-16,7.2321226295084173e-18,1.0760115404839095e-18,8.7336346954765745e-20,4.6223217229881223e-10,2.081801955069707e-09,1.1046971513247965e-12,7.4438403590257864e-13,3.0734410605238165e-16,5.0136343336153275e-14,1.3777272429821317e-21,3.4120826172227813e-12,4.7270010182987575e-19,7.4777050753517853e-14,1.0663710971241861e-12,3.7060462899524348e-12,4.0993135537616289e-15,3.0901212064743006e-15,9.7126257163067893e-15,6.5568369212228656e-21,1.0795516516771412e-17,5.4659927077046927e-18,1.6960636594528359e-25,1.3261569544413813e-21,9.5997134578158261e-26,5.1447257622193714e-22,2.1647663692957544e-18,7.759510702168529e-13,2.7392385984018608e-18,1.3818079365369242e-20,1.5256572917606398e-25,6.1712970704661655e-18,7.197275714853204e-13,1.4206697692947838e-16,5.6970497760665274e-21,3.2180517467384953e-23
3.718531871679197e-09,0.002837033139072159,6.2305799031984728e-17,6.3324911673591704e-13,2.3832052760400963e-14,7.3974075653061221e-13,2.1384215508791977e-09,4.2840918919847339e-13,-2.2583768336982725e-33,-3.4970785575156124e-26,2.2731148871141325e-30,2.8764702576682383e-21,3.4992732497240492e-26,9.7157172482540291e-17,2.9708820019230456e-21,-3.2049869633598038e-29,1.6558423274763074e-28,3.8424783163181072e-24,1.3320045268679669e-27,6.1211906651836335e-38,1.1405421487940936e-22,-2.9451297180815047e-24,3.0638483263272763e-20,-1.3829220092411402e-21,2.1904136204460729e-09,9.0009601425993717e-18,1.4302918151306355e-18,2.7844899380526359e-14,-2.6239455792449797e-40,-1.9516740782066745e-27,2.8385982004770763e-21,2.2017537107219128e-26,1.7367545548564547e-33,0.88129999999999997,0.0,0.0,0.0,0.0098814540270037408,0.10880162075447418,9.9999999999902765e-05,5.2735093682910997e-07,3.789490226488139e-06,2.4437831922191946e-06,2.5242796084183455e-12,1.359948797490197e-06,7.1224286523588416e-11,1.6789532187556457e-08,2.897352242128529e-14,2.3123686041960992e-16,3.6226257756197889e-10,1.4863468502472856e-09,1.7786137815639325e-07,2.9041034874311682e-08,8.7784815424512089e-19,1.2188597736250358e-14,1.9746126010906999e-18,4.2886379064561108e-15,1.9711084801532259e-07,8.6961666976942151e-16,2.1783826882805796e-16,8.2162570484693668e-18,1.2498218657719702e-18,1.0201479943017154e-19,4.7403415510568066e-10,2.1884146391084237e-09,1.1612738373162451e-12,7.8251799933363194e-13,3.1440580354426235e-16,5.5199968762544026e-14,1.4416199684525395e-21,3.544669248773721e-12,5.3999173039478967e-19,7.6657168552654913e-14,1.0945573418989806e-12,3.9003063868784023e-12,4.3142147752477949e-15,3.2521176276508185e-15,1.0224323759974552e-14,6.9022759977322401e-21,1.1646233688481629e-17,5.9114307204668666e-18,1.8342803169068124e-25,1.4306769478771602e-21,1.0382019181690484e-25,5.6373875101369753e-22,2.3777275952959066e-18,8.0073861379270102e-13,2.8267421297590956e-18,1.5480060751234631e-20,1.7091583648181592e-25,6.3684360602311411e-18,7.6222364911318639e-13,1.4951458589772748e-16,5.9957068856627982e-21,3.3867524536542784e-23
3.803460482378457e-09,0.0028370330478695105,6.5146590737519046e-17,6.5928619567737802e-13,2.419447584297608e-14,7.8176733675808279e-13,2.2367355856333444e-09,4.685648538936339e-13,-1.8152573565443468e-33,-3.8654800551599421e-26,2.5272256473716989e-30,3.0323362937553539e-21,3.0834009677472196e-26,1.0114139454697133e-16,3.1970514266771143e-21,-3.2031613191216168e-29,1.8323751907171745e-28,4.1951436424906422e-24,1.505960187896509e-27,7.074404587292704e-38,1.2277110358764589e-22,-2.8571946520060286e-24,3.2414913555135934e-20,-1.3830181854162723e-21,2.2998162547930485e-09,9.6453284735090845e-18,1.5703202783878703e-18,3.0159949496079968e-14,-2.3020469306531204e-40,-2.0048100238166512e-27,3.0552075881235401e-21,2.4638442571396335e-26,1.9836985990277313e-33,0.88129999999999997,0.0,0.0,0.0,0.0098812583800644005,0.10880158839650937,9.9999999999898767e-05,5.393717544655111e-07,3.8759175599020734e-06,2.4986231028582047e-06,2.5818504577161486e-12,1.3917996355842293e-06,7.1222955028733793e-11,1.717262898784092e-08,2.9652100175397289e-14,2.365131302538159e-16,3.8771278301640502e-10,1.5616072384843202e-09,1.819224467691257e-07,3.0381727056808332e-08,9.1611067353216839e-19,1.2858317349928794e-14,2.1131860743063284e-18,4.6713352673448922e-15,2.0161162467421745e-07,9.6737795915797236e-16,2.4472792801768047e-16,9.3062546631627444e-18,1.4466061460309712e-18,1.1873982247069333e-19,4.8583506668809457e-10,2.2977147370382132e-09,1.2192767327069764e-12,8.2161352669415423e-13,3.2146694020131532e-16,6.0638749819395867e-14,1.5089642576198121e-21,3.6787164962459606e-12,6.149907255243114e-19,7.8537244573416747e-14,1.1227438369035754e-12,4.0996332349569619e-12,4.5347217809211262e-15,3.4183398115491495e-15,1.07494373663144e-14,7.2567717032486836e-21,1.2546162412831552e-17,6.3835436801585501e-18,1.9807740454083897e-25,1.5412439928097308e-21,1.1211173094396989e-25,6.1667283742110205e-22,2.6069795478282986e-18,8.2559530440909153e-13,2.9144897159098314e-18,1.7303947683658186e-20,1.9105357206297512e-25,6.56612488866713e-18,8.0605776740775499e-13,1.5715652445104516e-16,6.3021567250517186e-21,3.5598550498441955e-23
3.8883890930777165e-09,0.0028370329566804933,6.8047405315266217e-17,6.8572486655275284e-13,2.4545872759044887e-14,8.2504068688228004e-13,2.3372545319768062e-09,5.1147784170992282e-13,-1.4593172289012851e-33,-1.8915483135106246e-26,2.8034537100529665e-30,3.1974311716126296e-21,2.715417696473934e-26,1.0519802379812881e-16,3.4361916871140813e-21,-3.2011369006381265e-29,2.0241673839256378e-28,4.573671837250731e-24,1.6983190990571941e-27,8.1509523592202164e-38,1.3199092968204138e-22,-2.7718490611544493e-24,3.4269148598292525e-20,-1.3831551361061994e-21,2.4119088195232258e-09,1.0318431532237754e-17,1.7202419414726249e-18,3.2605085179969844e-14,-2.0192964899925675e-40,-2.0575068238468263e-27,3.2842837530621581e-21,2.7512855610325316e-26,2.2588156523576756e-33,0.88129999999999997,0.0,0.0,0.0,0.009881062712786326,0.1088015560384501,9.9999999999894715e-05,5.5139152327969037e-07,3.9623390584841083e-06,2.5534574769294574e-06,2.6394173897226741e-12,1.4236472195907249e-06,7.1221623385630297e-11,1.7555699723497227e-08,3.0330608601619297e-14,2.4178904110822642e-16,4.1432612763342963e-10,1.6390129426567573e-09,1.8598342979621849e-07,3.1752624101811467e-08,9.5531834312802852e-19,1.3548729304073944e-14,2.2581027254442917e-18,5.0781535113443658e-15,2.0611231591068294e-07,1.0735364050842231e-15,2.7417838604570178e-16,1.0510517172222328e-17,1.6687250635773916e-18,1.377380793633527e-19,4.9763488125056256e-10,2.4097019846293041e-09,1.2787056961396917e-12,8.6167052270457875e-13,3.2852752101746633e-16,6.6470754815635926e-14,1.5799657562363087e-21,3.8141806192275094e-12,6.983686971249869e-19,8.0417263312922586e-14,1.1509302063078087e-12,4.3040268074318894e-12,4.7608345370980715e-15,3.588787732788849e-15,1.12879664907534e-14,7.6203240076814849e-21,1.3497135997011037e-17,6.88336343193738e-18,2.1358650201349883e-25,1.6580833975734564e-21,1.2088987386154648e-25,6.7347189817116116e-22,2.8534224231322004e-18,8.5051591711678152e-13,3.0024629116749938e-18,1.930193341459784e-20,2.1311356472479261e-25,6.7643220000561681e-18,8.5123354265695284e-13,1.6499279765117438e-16,6.616399491021151e-21,3.7373596499658996e-23
3.973317703776976e-09,0.002837032865505072,7.1009604170278865e-17,7.1261302438964366e-13,2.5026233504798241e-14,8.6956190156471984e-13,2.439977881264086e-09,5.572712539708337e-13,-1.1730921676093459e-33,-1.9291520842364677e-26,3.1031800381235575e-30,3.3720696215071843e-21,2.3917899791703771e-26,1.0932688426451049e-16,3.6888637736782931e-21,-3.1988927845085583e-29,2.2322437540611063e-28,4.979500411085198e-24,1.9105986718860465e-27,9.3637063377743482e-38,1.4173563675523719e-22,-2.6890398554298668e-24,3.6203770216442616e-20,-1.3832578605896084e-21,2.5266910625004254e-09,1.1020768257177854e-17,1.8804914481613808e-18,3.5184132907288632e-14,-1.770966800300274e-40,-2.1097425217334312e-27,3.5263685741466176e-21,3.0660263956927905e-26,2.5645498156042407e-33,0.88129999999999997,0.0,0.0,0.0,0.0098808670251918761,0.10880152368028501,9.9999999999890595e-05,5.6341024331752552e-07,4.0487546962509573e-06,2.6082862902048593e-06,2.6969803871316444e-12,1.4554915354471491e-06,7.122029159443893e-11,1.7938744279349835e-08,3.1009047400350942e-14,2.470645913965656e-16,4.4212847958578032e-10,1.7185835983343025e-09,1.9004432722942533e-07,3.3153722784925816e-08,9.9547978578601291e-19,1.4260030596198121e-14,2.4095046377971069e-18,5.5099902852233196e-15,2.1061292175908256e-07,1.1885966986286872e-15,3.0636265964885339e-16,1.1837906422800594e-17,1.9187252206838037e-18,1.5925634611280308e-19,5.0943357750766231e-10,2.5243761114761619e-09,1.339560582978271e-12,9.0268888987068452e-13,3.3558755208326139e-16,7.2714496175055112e-14,1.6548385712167302e-21,3.9510192386233975e-12,7.9084053358332437e-19,8.2297211948856113e-14,1.1791161430644494e-12,4.513487012041638e-12,4.9925529375488937e-15,3.7634613113005654e-15,1.1839910908570456e-14,7.9929327593248728e-21,1.4501018888819511e-17,7.4119401764629956e-18,2.299879111863042e-25,1.7814242983064096e-21,1.3017306484250384e-25,7.3433988212972399e-22,3.117988887432282e-18,8.7549562691232299e-13,3.0906446837668691e-18,2.1486909103082891e-20,2.3723814909596174e-25,6.9629890195742828e-18,8.9775430674806658e-13,1.7302340829581957e-16,6.9384352895650893e-21,3.9192663173926412e-23
4.058246314476235e-09,0.0028370327743432147,7.4036677141358414e-17,7.4007316055308331e-13,2.56165306664487e-14,9.1533184233331825e-13,2.5449052049702381e-09,6.060710149289636e-13,-9.4289706175281904e-34,7.9888304877600689e-26,3.4278408405704844e-30,3.556445353026955e-21,2.1082365678411894e-26,1.1352782767839753e-16,3.9556480390222214e-21,-3.196409315400104e-29,2.4576814950192485e-28,5.4141241775874695e-24,2.1444148576459769e-27,1.0726654002081717e-37,1.5202793256051367e-22,-2.6087020352276096e-24,3.8221401043117043e-20,-1.3832805037703685e-21,2.6441627267190138e-09,1.1752829474792848e-17,2.0515112790952926e-18,3.7900923801649829e-14,-1.5529229658564945e-40,-2.1614972654953463e-27,3.7820226931228276e-21,3.4101394882872615e-26,2.9035014833581513e-33,0.88129999999999997,0.0,0.0,0.0,0.0098806713173033248,0.10880149132200269,9.999999999988638e-05,5.7542791462492075e-07,4.1351644472994085e-06,2.6631095184645366e-06,2.7545394326901125e-12,1.4873325690957734e-06,7.1218959655320076e-11,1.8321762540591829e-08,3.1687416272094257e-14,2.5233977953763414e-16,4.7114569925916758e-10,1.8003388371470293e-09,1.9410513906050968e-07,3.4585019872107231e-08,1.0366036225150185e-18,1.4992418173427335e-14,2.5675338806535044e-18,5.9677533730951117e-15,2.1511344225245247e-07,1.3130821592769165e-15,3.414611327545223e-16,1.3297760381697672e-17,2.1993496846353424e-18,1.8356287144607312e-19,5.2123113780068193e-10,2.6417368418596389e-09,1.4018412457656192e-12,9.446685287930769e-13,3.4264702747538877e-16,7.9388935204022742e-14,1.7338031929241461e-21,4.089191312771326e-12,8.9316639629423109e-19,8.417707930471434e-14,1.2073013962508761e-12,4.7280137013986169e-12,5.2298768149941296e-15,3.9423604209926895e-15,1.2405270243414725e-14,8.3745977041103271e-21,1.5559706774935164e-17,7.9703425325526117e-18,2.4731479064096355e-25,1.9114996710069348e-21,1.3998007163078344e-25,7.9948777765924384e-22,3.4016448183943131e-18,9.0052998491505917e-13,3.179019326701806e-18,2.3872494422638079e-20,2.6357770357725382e-25,7.1620905638486135e-18,9.456231240813971e-13,1.8124835732732829e-16,7.2682641522723332e-21,4.1055750734706223e-23
4.143174925175495e-09,0.0028370326831948863,7.7130656897653004e-17,7.6817669773049204e-13,2.6217697427056562e-14,9.6235116559170719e-13,2.6520362019452686e-09,6.5800576157852152e-13,-7.5782299455674603e-34,-4.4293934609137627e-26,3.778925769285457e-30,3.7512720309323962e-21,1.861099588840414e-26,1.1780068603071739e-16,4.2371437537767241e-21,-3.1936655583126331e-29,2.701609751434471e-28,5.8790941737396658e-24,2.4014829927041995e-27,1.2254928472556456e-37,1.6289127156977053e-22,-2.5307737496864468e-24,4.0324701326814356e-20,-1.3832454246565037e-21,2.764323551348752e-09,1.2515098321119439e-17,2.2337513114246243e-18,4.0759292696191631e-14,-1.361526355371405e-40,-2.2127530957183189e-27,4.0518250794546974e-21,3.7858229349201429e-26,3.2784271931016707e-33,0.88129999999999997,0.0,0.0,0.0,0.009880475589143017,0.10880145896359168,9.9999999999882111e-05,5.8744453724780422e-07,4.221568285680981e-06,2.7179271374961363e-06,2.8120945091149756e-12,1.5191703064834822e-06,7.1217627568434608e-11,1.8704754392225689e-08,3.2365714917449474e-14,2.5761460394760844e-16,5.0140363951146333e-10,1.884298286918039e-09,1.9816586528124418e-07,3.6046512120055494e-08,1.0786984726363483e-18,1.5746088937200288e-14,2.7323325087146928e-18,6.4523599793346942e-15,2.1961387742259734e-07,1.447534190765899e-15,3.7966136456525633e-16,1.4899886911827646e-17,2.5135402095914188e-18,2.1094787684415209e-19,5.3302754709963492e-10,2.7617838958086468e-09,1.4655475347873776e-12,9.8760933854813547e-13,3.4970593473279847e-16,8.6513464328370063e-14,1.8170899560420233e-21,4.2286570413004888e-12,1.0061517063075372e-18,8.6056854876702359e-14,1.2354857527941975e-12,4.9476066852276297e-12,5.4728059546643151e-15,4.1254848999735101e-15,1.298404400152219e-14,8.7653185087056283e-21,1.6675125065761405e-17,8.5596566511322321e-18,2.6560084296970345e-25,2.0485461453238014e-21,1.5032996988006227e-25,8.6913342395522984e-22,3.705388435911963e-18,9.2561487316526849e-13,3.267572303214574e-18,2.6473035632772701e-20,2.9229062905037497e-25,7.3615938814219332e-18,9.9484282368400375e-13,1.8966764430115127e-16,7.6058860551136446e-21,4.2962859081304356e-23
