Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393)
1.835837763749799e-12,0.002966604941457882,1.7716059756165586e-22,5.0962036687892658e-18,3.9823139029011519e-16,3.0140323595998114e-22,3.0763391588799835e-15,6.3594780207467666e-24,1.8768222223907233e-46,2.0352239949307803e-24,1.033082338370985e-38,-2.0351993807796173e-24,4.7945705648632495e-32,1.477788278521292e-20,1.0416563742482421e-29,5.900685860011567e-42,2.3005858208478766e-38,3.0933961407592901e-31,8.4721202558756389e-40,1.6170481162458761e-54,1.1224450088350595e-31,-6.7437112633099145e-41,6.7658009191277713e-26,-2.8625177858368211e-34,8.1772714914852015e-18,3.3834344668380607e-29,2.3908483589984979e-33,5.653725832191491e-27,-3.8274994914553682e-57,-5.4181457298680691e-51,2.7050457344508736e-30,1.8349551337264024e-39,4.5629304208264776e-52,0.88129999999999997,0.0,0.0,0.0,0.0098899918968797206,0.10880299998315907,0.0001,4.7367020946640304e-10,3.4885832167064061e-09,3.4823027553905937e-09,1.8426421824726761e-15,1.15564692108855e-11,2.1263685572622273e-10,5.2795662517464401e-12,2.0800079692280887e-19,6.248952925148338e-20,3.4104784219719535e-20,7.1618820054275074e-16,1.9381313560791975e-10,1.6961851112920954e-14,1.0158136572162289e-22,2.2836375419505105e-23,1.4781396027691621e-25,3.1792845589511559e-25,2.3525446593011386e-10,5.027112275459829e-29,1.3958600322430672e-32,5.1562122708551518e-34,4.0326045423268679e-38,9.8392878822025285e-39,3.7043032576904354e-15,8.1737326256393498e-18,2.7232163797473805e-21,8.1571362459045499e-22,2.209103852483309e-17,3.5388536458134835e-27,-2.1922953212310197e-29,4.4685875095431233e-18,1.4964837329374485e-35,3.0834101578117125e-16,3.326797834330831e-17,5.3873563596846725e-20,2.7513590179699405e-23,2.0307584001739531e-23,3.5426966666906114e-24,1.6006343985549916e-30,5.5543325601400162e-24,1.2301958285754216e-26,3.1988093345972739e-34,5.9557200801412841e-28,1.8169794679294391e-34,7.562391182824775e-28,2.5854693585215367e-26,3.1301599132318961e-19,1.0262002943309761e-24,1.262660776913094e-31,1.5597675738271724e-36,2.2472923690721444e-24,1.2471284213675739e-22,2.8288464834543883e-24,9.1744310440641809e-29,1.0723677053720026e-30,6.0079788320242619e-28,1.1054229164428939e-28,1.5280086714440933e-39,1.7896214841416022e-40
1.898557430855316e-12,0.0029666049414546146,1.8944143471711497e-22,5.4489847189062271e-18,4.1168884446268988e-16,3.3052386897327996e-22,3.2319388518766342e-15,6.9009650536621132e-24,-2.6877422920903293e-44,3.395287867263127e-23,1.1049186358694516e-38,-3.3952353050629036e-23,4.9581445444331601e-32,1.5287542406397495e-20,1.0924093398440929e-29,1.2784934010032977e-40,2.5445406898183653e-38,3.3084722074235982e-31,9.3827008677378917e-40,1.8937317086204513e-54,1.2663717859285299e-31,-1.6268762701401336e-39,7.3623897588820234e-26,-6.908660641744781e-33,9.04330934372334e-18,3.8696758640197425e-29,2.8278872757180592e-33,6.3721926576060786e-27,-1.1521462117523451e-55,-1.7108615685933385e-49,3.0519029335506258e-30,2.1451775919900949e-39,5.5813636694970523e-52,0.88129999999999997,0.0,0.0,0.0,0.0098899916201709015,0.10880299998205754,0.0001,4.8985268266149681e-10,3.6076460945721496e-09,3.6008671349462365e-09,1.9055352400419203e-15,1.2356240221343509e-11,2.1381234626931151e-10,5.5810914628263862e-12,2.2239618887484334e-19,6.6058471038223291e-20,3.7758739152746393e-20,7.6593847215892766e-16,2.0312768260665829e-10,1.814011874538962e-14,1.0740788296664764e-22,2.5255787037914372e-23,1.5944489318184361e-25,3.5559783491523394e-25,2.4656065950525683e-10,5.8268674460320036e-29,1.6759666181394662e-32,6.1910587507457967e-34,5.0142780794961539e-38,1.1945941017531783e-38,3.961136600300153e-15,9.0393481716578653e-18,3.0378673065450425e-21,9.2337437685928218e-22,2.2107477801352898e-17,4.0508642282020491e-27,-5.2220651260673146e-28,4.8626110579220541e-18,1.7968404001581512e-35,3.1849617682620397e-16,3.563568516457038e-17,5.9808980726059106e-20,3.1030695451077424e-23,2.2895124709433318e-23,4.0710056197726959e-24,1.8393274235758348e-30,5.9397770511669986e-24,1.3603393726143956e-26,3.5372254867108677e-34,6.4644235933330656e-28,2.0092060262414402e-34,7.8351752869288299e-28,2.7766324255636927e-26,3.4310548878182332e-19,1.1249545631947273e-24,1.4054771582257331e-31,1.7389926835750294e-36,2.4638386891193983e-24,1.4160248652804545e-22,3.1405519963412639e-24,1.0190826305861822e-28,1.1906051665745381e-30,6.7089010406036559e-28,1.2714071190156619e-28,1.7628123782368886e-39,2.1511618161853936e-40
1.961277097960833e-12,0.002966604941451255,2.0213439938487495e-22,5.8135556807607224e-18,4.2524072918537998e-16,3.6164618958332669e-22,3.3908718569316122e-15,7.4710564719056313e-24,-3.6250926449705366e-42,4.2905777758490267e-22,1.1793696191437481e-38,-4.2905133531614213e-22,5.121705231312286e-32,1.5845715496266344e-20,7.4263382898745729e-30,1.5649751719948744e-39,2.8051827253722594e-38,3.5313796703843221e-31,1.0357283677896484e-39,2.2022199357230899e-54,1.4227431713496993e-31,-1.8640444091226155e-38,7.987045652469986e-26,-8.1367737685380004e-32,9.9683599922919225e-18,4.4065081846700383e-29,3.3266130415623962e-33,7.1591748658168358e-27,-2.0150244636425629e-54,-2.0303009482431337e-48,3.428751193254891e-30,2.4944866498737577e-39,6.7816194583903781e-52,0.88129999999999997,0.0,0.0,0.0,0.0098899913434643636,0.10880299998092464,0.0001,5.0603515432882531e-10,3.7267041161552502e-09,3.7194049688984161e-09,1.9684257324082148e-15,1.3182539863788271e-11,2.1487736737859048e-10,5.8874647169162364e-12,2.3726909937443328e-19,6.9684797041849279e-20,4.1667392144106145e-20,8.1735822052644668e-16,2.1249108853800286e-10,1.9357924252597229e-14,1.1332905916466383e-22,2.7840190296172826e-23,1.7152451040608761e-25,3.9617446128804054e-25,2.579261591063953e-10,6.7195654511238732e-29,1.999774162253149e-32,7.3873925627342679e-34,6.1892110231690091e-38,1.4411693632621523e-38,4.2265370248115198e-15,9.9639432359317033e-18,3.3760577468275299e-21,1.0407739181418559e-21,2.2123959096576309e-17,4.6167429412936988e-27,-6.4339926561505487e-27,5.2751713374745502e-18,2.1440708282860314e-35,3.2858304718437118e-16,3.8079243609270495e-17,6.6158827241940373e-20,3.484118392607514e-23,2.5697499035322065e-23,4.6557818834139414e-24,2.1035319710519709e-30,6.3381166001764624e-24,1.4993319915871318e-26,3.8986528895959488e-34,6.9956479041016891e-28,2.2145034141966372e-34,8.1076504649671023e-28,2.9745057822171024e-26,3.7487840152006086e-19,1.2292401492685396e-24,1.5586575099393759e-31,1.9314285177688164e-36,2.6925305643570994e-24,1.6008509776011663e-22,3.4740261496187785e-24,1.1278585733702816e-28,1.3171051918886926e-30,7.4618035274122221e-28,1.4553385340846402e-28,2.0237483486067639e-39,2.5694852596257418e-40
2.086716432171867e-12,0.0029666049414442583,2.2890352702671386e-22,6.5822891680550715e-18,4.6087622811993472e-16,4.3039306817263479e-22,3.7187411373619623e-15,8.6999679727006067e-24,-2.1477274573786802e-38,4.7889834583959563e-20,1.3480270256409869e-38,-4.7889374591524523e-20,5.4490336101642602e-32,2.0917649149697472e-20,-3.3006954020653303e-28,9.0486301882888888e-38,3.3794111626583813e-38,4.0329918974966878e-31,1.2513019526986906e-39,9.4510394247189563e-54,1.7751522110941742e-31,1.1562955683061412e-35,9.3211015859281247e-26,3.5997548192677367e-29,1.2003241739098653e-17,5.6456100805367988e-29,4.5347831944113272e-33,8.9576814864864237e-27,-4.4426783903228167e-51,1.0172144907870246e-45,4.2779556492930254e-30,3.3238141778631391e-39,9.7486479035111581e-52,0.88129999999999997,0.0,0.0,0.0,0.0098899907900572796,0.10880299997856561,0.0001,5.3840009308020172e-10,3.9648064143769456e-09,3.9564010865664169e-09,2.0941994560890285e-15,1.4914638479391246e-11,2.1671657340781902e-10,6.5139396555960124e-12,2.6844591783142255e-19,7.7099946624258431e-20,5.0284494984754845e-20,9.2520591097743953e-16,2.3134653266795059e-10,2.1912142636019033e-14,1.2543955876948766e-22,3.3525676503461737e-23,1.970288898070829e-25,4.8648928078062307e-25,2.8081329493862788e-10,8.8121992304117237e-29,2.7988008046628528e-32,1.0339596747718567e-33,9.2408251264196721e-38,2.0611554643201199e-38,4.7830236331342417e-15,1.1997808594256554e-17,4.1264770007311031e-21,1.3067551925497148e-21,2.216228367256628e-17,5.9249851020205307e-27,-4.5967759778961271e-25,6.1562605356622955e-18,3.0009469127800299e-35,3.4855581190077791e-16,4.3191716445955062e-17,8.0153767238513609e-20,4.3389232387130225e-23,3.1980817222226265e-23,6.0099620749267919e-24,2.715354144018999e-30,7.1734689337617764e-24,1.8050180765968234e-26,4.69354143583421e-34,8.125869855726095e-28,2.6660147319475632e-34,8.6517460786973736e-28,3.3903377338874227e-26,4.4357808829306388e-19,1.4547463165734682e-24,1.8975383989369231e-31,2.357781565926267e-36,3.1871013900832875e-24,2.0218003255780498e-22,4.2090106236385086e-24,1.3677198184520659e-28,1.5959299146345223e-30,9.1305204502493529e-28,1.882002068949897e-28,2.6315704374218381e-39,3.6030513607876323e-40
2.1926550775308064e-12,0.002966604941438064,2.5774708821315481e-22,7.4110422045481503e-18,7.5379269052462926e-16,5.0044036059696152e-22,4.0064341746808071e-15,9.8336056394888292e-24,-5.6363005011369989e-35,1.4481509717538488e-18,5.4714535512375709e-38,-1.4481366668979269e-18,6.0136332371355016e-32,1.4678743913146231e-19,-1.0778269431713176e-26,-5.3007892098493519e-35,3.9451408399214839e-38,5.5664621635450934e-31,1.4737216868996949e-39,8.3255546462501404e-49,2.2316470869536076e-31,2.4158471553068124e-32,1.0536349249700616e-25,1.1696921683192252e-25,1.3923101387703642e-17,6.8812859899523863e-29,5.8081076742345703e-33,1.0740954123643486e-26,-1.1179057956367511e-47,2.0837588933157379e-42,5.1011131878874215e-30,4.1624028687843312e-39,6.931718895844365e-52,0.88129999999999997,0.0,0.0,0.0,0.0098899903226874423,0.10880299997647752,9.9999999999999896e-05,5.6573360208628235e-10,4.1658804499084706e-09,4.1564714859171044e-09,2.2004135914956207e-15,1.6459923482537805e-11,2.1801073712913345e-10,7.0563474882996402e-12,2.9626024983859967e-19,8.3520055699614078e-20,5.8436286310290899e-20,1.0214885777531003e-15,2.473853309806101e-10,2.4192454292171384e-14,1.3592777319278126e-22,3.8890302311952682e-23,2.1996419014286414e-25,5.7281339737237695e-25,3.0028152673695691e-10,1.0934982617105273e-28,3.658167087988762e-32,1.3514913036147479e-33,1.2718627203544377e-37,2.7427461696356584e-38,5.2796558344434052e-15,1.3916694002939674e-17,4.8412882922758033e-21,1.5661946822376269e-21,2.2359091563123855e-17,7.2321278420133828e-27,-1.441100795617394e-23,6.9588800969167496e-18,3.9225969910093181e-35,3.6527365270202925e-16,4.7741059180270426e-17,9.338084327933069e-20,5.1627820819739246e-23,3.8033151693050893e-23,7.3646406592310183e-24,3.3273985316663585e-30,7.9191069619169314e-24,2.0933533604268523e-26,5.4433142945889394e-34,9.1509838444175329e-28,3.0918995686912534e-34,9.111222633882239e-28,3.7623425868955589e-26,5.0706869489902616e-19,1.6631729408624441e-24,2.2192453032565843e-31,2.7631797966981138e-36,3.644264575109317e-24,2.4349437111007734e-22,4.9036833590942753e-24,1.5945461728591045e-28,1.8594783199832404e-30,1.071740833277562e-27,2.3097024270415369e-28,3.243804674893682e-39,4.716200375846583e-40
2.287999858353852e-12,0.002966604941432274,2.9944249570329577e-22,8.6105081673629174e-18,1.1762290273198772e-15,5.8410926464578486e-22,4.2727526213720849e-15,1.0931982079952116e-23,3.0075726033350385e-34,7.7183283268907224e-19,-6.1845569549833607e-39,-7.7179739999662591e-19,5.9328689867466473e-32,3.3451946653142915e-19,-2.6399146441692562e-26,3.0954474337430317e-34,4.7135497076555315e-38,1.0203624868616645e-30,1.8045101327022004e-39,-1.0405893536665322e-45,2.3328344572625029e-31,-1.5818429111287359e-30,1.1699853921508734e-25,-1.3037968423775183e-25,1.5816782826272359e-17,8.1573757492698174e-29,7.1847485811844778e-33,1.2610169549073498e-26,4.3963113810467702e-47,-1.5526419610962511e-40,5.9308551969100477e-30,5.0984538782017066e-39,4.0647991749502557e-51,0.88129999999999997,0.0,0.0,0.0,0.0098899899020579423,0.1088029999745241,9.9999999999999693e-05,5.9033375646509211e-10,4.3468375486713952e-09,4.3364703365801867e-09,2.2960012781650445e-15,1.7915147365249045e-11,2.1900455956063419e-10,7.5541880799818154e-12,3.2245356919064549e-19,8.9412655460103297e-20,6.649562487265361e-20,1.1122147572781734e-15,2.6189584666117212e-10,2.6341163666170921e-14,1.4555640171138615e-22,4.4182227382114833e-23,2.4169773888833598e-25,6.5883825810099632e-25,3.1789469689056875e-10,1.3157167578379638e-28,4.6024415175606175e-32,1.7004126029307602e-33,1.6727948992010255e-37,3.5058397352330871e-38,5.7474789000704321e-15,1.580940216448716e-17,5.5516933916637279e-21,1.8290769014143729e-21,2.2538801903769063e-17,8.5842885927505864e-27,-3.5275677838145329e-23,7.7273241987831917e-18,4.9353721839520535e-35,3.80291290875202e-16,5.2015692693159881e-17,1.0644146403215784e-19,5.9889479131886156e-23,4.4099590701655779e-23,8.7665239553821352e-24,3.9607674518413074e-30,8.6216030464052364e-24,2.3776957259479357e-26,6.1827059806435087e-34,1.0129004593295923e-27,3.5118877536760791e-34,9.5267676127897005e-28,4.1134681615565094e-26,5.6858989240561251e-19,1.8651489835818378e-24,2.5380908571812961e-31,3.1654771264176553e-36,4.0873173728755003e-24,2.8557703611857662e-22,5.5896259214497277e-24,1.8186149535761195e-28,2.11972724800855e-30,1.2291881367296785e-27,2.7531016525404646e-28,3.8810616650844647e-39,5.9406620195985754e-40
2.3833446391768975e-12,0.002966604941426275,3.5563200573369849e-22,1.0227739912686268e-17,1.3155495699633069e-15,6.8724455885802464e-22,4.5475797145178597e-15,1.2107120037304244e-23,-1.1916757980079695e-32,-5.3457652597644865e-19,2.1923828125268599e-38,5.3461825503246359e-19,2.3607670250262805e-32,3.9174164881425713e-19,-3.1099738711688286e-26,-1.1907778854810095e-32,6.0967701728351942e-38,1.7850159183399138e-30,2.3993251882860283e-39,-2.1957622968016015e-44,2.7223379857019843e-31,2.5561850643885994e-29,1.2929778648470165e-25,-1.2210951180904979e-25,1.7874581790575846e-17,9.603114670403904e-29,8.8107687459038617e-33,1.4799829966546424e-26,-2.4676783813289502e-45,2.268242044311497e-39,6.8499496048641642e-30,6.1455064311351735e-39,1.2558820624131183e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899894814315596,0.10880299997250112,9.9999999999999625e-05,6.149339073133879e-10,4.5277857899490637e-09,4.516408152238914e-09,2.3915842857513629e-15,1.9431367065014763e-11,2.1985978393017785e-10,8.0605863745338797e-12,3.4974482054233176e-19,9.540654909888104e-20,7.5272705517696866e-20,1.2067982286126405e-15,2.7646766182075263e-10,2.8581222058622233e-14,1.5535256568132236e-22,4.9933251049997379e-23,2.6446466842635171e-25,7.5315719792551289e-25,3.3558227370278775e-10,1.5704925260577994e-28,5.7338019315434602e-32,2.1184833944853773e-33,2.1746116405795191e-37,4.436256088832625e-38,6.2350444050729354e-15,1.7866131502078944e-17,6.3287513099604238e-21,2.1216564760251233e-21,2.2438617350583603e-17,1.0118650789199884e-26,-4.1576467910987987e-23,8.5396344642161643e-18,6.1488772495316093e-35,3.9519676295068662e-16,5.6460179557970409e-17,1.2064369111921743e-19,6.8995054101797849e-23,5.0782930966745751e-23,1.0357113046602978e-23,4.6793907067683e-30,9.353856703122383e-24,2.6866179997144501e-26,6.9860159184641231e-34,1.1159625357807086e-27,3.9681827341637399e-34,9.9436245573561502e-28,4.4801056164162481e-26,6.3433717609589811e-19,2.0810128813218959e-24,2.8860035178202519e-31,3.6049239313056371e-36,4.5608698698196905e-24,3.3264159766667951e-22,6.335537054655867e-24,2.0623601350084752e-28,2.4027402801446129e-30,1.4011097198534202e-27,3.2570448466001798e-28,4.6079995644331771e-39,7.4091128380913016e-40
2.478689419999943e-12,0.002966604941420067,4.1251369012806289e-22,1.1864656032186088e-17,1.0716163050192142e-15,7.9637752845259901e-22,4.8308452745475094e-15,1.3361841897571183e-23,-2.0851171710545765e-32,-8.5946805810424461e-19,1.962958657593444e-37,8.5949573876833063e-19,-1.7974992574120787e-32,2.7103148891926652e-19,-2.0922132906689378e-26,-2.084970355391712e-32,8.3802803335932526e-38,2.5483192799552597e-30,3.3369653782346074e-39,-1.7182320197890478e-44,3.616564455059614e-31,4.7491531790370988e-29,1.4226380865776133e-25,3.5986134996409707e-25,2.010327868680876e-17,1.1232888897264337e-28,1.0718597520496078e-32,1.735840490525197e-26,-9.2953527662775865e-45,9.5027817957273958e-39,7.8633700590769554e-30,7.2907644610288721e-39,2.145139277951833e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899890608079959,0.10880299997040918,9.9999999999999761e-05,6.3953405463117705e-10,4.7087256181901843e-09,4.69628500854076e-09,2.4871628484777776e-15,2.1008506940613487e-11,2.2059575062601099e-10,8.5749954407979104e-12,3.7813264234263274e-19,1.0149526282522721e-19,8.4799574466748203e-20,1.3052388070358125e-15,2.910922224509471e-10,3.0912625119796504e-14,1.653056888724446e-22,5.6162405979986539e-23,2.8826406344889327e-25,8.5615509248050642e-25,3.5333387413857778e-10,1.8608898346106783e-28,7.0789988022981266e-32,2.6155954937213278e-33,2.7968359084938121e-37,5.5617217300130108e-38,6.7423388037256552e-15,2.0093657618789135e-17,7.1754570622171119e-21,2.4457414984394665e-21,2.2161476956033042e-17,1.1851079502960828e-26,-2.8020958943558571e-23,9.39598074393979e-18,7.5918306500857261e-35,4.0980288881465237e-16,6.1072235103945111e-17,1.3603168988295377e-19,7.8984287282128536e-23,5.8112008388537819e-23,1.2152053855908627e-23,5.4903365213219225e-30,1.0115857893170641e-23,3.0211282146599843e-26,7.8558654919575904e-34,1.2242921596945169e-27,4.4622735083260974e-34,1.0357836151452853e-27,4.8622273592468323e-26,7.0437985658036719e-19,2.3109927661831259e-24,3.2642384624962533e-31,4.0831439891081492e-36,5.0654240317842004e-24,3.8502166949532547e-22,7.1437375216640563e-24,2.3265469156680497e-28,2.7093988922789318e-30,1.5880960046725638e-27,3.8267028554711642e-28,5.4326634698961585e-39,9.156641134273501e-40
2.5740342008229887e-12,0.002966604941413661,4.6039069481526919e-22,1.3241571941991656e-17,8.9352834596999091e-16,9.0214980638719925e-22,5.1208630847975944e-15,1.4698830573901521e-23,-2.1413036579762865e-32,2.5202508376570657e-19,2.8018387198101061e-37,-2.5200790607417177e-19,-1.4281036653188205e-34,1.7965075979702785e-19,-1.3202555548703838e-26,-2.141935802839273e-32,1.1532779256602907e-37,3.0961167852902843e-30,4.5845485430396538e-39,-4.1745705189355253e-44,4.2869656261590336e-31,5.085708186000745e-29,1.5589881768164384e-25,5.7217819933972165e-25,2.2509649269187994e-17,1.306166659108317e-28,1.294335547421613e-32,2.0295624705597485e-26,-1.8875694094321483e-44,1.9945786424542739e-38,8.9761054529873962e-30,8.6455579654242633e-39,2.8071352553124858e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899886401864583,0.1088029999682489,9.9999999999999842e-05,6.6413419841846619e-10,4.8896579911511564e-09,4.8761009810397747e-09,2.5827374721232242e-15,2.2646491444618388e-11,2.2122910767358871e-10,9.0969033333153038e-12,4.0761567472883368e-19,1.0767273695883698e-19,9.5108445738008688e-20,1.4075363423297649e-15,3.0576216534126284e-10,3.3335368811181934e-14,1.7540587387013967e-22,6.288871766070737e-23,3.1309499940140165e-25,9.6821645835708461e-25,3.711405605784158e-10,2.1901117307551772e-28,8.6672377042089601e-32,3.2025493839212163e-33,3.5617133509047386e-37,6.913194080363973e-38,7.2693485636299426e-15,2.249875145271125e-17,8.094803602407545e-21,2.8031551238807787e-21,2.2112087560601432e-17,1.3798132199218006e-26,-1.7738193298358921e-23,1.0296508934176314e-17,9.2955896923652197e-35,4.2408862137462578e-16,6.5848267942337918e-17,1.5264889860119016e-19,8.98965629224246e-23,6.6115396981217698e-23,1.4167523903597556e-23,6.4009132536680914e-30,1.0907596710652418e-23,3.3822331586326974e-26,8.7948728471866405e-34,1.3378952594619536e-27,4.9956472351750286e-34,1.0767136390130431e-27,5.2596893744390315e-26,7.7878277084867235e-19,2.5553020457670867e-24,3.6740448969185326e-31,4.6017566569313197e-36,5.6014494259121718e-24,4.4305611865700424e-22,8.016509916703633e-24,2.6119285508594685e-28,3.0405701422426486e-30,1.7907314082787717e-27,4.4674413656587958e-28,6.3634447843161789e-39,1.1221575254566452e-39
2.6693789816460342e-12,0.002966604941407056,5.0974811050975146e-22,1.4660884451539958e-17,1.2737661742938852e-15,1.0153898888162996e-21,5.4158842357125915e-15,1.6120367660793511e-23,-1.8724497718468319e-32,1.7130298770241165e-18,-5.6856279376172319e-39,-1.7129932278564487e-18,8.0663075414075027e-32,3.4593796800399823e-19,-2.7028915409847751e-26,-1.8730055766904438e-32,1.5356456613413599e-37,3.6560464262091306e-30,6.0911702056488423e-39,-7.6580338154691164e-44,3.8226563150429388e-31,4.3588468673481095e-29,1.7020471051907128e-25,-4.1403587926573639e-25,2.5100464644655088e-17,1.5104997618810962e-28,1.5522959664483906e-32,2.3615804750497134e-26,-2.8472296188097746e-44,3.0559645992744931e-38,1.0193148094244968e-29,1.0345848273426017e-38,3.9901879219863647e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899882195661575,0.10880299996602084,9.9999999999999693e-05,6.8873433867525997e-10,5.0705838796693358e-09,5.0558561451982533e-09,2.6783086699530274e-15,2.4345245123280676e-11,2.217741652941052e-10,9.6258309930192069e-12,4.3819255952443504e-19,1.1393330108156288e-19,1.0623170082108579e-19,1.5136907379787642e-15,3.2047116126237778e-10,3.5849449565662044e-14,1.8564385642673953e-22,7.0131204603692606e-23,3.3895654489828559e-25,1.0897254519017308e-24,3.8899465047083757e-10,2.5614998995812018e-28,1.0530286171270559e-31,3.8910938748083788e-33,4.4944551175366015e-37,8.5250934279519716e-38,7.8160601656599612e-15,2.5088179283173348e-17,9.0897818259360449e-21,3.1957340552166384e-21,2.247284943173426e-17,1.5977062215654107e-26,-3.6209728268085324e-23,1.1241344131240259e-17,1.1294265799367666e-34,4.3829235481435035e-16,7.0785549673434659e-17,1.7053791775109483e-19,1.0177083565587538e-22,7.482135509842255e-23,1.6420217790919847e-23,7.4186628369389394e-30,1.1729063418083347e-23,3.7709383803535296e-26,9.8056529078622464e-34,1.4567764096723438e-27,5.5697892433623275e-34,1.1175345821825175e-27,5.6723528396133705e-26,8.5760656116858127e-19,2.8141403210817048e-24,4.116660869872963e-31,5.1623682712465433e-36,6.1693852407925998e-24,5.070887352605619e-22,8.9560928505020419e-24,2.9192435680669254e-28,3.397104336294347e-30,2.009591609823172e-27,5.1848175529373481e-28,7.4090796240633095e-39,1.3645625737716675e-39
