Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989)
3.0096256622936537e-06,0.002293664742828187,1.5005278832100355e-14,1.4270050590457702e-09,4.9194276356474192e-14,3.2815740754951545e-12,2.4475931804217753e-06,2.8541761231086883e-05,2.1925943277026419e-37,-8.9165209857219383e-31,1.9813455100646046e-27,-3.0337801838766354e-15,4.6999794665350768e-26,1.7944471230239893e-15,-5.3154564148786886e-15,-1.021116899699545e-24,3.6820628976371613e-22,1.0915813636217263e-17,1.1007383858115654e-16,8.7851957745673523e-28,1.6792129756218818e-27,4.3234965525316557e-25,8.0111307817081113e-37,4.2054847763039869e-15,-1.0675681560327746e-26,-9.7095923212082478e-28,-9.8930548038392205e-19,1.58001941111199e-10,1.8016859190529401e-45,7.6489093852857097e-19,3.4517498359484145e-20,1.8098410475366531e-20,1.8524349146301232e-32,0.88129999999999997,0.0,0.0,0.0,0.0081756116361659231,0.10826478471286166,9.9999999998023152e-05,5.4035240684137192e-05,7.9869201424657393e-05,2.0339964956819554e-05,1.0259175660132722e-10,3.4229521809043092e-05,7.2687009579791442e-12,6.9163287514699485e-07,1.0951578001729354e-12,1.3749541651873471e-14,0.00047230459354063677,0.00048907411266543323,1.4618992059193176e-05,0.00054922309200656702,1.5416525062240699e-13,1.9006889207078827e-09
3.0326667244173977e-06,0.002293657211213796,1.5061882222367712e-14,1.4381610021684263e-09,4.9199307400742109e-14,3.3132386473330366e-12,2.4475159637113707e-06,2.8779172532315383e-05,1.4336640136786203e-37,-1.4523905811481323e-31,1.9906873180997552e-27,-3.0108477186051788e-15,4.7517436116894179e-26,1.7967837794575407e-15,-5.3377935396262595e-15,-1.0296527809660524e-24,3.6903753388343046e-22,1.0940149728607851e-17,1.1113388015038922e-16,4.9656363693386278e-28,1.7037352896022505e-27,4.3264289383711102e-25,8.1611039405722407e-37,4.2054831093645363e-15,-1.0761074340199927e-26,-9.7122614197148718e-28,-9.8930547939750426e-19,1.6077861332096927e-10,1.8561314213245673e-46,7.6488930851426842e-19,3.4479953821166501e-20,1.8242715907163486e-20,1.8524348973552439e-32,0.88129999999999997,0.0,0.0,0.0,0.0081646847733159601,0.10826126506531995,9.999999999801914e-05,5.4193616189970794e-05,7.9759461134046712e-05,2.0312536660729383e-05,1.0244780128490831e-10,3.4182440746068642e-05,7.2597649778598253e-12,6.9066238562023346e-07,1.0936514632265246e-12,1.373024848833196e-14,0.00047563495729046495,0.0004926599498982537,1.4720687959087711e-05,0.00055315888882168367,1.5529096871105942e-13,1.9146278832220444e-09
3.0557077865411417e-06,0.002293649700006383,1.511774759899497e-14,1.4493014032128925e-09,4.9191979151750736e-14,3.3449319271753463e-12,2.447438741949002e-06,2.9016252027746523e-05,1.9221363458292649e-37,-6.0425968815335193e-31,2.000061790817468e-27,-2.9881192138350764e-15,4.8035799037206854e-26,1.7991303266214717e-15,-5.3599255807025725e-15,-1.0381126423526567e-24,3.6987211083399702e-22,1.0964582621218152e-17,1.1219483721512058e-16,2.2076002588945569e-29,1.7163569864786699e-27,4.3293845069875187e-25,8.1743649949757894e-37,4.2054814444986951e-15,-1.084646911482599e-26,-9.7149567735597451e-28,-9.8930547840566324e-19,1.6357849969785861e-10,1.1300101575916438e-45,7.6488768054558042e-19,3.4442430779883378e-20,1.8386670453577607e-20,1.8524348800401043e-32,0.88129999999999997,0.0,0.0,0.0,0.008153789031396224,0.10825775464285091,9.9999999998015115e-05,5.4349641340122093e-05,7.9649834107550684e-05,2.0285226390590119e-05,1.0230400747570096e-10,3.4135563301666696e-05,7.2508554332530526e-12,6.896929849027927e-07,1.092151640962649e-12,1.3710976970130978e-14,0.00047895622305933603,0.00049623646103145319,1.4822247529441917e-05,0.00055708403951098965,1.5641369322818671e-13,1.9285305921993695e-09
3.0787488486648857e-06,0.002293642209121934,1.5172885682676344e-14,1.4604269183623241e-09,4.9195090674142514e-14,3.3766537892189208e-12,2.4473615246459416e-06,2.9253000287290519e-05,1.3140277815231874e-37,6.089860532939508e-33,2.0094689194450199e-27,-2.9655925999664163e-15,4.8557066082993646e-26,1.8014866616488319e-15,-5.3818546027977674e-15,-1.0464943568031381e-24,3.7070998155644273e-22,1.0989111161839838e-17,1.1325671510667824e-16,2.9002033457334696e-28,1.7235807751604773e-27,4.3323473697974138e-25,8.0999227046689355e-37,4.2054797816843434e-15,-1.0931866180679197e-26,-9.7176776914581657e-28,-9.8930547740837608e-19,1.6640156786784419e-10,-1.5635752077404107e-46,7.6488605461684242e-19,3.4404932995659693e-20,1.8530274958606174e-20,1.8524348626845061e-32,0.88129999999999997,0.0,0.0,0.0,0.0081429242754628376,0.10825425340868164,9.9999999998011077e-05,5.45033404789725e-05,7.954032782347144e-05,2.0258032019273305e-05,1.0216038469932005e-10,3.4088885855553689e-05,7.2419722082237886e-12,6.8872473721323421e-07,1.0906582175520057e-12,1.369172837392439e-14,0.0004822684305967746,0.00049980367974475457,1.4923671157823778e-05,0.00056099857906191663,1.575334352564289e-13,1.9423971785505162e-09
3.1017899107886297e-06,0.0022936347384789756,1.5227301184880943e-14,1.4715366720445528e-09,4.9186195189342199e-14,3.4084041126650252e-12,2.4472843220479217e-06,2.9489417896738618e-05,1.9660741717360597e-37,-5.9536931319464626e-31,2.0189087221606167e-27,-2.943265834544321e-15,4.907906055879778e-26,1.8038526782160039e-15,-5.4035826435790079e-15,-1.0547995419023136e-24,3.7155110846904269e-22,1.1013734255169009e-17,1.1431951906563354e-16,5.2127939768068349e-29,1.7278991539630361e-27,4.3353342125020305e-25,8.0234275135933091e-37,4.2054781209379803e-15,-1.1017265825619655e-26,-9.7204235084324808e-28,-9.8930547640562082e-19,1.6924778553027925e-10,1.1489447455644421e-45,7.6488443072246066e-19,3.4367463956317869e-20,1.8673530291655738e-20,1.8524348452882585e-32,0.88129999999999997,0.0,0.0,0.0,0.0081320903711236073,0.10825076132621152,9.9999999998007024e-05,5.4654737666668325e-05,7.9430949316226448e-05,2.0230951513025212e-05,1.0201694191971578e-10,3.4042404943576681e-05,7.2331151873081355e-12,6.8775770298306505e-07,1.0891710821606119e-12,1.3672503901080085e-14,0.00048557161931106339,0.00050336163973992252,1.5024959229783934e-05,0.00056490254271382814,1.5865020588288534e-13,1.9562277732721381e-09
3.1248309729123737e-06,0.002293627287994432,1.5281002156513151e-14,1.4826307171239825e-09,4.9183283167268899e-14,3.4401827774483237e-12,2.4472071428326197e-06,2.9725505453199655e-05,1.9978957864894911e-37,-5.6508530509565352e-31,2.028381196907148e-27,-2.9211368954367313e-15,4.9603508726590147e-26,1.8062282823659028e-15,-5.4251117204232491e-15,-1.063027562858679e-24,3.7239545579028033e-22,1.1038450847580016e-17,1.1538325426696283e-16,-9.8198283256109292e-30,1.729943200097961e-27,4.338332844156329e-25,7.9190042237928384e-37,4.2054764622526488e-15,-1.110266833128098e-26,-9.7231935950689269e-28,-9.8930547539737511e-19,1.7211712043001991e-10,1.2479876517685682e-45,7.6488280885684657e-19,3.4330026956808782e-20,1.8816437339938381e-20,1.8524348278511685e-32,0.88129999999999997,0.0,0.0,0.0,0.0081212871844177723,0.10824727835897367,9.9999999998002959e-05,5.4803856749975757e-05,7.9321705302975347e-05,2.0203982904200342e-05,1.0187368768304106e-10,3.3996117215799869e-05,7.2242842554110585e-12,6.8679193982759483e-07,1.087690127608815e-12,1.365330469698043e-14,0.00048886582835566705,0.00050691037472558526,1.5126112129348628e-05,0.0005687959658772679,1.5976401619086544e-13,1.9700225073890747e-09
3.1478720350361178e-06,0.0022936198575862804,1.533399499748944e-14,1.4937087341513603e-09,4.9176310828721807e-14,3.4719896655957112e-12,2.447129995536475e-06,2.9961263564285356e-05,2.4123865709981012e-37,-9.3580410112355421e-31,2.0378863580670525e-27,-2.8992037801588454e-15,5.0129531364401513e-26,1.8086133775891782e-15,-5.4464438311171275e-15,-1.0711787173528844e-24,3.7324298882630075e-22,1.1063259924303004e-17,1.1644792582394163e-16,3.5642991334923695e-28,1.7369423719969903e-27,4.3413475891649691e-25,7.8566317611951021e-37,4.2054748056314697e-15,-1.1188073973421199e-26,-9.7259873360016893e-28,-9.8930547438361701e-19,1.750095403642986e-10,2.062342178751216e-45,7.6488118901442969e-19,3.4292625112246221e-20,1.8958997006987318e-20,1.8524348103730453e-32,0.88129999999999997,0.0,0.0,0.0,0.008110514581815673,0.10824380447063227,9.9999999997998879e-05,5.4950721369563849e-05,7.9212602202431991e-05,2.0177124288333711e-05,1.0173063015648941e-10,3.3950019428361492e-05,7.2154792978063209e-12,6.8582750280701793e-07,1.0862152501107492e-12,1.3634131856212542e-14,0.0004921510966390232,0.00051044991841051838,1.522713023906466e-05,0.00057267888411588702,1.6087487726093527e-13,1.9837815119271355e-09
3.1709130971598618e-06,0.0022936124471739402,1.5386291471776807e-14,1.5047715074887258e-09,4.9176297885423945e-14,3.5038246636150796e-12,2.4470528869180145e-06,3.0196692851566793e-05,2.1136311279808856e-37,-6.1370359742758399e-31,2.0474242445091342e-27,-2.8774645136928938e-15,5.0658118715442894e-26,1.8110078804469708e-15,-5.4675809460308474e-15,-1.0792507495627072e-24,3.740936749386849e-22,1.1088160526644692e-17,1.1751353876427593e-16,8.7938502694586583e-29,1.7450987899950723e-27,4.3443696091557858e-25,7.7997377567680116e-37,4.2054731510495387e-15,-1.1273483019871001e-26,-9.7288041644394789e-28,-9.8930547336432244e-19,1.7792501319682733e-10,1.4382559381966027e-45,7.6487957118962443e-19,3.4255261298078789e-20,1.9101210217990611e-20,1.8524347928536966e-32,0.88129999999999997,0.0,0.0,0.0,0.0080997724304070449,0.10824033962503976,9.9999999997994814e-05,5.50953548774823e-05,7.9103646027873698e-05,2.0150373846678141e-05,1.0158777698697217e-10,3.3904108481743363e-05,7.2067002002978917e-12,6.8486444347418776e-07,1.0847463504987581e-12,1.3614986403638206e-14,0.00049542746272835986,0.0005139803044959748,1.5328013939395251e-05,0.00057655133319224432,1.6198280016888889e-13,1.9975049178835324e-09
3.1939541592836058e-06,0.0022936050566753703,1.5437900356128666e-14,1.5158191928209909e-09,4.9173898239073125e-14,3.5356876588224403e-12,2.4469758239847776e-06,3.0431793945696226e-05,2.0155155357365836e-37,-5.2175762355757364e-31,2.056994896198345e-27,-2.8559171403145829e-15,5.118845791290847e-26,1.8134117007581617e-15,-5.4885250163056762e-15,-1.0872429200052494e-24,3.7494748253491509e-22,1.1113151731345407e-17,1.1858009805895309e-16,-4.2646246201577757e-30,1.7504968733008256e-27,4.3474056494900805e-25,7.7280543621366807e-37,4.2054714984980733e-15,-1.1358895733162853e-26,-9.7316435153047662e-28,-9.8930547233946867e-19,1.8086350684856497e-10,1.1452564756898613e-45,7.6487795537687854e-19,3.4217938232270329e-20,1.9243077911861905e-20,1.8524347752929324e-32,0.88129999999999997,0.0,0.0,0.0,0.0080890605977404721,0.1082368837861826,9.9999999997990721e-05,5.5237780423393654e-05,7.8994842523305702e-05,2.0123729816801973e-05,1.0144513547154606e-10,3.385838137334149e-05,7.1979468490829352e-12,6.8390281102318092e-07,1.0832833327059069e-12,1.3595869317227142e-14,0.00049869496495301186,0.00051750156666631225,1.5428763609330378e-05,0.00058041334898710907,1.6308779597905889e-13,2.0111928561909399e-09
3.2169952214073498e-06,0.002293597686009687,1.5488829719280197e-14,1.526851902900219e-09,4.9171459152410915e-14,3.5675785392334414e-12,2.4468988133970497e-06,3.0666567485837301e-05,1.9390671313293882e-37,-4.1325021238787817e-31,2.0665983471389257e-27,-2.8345597230254166e-15,5.1720677806584703e-26,1.8158247544446868e-15,-5.5092779743927734e-15,-1.0951545633754255e-24,3.7580438119778282e-22,1.11382326478016e-17,1.1964760862506565e-16,2.9227748907203468e-28,1.7599925883300734e-27,4.3504563569202414e-25,7.6846698414735867e-37,4.2054698479685957e-15,-1.1444312370741635e-26,-9.7345048437419184e-28,-9.8930547130903375e-19,1.8382498929346005e-10,9.7789323574502332e-46,7.6487634157066911e-19,3.4180658485274201e-20,1.9384601040205163e-20,1.8524347576905659e-32,0.88129999999999997,0.0,0.0,0.0,0.0080783789518205362,0.10823343691818063,9.9999999997986614e-05,5.5378020960077767e-05,7.8886197178555184e-05,2.0097190490401293e-05,1.0130271258175301e-10,3.3812835191667034e-05,7.1892191307495554e-12,6.8294265245367475e-07,1.0818261035804501e-12,1.357678153132479e-14,0.00050195364141174801,0.00052101373858443121,1.5529379626420804e-05,0.00058426496748673724,1.6418987574642679e-13,2.0248454576990012e-09
3.2478588470329853e-06,0.002293587843900961,1.5555996230869043e-14,1.541606263464697e-09,4.9165590794898688e-14,3.6103400481393337e-12,2.4467957506231347e-06,3.0980535791942583e-05,2.1012773521056271e-37,-5.2558913321830172e-31,2.2827630046290004e-27,-2.8062456630909623e-15,5.2436362525146779e-26,1.8190713856952732e-15,-5.5367805387521695e-15,-1.0994854788832368e-24,3.7695699505825925e-22,1.1171967779554725e-17,1.2107904368652831e-16,8.4655245828642823e-29,1.7670974729914588e-27,4.3545678563597194e-25,7.571733452967235e-37,4.2054676402501104e-15,-1.1558734996452129e-26,-9.738371162835223e-28,-9.8930546991997604e-19,1.8782787602987947e-10,1.2658812235283051e-45,7.6487418300312832e-19,3.4130794026420954e-20,1.9573633822917797e-20,1.8524347340465912e-32,0.88129999999999997,0.0,0.0,0.0,0.0080641179005240069,0.10822883381424507,9.9999999997981098e-05,5.5562489718463333e-05,7.8740922855700328e-05,2.006180214840184e-05,1.011122901896608e-10,3.3752104501750492e-05,7.1775682726997916e-12,6.8165890029089077e-07,1.0798830531006548e-12,1.3551260760888385e-14,0.00050630489271410908,0.00052570412682185889,1.5663946553202158e-05,0.00058940800263522389,1.6566156761050445e-13,2.0430780493201425e-09
3.278722472658621e-06,0.002293578037040472,1.5621973233798738e-14,1.5563332569115018e-09,4.9159056539838137e-14,3.6531511398486092e-12,2.4466928072192859e-06,3.1293919133572475e-05,2.2737032682790174e-37,-6.9608370421607456e-31,-1.4501909521341888e-27,-2.7782644829907215e-15,5.3155498939274641e-26,1.8223342666915637e-15,-5.5639481303080434e-15,-1.1194729632108863e-24,3.7811503818927481e-22,1.1205860455642118e-17,1.2251220573480371e-16,-3.8599780815211324e-28,1.7770931157982539e-27,4.3587038800356074e-25,7.4767372984739042e-37,4.2054654361519918e-15,-1.1673165698371914e-26,-9.7422748383644235e-28,-9.8930546852080854e-19,1.9187187706106208e-10,1.550313109243198e-45,7.6487202801292892e-19,3.4081016789420055e-20,1.9762052463324523e-20,1.852434710327195e-32,0.88129999999999997,0.0,0.0,0.0,0.008049910462968277,0.10822424665716944,9.9999999997975555e-05,5.5743132454691046e-05,7.8595953071707399e-05,2.002659498800091e-05,1.0092228640007032e-10,3.3691687043445186e-05,7.1659629348746685e-12,6.8037797017082093e-07,1.0779500243221343e-12,1.3525796092171882e-14,0.00051064046592701391,0.00053037834566762123,1.5798275241179841e-05,0.00059453253407326309,1.6712807358532843e-13,2.0612477851656876e-09
3.3095860982842564e-06,0.0022935682652399604,1.56867784854283e-14,1.571032761603738e-09,4.9155220604824286e-14,3.6960115627445718e-12,2.4465899962114153e-06,3.1606719118685635e-05,2.1789909026467177e-37,-5.6794126979312108e-31,-1.2144971113404685e-27,-2.750611703353389e-15,5.3878368656648014e-26,1.8256132246410189e-15,-5.5907852179171851e-15,-1.1389763683192333e-24,3.7927844792317294e-22,1.1239908842088739e-17,1.2394710610460702e-16,-1.562229792063069e-28,1.7793118949288432e-27,4.362860859016691e-25,7.2886573759409395e-37,4.2054632356664073e-15,-1.1787605050672323e-26,-9.7462147464783671e-28,-9.893054671114783e-19,1.9595691594108827e-10,1.315093211431566e-45,7.6486987658701273e-19,3.4031331699333783e-20,1.9949859351981162e-20,1.8524346865319355e-32,0.88129999999999997,0.0,0.0,0.0,0.0080357563264567625,0.10821967536201796,9.9999999997969999e-05,5.5920002480020976e-05,7.8451298794587635e-05,1.999156537597092e-05,1.0073271510401286e-10,3.3631576620711198e-05,7.1544028485972951e-12,6.7909995574190264e-07,1.0760268190054437e-12,1.3500389386889985e-14,0.00051496045046763299,0.00053503647570737986,1.593236658405408e-05,0.00059963864905693254,1.6858942010598307e-13,2.0793549784819487e-09
3.340449723909892e-06,0.002293558528307849,1.5750430906570887e-14,1.5857050084064864e-09,4.9151767045257437e-14,3.7389210712402361e-12,2.4464873292143958e-06,3.191893738008317e-05,2.0771780895440281e-37,-3.890084845431312e-31,1.527769486667258e-27,-2.7232829157648186e-15,5.4604735207946852e-26,1.8289080965539364e-15,-5.6172961996269144e-15,-1.1723120591714371e-24,3.8044716542235154e-22,1.1274111219268454e-17,1.2538375594975864e-16,2.4874813284592269e-28,1.781990217511079e-27,4.3670413949247938e-25,7.1346416787166906e-37,4.205461038776282e-15,-1.1902053610846469e-26,-9.750189827453706e-28,-9.8930546569192926e-19,2.0008291644680926e-10,1.0948605088047534e-45,7.6486772871236951e-19,3.3981743237824297e-20,2.0137056913655867e-20,1.8524346626603749e-32,0.88129999999999997,0.0,0.0,0.0,0.0080216551802513268,0.10821511984440395,9.9999999997964429e-05,5.609315235819753e-05,7.8306970177255622e-05,1.9956709854246357e-05,1.0054358915003448e-10,3.3571767332649658e-05,7.1428877468734192e-12,6.7782494362446821e-07,1.0741132483540382e-12,1.3475042367039884e-14,0.00051926493489254659,0.00053967859733690762,1.6066221469913946e-05,0.00060472643503928854,1.7004563353924443e-13,2.0973999417784354e-09
3.3713133495355275e-06,0.0022935488260565494,1.5812947898914367e-14,1.6003499989510913e-09,4.914535129039455e-14,3.7818794242428168e-12,2.4463848170882311e-06,3.2230575571627172e-05,2.2300589734489867e-37,-5.0807680107080428e-31,-3.7669927060915154e-28,-2.6962737730282185e-15,5.5334361778934193e-26,1.8322187285596807e-15,-5.6434854123685105e-15,-1.1999046199324661e-24,3.8162113511612657e-22,1.1308465963503462e-17,1.2682216627035768e-16,1.6526266532397391e-28,1.784008008748632e-27,4.3712479027364787e-25,7.0196376095057699e-37,4.2054588454692473e-15,-1.2016511922295479e-26,-9.7541990766319986e-28,-9.893054642621077e-19,2.0424980255347422e-10,1.3681851065152614e-45,7.648655843760679e-19,3.3932255510606698e-20,2.032364760157455e-20,1.852434638712078e-32,0.88129999999999997,0.0,0.0,0.0,0.0080076067153267774,0.10821058002041732,9.9999999997958818e-05,5.6262634004139239e-05,7.8162976679072173e-05,1.9922025113522024e-05,1.0035492049762866e-10,3.3512253529490052e-05,7.1314173641806759e-12,6.7655301444516911e-07,1.0722091316061086e-12,1.3449756635465419e-14,0.00052355400701629149,0.00054430479078010829,1.6199840781965435e-05,0.0006097959796277189,1.7149674019119467e-13,2.115382986897921e-09
3.402176975161163e-06,0.002293539158297678,1.5874347005470712e-14,1.6149678775316963e-09,4.9138238338316291e-14,3.8248863858374403e-12,2.4462824696657162e-06,3.2541635368220831e-05,2.3920104098290222e-37,-6.7573016535648538e-31,-2.9219341005486449e-27,-2.6695799967999316e-15,5.6067500025425362e-26,1.8355449760045277e-15,-5.6693571243695763e-15,-1.2319243402865276e-24,3.828003049975213e-22,1.1342971554680496e-17,1.2826234790157961e-16,-7.1618841049743713e-30,1.7944863690462283e-27,4.3754779996836876e-25,6.9322023327645885e-37,4.2054566557290867e-15,-1.2130980513286689e-26,-9.7582415476462811e-28,-9.8930546282195911e-19,2.0845749846525488e-10,1.6183435294672691e-45,7.6486344356525048e-19,3.3882872238511555e-20,2.0509633896473902e-20,1.8524346146866136e-32,0.88129999999999997,0.0,0.0,0.0,0.0079936106246602471,0.10820605580669858,9.9999999997953207e-05,5.6428498605135514e-05,7.801932703024403e-05,1.9887508001026012e-05,1.0016672016462361e-10,3.3453029828092287e-05,7.1199914367183933e-12,6.7528424248234337e-07,1.0703142965305648e-12,1.3424533668807093e-14,0.00052782775382251919,0.000548915136030007,1.6333225397885514e-05,0.00061484737053455417,1.7294276628146712e-13,2.1333044247877635e-09
3.4330406007867986e-06,0.0022935295248456495,1.5934645970137662e-14,1.6295586815733956e-09,4.9133910683212031e-14,3.8679417261592778e-12,2.4461802960507924e-06,3.2852118462591038e-05,2.3087110306315029e-37,-5.4636775131689067e-31,-9.0879627959516116e-28,-2.6431973702444168e-15,5.6804397537254424e-26,1.8388867021623525e-15,-5.694915542473123e-15,-1.260609730929378e-24,3.839846261122843e-22,1.1377626562822224e-17,1.2970431153550841e-16,1.5428943254033252e-29,1.7992258936157425e-27,4.3797293659839978e-25,6.7780235088458943e-37,4.2054544695458273e-15,-1.2245459899114446e-26,-9.7623163449205456e-28,-9.8930546137142841e-19,2.1270592859827472e-10,1.3953198350416525e-45,7.6486130626713727e-19,3.3833596814143091e-20,2.0695018301583683e-20,1.852434590583552e-32,0.88129999999999997,0.0,0.0,0.0,0.007979666603058792,0.10820154712038728,9.9999999997947556e-05,5.65907966952076e-05,7.7876029331573504e-05,1.9853155499497604e-05,9.9978998358288982e-11,3.3394091075863836e-05,7.1086097022597667e-12,6.7401869654984909e-07,1.0684285782725825e-12,1.3399374835072468e-14,0.00053208626155364341,0.00055350971285620981,1.6466376190360805e-05,0.00061988069553392815,1.7438373794358168e-13,2.1511645655283445e-09
3.463904226412434e-06,0.0022935199255149975,1.5993862389707869e-14,1.644122522678954e-09,4.9130181834632742e-14,3.9110452199222275e-12,2.4460783045692614e-06,3.3162026564147704e-05,2.2478576597344872e-37,-3.7008856953216902e-31,6.521203630058257e-27,-2.6171217408521132e-15,5.754483632686003e-26,1.842243777616758e-15,-5.7201648092899173e-15,-1.2908879863792976e-24,3.8517405251885891e-22,1.1412429647707713e-17,1.3114806772064084e-16,2.1727102900128436e-28,1.8048438288782922e-27,4.3840035008800549e-25,6.7239622724061488e-37,4.2054522869068442e-15,-1.2359950581974809e-26,-9.7664226217576404e-28,-9.893054599104611e-19,2.1699501759481634e-10,1.198584067902796e-45,7.6485917246901047e-19,3.3784432313581803e-20,2.0879803340365319e-20,1.8524345664024673e-32,0.88129999999999997,0.0,0.0,0.0,0.0079657743473041075,0.10819705387915816,9.9999999997941904e-05,5.6749578125475134e-05,7.7733091062755233e-05,1.9818964727062737e-05,9.9791764493166163e-11,3.3335432348133489e-05,7.0972719002771067e-12,6.7275644011719654e-07,1.0665518192695692e-12,1.3374281396024401e-14,0.00053632961567841363,0.00055808860076590565,1.6599294026818285e-05,0.00062489604241272275,1.7581968122009416e-13,2.1689637181808602e-09
3.4947678520380697e-06,0.002293510360123187,1.6052012783661816e-14,1.6586594595878397e-09,4.912302843268088e-14,3.9541966438450968e-12,2.4459765030855575e-06,3.3471361393308771e-05,2.3961276412362431e-37,-5.1235613552565584e-31,4.386313947016791e-27,-2.5913490003498728e-15,5.8288609984533173e-26,1.8456160766025541e-15,-5.7451090232669792e-15,-1.3087507917217401e-24,3.8636854031137681e-22,1.1447379528559903e-17,1.3259362690910945e-16,2.9699235782278898e-29,1.8102338369728106e-27,4.3883018623292654e-25,6.5651156256683935e-37,4.2054501077980617e-15,-1.2474453055392208e-26,-9.7705595601882754e-28,-9.893054584390017e-19,2.2132469025601258e-10,1.4420725780346263e-45,7.6485704215820432e-19,3.3735381602239519e-20,2.1063991549183505e-20,1.8524345421429335e-32,0.88129999999999997,0.0,0.0,0.0,0.0079519335555575076,0.10819257600105753,9.999999999793624e-05,5.6904892274902045e-05,7.7590519287157986e-05,1.9784932892640896e-05,9.9605027451734419e-11,3.3277048873430713e-05,7.0859777714300003e-12,6.7149753306690946e-07,1.064683866860521e-12,1.3349254542117077e-14,0.00054055790113386761,0.00056265187907724985,1.6731979771034489e-05,0.00062989349895067447,1.7725062208607462e-13,2.1867021910723271e-09
3.5256314776637053e-06,0.0022935008284843982,1.610911332823257e-14,1.6731695432920183e-09,4.9117217877536563e-14,3.9973957803774801e-12,2.4458748986497119e-06,3.3780124688207782e-05,2.4166649807190661e-37,-5.0742310091850994e-31,1.4373201537935404e-27,-2.5658751185594626e-15,5.9036044142821107e-26,1.8490034843490754e-15,-5.7697522048996174e-15,-1.3183886105708445e-24,3.8756804908914253e-22,1.1482475026936579e-17,1.3404099938815623e-16,-9.2267585743682496e-30,1.8146924359968446e-27,4.3926226358877135e-25,6.3786474364413633e-37,4.2054479322062129e-15,-1.2588967798018104e-26,-9.7747264027439422e-28,-9.893054569569963e-19,2.256948716692913e-10,1.4715439833168804e-45,7.6485491532214778e-19,3.3686447197416847e-20,2.124758548428062e-20,1.852434517804529e-32,0.88129999999999997,0.0,0.0,0.0,0.0079381439284692702,0.10818811340479757,9.9999999997930534e-05,5.7056787690131407e-05,7.7448320366504193e-05,1.9751057357837732e-05,9.9418795207394484e-11,3.3218936140859492e-05,7.0747270585207208e-12,6.7024202915293926e-07,1.0628245767213963e-12,1.3324295341969745e-14,0.00054477120191982948,0.00056719962674900881,1.6864434280309989e-05,0.00063487315286847069,1.7867658639335018e-13,2.2043802911349853e-09
3.556495103289341e-06,0.0022934913304210134,1.6165180624307012e-14,1.6876528436219775e-09,4.9111445213928176e-14,4.0406424177516891e-12,2.4457734976596471e-06,3.4088318200562304e-05,2.4550310412416272e-37,-5.0250771056434241e-31,1.8822019175138739e-27,-2.5406961330890803e-15,5.9787070377395342e-26,1.8524058933533692e-15,-5.7940983069972179e-15,-1.3263843102057942e-24,3.8877254133931827e-22,1.1517715050010803e-17,1.3549019530793503e-16,2.1359348916716242e-29,1.8164782143859596e-27,4.3969655228558801e-25,6.2420919610145446e-37,4.2054457601201748e-15,-1.2703495276165156e-26,-9.7789224404585154e-28,-9.8930545546438903e-19,2.3010548717854325e-10,1.4801652314579871e-45,7.6485279194834734e-19,3.3637631338685118e-20,2.1430587716033317e-20,1.8524344933868338e-32,0.88129999999999997,0.0,0.0,0.0,0.0079244051689134273,0.10818366600968191,9.9999999997924828e-05,5.7205312193697616e-05,7.730650008874832e-05,1.9717335610896666e-05,9.9233075002824771e-11,3.316108985297798e-05,7.0635195062665744e-12,6.6898997720287501e-07,1.0609738113575198e-12,1.3299404766266402e-14,0.00054896960122317656,0.00057173192239967174,1.6996658406264325e-05,0.00063983509178465892,1.8009759987156548e-13,2.2219983239790481e-09
