Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338)
4.7758974583429e-08,0.0026900116999183845,3.1857416912329934e-11,1.7972704237374042e-07,3.4646212471199982e-10,5.2227381653509745e-07,1.5504185384221862e-05,1.2840721185939493e-05,2.6689023205476484e-23,7.6078995913396509e-26,4.1335667782552564e-18,1.3476681358251079e-15,1.2702659788552642e-16,3.7414892517080382e-11,5.4317193176714877e-15,2.857549068423186e-18,1.216010880426513e-16,5.3503937077041295e-14,1.9371849844102347e-14,1.4398522157855146e-36,-1.9180076847256905e-28,-7.2153886226566248e-23,8.6343616676672945e-31,-3.3851423580066624e-22,3.5566562302298357e-24,8.0717430394659374e-23,2.856629362595661e-19,5.0030253131827069e-07,6.8829490940925481e-30,8.3299378803942042e-25,7.1063353365076204e-27,1.4144524508503708e-24,4.173327302661983e-32,0.88129999999999997,0.0,0.0,0.0,0.0067080672931020789,0.10863680030232371,9.9999962505196207e-05,8.6292387668760246e-05,0.000662095169884645,0.0005900440012754206,1.9700922252963139e-10,6.7050959436742785e-05,1.0945354248806384e-08,1.2624831595736998e-06,6.657801127882386e-13,8.7948349208599405e-15,6.846978749106949e-05,8.7499850569320133e-05,0.00048366557337544579,0.00027925745296808886,1.2488501317836382e-13,5.654920923455337e-09,6.8485134149814411e-12,1.083885363453948e-07,0.00085525618126290007,5.3420810103728285e-07,3.7124558743031768e-08,8.6436517776819756e-08,1.1903647807950564e-08,2.4399351187040956e-07
4.790648942115532e-08,0.002690010304685169,3.2035909724898376e-11,1.8061477656375481e-07,3.4721442650055531e-10,5.2658186930732362e-07,1.5537088287604279e-05,1.2943538030280794e-05,2.7404405100826298e-23,2.0665698191518613e-27,4.2137563108383081e-18,1.3775367350623751e-15,1.2934294331835246e-16,3.7774019291875955e-11,5.5289107242092411e-15,2.9246064092766704e-18,1.2349491638553475e-16,5.4277152901550189e-14,1.9763054425293902e-14,2.1204028266660567e-36,-7.836596875473022e-28,-2.006156895842948e-22,8.9486911586567068e-31,-1.4033286881824401e-21,3.6505997665179527e-24,8.2452182492910872e-23,2.9206147689391389e-19,5.0653125015603258e-07,7.1123709052317651e-30,-7.9995445882525465e-25,6.1244838824066155e-27,1.4652984581592899e-24,4.3215940157718378e-32,0.88129999999999997,0.0,0.0,0.0,0.0067008094430185735,0.10863613450799219,9.9999962144773591e-05,8.6489532485105832e-05,0.00066282913032359738,0.00059066988210106357,1.9722650912976204e-10,6.7121735852142901e-05,1.0934517679290741e-08,1.2638756459042212e-06,6.6648288468398745e-13,8.8045353967179538e-15,6.8916700191624532e-05,8.8062960265113693e-05,0.00048486172692604768,0.00028046499807363607,1.256872326579973e-13,5.6914549587525202e-09,6.8933748794559918e-12,1.0913917921186186e-07,0.00085746059880453882,5.3915100432025521e-07,3.7468602939912527e-08,8.7260097842535119e-08,1.2018595411783363e-08,2.4754793942266727e-07
4.805400425888165e-08,0.002690008908559792,3.221496801809655e-11,1.8150347480844986e-07,3.4796486702649088e-10,5.309063983479085e-07,1.55697808013075e-05,1.3046683549810485e-05,2.8135817932189325e-23,-1.4154220728065161e-27,4.2951507163217529e-18,1.4079442562371013e-15,1.3169143255358494e-16,3.8135139322276193e-11,5.6274646638905106e-15,2.9929614001408137e-18,1.2540913785667097e-16,5.5057825779463389e-14,2.0160409483177801e-14,1.8321865778293974e-36,-9.7751665862516219e-28,-2.2746160421244614e-22,9.2733602473222459e-31,-1.7634611551843447e-21,3.7466671002759012e-24,8.4217308911185368e-23,2.9857747847474027e-19,5.1281212323044878e-07,7.3484822737043924e-30,-2.4573582772811834e-24,5.4322012843593111e-27,1.5177665752054635e-24,4.4745479714343052e-32,0.88129999999999997,0.0,0.0,0.0,0.0066935646600328434,0.10863546819413519,9.9999961782342152e-05,8.6686329192814463e-05,0.0006635574847231523,0.00059129067327009979,1.9744212431759582e-10,6.7191932747823831e-05,1.0923701003105261e-08,1.2652574211354236e-06,6.6717990225932867e-13,8.8141612558576088e-15,6.9364533519068085e-05,8.8627301768583961e-05,0.0004860563800353766,0.00028167257263543111,1.2649119726126975e-13,5.7280695353303893e-09,6.9383297261942463e-12,1.0989162931081103e-07,0.00085966283315384005,5.4411762184349476e-07,3.7814299843620963e-08,8.8087803490871727e-08,1.2134129464814393e-08,2.5113906239442888e-07
4.820151909660797e-08,0.002690007511554282,3.2394594945629386e-11,1.8239312820291338e-07,3.4871356144816342e-10,5.3524735906313099e-07,1.5602263697710038e-05,1.3150155939801249e-05,2.8883524689290585e-23,-1.6588323741230659e-26,4.3777623118950353e-18,1.438898641210981e-15,1.3407239859742184e-16,3.8498253890047395e-11,5.7273942339528362e-15,3.0626335913247626e-18,1.2734385367284365e-16,5.5845983135843647e-14,2.0563981118066552e-14,1.591959672548328e-36,-1.0067786444641741e-27,-2.0322538663922502e-22,9.608504697823879e-31,-1.8395516703176397e-21,3.8448981876339667e-24,8.6013216987817923e-23,3.052126093749351e-19,5.1914533528954609e-07,7.5914513593347817e-30,-4.2308820280017383e-24,4.6081078912736089e-27,1.5719022080251834e-24,4.6323203321070769e-32,0.88129999999999997,0.0,0.0,0.0,0.0066863329144095599,0.10863480136610579,9.9999961417900494e-05,8.6882778414610343e-05,0.00066428025650140676,0.00059190639653965941,1.9765607509524388e-10,6.7261552610774569e-05,1.091290417451674e-08,1.266628530139258e-06,6.6787119020873099e-13,8.8237128108703229e-15,6.9813280484071614e-05,8.9192867385140068e-05,0.00048724953532264562,0.00028288016598334361,1.272968959901349e-13,5.7647641524661744e-09,6.9833772532964255e-12,1.106458748203068e-07,0.00086186288831168281,5.491079172029944e-07,3.8161646898989572e-08,8.8919629088561949e-08,1.2250249199980357e-08,2.5476707797668795e-07
4.8349033934334296e-08,0.0026900061136804886,3.2574793722198415e-11,1.8328372906554956e-07,3.4945992224155788e-10,5.3960470684602171e-07,1.5634537749196842e-05,1.325395339562571e-05,2.9647818590719442e-23,7.3843601493407361e-27,4.4616034245402922e-18,1.470407645893792e-15,1.3648621865330606e-16,3.8863364270339309e-11,5.8287125371526314e-15,3.133642556213769e-18,1.2929916500281123e-16,5.6641652369651509e-14,2.0973835462245052e-14,6.9463580588580843e-37,-1.0339930021535145e-27,-1.9481412169614814e-22,9.954597704011082e-31,-1.8993816904131805e-21,3.9453330904428339e-24,8.7840314892719405e-23,3.1196852899845405e-19,5.2553107096756948e-07,7.8414454926507613e-30,-5.6604518808615986e-24,4.1807291647109885e-27,1.6277513508419671e-24,4.7950427866539548e-32,0.88129999999999997,0.0,0.0,0.0,0.0066791141764163398,0.1086341340292562,9.9999961051447221e-05,8.7078880773058527e-05,0.00066499746907076765,0.00059251707366044805,1.9786836846301691e-10,6.7330597927161743e-05,1.0902127147796229e-08,1.2679890177761867e-06,6.6855677321849771e-13,8.8331903742674805e-15,7.0262934098986771e-05,8.9759649421856656e-05,0.00048844119540636995,0.00028408776745598877,1.2810431784958545e-13,5.801538309525355e-09,7.0285167590231912e-12,1.114019039190338e-07,0.0008640607682778523,5.5412185394818614e-07,3.8510641547486e-08,8.9755568991399212e-08,1.2366953848580282e-08,2.5843218329538611e-07
4.849654877206062e-08,0.0026900047149504766,3.2755567666235091e-11,1.8417527044257982e-07,3.5020418567294335e-10,5.4397839687990956e-07,1.5666603737101835e-05,1.3358074110896778e-05,3.0428987095662928e-23,-6.8530062771031799e-27,4.546686461859748e-18,1.5024785824417369e-15,1.3893313067346537e-16,3.9230471701939901e-11,5.9314327591635374e-15,3.2060081833192574e-18,1.3127517222195204e-16,5.7444860512160977e-14,2.1390039116891112e-14,-1.5473081363661396e-38,-9.3182663120813902e-28,-1.4951934809608094e-22,1.0311808855446097e-30,-1.7326988460215805e-21,4.0480127549653656e-24,8.9699016136089785e-23,3.1884693085242611e-19,5.3196951341155594e-07,8.0986386841866646e-30,-6.8691370153937216e-24,3.691287036569666e-27,1.6853611593053843e-24,4.962851815816721e-32,0.88129999999999997,0.0,0.0,0.0,0.0066719084163606298,0.10863346618892723,9.999996068298099e-05,8.7274636888600809e-05,0.00066570914576407627,0.00059312272630785009,1.9807901139742857e-10,6.7399071174500832e-05,1.089136987727268e-08,1.2693389287541427e-06,6.6923667588903042e-13,8.8425942574979036e-15,7.0713487390945717e-05,9.0327640199520449e-05,0.00048963136289575883,0.0002852953665150603,1.2891345186459281e-13,5.838391506746058e-09,7.0737475430647728e-12,1.1215970479593544e-07,0.0008662564770375369,5.5915939485420738e-07,3.886128117631593e-08,9.0595617410505822e-08,1.2484242620598654e-08,2.6213457476529718e-07
4.8644063609786945e-08,0.00269000331537615,3.293691996820744e-11,1.8506774314327398e-07,3.5094652120660011e-10,5.4836838429273426e-07,1.5698462447640326e-05,1.3462516279127362e-05,3.1227316873318433e-23,8.625123815220052e-27,4.6330238593982908e-18,1.5351196887392869e-15,1.4141351474331376e-16,3.9599577408275702e-11,6.035568108939333e-15,3.2797504516897633e-18,1.3327197549213954e-16,5.8255634490243567e-14,2.1812658812919887e-14,-7.7887192969303542e-37,-1.013799385152029e-27,-1.611329032792084e-22,1.0680457180442961e-30,-1.8854292724918874e-21,4.1529784270545801e-24,9.1589736382517091e-23,3.2584951406209895e-19,5.3846084533502722e-07,8.3632054443198514e-30,-8.0155482251679766e-24,3.307939220579689e-27,1.7447798108672524e-24,5.1358855159838344e-32,0.88129999999999997,0.0,0.0,0.0,0.0066647156045657116,0.10863279785045302,9.9999960312500462e-05,8.7470047381066926e-05,0.00066641530988732734,0.0005937233761341298,1.9828801086698625e-10,6.7466974827637768e-05,1.0880632317298618e-08,1.2706783077297404e-06,6.6991092279422308e-13,8.8519247716529085e-15,7.1164933392277205e-05,9.0896832043920977e-05,0.00049082004039733922,0.00028650295265690156,1.2972428706718835e-13,5.8753232446715657e-09,7.1190689056120812e-12,1.1291926564304093e-07,0.00086845001857171762,5.6422050249150619e-07,3.9213563158308842e-08,9.1439768515922986e-08,1.2602114719897887e-08,2.6587444857602155e-07
4.879157844751327e-08,0.002690001914969456,3.3118854137128472e-11,1.8596114164928677e-07,3.5168726270286218e-10,5.5277462402587261e-07,1.5730114672661937e-05,1.3567278092493986e-05,3.2043118362929855e-23,-7.4052683140162535e-27,4.72062812758306e-18,1.568337828244081e-15,1.4392757239325891e-16,3.9970682579960753e-11,6.1411318717586914e-15,3.3548896387521798e-18,1.3528967422308687e-16,5.907400088614103e-14,2.2241761716871065e-14,-1.5759320357817225e-36,-8.8596494267103112e-28,-1.1749020847060405e-22,1.1060907375442017e-30,-1.6663365088470191e-21,4.260272221841671e-24,9.351289627247528e-23,3.329779956853101e-19,5.4500524804729425e-07,8.6353253807165594e-30,-8.8000524898335657e-24,3.0052138919410732e-27,1.8060567256089936e-24,5.3142866457815986e-32,0.88129999999999997,0.0,0.0,0.0,0.0066575357113907285,0.10863212901915886,9.999995994000432e-05,8.7665112868294987e-05,0.00066711598467387176,0.00059431904471994438,1.9849537381850085e-10,6.7534311353207059e-05,1.0869914422278474e-08,1.2720071992205575e-06,6.7057953842643531e-13,8.8611822268552531e-15,7.1617265149767433e-05,9.1467217294387138e-05,0.00049200723050890508,0.00028771051549260953,1.3053681250887954e-13,5.9123330247072237e-09,7.164480148257951e-12,1.1368057466338785e-07,0.00087064139684767409,5.6930513871739794e-07,3.9567484816306432e-08,9.2288016344484836e-08,1.2720569330728379e-08,2.6965200023245923e-07
4.8939093285239595e-08,0.0026900005137423483,3.3301373427636571e-11,1.8685545659948415e-07,3.5242599697420585e-10,5.5719707095241528e-07,1.5761561211826936e-05,1.3672357743184708e-05,3.2876676534995099e-23,7.9048688588792435e-27,4.8095118115715918e-18,1.6021417243869467e-15,1.4647569812579781e-16,4.0343788389406333e-11,6.2481373639549883e-15,3.4314461425291157e-18,1.3732836753657559e-16,5.9899986143668476e-14,2.2677415164105244e-14,-1.9813518850277112e-36,-1.0169141313858799e-27,-1.4093739237612586e-22,1.1453325576000502e-30,-1.9070395239873257e-21,4.3699366148761615e-24,9.5468919157525995e-23,3.402341138696356e-19,5.5160290228355284e-07,8.9151817241380394e-30,-9.8590449951887582e-24,2.5064995770355154e-27,1.8692422654736622e-24,5.4982000922135692e-32,0.88129999999999997,0.0,0.0,0.0,0.0066503687072170742,0.1086314597003596,9.9999959565491318e-05,8.7859833967318787e-05,0.00066781119332055057,0.0005949097536152748,1.987011071877769e-10,6.7601083214267202e-05,1.0859216146649962e-08,1.2733256476736948e-06,6.7124254724251894e-13,8.8703669327367111e-15,7.2070475717219841e-05,9.2038788297048638e-05,0.00049319293582472429,0.00028891804467854725,1.313510172516092e-13,5.9494203486813633e-09,7.2099805732741275e-12,1.1444362006494093e-07,0.00087283061582715479,5.7441326512449881e-07,3.9923043454556542e-08,9.3140354880640157e-08,1.2839605629528835e-08,2.7346742493651181e-07
4.908660812296592e-08,0.0026899991117066936,3.3484481478781043e-11,1.8775068367125028e-07,3.531626964322255e-10,5.6163567978544125e-07,1.5792802867617702e-05,1.3777753422513683e-05,3.372831630468839e-23,-7.6385257286801441e-27,4.8996875245081281e-18,1.6365380381012839e-15,1.4905809041738968e-16,4.0718895979444011e-11,6.3565979699747734e-15,3.5094406366247371e-18,1.3938815386045751e-16,6.073361639250754e-14,2.3119686883317646e-14,-2.8351751758184864e-36,-8.6568433650097883e-28,-9.6072585586878177e-23,1.185828717865084e-30,-1.6421372204305586e-21,4.4820149294044576e-24,9.7458232963061226e-23,3.4761960989546467e-19,5.5825398748579867e-07,9.2029593211006292e-30,-1.0377479992547178e-23,2.3374395920748031e-27,1.9343883340906982e-24,5.6877752011783214e-32,0.88129999999999997,0.0,0.0,0.0,0.0066432145624588908,0.10863078989936351,9.9999959188960127e-05,8.8054211293351367e-05,0.00066850095895837412,0.00059549552430361184,1.98905217890896e-10,6.7667292866228299e-05,1.0848537444898199e-08,1.2746336974098517e-06,6.7189997362338201e-13,8.8794791980485126e-15,7.2524558162318569e-05,9.2611537411171159e-05,0.0004943771589310781,0.00029012552997521011,1.3216689037661863e-13,5.9865847192587723e-09,7.2555694842816612e-12,1.1520839006712803e-07,0.0008750176794593736,5.7954484266865538e-07,4.0280236332660282e-08,9.3996777989671909e-08,1.295922277519602e-08,2.7732091724452135e-07
4.9234122960692244e-08,0.002689997708874466,3.3668181541798146e-11,1.8864681258541741e-07,3.538972801583059e-10,5.6609040516510334e-07,1.5823840452005843e-05,1.38834633219988e-05,3.4598324046431459e-23,8.4313571599543574e-27,4.9911679178196944e-18,1.6715359185517438e-15,1.5167515402809594e-16,4.1096006473292552e-11,6.4665271103261391e-15,3.5888939349649057e-18,1.4146913128514863e-16,6.1574917602260769e-14,2.3568644794752101e-14,-2.926843607944643e-36,-1.0287950392488986e-27,-1.2573351678318635e-22,1.2275803468796844e-30,-1.9421534660490219e-21,4.5965508737749982e-24,9.9481268647605457e-23,3.5513626004669937e-19,5.6495868243130307e-07,9.4988503214006758e-30,-1.1428025031107375e-23,1.6940013275521045e-27,2.0015474221426232e-24,5.8831638042965755e-32,0.88129999999999997,0.0,0.0,0.0,0.006636073247558185,0.10863011962146578,9.999995881040957e-05,8.8248245460681999e-05,0.00066918530467438553,0.00059607637823268884,1.9910771283083134e-10,6.7732942760380594e-05,1.083787827155021e-08,1.275931392665697e-06,6.7255184190902205e-13,8.8885193309565243e-15,7.2979505561095395e-05,9.3185457004170587e-05,0.00049555990241019552,0.00029133296119471778,1.3298442097665109e-13,6.0238256396155578e-09,7.3012461857119805e-12,1.1597487289597784e-07,0.00087720259168718698,5.8469983200818712e-07,4.0639060689341092e-08,9.4857279478416815e-08,1.3079419917913353e-08,2.8121267135518576e-07
4.938163779841857e-08,0.002689996305257462,3.3852477345863788e-11,1.8954383922393062e-07,3.5463013405007558e-10,5.7056120159326321e-07,1.5854674777579039e-05,1.3989485632692676e-05,3.5487035355839439e-23,-8.2267297588699258e-27,5.0839657058499152e-18,1.7071419017207072e-15,1.5432708497377932e-16,4.1475120967005003e-11,6.5779382670106432e-15,3.6698271098962391e-18,1.4357139725274755e-16,6.2423915452362601e-14,2.4024357178656923e-14,-3.8794166321970419e-36,-8.5252137677598627e-28,-7.8345865634173964e-23,1.270663591479891e-30,-1.6291174089770065e-21,4.7135889995958227e-24,1.0153846148167943e-22,3.6278583152751402e-19,5.7171716468812022e-07,9.8030456719441905e-30,-1.174020791985672e-23,1.6586265715915913e-27,2.0707740840754642e-24,6.0845220795789674e-32,0.88129999999999997,0.0,0.0,0.0,0.0066289447329875026,0.10862944887195662,9.9999958429838412e-05,8.8441937081910009e-05,0.00066986425349490296,0.00059665233678745343,1.9930859889243949e-10,6.7798035340812786e-05,1.0827238581177232e-08,1.2772187775617925e-06,6.7319817636793091e-13,8.8974876388177671e-15,7.3435311003137283e-05,9.3760539456420855e-05,0.00049674116883689052,0.00029254032824506225,1.3380359816290421e-13,6.0611426137531511e-09,7.3470099833170387e-12,1.1674305678947466e-07,0.00087938535644181129,5.8987819322584296e-07,4.0999513722965937e-08,9.5721853045651474e-08,1.3200196191949786e-08,2.8514288084842191e-07
4.952915263614489e-08,0.002689994900867663,3.4037372198394631e-11,1.9044175294521305e-07,3.553610781591201e-10,5.7504802349705633e-07,1.5885306667622921e-05,1.4095818546063121e-05,3.6394740627655403e-23,9.3798188358614825e-27,5.1780936436848135e-18,1.7433655199129872e-15,1.5701429687296987e-16,4.1856240536512911e-11,6.6908449620840541e-15,3.7522613902068222e-18,1.4569504882729743e-16,6.3280635444942506e-14,2.4486892523872155e-14,-3.712625783535355e-36,-1.0421352272466153e-27,-1.1321264879312106e-22,1.3150653932608972e-30,-1.9781910456367175e-21,4.8331742603716135e-24,1.0363025000357998e-22,3.7057013799666202e-19,5.7852961108666587e-07,1.0115746282665904e-29,-1.2794292449240119e-23,8.7625452104869626e-28,2.1421229326515655e-24,6.2920089992390974e-32,0.88129999999999997,0.0,0.0,0.0,0.0066218289892508546,0.10862877765611123,9.9999958047245434e-05,8.863528676861689e-05,0.00067053782839734011,0.00059722342131298691,1.9950788294586531e-10,6.7862573046999997e-05,1.0816618328397884e-08,1.2784958961244849e-06,6.7383900122279116e-13,8.9063844283329138e-15,7.3891967587524088e-05,9.4336777157622747e-05,0.00049792096078151056,0.00029374762109073463,1.3462441106065096e-13,6.0985351462613335e-09,7.3928601837728633e-12,1.1751292999378857e-07,0.0008815659776474534,5.9507988608338427e-07,4.1361592609382077e-08,9.6590492327429008e-08,1.3321550722229524e-08,2.89111738900315e-07
4.967666747387122e-08,0.002689993495716807,3.4222869952316994e-11,1.9134055052135444e-07,3.5609015845989315e-10,5.7955082518255556e-07,1.5915736944231583e-05,1.4202460253471749e-05,3.7321785323908387e-23,-9.4690680593728521e-27,5.2735645458073122e-18,1.7802132037352225e-15,1.5973697936499844e-16,4.2239366232179533e-11,6.8052607739712744e-15,3.8362182512424147e-18,1.4784018245783945e-16,6.4145102809756664e-14,2.4956319654224596e-14,-4.7815893152384071e-36,-8.3828321377846934e-28,-6.2082650024704024e-23,1.3608785079739757e-30,-1.6128228456431207e-21,4.9553524608958456e-24,1.0575707691388204e-22,3.7849097381386434e-19,5.8539619730699185e-07,1.0437149425424938e-29,-1.2920294985605135e-23,9.7898291982486822e-28,2.2156513259902203e-24,6.5057878520158246e-32,0.88129999999999997,0.0,0.0,0.0,0.0066147259868810787,0.10862810597920097,9.9999957662629538e-05,8.8828295130788092e-05,0.00067120605230227312,0.00059778965309406965,1.9970557184418024e-10,6.7926558311474851e-05,1.0806017467872517e-08,1.2797627922707117e-06,6.7447434062734839e-13,8.9152100054404699e-15,7.4349468426794236e-05,9.4914162510462775e-05,0.00049909928080739679,0.00029495482978601848,1.3544684881445842e-13,6.1360027425574817e-09,7.4387960950689925e-12,1.1828448076761654e-07,0.00088374445921731944,6.0030486981406619e-07,4.1725294487374704e-08,9.7463190860196652e-08,1.3443482618993928e-08,2.9311943808352676e-07
