Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859)
2.098199514527076e-16,0.002129425889830746,7.1750419059596425e-31,2.4855494522898639e-26,1.0345239829384843e-20,7.1749904105515386e-31,9.4728342389330165e-20,3.469812326164183e-32,3.2707299871513562e-55,7.2215576684918824e-44,3.4439123077302035e-47,8.6896395976804028e-44,5.5511232792439291e-37,8.3026660528480132e-25,6.291008115492058e-38,4.9405573108911723e-55,1.7059898739251699e-50,2.0671475271805032e-39,1.1974192734870921e-51,1.3069237329826225e-74,1.3461845650974781e-47,1.098298252008739e-64,2.775559904583455e-38,2.1886806441598837e-57,8.3047631189375729e-30,5.3945634364053382e-45,2.8135925656520913e-47,4.1046557370145262e-39,1.4800868979839174e-70,2.4221252556840881e-77,3.3592528251529917e-46,6.477565663005801e-59,2.0094461834341468e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999993478423,0.108803,0.0001,3.0968569449039663e-14,2.9888569544150387e-13,2.9888566807462538e-13,1.2112739790448543e-19,2.0547076613385788e-19,2.3411095047076868e-14,1.4108821079459526e-19,2.3073103230789115e-27,1.5134159145503307e-27,1.1908947824297096e-31,9.8153446875110141e-24,2.2049541157079809e-18,2.3404673560391261e-22,4.9879700498214964e-32,3.5148368645289761e-35,4.8070414481992227e-37,1.616645293135948e-40,2.4576907598909629e-18,5.8566698784606491e-48,7.0811317859573455e-55,1.2008461658498217e-56,4.8958927956760436e-64,2.3825383063463252e-61,2.5310734349505144e-23,8.3047596215287605e-30,3.1357946168051114e-36,3.8936896398175087e-37,2.0940445808964353e-20,8.3768852774947991e-43,3.539882305295077e-51,4.4004997836449468e-30,7.6891086739205139e-58,2.6315388984599843e-23,3.5362310312865534e-28,8.6684768176702447e-35,3.1879623811583751e-41,2.3212193352284049e-41,1.9788682004488531e-42,7.1027027905995577e-49,2.3874098297819121e-32,1.4070830246505308e-38,2.4865553605572359e-46,5.8179458735054642e-40,1.36246584683544e-46,1.288280172730223e-37,5.4884282147477293e-40,1.0417352430543519e-30
4.1982219652092583e-16,0.002129425889830746,2.8718742811717295e-30,9.948658650153626e-26,2.069942719676967e-20,2.8718611872791848e-30,1.895782622447467e-19,1.3890881991842873e-31,1.309143939950757e-54,1.5919768269437158e-43,1.3784625009154252e-46,4.8179318119816627e-43,1.110706624807633e-36,1.6612546689177803e-24,2.5180429204864061e-37,3.9554501010953735e-54,1.3658292074464004e-49,8.273977737690877e-39,9.5866857411739312e-51,4.1850481478843069e-73,2.1553093131088994e-46,9.9286993849467187e-64,2.2217734764845369e-37,3.4063796388771479e-56,6.6488544226757655e-29,8.6383226751955478e-44,1.1262089732764275e-46,3.2861961669281241e-38,1.1849688324583702e-69,4.4287634655073804e-76,5.37833301827533e-45,2.0742445433259981e-57,1.2876768335055033e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999986951197,0.108803,0.0001,6.1964044682823736e-14,5.9803068647129783e-13,5.9803059950573572e-13,3.3911811117714218e-19,8.2241740770854207e-19,4.6832992542035477e-14,5.6468102558089168e-19,1.2148035477553563e-26,6.8004075161952759e-27,9.53443708213013e-31,3.9286930630083613e-23,8.8240225109836455e-18,9.367963609671356e-22,3.9216361404603114e-31,2.8140038838046238e-34,3.8472593151438665e-36,2.5878945918626245e-39,9.8354511941346342e-18,1.8751091318885491e-46,4.5343534074506584e-53,7.689535941499788e-55,6.2701528617608503e-62,1.5257496308970943e-59,1.0130880562912487e-22,6.6488488027217422e-29,5.0187335217313903e-35,6.2343690437849839e-36,4.1846458353498962e-20,1.3413964859544136e-41,3.9727581120226158e-50,3.522501519014685e-29,4.9236682938498184e-56,1.0521554026547143e-22,2.5834040455167847e-27,1.2596805869431038e-33,9.2382251326404798e-40,6.726589783589626e-40,5.735836102856135e-41,2.6655915244813475e-47,9.5558516235508063e-32,1.1265208972736313e-37,2.5345332534233629e-45,4.6570481693091667e-39,1.4054908424179701e-45,1.025971041649308e-36,8.7437312991114835e-39,8.3396712953741716e-30
8.398266866573623e-16,0.002129425889830746,1.1491195843182072e-29,3.9807459751163477e-25,4.1407680315989889e-20,1.1491146832462341e-29,3.793959825962045e-19,5.5602349734961988e-31,5.2382775437056897e-54,2.714130445947253e-43,5.5156460815684239e-46,2.359440597277096e-42,2.2218942640609054e-36,3.3232311402893858e-24,1.007545343755542e-36,3.1655625154525854e-53,1.0930784588301704e-48,3.3106692203670651e-38,7.6723433835605598e-50,1.3393775054943534e-71,3.4488107921900383e-45,7.016085082205616e-63,1.7775147071052288e-36,7.3681563243176197e-55,5.3210950989268589e-28,1.3826918195948559e-42,4.5075479303560311e-46,2.6299397848327517e-37,9.4833417438279719e-69,6.3598628356829268e-75,8.6061210909238638e-44,6.6383222938005959e-56,8.2463460790691379e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899999973896743,0.108803,0.0001,1.2395499512116576e-13,1.1963197588212182e-12,1.196319227577821e-12,8.3731532229440562e-19,3.2907318579227967e-18,9.3648183060211269e-14,2.2591439529786202e-18,5.7425868831430932e-26,2.8926654471047583e-26,7.6305077063304788e-30,1.5719869620818899e-22,3.5295264048980691e-17,3.7484021238021373e-21,3.0294016417439482e-30,2.2520541833725296e-33,3.0769031933332866e-35,4.1396167405261502e-38,3.9340884104380708e-17,5.9990208627213769e-45,2.9013768068300855e-51,4.9202711084915009e-53,8.024159785238458e-60,9.7641270355071683e-58,4.0536643553709338e-22,5.3210860941328804e-28,8.024856354139651e-34,9.9771064027631133e-35,8.3501214832802996e-20,2.1471188877561602e-40,3.9416483360954762e-49,2.8181534604992419e-28,3.1504874494507676e-54,4.2008491037094359e-22,1.9655504239221974e-26,1.9108838303444053e-32,2.7971056273976407e-38,2.0366766424030415e-38,1.7375048071738479e-39,9.4690339443957724e-46,3.8235784463058735e-31,9.0155744228718109e-37,2.3444268324195604e-44,3.7257009770580439e-38,1.3116269190794207e-44,8.1249877719588177e-36,1.385388467431541e-37,6.6734008235859027e-29
1.6798356669302352e-15,0.002129425889830746,4.5972042753303088e-29,1.5925469076398211e-24,8.2823699802778731e-20,4.5971760205518893e-29,7.5950294442839604e-19,2.2261146519925217e-30,2.0956493491947734e-53,3.7451403666955003e-43,2.2066180281752688e-45,1.1206932834968236e-41,4.4442657245211789e-36,6.6471854596584686e-24,4.030839459548935e-36,2.5329314412073777e-52,8.7462882712842523e-48,1.3244835778936256e-37,6.1391703502847942e-49,4.2843435884730044e-70,5.5157418417579532e-44,4.0264601740555185e-62,1.4213556260543294e-35,2.094026213334652e-53,4.2576698780062324e-27,2.2127494708011063e-41,1.8073025968914877e-45,2.1043351284280425e-36,7.5880977984623237e-68,7.4277500245624431e-74,1.3763916014032411e-42,2.1233974669298776e-54,5.2793183050595817e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999947787871,0.10880299999999997,0.0001,2.4793689588094532e-13,2.3928944715876922e-12,2.3928915446087825e-12,1.8773229325967602e-18,1.3164998095297038e-17,1.8716428585947964e-13,9.035523636410593e-18,2.518491653237185e-25,1.1938132708533786e-25,6.1056620745435064e-29,6.288956386918721e-22,1.4110556076356233e-16,1.499602356417678e-20,2.2658837312975067e-29,1.8019791193292499e-32,2.4586782561342616e-34,6.6161094754363723e-37,1.5727938753533599e-16,1.9176291743930807e-43,1.854914374197878e-49,3.1456400874999709e-51,1.0260119880291704e-57,6.2441867397865116e-56,1.6217237175312218e-21,4.2576554805509292e-27,1.2815625501147043e-32,1.5960399472830175e-33,1.6618637306599667e-19,3.4361242604721905e-39,3.7611955505027716e-48,2.2534827502872433e-27,2.0141781541808094e-52,1.6733415026889583e-21,1.527430956874601e-25,2.9652001159993649e-31,8.6653624867069876e-37,6.309770433084911e-37,5.3879247425198218e-38,3.2132705729886899e-44,1.5296751078769662e-30,7.2138025157224842e-36,2.0319757984327852e-43,2.9789645580947136e-37,1.1430830208214027e-43,6.3672359445950767e-35,2.1728353474180898e-36,5.3383425010643697e-28
3.359853627475981e-15,0.0021294258898307463,1.839015759082771e-28,6.3706204537311488e-24,1.6565378948951006e-19,1.8389952676247122e-28,1.5216029411980119e-18,8.9184546148177515e-30,8.3832575202855648e-53,4.4988656581953017e-43,8.8271939895305712e-45,6.2757648014269298e-41,8.8889933733091276e-36,1.329509960652811e-23,1.6124694593606007e-35,2.0265383095494443e-51,6.9976947282857931e-47,5.2983679941616002e-37,4.9120105517557759e-48,1.3694949462751889e-68,8.8149738673174682e-43,2.0003250448420692e-61,1.1357131953948571e-34,6.5381614229210001e-52,3.406435859809669e-26,3.5407349868747017e-40,7.3575267826699846e-45,1.683605544865878e-35,6.0710283213160067e-67,7.4917317673023821e-73,2.1996779929622559e-41,6.7872019211119459e-53,3.3792780987085428e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999895570249,0.10880299999999991,0.0001,4.9590069693288683e-13,4.7860303403241369e-12,4.7860164225965352e-12,3.9740829586288424e-18,5.266370128570766e-17,3.7374049298492944e-13,3.6124869238873503e-17,1.0568914118191932e-24,4.8492157118878483e-25,4.8851479858597283e-28,2.5157755619124828e-21,5.6368182603858763e-16,5.9988778640860918e-20,1.6024758247301732e-28,1.4417101388526423e-31,1.9618506057437289e-33,1.0559354708656429e-35,6.2829226492311573e-16,6.121365261480034e-42,1.1842578270252579e-47,2.0083155905029594e-49,1.3101167369052647e-55,3.9888125792282429e-54,6.4873749533305108e-21,3.4064128972471906e-26,2.0421978433868359e-31,2.5519357178794152e-32,3.2909646599375927e-19,5.498470227940804e-38,4.1471233023857505e-47,1.8006124781418505e-26,1.2859410789551129e-50,6.63642576696496e-21,1.19680066398696e-24,4.6437422180303545e-30,2.7079164977536647e-35,1.9719197318714079e-35,1.686957635164059e-36,1.0557808629505461e-42,6.1191574066603727e-30,5.7715434157478126e-35,1.6954687756643458e-42,2.3799455710443158e-36,9.567071871534551e-43,4.8903867447907051e-34,3.3421611420861731e-35,4.2688542608244662e-27
5.039871588021727e-15,0.002129425889830746,3.9079797070633817e-28,1.3537766633665234e-23,2.4848192764400158e-19,3.9079220274543772e-28,2.2855889996712083e-18,1.8971802371209869e-29,1.7814817135458474e-52,4.6304078354151082e-43,1.8758241740250766e-44,1.6882990411019066e-40,1.3333705750016979e-35,1.9943019263158225e-23,3.4265842377570252e-35,5.7947755905061453e-51,2.0009520850364777e-46,1.1259305154636511e-36,1.4046018475627523e-47,6.249722362161743e-68,3.2426054792441172e-42,4.5774364943307948e-61,3.2450827923975634e-34,2.9771531907387497e-51,9.7404765202397514e-26,1.3032508756335657e-39,1.5991412093261763e-44,4.8141412860264656e-35,1.7359727307605467e-66,2.2936994158367816e-72,8.0915587542213378e-41,3.0973028094794644e-52,1.8845905614916231e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999843352696,0.10880299999999982,0.0001,7.4386449751721103e-13,7.1791526806273421e-12,7.1791215448887693e-12,6.0724405385766368e-18,1.1191219656760536e-16,5.5986181339536479e-13,7.6737584999575451e-17,2.2781666306956279e-24,1.034912509422585e-24,1.3969118571185109e-27,5.34613399014635e-21,1.1966994374798407e-15,1.2747891871141237e-19,4.2812231555975094e-28,4.1224740775580888e-31,5.6011584497788847e-33,3.8817786389900896e-35,1.3338677340330067e-15,2.7919470602167501e-41,6.5010367865940658e-47,1.1024743776075157e-48,8.4457409979609171e-55,2.1901327243352806e-53,1.3785931446371874e-20,9.7403921449711693e-26,7.5018183726248984e-31,9.389515593663516e-32,4.8958297677499259e-19,2.0238717214682895e-37,1.4291834285133987e-46,5.1449057339468258e-26,7.0592360740529839e-50,1.401913935296094e-20,3.3950993015369674e-24,1.6975959030753766e-29,1.228109977187713e-34,8.9433927465341801e-35,7.6567925975262409e-36,4.8381998480153015e-42,1.3003460936107089e-29,1.6503328487844126e-34,4.9015421518607284e-42,6.7996613076962957e-36,2.7680629652497259e-42,1.3661550275107138e-33,1.2071630974822255e-34,1.2202899984264974e-26
6.7198895485674725e-15,0.0021294258898307454,6.6666024760244654e-28,2.3093929091674567e-23,3.3130811205518524e-19,6.6664815593326807e-28,3.0514611084523454e-18,3.2395010749558718e-29,3.0390314657934498e-52,5.1455643941192231e-43,3.1999763956126695e-44,3.5693371660708814e-40,1.7778402854697223e-35,2.6590944431178771e-23,5.8454315436551566e-35,1.2223027512552995e-50,4.2206443314805836e-46,1.9207296699473309e-36,2.9628439618242383e-47,1.8620890030792621e-67,8.219559586385427e-42,8.0959609750933633e-61,6.8402747615094619e-34,8.862192756152571e-51,2.0545689525860639e-25,3.3053604685220749e-39,2.8129523093667499e-44,1.015448757713556e-34,3.6617105799498202e-66,5.0257426456377494e-72,2.0510990185398137e-40,9.2281043173589168e-52,7.1061945290347872e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999791135264,0.10880299999999969,0.0001,9.9182829763391817e-13,9.5722615071552358e-12,9.5722069118641367e-12,8.1709408457107633e-18,1.909101053241154e-16,7.4552935613831001e-13,1.3086046775252255e-16,3.9156696413897399e-24,1.769174059623272e-24,2.9466064085811254e-27,9.1199634372490507e-21,2.0396453233718132e-15,2.1746631671156104e-19,8.5123362721009785e-28,8.6955778918995256e-31,1.1798123087426771e-32,9.8340544902497868e-35,2.2734339137574625e-15,8.3142522254719643e-41,2.2334077891716288e-46,3.7875125245766804e-48,3.295992981240136e-54,7.5266862570489866e-53,2.3517361782900422e-20,2.0545475866025206e-25,1.8992208346712708e-30,2.3806103760588912e-31,6.4768200108143514e-19,5.1331306156996549e-37,3.5739393673746186e-46,1.0844892183244248e-25,2.4251765614538734e-49,2.3785090754513214e-20,7.1183332044054823e-24,4.2832222325270241e-29,3.6414172280062425e-34,2.65182912028321e-34,2.271900393858027e-35,1.4442359042976985e-41,2.2182559246968414e-29,3.4810608537981434e-34,1.0402445587472922e-41,1.4331830083540742e-35,5.8773124669657941e-42,2.8218300843779029e-33,3.0102515013356205e-34,2.5732811872450537e-26
1.0079925469658965e-14,0.002129425889830745,1.3802404585598195e-27,4.7812953880796908e-23,4.9695588883488935e-19,1.3802075813882342e-27,4.5876317352870574e-18,6.7178213387321587e-29,6.2919900685384956e-52,1.3558316751423813e-42,6.6252298788263139e-44,1.0375293432083578e-39,2.6667761221706799e-35,3.9886807707175589e-23,1.2102409180487422e-34,3.3385352278367065e-50,1.1528047476156989e-45,3.9766779865138593e-36,8.0931150637150024e-47,8.1451717283055921e-67,2.8718090017627523e-41,1.6815961188327495e-60,1.8662107545740874e-33,3.8735106100917299e-50,5.6117089687238472e-25,1.1559113591922227e-38,6.2822474044505769e-44,2.7735131649655318e-34,1.0001368995787682e-65,1.4130727724018945e-71,7.1662776193691721e-40,4.0362483671935764e-51,5.1623222035809317e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999686700643,0.10880299999999932,0.0001,1.4877558967698645e-12,1.4358447485444112e-11,1.435833128247024e-11,1.2367946125134184e-17,3.952554126577334e-16,1.1158028829419448e-12,2.7077286177836389e-16,8.1675124586552999e-24,3.6696110675565834e-24,8.0486868391459332e-27,1.8881868065868214e-20,4.2166392321598759e-15,4.5024040600187386e-19,2.1186814675451139e-27,2.3750506539895613e-30,3.2149944695743446e-32,3.4325276109535374e-34,4.6999596070788094e-15,3.6334679885351579e-40,1.1994858012552523e-45,2.0341429041231865e-47,2.1411709698513729e-53,4.0472555074711433e-52,4.8689930976452752e-20,5.6116344507273602e-25,6.6216163033125259e-30,8.3204777393927038e-31,9.5838663540823909e-19,1.7951944077555217e-36,1.2887527473685831e-45,2.958778575795163e-25,1.3024794941665488e-48,4.8799536247058677e-20,1.9271842156026755e-23,1.4864735211177418e-28,1.5811242723805002e-33,1.1514851540189557e-33,9.8767913366584551e-35,6.3224428908253819e-41,4.5926417005264771e-29,9.5079119957603983e-34,2.8592406612208995e-41,3.9096082912513983e-35,1.6162239368107881e-41,7.4457717515153207e-33,1.0233777332290079e-33,7.0253501895550194e-26
1.3439961390750456e-14,0.0021294258898307437,2.347424651740161e-27,8.1316774524121402e-23,6.6259646312227832e-19,2.347355988350386e-27,6.1307379471932412e-18,1.144280807772934e-28,1.0701076162658449e-51,-7.1175882371180115e-42,1.1267865361448415e-43,2.3579029888361897e-39,3.5557063428460099e-35,5.3182691264074384e-23,2.0583241037087187e-34,6.985391317697475e-50,2.4120725971976192e-45,6.7633384335992086e-36,1.693469916030393e-46,2.3718298949098319e-66,7.1704638466723971e-41,3.59492449091482e-60,3.9008650963455748e-33,1.1276930753687367e-49,1.1741605063068284e-24,2.888319822556637e-38,1.1739241692520579e-43,5.8031075578014609e-34,2.0926311862596004e-65,3.2201386258862632e-71,1.7893089100044489e-39,1.1752722315155128e-50,1.8982231831422664e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999582266352,0.10880299999999887,0.0001,1.9836834941862183e-12,1.9144583878828333e-11,1.9144383008875704e-11,1.656490198208454e-17,6.7222321200220059e-16,1.4844168812383272e-12,4.6025746514884333e-16,1.3949907725428909e-23,6.2461834155610452e-24,1.6841595068692716e-26,3.211319070283004e-20,7.1613702519765768e-15,7.6574388273786416e-19,4.0937819287331853e-27,4.9694144564711279e-30,6.7130491891652375e-32,8.5635674194850238e-34,7.9822221117220788e-15,1.0573012333801403e-39,3.993542832415307e-45,6.7724360491710992e-47,8.0316258594027254e-53,1.3484025621512886e-51,8.2808784058385847e-20,1.174141927753678e-24,1.6504350916951771e-29,2.0780986453630413e-30,1.2606037508990857e-18,4.4859093470355942e-36,3.3827514416250956e-45,6.1846166446435259e-25,4.3364511242993013e-48,8.2283483399295938e-20,4.0032240760344918e-23,3.6927506974781857e-28,4.5798925455781868e-33,3.335500299356022e-33,2.8636285812100005e-34,1.8403704387126092e-40,7.8108835102440268e-29,1.9893747526121379e-33,6.0047766102209461e-41,8.1711702229859399e-35,3.3952401240315769e-41,1.5110889124051116e-32,2.4984184961838308e-33,1.4693610560398428e-25
1.6799997311841947e-14,0.002129425889830742,3.586320809726338e-27,1.2423249836751793e-22,8.282293064184054e-19,3.5861959257143583e-27,7.6812750670589524e-18,1.7509441526877094e-28,1.6348861304035746e-51,9.6975802725093544e-41,1.7214840530394224e-43,4.5790272953909995e-39,4.4446305463861126e-35,6.6478596561426799e-23,3.1446810980703268e-34,1.2716714239250231e-49,4.3911106795022254e-45,1.0332905832294652e-35,3.0831127946346029e-46,5.755530561654555e-66,1.5201269046932669e-40,-2.6954808649531864e-60,7.0941988417961717e-33,2.7346777924576563e-49,2.1375148889204332e-24,6.12789681716133e-38,2.021583774125246e-43,1.0564290423098541e-33,3.8095643004434187e-65,3.5311360532303265e-71,3.7933063466962633e-39,2.8517773683999966e-50,5.6484433504615202e-65,0.88129999999999997,0.0,0.0,0.0,0.009889999947783246,0.10880299999999825,0.0001,2.4796110897601531e-12,2.3930667233472909e-11,2.393035690473983e-11,2.0761824076334533e-17,1.026998293642573e-15,1.8512601659099988e-12,7.0276718645253204e-16,2.1372127247800778e-23,9.5459867153372698e-24,3.0661366415387022e-26,4.9061697851956161e-20,1.0925275245276895e-14,1.1698851423435174e-18,6.9004096524927078e-27,9.0466318985241735e-30,1.2195355332504899e-31,1.8139771601202101e-33,1.2177554095417963e-14,2.5638272309193625e-39,1.0922025563026721e-44,1.8522089382510562e-46,2.4476349175754142e-52,3.6906611579035011e-51,1.2651273135118472e-19,2.1374755619094046e-24,3.4927262197402077e-29,4.4068335812845457e-30,1.5539565381872719e-18,9.5177826047137412e-36,7.5683969727260218e-45,1.1247481512890413e-24,1.1859861833391894e-47,1.2461057543958409e-19,7.2369321561075828e-23,7.7911020667899692e-28,1.1057476225255024e-32,8.0533255517523468e-33,6.9204603662097588e-34,4.4610376330598104e-40,1.19332392812485e-28,3.6215734087646464e-33,1.095994774680756e-40,1.4858558017785289e-34,6.1982406563966217e-41,2.6675382706186693e-32,5.1782354690877358e-33,2.6738406485402565e-25
2.352006915402493e-14,0.002129425889830739,6.89627149432316e-27,2.3888828597895087e-22,1.1594712239092455e-18,6.8959420220073479e-27,1.0805108282568477e-17,3.3792090434959031e-28,3.1438275349779591e-51,6.5866113434259504e-43,3.3103753280844398e-43,1.5713700881120253e-38,6.2224605243369595e-35,9.3070473817213651e-23,6.0472186080385555e-34,3.3576176855686952e-49,1.1593919180431297e-44,1.9869946593910722e-35,8.1416858124530749e-46,2.9709872469235954e-65,5.5553342375955768e-40,2.1193088954954554e-61,1.8679117701337276e-32,1.4115397272837628e-48,5.6436318192485227e-24,2.2450631613690289e-37,5.8870299620952119e-43,2.7892309938185655e-33,1.0058364871638958e-64,4.4286798738423421e-71,1.3862713869910135e-38,1.4718067589631886e-49,4.6733200754244066e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999268965821,0.10880299999999665,0.0001,3.4714662752650458e-12,3.3502672089254952e-11,3.3502066333131861e-11,2.9155512147053459e-17,1.9748405564170035e-15,2.5795728052100574e-12,1.3495984655051963e-15,4.1238681954718175e-23,1.8352610159782501e-23,8.0966707315595404e-26,9.4343430634191125e-20,2.0939192277072345e-14,2.2496430017028073e-18,1.5296931096146315e-26,2.3885621231449761e-29,3.2016921923980036e-31,6.611644636447956e-33,2.3339288114247301e-14,1.31979842416277e-38,8.1184465411880383e-44,1.3767679894476769e-45,2.6954674205320109e-51,2.7514267389713545e-50,2.4327656572613264e-19,5.6434888014600405e-24,1.2691613392002749e-28,1.6120299059529003e-29,2.1149940393665725e-18,3.4874351691396787e-35,3.4840556127780012e-44,2.9614779325828335e-24,8.815580797552839e-47,2.3485582494701651e-19,1.8770072860537241e-22,2.8073382216818404e-27,5.6061955071053545e-32,4.0835692928369184e-32,3.5218394258732131e-33,2.2841392818758381e-39,2.2946966161467194e-28,9.5618873568785894e-33,2.9044491810485973e-40,3.9110538163635578e-34,1.6430355530367101e-40,6.5033537723403714e-32,1.7644141690060849e-32,7.0519383998369926e-25
3.6960212838390895e-14,0.002129425889830729,1.6824189348700389e-26,5.8277729576917153e-22,1.8218600961705042e-18,1.6822915789722162e-26,1.7143250904324871e-17,8.3082773575887155e-28,7.6699314649648024e-51,5.658038730489408e-43,8.0763764791387407e-43,9.3158658025572452e-38,9.7780472159366884e-35,1.4625449376653598e-22,1.4754045690013545e-33,1.2983506490079512e-48,4.4832195139122435e-44,4.8477030979329746e-35,3.1493260042435601e-45,3.1937125183576484e-64,3.5018206621995732e-39,7.0548196552687982e-60,7.1774865532066072e-32,1.5167994432110112e-47,2.1822466505596894e-23,1.4237208544871018e-36,4.1002152107523696e-42,1.078492825257866e-32,3.8893620535734404e-64,1.7645024217487659e-70,8.7384006727168228e-38,1.5816204275907629e-48,8.4395030740115198e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998851237157,0.10880299999999186,0.0001,5.4551766238410407e-12,5.2646041714362718e-11,5.2644537665815777e-11,4.5942329698038393e-17,4.8177659859285817e-15,4.0151113790749823e-12,3.2831817414089773e-15,1.0093532926091763e-22,4.4693993596658007e-23,3.131749066036431e-25,2.3016544205502833e-19,5.0722234283244262e-14,5.4883861633275213e-18,4.3471977633432493e-26,9.235961101600446e-29,1.2221656140694142e-30,4.1413996238026949e-32,5.6536127284952975e-14,1.4093114426572765e-37,1.534288989160433e-42,2.6019421792881298e-44,9.3203402836233628e-50,5.2247506075575599e-49,5.9350170190311245e-19,2.1821575453456882e-23,7.8927524570028067e-28,1.0184844957142288e-28,3.1427058841378187e-18,2.2121041049186199e-34,3.4316829709626543e-43,1.1379548040720792e-23,1.666054160649962e-45,5.493405567846146e-19,6.9845634164628509e-22,1.7152533223328244e-26,5.7827200433345755e-31,4.2134059871922239e-31,3.6666037730184518e-32,2.3926732038185381e-38,5.5982074343635179e-28,3.6972623440519274e-32,1.1271846287842101e-39,1.5017631477846591e-33,6.3782362375969525e-40,2.1255883900256584e-31,9.5228790485011024e-32,2.7199681364251883e-24
5.040035652275686e-14,0.002129425889830714,3.1166234165732519e-26,1.079547439028844e-21,2.4841216541603529e-18,3.1163073705138343e-26,2.360212820231312e-17,1.5500517341428929e-27,1.4208678412483593e-50,-9.079645586748652e-41,1.4961832913293904e-42,2.9715549576549523e-37,1.3333536139654175e-34,1.9943886851512547e-22,2.7333745464972445e-33,3.222199286376214e-48,1.1126269733193395e-43,8.9805772192980889e-35,7.8180029598030173e-45,1.3289463569211686e-63,1.1361362013780697e-38,6.6102367737673007e-59,1.7723044124174367e-31,6.3101475069940484e-47,5.4156643332690757e-23,4.6380567229683982e-36,1.5583849848860475e-41,2.6764256454002889e-32,9.652302664012954e-64,1.4137876506230458e-69,2.8351003935437905e-37,6.5799371004757396e-48,4.4251692382546598e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998433514512,0.10880299999998494,0.0001,7.4388869424796789e-12,7.1788561709784136e-11,7.1785744679672897e-11,6.27284019762706e-17,8.9246323333866213e-15,5.4228825592845723e-12,6.066173512256172e-15,1.8727011298228687e-22,8.2620801794264819e-23,7.7740422051313984e-25,4.2638166692044181e-19,9.3351128767280485e-14,1.0167292640377066e-17,8.6983317549615988e-26,2.2920834304482697e-28,3.0020296166314589e-30,1.3379072229871676e-31,1.0405123853697366e-13,5.8419769645656198e-37,7.9518859083318035e-42,1.3485339759712972e-43,5.8887671838527427e-49,2.7150086381908946e-48,1.0994462196464106e-18,5.4153775074897233e-23,2.5374802031313961e-27,3.3095410529759944e-28,4.0541784408082511e-18,7.2076350225206633e-34,1.3982420515448101e-42,2.8099030383864582e-23,8.6348341133879371e-45,9.7949318632616941e-19,1.68213972841473e-21,5.4519232693879931e-26,2.3514357490633582e-30,1.7135984737032678e-30,1.4989987169398267e-31,9.8008610766533136e-38,1.0370577645477907e-27,9.1753127086540774e-32,2.8017363756885026e-39,3.7061363406509292e-33,1.5855718238945211e-39,4.6258983383847347e-31,2.7871916376900766e-31,6.7365764894426166e-24
