Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962)
4.626838186704344e-10,0.002186853452357206,-4.3073719751952015e-20,-3.4178206106900216e-15,2.7936183840715783e-15,3.1834378258952385e-16,1.2639266616933793e-12,6.561199178609222e-19,-4.8854414270071388e-30,3.175565302398575e-23,2.4869911569882313e-31,4.4652241705054725e-16,-3.6986205324286162e-16,5.6358045690991299e-19,3.6854943118580022e-20,1.7387575809766253e-31,4.2804334867601214e-32,1.0697326245792056e-28,5.9831220819975467e-31,6.7186544173688701e-41,7.4200126246220973e-30,-2.8017769393522939e-17,8.4429483890041896e-27,-7.0529352163372297e-17,3.6194231199085815e-14,1.0004492436624941e-24,8.8008628274690509e-20,1.4966716932783304e-16,-3.1976879461079309e-40,-9.2452022220223958e-22,-6.5673874763768787e-26,-2.0085351971917951e-33,1.4702905636932869e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898974656118615,0.10880297622388527,9.999999999999991e-05,6.5766081163234498e-09,4.7196045571142179e-08,2.457330013140899e-08,8.5404569162739138e-14,2.3198779094499929e-08,8.1686319834542183e-13,5.759666649827033e-10,9.6661106709302641e-16,1.454554413713163e-17,1.6105671775856499e-14,7.7088417629580259e-13,2.1990418056220379e-10,1.9506195346789242e-11,2.1643927058992794e-21,2.9332157003517508e-19,1.1144729336152945e-23,1.384405497297554e-21,1.7231389648395566e-10,2.6341648326155311e-23,2.3166136578845784e-24,6.3058511284440683e-27,1.7492675301836964e-28,6.4388276021465866e-30,2.3423313014641671e-13,3.6119630219509753e-14,4.2994784459952281e-17,3.1603700564288455e-17,8.7161208125219962e-19,2.4955755051064902e-21,1.2004237130939742e-16,5.6443940175370094e-17,2.7471364657691132e-27,2.9842384586904213e-16,1.3197666146870494e-15,1.7403320599047675e-16,5.3203129261578989e-19,4.6529350289698752e-19,9.2363265278835117e-19,3.0430195964617763e-24,5.5183239280982607e-23,3.050906772561324e-23,1.9112731986207744e-30,1.5738082159856469e-27,1.0664759708903903e-30,1.8755199183782094e-28,5.7415922422633074e-25,1.7741718857023973e-15,9.0753208064017209e-21,6.8872331825125521e-28,4.159260093214997e-33
4.63086313592862e-10,0.00218685345229261,-4.2919397930970098e-20,-3.4058095109221493e-15,2.8935741417959829e-15,3.1812367593649283e-16,1.2659608461572386e-12,6.5813717379324569e-19,-4.8849483513735845e-30,-2.152764581937066e-27,2.4835872176459742e-31,4.0527934031444239e-16,-4.1042917785223586e-16,5.6330812635985339e-19,3.6873572697128459e-20,1.8484374000817572e-31,4.2946481733013796e-32,1.0732377220319257e-28,5.9756753703585034e-31,6.7149676524628958e-41,7.4334053031827807e-30,1.2858505687724497e-17,8.4574324836530605e-27,-7.0530740449404997e-17,3.6276378279333886e-14,1.0036321687069926e-24,8.795395558666139e-20,1.4957989182649455e-16,-3.2031970972259329e-40,-9.2454217031773219e-22,-6.5917399946722074e-26,-2.0254415393858885e-33,1.4684620359083571e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898973764003778,0.10880297619434233,9.999999999999991e-05,6.5823288165655065e-09,4.7237097004276526e-08,2.4585820976439638e-08,8.5478854670841114e-14,2.3227814904217122e-08,8.168631911970438e-13,5.7647165798469286e-10,9.678208884705587e-16,1.4558297307235195e-17,1.614876191742226e-14,7.7223547483595345e-13,2.2009586552622377e-10,1.9540143870867943e-11,2.1664521158748416e-21,2.9405377273078161e-19,1.1170477191511174e-23,1.3886635281991256e-21,1.7246409818580725e-10,2.6442083102761739e-23,2.3272999899777022e-24,6.334928239260788e-27,1.7587981081989458e-28,6.4733983360782443e-30,2.3454156841390974e-13,3.6201607504135017e-14,4.3092447898864342e-17,3.1675823639432089e-17,8.7239975210487657e-19,2.5046875141850819e-21,1.2010303381596959e-16,5.6541747778868193e-17,2.7598779196023529e-27,2.9877143773003604e-16,1.3219066541464442e-15,1.7445190249016185e-16,5.3331356376332791e-19,4.6641569708995229e-19,9.2599047887992399e-19,3.050787753397619e-24,5.5285707408241053e-23,3.0586265611869595e-23,1.9161093468049057e-30,1.5767383064923534e-27,1.0691745054443717e-30,1.8794029096785221e-28,5.7561555175555613e-25,1.7772783188255051e-15,9.0912110492526755e-21,6.910143007746101e-28,4.1730966927550086e-33
4.638913034377172e-10,0.0021868534521633847,-4.2602630665599262e-20,-3.3811506557937854e-15,2.8679289784305169e-15,3.1764831941867676e-16,1.2700948106834745e-12,6.621851067132938e-19,-4.8866278762598306e-30,-1.0899956628358158e-23,2.4762359465698197e-31,4.0469325115583203e-16,-4.0957040428745551e-16,5.6258609867510563e-19,3.6907862945091174e-20,1.8468820219003033e-31,4.3230020867833467e-32,1.0802429269101733e-28,5.9594991167057683e-31,6.7098492088134106e-41,7.457505195297688e-30,1.2662806795523378e-17,8.4864379206413339e-27,-7.0526983341862914e-17,3.6440996819541332e-14,1.0100195269816574e-24,8.7835048786734826e-20,1.4938921912753075e-16,-3.214203428155729e-40,-9.2448291215236494e-22,-6.6404484181172959e-26,-2.0595891495551058e-33,1.4644910719059282e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898971979773306,0.1088029761352405,9.999999999999991e-05,6.5937702150666487e-09,4.7319199865245223e-08,2.461084681195209e-08,8.5627425677336761e-14,2.3285902373857396e-08,8.1686317690028118e-13,5.7748164395389678e-10,9.7024119165102311e-16,1.4583803646564133e-17,1.6235170246294066e-14,7.7494167918595989e-13,2.2047923544894796e-10,1.960812946557516e-11,2.170571799043065e-21,2.9552166995020493e-19,1.1222092188806758e-23,1.3972088477647e-21,1.7276450158533e-10,2.6643856880325651e-23,2.3487940436958864e-24,6.3934125779217242e-27,1.7779911840646917e-28,6.5430111997027903e-30,2.3515871640879053e-13,3.6365885780533364e-14,4.3288160773868057e-17,3.1820356280396908e-17,8.7399216092779567e-19,2.5229871853871727e-21,1.2021469108032374e-16,5.6737613680025754e-17,2.7855066826845477e-27,2.994669910004306e-16,1.3261922014548433e-15,1.7529133132677208e-16,5.3588435181181011e-19,4.6866555521602011e-19,9.3071832094573668e-19,3.066364228450321e-24,5.5491002435199118e-23,3.0741057362701192e-23,1.9258064496970351e-30,1.5826087678697164e-27,1.0745854164095165e-30,1.8871854629177292e-28,5.7853598348106379e-25,1.7834993060267218e-15,9.1230330760301332e-21,6.9561370244836871e-28,4.2008752103821319e-33
4.6469629328257245e-10,0.0021868534520341123,-4.2286767643518032e-20,-3.3565631506025234e-15,2.8224266394879455e-15,3.1716831051001025e-16,1.2742369538720198e-12,6.6625106147039167e-19,-4.8890838529742663e-30,5.7228053376831653e-24,2.4688212138388678e-31,4.1309365673152992e-16,-3.9971312279669795e-16,5.6185115448477849e-19,3.6941641576311464e-20,1.8364462764119337e-31,4.3513629773855891e-32,1.0872395388759394e-28,5.9431699260523768e-31,6.7053459981509738e-41,7.4816224039426499e-30,3.4744365272806148e-18,8.5154932932804899e-27,-7.0522234017464106e-17,3.6606048077217883e-14,1.0164356206570572e-24,8.7714861315907868e-20,1.491963743359879e-16,-3.2251988541018291e-40,-9.2440809825683209e-22,-6.6891534345252515e-26,-2.0940343753272272e-33,1.4604829494866658e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898970195541724,0.10880297607611758,9.999999999999991e-05,6.6052116109238289e-09,4.7401302718395144e-08,2.4635851587325898e-08,8.5775996669525034e-14,2.334401089784259e-08,8.1686316260350948e-13,5.7849162987132074e-10,9.7266237209606385e-16,1.4609309984585466e-17,1.6321883054983112e-14,7.7765269357720191e-13,2.2086260536458435e-10,1.9676233122337712e-11,2.1746926333986693e-21,2.969942279726005e-19,1.1273866440925012e-23,1.4057932763055719e-21,1.7306490497927884e-10,2.6846840706770264e-23,2.3704507499671188e-24,6.4523392460003099e-27,1.797361261397684e-28,6.6132564938409669e-30,2.3577622557884838e-13,3.6530595877209285e-14,4.3484388563428903e-17,3.1965271097173206e-17,8.7561025418120372e-19,2.5413880425531499e-21,1.2032468211968106e-16,5.6933813821115625e-17,2.8113308920548879e-27,3.0016311140292528e-16,1.3304850384554267e-15,1.7613347846173635e-16,5.3846347936216561e-19,4.7092271669570169e-19,9.3546244096654168e-19,3.0819943333792681e-24,5.5696776387301269e-23,3.089637795715947e-23,1.9355366826153079e-30,1.5884929515754121e-27,1.0800148136846692e-30,1.8949901736388419e-28,5.8146680327703993e-25,1.78973112098774e-15,9.1549104899864778e-21,7.0023642189253035e-28,4.2287945691368449e-33
4.655012831274277e-10,0.002186853451904795,-4.1974606530885363e-20,-3.3322663663628888e-15,2.8315219226917539e-15,3.1669375127725439e-16,1.2783721156340702e-12,6.703351087623947e-19,-4.8915767788493205e-30,5.7289475913882584e-24,2.4615007024397096e-31,4.009706314944936e-16,-4.1039408540161787e-16,5.6115247316468758e-19,3.6975733187838885e-20,1.8746822899723203e-31,4.3797562719131522e-32,1.0942270576393952e-28,5.9270592982541219e-31,6.7008641162386583e-41,7.5065155061529497e-30,1.4817254455590456e-17,8.5445986627032314e-27,-7.0518339653280238e-17,3.6771532305174431e-14,1.0228805228469365e-24,8.7596138015967322e-20,1.4900598119882126e-16,-3.2361862087836218e-40,-9.2434676543084623e-22,-6.7378528175154319e-26,-2.1287417553820185e-33,1.4565286589699761e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898968411309136,0.10880297601697372,9.999999999999991e-05,6.6166530041370479e-09,4.748340556354926e-08,2.4660835397271395e-08,8.5924567647085327e-14,2.340214038146254e-08,8.1686314830672869e-13,5.7950161572837593e-10,9.7508442585942358e-16,1.4634816321082289e-17,1.6408900845931176e-14,7.8036851842761907e-13,2.2124597527313297e-10,1.974445484114061e-11,2.1788146190537481e-21,2.9847145283104602e-19,1.1325800195096788e-23,1.4144169323374166e-21,1.7336530836765381e-10,2.7051039895858773e-23,2.3922710725278787e-24,6.5117108622011887e-27,1.8169096776985502e-28,6.6841389278850921e-30,2.3639409500194089e-13,3.6695738046446718e-14,4.3681131568796061e-17,3.2110568315101231e-17,8.7722569180420529e-19,2.5598904648539883e-21,1.2043569206372982e-16,5.7130348179399813e-17,2.8373517194614334e-27,3.00859842772307e-16,1.3347851632409828e-15,1.7697834851260337e-16,5.4105096061155225e-19,4.731871939705973e-19,9.4022286867736364e-19,3.0976781661506132e-24,5.5903029981906819e-23,3.1052228443304219e-23,1.9453001112166764e-30,1.5943908760400542e-27,1.0854627339059276e-30,1.9028171045187369e-28,5.844080341858924e-25,1.7959737634922651e-15,9.1868432900152113e-21,7.0488254200247363e-28,4.2568552697490445e-33
4.663062729722829e-10,0.0021868534517754325,-4.1661578080369719e-20,-3.3079020190876634e-15,2.8831770002314823e-15,3.162071094591076e-16,1.2825069689478218e-12,6.7443727154479633e-19,-4.8949483518389721e-30,5.1442436047476177e-24,2.4540019847512849e-31,3.7080301205806595e-16,-4.3908797527797222e-16,5.6044985011527868e-19,3.7008700252712751e-20,1.9398718402878858e-31,4.4081358475449764e-32,1.1012057536913453e-28,5.9105252093605217e-31,6.6968670553369958e-41,7.5319405850797579e-30,4.4188313498046071e-17,8.5737540220578184e-27,-7.0512087167765219e-17,3.6937449755612864e-14,1.0293543091762817e-24,8.7474114364753194e-20,1.4881001294605247e-16,-3.2471674345640544e-40,-9.2424730642626784e-22,-6.7865467029018717e-26,-2.1637732130516674e-33,1.4524711353818186e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898966627075421,0.10880297595780902,9.999999999999991e-05,6.6280943947063065e-09,4.7565508401063893e-08,2.4685798336099509e-08,8.6073138610662436e-14,2.346029073040909e-08,8.1686313400993891e-13,5.8051160151735673e-10,9.7750734901159482e-16,1.466032265585998e-17,1.6496224121426892e-14,7.8308915415517658e-13,2.216293451745938e-10,1.9812794621968322e-11,2.1829377560750927e-21,2.9995335055329225e-19,1.1377893698524757e-23,1.4230799345407911e-21,1.7366571175045492e-10,2.7256459775415873e-23,2.4142559790441347e-24,6.57153005589148e-27,1.8366377779700616e-28,6.7556632373104954e-30,2.3701232375937367e-13,3.6861312539921828e-14,4.3878390090492531e-17,3.2256248158976119e-17,8.788379665817794e-19,2.5784948322856813e-21,1.2054304007880866e-16,5.7327216732141907e-17,2.8635703415273136e-27,3.0155719107211465e-16,1.3390925742111935e-15,1.7782594609549364e-16,5.4364680975383277e-19,4.7545899948062039e-19,9.4499963381435713e-19,3.1134158247342352e-24,5.6109763966908154e-23,3.1208609870377634e-23,1.9550968012321649e-30,1.6003025606217695e-27,1.0909292137507201e-30,1.9106663011530186e-28,5.873596992954571e-25,1.8022272333239122e-15,9.2188314750093785e-21,7.0955214584743004e-28,4.2850578139987919e-33
4.679162526619934e-10,0.00218685345151657,-4.102999261631543e-20,-3.2587411590806335e-15,2.93784854718812e-15,3.1518746965234684e-16,1.2908040119940355e-12,6.8269612260944841e-19,-4.9037108948481998e-30,7.8929357984064566e-25,2.438310102087889e-31,3.3019785649939198e-16,-4.7662390402012632e-16,5.5894935327600734e-19,3.7070423321219295e-20,2.0349163956904244e-31,4.4648238395962549e-32,1.1151361406506508e-28,5.8758097392430503e-31,6.6901343311733684e-41,7.5825610144624792e-30,8.3137413374787262e-17,8.6322146801779266e-27,-7.0490645618036831e-17,3.7270585328441794e-14,1.0423888315051851e-24,8.7217417686551352e-20,1.4839671989177199e-16,-3.269119358717554e-40,-9.2390551307500798e-22,-6.8839130501222873e-26,-2.2348453841019366e-33,1.4439539316188687e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898963058604798,0.10880297583941735,9.999999999999991e-05,6.6509771679129407e-09,4.7729714053349344e-08,2.4735661974803674e-08,8.6370280496184436e-14,2.3576653649887467e-08,8.168631054163331e-13,5.8253157287190193e-10,9.8235578788259657e-16,1.4711335319773251e-17,1.6671789134114419e-14,7.8854485991371992e-13,2.2239608495625206e-10,1.9949828369637306e-11,2.1911874844384726e-21,3.0293118866252606e-19,1.1482560941759333e-23,1.4405244533541106e-21,1.7426651849933585e-10,2.7670983017067559e-23,2.4587234425372971e-24,6.6925217689957107e-27,1.8766384638304111e-28,6.9006566096271251e-30,2.3824985562682557e-13,3.7193759501997748e-14,4.427445487983706e-17,3.2548756619897497e-17,8.820606771031932e-19,2.6160109272388357e-21,1.2074402331672151e-16,5.7721956330064325e-17,2.9166057107842463e-27,3.0295368994857292e-16,1.3477292483846087e-15,1.7952934231439392e-16,5.4886366846716116e-19,4.8002464494663675e-19,9.5460229531632479e-19,3.1450530112337976e-24,5.6524676037585185e-23,3.1522969753333761e-23,1.974790228996833e-30,1.6121672918826519e-27,1.1019179993371384e-30,1.9264316411073785e-28,5.932944247033667e-25,1.8147666541026087e-15,9.2829739954639748e-21,7.1896213825554835e-28,4.341890447998937e-33
4.695262323517038e-10,0.0021868534512575273,-4.0404543111561264e-20,-3.2100632210546184e-15,2.8287190699581487e-15,3.1415526506778004e-16,1.2991654728552148e-12,6.9102811322869149e-19,-4.9133752512775247e-30,-5.6485182705050951e-24,2.4224598805786192e-31,3.5193753490032684e-16,-4.5178315676669407e-16,5.5735342632920373e-19,3.7130565477648248e-20,1.9881407782807098e-31,4.5215445573766087e-32,1.1290293589126131e-28,5.8407067652669729e-31,6.6847307119560201e-41,7.6317988634922131e-30,5.972544652501405e-17,8.6908752439822488e-27,-7.0466309197117179e-17,3.7605456800803169e-14,1.0555397763894143e-24,8.6957237078814619e-20,1.4797749535216767e-16,-3.2910644584642349e-40,-9.23517389923313e-22,-6.9812472908142704e-26,-2.3070901097203185e-33,1.4353431648429626e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898959490129838,0.10880297572094327,9.999999999999991e-05,6.6738599305437359e-09,4.789391967421244e-08,2.4785443249651482e-08,8.6667422324211982e-14,2.3693098910069315e-08,8.1686307682269175e-13,5.845515438991573e-10,9.8720765761704462e-16,1.476234797542117e-17,1.6848582108145666e-14,7.9401981419688638e-13,2.2316282470955916e-10,2.0087334365221599e-11,2.1994418190649879e-21,3.0592779041251928e-19,1.1587870147658588e-23,1.4581277856016856e-21,1.7486732522592173e-10,2.8090453345733552e-23,2.5038609633760999e-24,6.8153356416696888e-27,1.9173742351466796e-28,7.0482750370554732e-30,2.3948881390247341e-13,3.7527938764356056e-14,4.4672585320722467e-17,3.2842798267095964e-17,8.8527665541775319e-19,2.6539393810857037e-21,1.2093985781372264e-16,5.81180324330214e-17,2.9704465140655899e-27,3.0435251948001631e-16,1.356395046158659e-15,1.812437040252996e-16,5.5411416898089524e-19,4.8461975255625022e-19,9.6427066337314595e-19,3.1769066766747647e-24,5.6941518394551522e-23,3.1839466026103019e-23,1.994617493394943e-30,1.6240873089604104e-27,1.1129814647770357e-30,1.9422864971459929e-28,5.9927116478821475e-25,1.8273493815916812e-15,9.3473380424890991e-21,7.2846706727984931e-28,4.3992965071796481e-33
4.711362120414143e-10,0.002186853450998306,-3.9808053644395892e-20,-3.1636578897931692e-15,2.6266614052263977e-15,3.1319214023839749e-16,1.3075806243777355e-12,6.9943383532820408e-19,-4.9199148321513583e-30,-6.4743454418638116e-24,2.4077191094180287e-31,4.0693426971621312e-16,-3.938698410038758e-16,5.5581885108562195e-19,3.7195837542161508e-20,1.8393115654106041e-31,4.5785157148894495e-32,1.1428852901233923e-28,5.8082045950045145e-31,6.678674750294865e-41,7.6801252882323201e-30,3.1523591188499306e-18,8.7497358473481564e-27,-7.0454059264535585e-17,3.7942066167826706e-14,1.0688077295710718e-24,8.6715762714568513e-20,1.4758972505799644e-16,-3.3129946870085519e-40,-9.2332313271339637e-22,-7.0785560358033988e-26,-2.3802192766968043e-33,1.4273699422298315e-34,0.88129999999999997,0.0,0.0,0.0,0.009889895592165061,0.10880297560238754,9.999999999999991e-05,6.6967426825986943e-09,4.8058125261896502e-08,2.4835142900282206e-08,8.6964564091565523e-14,2.380962577131634e-08,8.1686304822901495e-13,5.8657151457165465e-10,9.9206292739666934e-16,1.4813360622110045e-17,1.7026607056068999e-14,7.9951402034894971e-13,2.2392956443451506e-10,2.0225312608595188e-11,2.207700760698385e-21,3.0894320382761749e-19,1.1693823292770441e-23,1.4758908868738838e-21,1.7546813193021291e-10,2.8514913909534645e-23,2.5496764302196118e-24,6.9399931086195943e-27,1.9588561342057396e-28,7.1985573842605753e-30,2.407291913639522e-13,3.786385231796779e-14,4.5072783790522518e-17,3.3138374878808042e-17,8.8849344509142358e-19,2.6922832589897308e-21,1.2115239522827327e-16,5.8515444859176009e-17,3.0251023471877548e-27,3.057536222180924e-16,1.3650899498987277e-15,1.829690681148154e-16,5.593984247149829e-19,4.892444217227514e-19,9.7400497588925013e-19,3.2089776048662384e-24,5.7360296815853962e-23,3.2158107129285313e-23,2.0145791231979266e-30,1.6360627776234624e-27,1.1241199051209921e-30,1.9582311846962056e-28,6.0529010524387928e-25,1.8399754140583644e-15,9.4119236072204286e-21,7.3806760398308553e-28,4.457280045100503e-33
4.727461917311248e-10,0.0021868534507389083,-3.924516004062868e-20,-3.1198886715778892e-15,2.4889282396462881e-15,3.1231536764128855e-16,1.3160047377272856e-12,7.0791374135402047e-19,-4.9217951474230908e-30,-5.6823733021053723e-25,2.3943560182536588e-31,4.3916747050095962e-16,-3.5895023689305239e-16,5.5445782634582334e-19,3.7267689244196539e-20,1.7448003736851922e-31,4.6357912582953429e-32,1.1567064575234092e-28,5.7789363937468371e-31,6.6705416528111544e-41,7.7294038047140405e-30,-3.0537581615005692e-17,8.8087967565194004e-27,-7.0457098716612653e-17,3.8280415414313941e-14,1.0821932836504899e-24,8.6497693177986162e-20,1.472413289309485e-16,-3.3348867311673999e-40,-9.2337380874092182e-22,-7.175855973725244e-26,-2.4541701808102754e-33,1.420189205000874e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898952353167098,0.10880297548375092,9.999999999999991e-05,6.7196254240778227e-09,4.8222330816144706e-08,2.4884761659541146e-08,8.7261705797778922e-14,2.3926233500790449e-08,8.1686301963530281e-13,5.8859148486880557e-10,9.9692156668654355e-16,1.4864373259319914e-17,1.7205867987792613e-14,8.050274817145e-13,2.2469630413111965e-10,2.0363763099629794e-11,2.2159643101592022e-21,3.1197747684064857e-19,1.1800422353139834e-23,1.4938147156126672e-21,1.7606893861220965e-10,2.8944408101389571e-23,2.5961778006489198e-24,7.0665157915607125e-27,2.0010953359235394e-28,7.351542976994597e-30,2.4197098084724734e-13,3.8201502143497344e-14,4.5475052654296218e-17,3.3435488224026535e-17,8.9172013390298445e-19,2.7310456386035591e-21,1.2138635619538714e-16,5.8914193426716273e-17,3.0805828915241254e-27,3.0715703972349763e-16,1.3738139416956317e-15,1.8470547144686719e-16,5.647165490233281e-19,4.9389875180306405e-19,9.8380547076691096e-19,3.2412665796102322e-24,5.7781017181632147e-23,3.2478901525089027e-23,2.0346756485308943e-30,1.6480938651779109e-27,1.1353336161749286e-30,1.9742660614263041e-28,6.1135143230037314e-25,1.8526447497694077e-15,9.4767306807911518e-21,7.4776442246111192e-28,4.5158451336433451e-33
4.759661511105457e-10,0.00218685345021959,-3.8189274181486255e-20,-3.0378367257675974e-15,2.3023400797849974e-15,3.1072149209850286e-16,1.3329006558886564e-12,7.2509748096180469e-19,-4.915536881649327e-30,2.8983944162821373e-24,2.3701907890771661e-31,4.756394194823039e-16,-3.1753233140334571e-16,5.5205693306889122e-19,3.7423100925068998e-20,1.6521830595981135e-31,4.7510206799928437e-32,1.1842569684458952e-28,5.7264006240917315e-31,6.6496781999394548e-41,7.8299829800764759e-30,-6.9700948696092579e-17,8.9275199110615523e-27,-7.0490963617950896e-17,3.8962341416843436e-14,1.1093195855326993e-24,8.6104774465264882e-20,1.4661719733957194e-16,-3.3784577736748502e-40,-9.2392230407273281e-22,-7.3704908276079309e-26,-2.6048884105252537e-33,1.4072990388108532e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898945216187202,0.10880297524623792,9.999999999999991e-05,6.7653908753085969e-09,4.8550741826756496e-08,2.4983759390621416e-08,8.7855989031170722e-14,2.4159688677787568e-08,8.1686296244777262e-13,5.9263142430089506e-10,1.0066488335206637e-15,1.496639850438903e-17,1.7568113824854741e-14,8.1611218346696752e-13,2.2622978343927508e-10,2.0642080824172055e-11,2.232505235547845e-21,3.1810279278329324e-19,1.2015566120500764e-23,1.5301484082677466e-21,1.7727055190932064e-10,2.9818672580373499e-23,2.6912705464666679e-24,7.3252445509040367e-27,2.0878912442818332e-28,7.6657843158498713e-30,2.444587676070759e-13,3.8882018465067352e-14,4.6285810942871414e-17,3.4034332130057501e-17,8.9817861912151254e-19,2.8098382956880425e-21,1.2189239925318339e-16,5.9715698258875215e-17,3.1940574153914635e-27,3.0997091580841294e-16,1.3913491253544135e-15,1.882115431489616e-16,5.7545485632675845e-19,5.0329679173927115e-19,1.0036059591336763e-18,3.3065018036926778e-24,5.8628307563693655e-23,3.31269841907247e-23,2.0752755155168934e-30,1.6723235754547672e-27,1.1579880387865163e-30,2.0066078026229921e-28,6.2360199518741527e-25,1.8781133239900343e-15,9.6070093189756915e-21,7.6744962146368852e-28,4.6347363729826443e-33
