Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725)
2.8012276044787896e-09,0.002562001500657993,1.8288677012426666e-15,1.5087988226887091e-11,5.1603661602476073e-13,1.7767845684972116e-13,1.2721123691157767e-08,7.8710618795261555e-12,-4.5407306007131007e-33,-7.3165369443739713e-26,3.9138372348852703e-29,3.6463495137720449e-19,2.0621513937353547e-24,5.828659490407254e-16,4.4652029297190679e-19,-1.3589853229291167e-29,1.256640438555355e-26,1.0146169898876469e-22,4.4524935932036982e-26,5.5406115424740177e-36,2.0655194368476991e-20,-5.3984516714018352e-23,5.2765344633213819e-18,-8.7805377315600218e-23,3.1982413991237015e-08,6.3919670403089258e-16,1.135145427999183e-16,4.5901094776291133e-15,-1.1140872279768832e-39,-1.1261601352819497e-25,4.705643460952321e-19,1.1115887521120911e-23,6.3838149614084655e-31,0.88129999999999997,0.0,0.0,0.0,0.0098581479100377303,0.10879999508718083,9.9999999999417138e-05,1.4254062571137556e-06,1.3092472824756488e-05,1.0150649751501629e-05,6.4828087893876767e-12,2.9471989109595841e-06,8.3358778335150294e-10,4.252907070020854e-08,4.3908345975935931e-14,4.2493636125212191e-16,2.426141703745491e-09,8.5946495000587027e-09,1.6976772607042212e-06,1.5833067656884674e-07,8.4911890087296664e-18,1.695545355793457e-13,4.8829858158791391e-17,1.453469074507593e-13,2.2890492539772612e-06,3.1978935193428507e-14,4.6819120146311855e-15,6.3440104718886825e-16,7.2175566515215942e-17,1.1581989484987877e-17,4.7936059640971188e-09,3.1957079356400126e-08,1.3946808274656157e-11,8.9008939435211017e-12,3.8817213749667614e-15,2.4876915438815966e-12,8.2082290073246039e-20,8.9267687608124893e-11,1.7244850653275625e-17,4.929958559922723e-13,8.4087396380823818e-12,4.0365126387023135e-11,3.2712320794095621e-14,2.2782821342951992e-14,8.2402923866309242e-14,2.3619906534159898e-20,3.7210760265420996e-16,1.0256486196532547e-16,2.1875125990122755e-24
2.8753453386500503e-09,0.002562001299814288,1.9242414172209302e-15,1.5809732015291098e-11,5.2813964112725908e-13,1.9712172388645365e-13,1.3400420013013871e-08,8.7329060786831638e-12,-3.4118652874375767e-33,2.0910671586971258e-30,4.3008105524291016e-29,3.9122057951353336e-19,1.81827290246006e-24,6.0615960959337567e-16,4.8141951529060245e-19,-1.3263156320915708e-29,1.413248358726742e-26,1.1227829142154098e-22,5.1721708320513075e-26,6.6551678101852216e-36,2.2275501282995278e-20,-5.203470084009282e-23,5.5516928857294271e-18,-8.7761894058361226e-23,3.380396259480661e-08,6.9133888006447352e-16,1.2626365044927023e-16,5.2294970189547609e-15,-9.7992796332066995e-40,-1.1610933825382937e-25,5.0732208053064214e-19,1.2590076684431028e-23,7.3875121638314447e-31,0.88129999999999997,0.0,0.0,0.0,0.0098573037682574468,0.10879991418437976,9.9999999999393854e-05,1.4629785130793205e-06,1.3437403146914013e-05,1.0415793342971518e-05,6.6535984865151528e-12,3.0261012001468491e-06,8.3352052845134286e-10,4.3649970143800976e-08,4.5083858445649615e-14,4.3613601658653753e-16,2.6240938333184721e-09,9.1080764208642387e-09,1.7425249613034994e-06,1.667987225545681e-07,8.9468750503340293e-18,1.8043116067706448e-13,5.2815741822208433e-17,1.6044679682882797e-13,2.3495320249236808e-06,3.6213195100002689e-14,5.3419554415855763e-15,7.3334281168888127e-16,8.5333923909014742e-17,1.3822296714751763e-17,4.9283293452651936e-09,3.3777043187183742e-08,1.4741120691072466e-11,9.4079453874199459e-12,3.9820481822963572e-15,2.7711657092404202e-12,9.0407037270327525e-20,9.2795288197496027e-11,2.00830720240678e-17,5.0657496114425821e-13,8.6498730058714426e-12,4.2692410019973948e-11,3.4598565147008589e-14,2.4096498257547705e-14,8.7174678035474342e-14,2.4987678160744707e-20,4.0467420780353436e-16,1.1171114608953182e-16,2.3825853714295115e-24
2.949463072821311e-09,0.002562001099153455,2.0220307961171372e-15,1.6548093277181801e-11,5.4013674686903919e-13,2.1811019776678249e-13,1.4097273251635848e-08,9.6635470786442204e-12,-2.4775606464557199e-33,1.1572573262816562e-26,4.7156592466888508e-29,4.1901146978119743e-19,1.6033296591463795e-24,6.2967407379427008e-16,5.1812010650566217e-19,-1.2904226846816157e-29,1.5853286903565588e-26,1.2398284525121125e-22,5.98838235272235e-26,7.9645171851373811e-36,2.3980047327962219e-20,-5.0155398697831918e-23,5.8352916390943125e-18,-8.7505556603906072e-23,3.5675986198371248e-08,7.4609064314144138e-16,1.4003616661588079e-16,5.938179908808042e-15,-8.6144675805880068e-40,-1.195634157612349e-25,5.4597510247916057e-19,1.4216221270636111e-23,8.5145434750130175e-31,0.88129999999999997,0.0,0.0,0.0,0.0098564595605929763,0.10879983328484483,9.9999999999370327e-05,1.5005434248563396e-06,1.3782252909251961e-05,1.0680833243027374e-05,6.8243480665565553e-12,3.104972375190677e-06,8.3345326760092211e-10,4.4770606314084751e-08,4.6258907366537364e-14,4.4733304138140742e-16,2.8324935979688856e-09,9.6390150105319474e-09,1.7873685126729697e-06,1.7548620276427495e-07,9.4166968428795075e-18,1.917051479598319e-13,5.7012744214227966e-17,1.7664880498538549e-13,2.4100098945294222e-06,4.087458578111026e-14,6.0731627981662358e-15,8.4443550749544462e-16,1.004351026205317e-16,1.6420528622331602e-17,5.0630004243979723e-09,3.5647422407493956e-08,1.5557437102365907e-11,9.9290463978921018e-12,4.0823489371064085e-15,3.0782004268252562e-12,9.933078192320381e-20,9.6346376631863402e-11,2.3296582154978667e-17,5.201509310329918e-13,8.8909551872224667e-12,4.5085437461384116e-11,3.653809836946073e-14,2.5447287791357124e-14,9.2081816517243851e-14,2.6394256231381426e-20,4.3934994788632406e-16,1.2146073080595727e-16,2.5905253934063021e-24
3.0235808069925716e-09,0.0025620008986750016,2.1222311308022731e-15,1.7302976298986623e-11,5.5209604210660061e-13,2.4072239656311593e-13,1.4811673925206411e-08,1.0666534284611729e-11,-1.6992231223899649e-33,7.3446762760019511e-27,5.1597930522889166e-29,4.4803605061770487e-19,1.4138252309693282e-24,6.5340297154219298e-16,5.5667714255487599e-19,-1.2511053076042225e-29,1.7740249740765866e-26,1.366267678256079e-22,6.9115214047227955e-26,9.4975126142258383e-36,2.577145085777799e-20,-4.8344003313553315e-23,6.127537999155418e-18,-8.7036513612830149e-23,3.7598465173523589e-08,8.0350013755648433e-16,1.5488238035899875e-16,6.7216221209676958e-15,-7.5684800396481039e-40,-1.2297649879623634e-25,5.8658124087223003e-19,1.6005854581052628e-23,9.7759568196263786e-31,0.88129999999999997,0.0,0.0,0.0,0.0098556152873902503,0.10879975238840994,9.999999999934661e-05,1.5381009929973037e-06,1.4127021805305212e-05,1.0945769141697436e-05,6.9950573778133568e-12,3.1838123440771226e-06,8.3338600082946189e-10,4.5890978215442886e-08,4.7433491367744862e-14,4.5852742568885666e-16,3.0516059482750368e-09,1.0187672531166341e-08,1.8322079145420284e-06,1.8439302832296278e-07,9.9008212266634049e-18,2.0338138814266714e-13,6.1426280015956362e-17,1.9400004570664087e-13,2.4704828637656543e-06,4.5993180171836028e-14,6.8809194614201373e-15,9.6878046997192311e-16,1.1770037773676193e-16,1.9422276118993771e-17,5.197619036660743e-09,3.7568196137593778e-08,1.6395748351117401e-11,1.0464191128155866e-11,4.1826235548234469e-15,3.410062129225536e-12,1.0888037412567093e-19,9.9919591501033552e-11,2.6923341436006484e-17,5.3372373856879067e-13,9.1319855273643342e-12,4.7544192237364906e-11,3.8530907001799709e-14,2.683518057046404e-14,9.7124305174074183e-14,2.7839630960913428e-20,4.7622605365470459e-16,1.3184021067584813e-16,2.8118998761547131e-24
3.0976985411638322e-09,0.002562000698378441,2.2248400386191204e-15,1.8074339142404719e-11,5.6406491068258355e-13,2.6503870292685062e-13,1.5543612400841874e-08,1.1745506613925829e-11,-1.0459639965919352e-33,-2.1762698707852371e-27,5.6346823664388005e-29,4.783235173224119e-19,1.2467447739007899e-24,6.7734045525279678e-16,5.9714707891626528e-19,-1.2081046136439593e-29,1.9805377867196756e-26,1.5026320554105942e-22,7.9528505863408e-26,1.128658924913652e-35,2.7652397138375066e-20,-4.6598056142802645e-23,6.4286457134664666e-18,-8.6344540307099227e-23,3.9571379829178058e-08,8.6361450553940378e-16,1.7085350167574881e-16,7.585570656163116e-15,-6.6453444485235037e-40,-1.2634701946595946e-25,6.2919977182105091e-19,1.7971125623844664e-23,1.1183444943498666e-30,0.88129999999999997,0.0,0.0,0.0,0.009854770948995055,0.10879967149490928,9.9999999999322649e-05,1.5756512180559911e-06,1.4471709528909673e-05,1.1210600729411578e-05,7.1657262687355838e-12,3.2626210149121131e-06,8.3331872816617264e-10,4.7011084853234794e-08,4.8607609080203762e-14,4.697191595707671e-16,3.2816955442447426e-09,1.0754256110411296e-08,1.8770431666416801e-06,1.9351911016519125e-07,1.039941493312963e-17,2.1546476877804525e-13,6.606175990787098e-17,2.1254819635058767e-13,2.5309509335258946e-06,5.1600298106656108e-14,7.7708535691889506e-15,1.1075455137460092e-15,1.3736926495577413e-16,2.2877611860513417e-17,5.332185019842658e-09,3.9539343401772431e-08,1.7256045238031013e-11,1.1013373704688883e-11,4.2828719492979498e-15,3.7680506131711826e-12,1.1908331109651709e-19,1.0351365117094701e-10,3.1004073674782185e-17,5.4729336049159346e-13,9.372963483310428e-12,5.0068657702749644e-11,4.0576977445450723e-14,2.8260167124208408e-14,1.0230210950573871e-13,2.9323792460224958e-20,5.1539579430854667e-16,1.4287678726527414e-16,3.047288977140842e-24
3.171816275335093e-09,0.0025620004982632796,2.3298566874623273e-15,1.8862175775150598e-11,5.760460964371231e-13,2.9114111269348867e-13,1.6293078951956173e-08,1.290418071010642e-11,-4.9222692312932382e-34,-3.6161522142042989e-29,6.1418533058617441e-29,5.0990372832561684e-19,1.099402119096565e-24,7.0148111679628786e-16,6.3958760718447627e-19,-1.1611671979729351e-29,2.2061184055642998e-26,1.6494683049300001e-22,9.1244341532172217e-26,1.3367625338709602e-35,2.962563140139326e-20,-4.4915184249789703e-23,6.7388339118007057e-18,-8.5420852374365915e-23,4.1594710420560405e-08,9.2648003491876923e-16,1.8800152448846617e-16,8.5360246747361601e-15,-5.8306469750311208e-40,-1.2967355831994141e-25,6.7389126816040202e-19,2.0124738912949806e-23,1.2749276487975231e-30,0.88129999999999997,0.0,0.0,0.0,0.0098539265457530494,0.10879959060417713,9.9999999999298526e-05,1.6131941005872986e-06,1.4816315774153391e-05,1.1475327696950128e-05,7.336354587897643e-12,3.3413982959062505e-06,8.3325144964025278e-10,4.813092523363937e-08,4.9781259136405155e-14,4.8090823309720752e-16,3.5230267921626575e-09,1.1338972758171014e-08,1.9218742687043244e-06,2.0286435906014139e-07,1.0912644598331155e-17,2.2796017466587651e-13,7.0924591014178008e-17,2.3234140638532754e-13,2.5914141046401856e-06,5.7728354692878246e-14,8.7488068714108738e-15,1.2619578678006139e-15,1.5969790834625756e-16,2.6840781910999199e-17,5.4666982132560176e-09,4.1560843141710171e-08,1.8138318527767788e-11,1.1576588230953928e-11,4.3830940290144438e-15,4.1534946545995929e-12,1.2996766648410505e-19,1.071273393303853e-10,3.558201056099029e-17,5.6085977572217731e-13,9.6138885843663514e-12,5.2658817088747605e-11,4.2676296001578976e-14,2.9722237912109857e-14,1.0761519475089263e-13,3.0846730765353584e-20,5.5695420996074819e-16,1.5459818949740673e-16,3.2972841013509667e-24
3.320051743677614e-09,0.002562000098575201,2.5471113371313904e-15,2.0487280096921016e-11,6.0002317051147992e-13,3.4904268925578464e-13,1.784455670591744e-08,1.5476007918885794e-11,3.9326795600091927e-34,2.4273075157216217e-31,7.2595339909715154e-29,5.7706646881172966e-19,8.5492144846936733e-25,7.5035302046862756e-16,7.3061960978352761e-19,-1.0543895126781611e-29,2.7198298529142131e-26,1.9768441561414507e-22,1.1912267870931295e-25,1.8574425599818902e-35,3.3860352555772369e-20,-4.1729654806153475e-23,7.3873613016412143e-18,-8.2840147895985622e-23,4.579254008475921e-08,1.0606443007708879e-15,2.2604121915865273e-16,1.072215084110792e-14,-4.4776733481274699e-40,-1.3618990690829801e-25,7.6974426402981291e-19,2.5051620322210738e-23,1.6408936388782504e-30,0.88129999999999997,0.0,0.0,0.0,0.009852237546110601,0.1087994288303567,9.9999999999249656e-05,1.6882578402946838e-06,1.5505282607368468e-05,1.2004466536923244e-05,7.6774889059582151e-12,3.4988583219017322e-06,8.3311687511726459e-10,5.0369803251725295e-08,5.2127150820240426e-14,5.0327835941114863e-16,4.0404702014760106e-09,1.2563632522251133e-08,2.0115240216573246e-06,2.2221200000583109e-07,1.1983677720893279e-17,2.542065833188107e-13,8.1353911431512116e-17,2.7585852654842481e-13,2.7123257538711268e-06,7.1684201500898539e-14,1.0993556702930607e-14,1.6230367768629907e-15,2.1347515166095478e-16,3.6537363019988271e-17,5.7355655942283205e-09,4.5754815280164372e-08,1.9968757140724434e-11,1.274508939735283e-11,4.5834588772437728e-15,5.0122536634508117e-12,1.5389684034682127e-19,1.1440912789023131e-10,4.6419820929337896e-17,5.8798291234356972e-13,1.0095578648123909e-11,5.8036149892897017e-11,4.7034622125159211e-14,3.2757593658834119e-14,1.1864706756066953e-13,3.4008897542906081e-20,6.476287894358162e-16,1.802098295802055e-16,3.8435314719567184e-24
3.4534636651858827e-09,0.002561999739471406,2.7508705190283107e-15,2.2006243927545774e-11,6.2156666788567355e-13,4.0812479242812825e-13,1.9300732609321795e-08,1.8102440530251363e-11,1.0137194564124715e-33,-7.1360494799285517e-29,8.3926618761780036e-29,6.4225122911299312e-19,6.8183543211014154e-25,7.9498839446051461e-16,8.1989870749157328e-19,-9.420151768938571e-30,3.2612386980491452e-26,2.3131645930797206e-22,1.5009608445535939e-25,2.4718155075900024e-35,3.8016324780596977e-20,-3.9056412511431702e-23,8.0044132400392741e-18,-7.9629099874679851e-23,4.9742809890029967e-08,1.1912449995575637e-15,2.6484228009807298e-16,1.3052208114963516e-14,-3.5185377340264098e-40,-1.4189329509733446e-25,8.6374285012258403e-19,3.0272010557272454e-23,2.0382115247216062e-30,0.88129999999999997,0.0,0.0,0.0,0.0098507172281215947,0.10879928324172863,9.9999999999205014e-05,1.7557901001821797e-06,1.6125071037858944e-05,1.2480330598545366e-05,7.9843695204045165e-12,3.6404640738205946e-06,8.3299573828910601e-10,5.2383872915537418e-08,5.4236840271325299e-14,5.2340227523890324e-16,4.5472619110558356e-09,1.3729915176085304e-08,2.0921946035385318e-06,2.4037352892224758e-07,1.2999331814361988e-17,2.7928641310691491e-13,9.1571993920012727e-17,3.1977604493910809e-13,2.8211294917201647e-06,8.6378858211619925e-14,1.3378858474510368e-14,2.0153744315280352e-15,2.739869292934414e-16,4.7660440586704693e-17,5.9773641063294038e-09,4.9701382385952017e-08,2.1691217655851338e-11,1.3844669995870291e-11,4.7636963252519751e-15,5.8930822391544528e-12,1.780601435951856e-19,1.2101912738479018e-10,5.8374784357408305e-17,6.1238259493643493e-13,1.0528915323412941e-11,6.3100251986450611e-11,5.1139084796690196e-14,3.5616144838288194e-14,1.2903806001738762e-13,3.6987362906750955e-20,7.3840246762468556e-16,2.0589364169298601e-16,4.3913181346753757e-24
3.5868755866941515e-09,0.002561999380947739,2.9624213322471143e-15,2.3578571114944236e-11,6.4309805996196638e-13,4.7435516782584503e-13,2.0813542710913187e-08,2.1049093828041124e-11,1.5275141925770476e-33,-1.3760228693826547e-27,9.6574865542142259e-29,7.1212743373053808e-19,5.4395991126733111e-25,8.4021937181678077e-16,9.1653066271052045e-19,-8.123044925810778e-30,3.8867603856639742e-26,2.6927567873782678e-22,1.8765571862157838e-25,3.2593837289235984e-35,4.2517446136837933e-20,-3.6554519484478479e-23,8.6545571000189573e-18,-7.5508629058490228e-23,5.3856117403083237e-08,1.3314352144041332e-15,3.0830543391073278e-16,1.577021199758976e-14,-2.7529952678722985e-40,-1.4743912436816662e-25,9.6547426394736726e-19,3.6332706837438755e-23,2.509196833576871e-30,0.88129999999999997,0.0,0.0,0.0,0.0098491967053995471,0.10879913765950301,9.9999999999159789e-05,1.8232985789711905e-06,1.6744590732819602e-05,1.2955850900890704e-05,8.2911163332481622e-12,3.7819667008436646e-06,8.3287458291970589e-10,5.4397064488045437e-08,5.6344993333517706e-14,5.4351741746969805e-16,5.0945747925629237e-09,1.4958161935545391e-08,2.1728517352135695e-06,2.5924376246387238e-07,1.4064992714095643e-17,3.0577702308655134e-13,1.0261058484234907e-16,3.6849978866237786e-13,2.9299173678795773e-06,1.0332588853466682e-13,1.6152017720272235e-14,2.4809004196655329e-15,3.4809647702061117e-16,6.153265970471228e-17,6.2189891231637728e-09,5.3810759602571242e-08,2.3484736163177337e-11,1.4989621179450102e-11,4.9438471044397453e-15,6.8850934886779715e-12,2.049009321653982e-19,1.2767689234374476e-10,7.2761913954173557e-17,6.3677163381021442e-13,1.0962075542365848e-11,6.8376936627554094e-11,5.5415854280787372e-14,3.8594697758028355e-14,1.3986681160784036e-13,4.009130717582654e-20,8.3848900141229524e-16,2.3425596084156536e-16,4.9962322377262654e-24
3.7202875082024204e-09,0.002561999023001351,3.1817579172235731e-15,2.5204204089111832e-11,6.6463645241337502e-13,5.4827778032759243e-13,2.2382926075482103e-08,2.4340855245896523e-11,1.974994939454595e-33,6.4463462368367974e-28,1.1065679465059414e-28,7.8689954165908813e-19,4.3419495078007633e-25,8.8603007849176393e-16,1.0209081323091614e-18,-6.6328131879316194e-30,4.6059595383903545e-26,3.119463342241685e-22,2.329092563471809e-25,4.2608786438672154e-35,4.7382456100902923e-20,-3.4212985101263625e-23,9.3392623453463678e-18,-7.0411454918984814e-23,5.8132345290367078e-08,1.4814518423313363e-15,3.5676405372422482e-16,1.8922525802120902e-14,-2.1414675146364726e-40,-1.528240883247372e-25,1.0753507117132916e-18,4.333399027496475e-23,3.0636083447051154e-30,0.88129999999999997,0.0,0.0,0.0,0.0098476759799564773,0.10879899208272063,9.9999999999113981e-05,1.8907832799443399e-06,1.736383991729771e-05,1.343102565532389e-05,8.597728465876438e-12,3.9233656720553057e-06,8.327534091790299e-10,5.6409372202824665e-08,5.8451602097060494e-14,5.636237284873314e-16,5.6839401783035858e-09,1.6249575077323021e-08,2.2534954151797841e-06,2.7882217339918328e-07,1.5181628190247709e-17,3.3370678527643619e-13,1.1450106013891315e-16,4.2232770378779534e-13,3.0386893850681334e-06,1.2276128322977782e-13,1.9356309029559253e-14,3.0294736531185964e-15,4.3810772849583631e-16,7.8687372322408226e-17,6.460439732018374e-09,5.8082820739553738e-08,2.5349257328123756e-11,1.6179907618263738e-11,5.1239106982989271e-15,7.9972355653522268e-12,2.3460926684881602e-19,1.3437752788789061e-10,8.9953886805995677e-17,6.6114994841556829e-13,1.1395057756422039e-11,7.386610264077153e-11,5.9864847945478953e-14,4.1693194869547924e-14,1.5113311253717525e-13,4.3320670214714512e-20,9.4851599945157207e-16,2.6548033762474072e-16,5.6621885649197203e-24
3.853699429710689e-09,0.0025619986656293956,3.4088762123626816e-15,2.6883127215823937e-11,6.8618234991054924e-13,6.3045498917078282e-13,2.4008820544693158e-08,2.8003523128439906e-11,2.3845995292430826e-33,-1.3986115042015561e-27,1.2629864926298231e-28,8.6678120876415951e-19,3.4686488467818969e-25,9.3240848754250656e-16,1.1334411642871453e-18,-4.9274139041591279e-30,5.4290974582312244e-26,3.5973208780379124e-22,2.8710459960453531e-25,5.5248607312863537e-35,5.2630940374821169e-20,-3.2021525572841454e-23,1.0060044359277663e-17,-6.4258771254830954e-23,6.257137560270756e-08,1.6415230767604357e-15,4.1055939188035081e-16,2.2559041941491739e-14,-1.6521568041030191e-40,-1.5804595717570678e-25,1.1938026352327312e-18,5.138470189388492e-23,3.7120161465648182e-30,0.88129999999999997,0.0,0.0,0.0,0.0098461550538031968,0.10879884651042453,9.9999999999067604e-05,1.9582442063974916e-06,1.7982816819044492e-05,1.3905853077471078e-05,8.9042050410105699e-12,4.0646604578123929e-06,8.3263221723694462e-10,5.8420790302205901e-08,6.0556658671154697e-14,5.8372115076308314e-16,6.316886305211006e-09,1.7605355413301682e-08,2.3341256419510562e-06,2.9910823255590267e-07,1.6350204827364308e-17,3.6310403780748419e-13,1.2727474738726475e-16,4.8156191570072683e-13,3.1474455455360076e-06,1.4493482730144457e-13,2.3037725561619236e-14,3.6717948402083969e-15,5.4659419071509453e-16,9.9735301904664944e-17,6.7017150231722915e-09,6.2517438651115977e-08,2.7284725399276552e-11,1.7415493716330218e-11,5.3038865900957386e-15,9.238796997999141e-12,2.6738352228279595e-19,1.4111662956835969e-10,1.1036315168142303e-16,6.8551746182812945e-13,1.1827860522855565e-11,7.9567648135746855e-11,6.4485982579277907e-14,4.4911578220748482e-14,1.6283675152897812e-13,4.6675391463322992e-20,1.0691319285802375e-15,2.9975653248914197e-16,6.3932343442648879e-24
