Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871)
8.55989363400212e-10,0.0018478541748060098,2.2213653128155902e-20,9.0655185532674359e-16,1.1871874746029526e-15,-4.4596101285928519e-16,9.6577779302259475e-12,2.7212422522496511e-17,-6.0889196587691382e-30,-7.1202979751179078e-30,5.5094434038663367e-30,-3.0204960666089753e-15,3.5844754846864405e-17,-2.6237535810276486e-18,-4.9928487938862704e-19,-1.0459742485838754e-30,-4.1766260263500735e-30,-6.9229756080378062e-27,1.5806917900194323e-29,3.5591778827725451e-40,2.4561958662788205e-28,1.5358558074498839e-15,1.5219670325851285e-25,6.9080476314589558e-16,4.8246677431074259e-13,4.855505227105607e-23,-4.4556684542302464e-19,-7.8979326433981667e-16,-4.6114344160147692e-39,1.2820037102840285e-20,5.390346290564284e-24,1.9835748439675664e-30,3.765564050486358e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896738817666075,0.10880290290271097,0.00010000000000000177,1.7215667903142818e-08,1.5165897016071226e-07,5.8490499756212129e-08,2.901632945441843e-13,9.5128421829657372e-08,1.607388037808355e-12,1.9585515978979696e-09,3.5766497634814959e-15,4.5062373923565136e-17,3.5266721008301314e-13,6.6283938292525468e-12,8.1859456843258161e-10,1.6124426476983912e-10,1.2270327256973073e-20,5.6765628302872519e-18,2.7954203894980086e-22,6.9498618406636932e-20,6.7556069042938477e-10,2.2873009011792937e-21,4.0910012792967244e-22,1.2398401302639042e-24,7.2475506007967058e-26,3.3621271703737445e-27,1.3284385773980676e-12,4.8138738585151864e-13,6.2426475740792913e-16,4.5495194602516465e-16,4.2262952854092543e-18,1.7180621610894157e-19,-1.4663988790037643e-15,5.7027400019510952e-16,4.9954304643542527e-25,1.5592714529856606e-15,1.0493699458901443e-14,2.863037897684472e-15,9.2478525536943529e-18,7.9102839415153812e-18,1.7979474774848664e-17,4.6484666598581528e-23,9.6468408353150857e-22,8.8304568416170954e-22,4.967731609204286e-29,3.442869451999725e-26,2.7780457155173108e-29,4.7267135424602552e-27,1.817670095460162e-23,1.2935784620082414e-14,7.6959639043470809e-20,4.3580250345931842e-26,2.8808905352155791e-31,1.8817040733165184e-19,1.0248901133264572e-15,3.905355089192539e-20,4.0255694488825429e-24,1.6190160396963212e-27,3.0565282543852742e-23,9.4973975619503577e-23,1.7576562313718918e-31,2.4145313552703118e-31,1.3620353616986188e-37
8.569472882442066e-10,0.0018478541745654763,2.245410593362452e-20,9.2153982248397509e-16,1.1740977751631488e-15,-4.4234032121804733e-16,9.6782492556314859e-12,2.7324514659670892e-17,-6.0644146586132896e-30,-4.950401986918246e-30,5.5075090115324612e-30,-3.0189111040643208e-15,3.576400951535595e-17,-2.6212303689590145e-18,-4.9969152134931557e-19,-1.0453186605858757e-30,-4.1845846721440654e-30,-6.9299554342630364e-27,1.5805807871365337e-29,3.559168448342811e-40,2.4626268499261826e-28,1.5352577172029771e-15,1.525619084863149e-25,6.9124686925906892e-16,4.8378049838693204e-13,4.8743261841122609e-23,-4.4555248126848408e-19,-7.897884992628885e-16,-4.6051714706339024e-39,1.2837451428776974e-20,5.4003339111361512e-24,1.9899568806198324e-30,3.7653213648323941e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896735166487566,0.10880290277250784,0.00010000000000000177,1.723493080346182e-08,1.5182866784670788e-07,5.8534420773528263e-08,2.9048797045487442e-13,9.5256402986123121e-08,1.6073879800808538e-12,1.960751542229938e-09,3.5814616173407587e-15,4.5112990272155662e-17,3.5385397087816459e-13,6.643563235436534e-12,8.1951159095760988e-10,1.6160552878101223e-10,1.2286602628065025e-20,5.6941714276589268e-18,2.8044070481842287e-22,6.9793739995942214e-20,6.7631748071273629e-10,2.2991231651815735e-21,4.1163440920261651e-22,1.2475207873436141e-24,7.3004304161979135e-26,3.3865838440722919e-27,1.3304422844246124e-12,4.8269816650707191e-13,6.2596528890995896e-16,4.5619402756304033e-16,4.2313166797219834e-18,1.7261400969654026e-19,-1.4675908140459492e-15,5.7153422179124247e-16,5.02674101989437e-25,1.5617311806341838e-15,1.0515517128723017e-14,2.8722193491793871e-15,9.2775379736209213e-18,7.9356837539047659e-18,1.8039125024024096e-17,4.6638888198198645e-23,9.6763450559890711e-22,8.8630264415811242e-22,4.9860542264159234e-29,3.4534111528965073e-26,2.78829205636783e-29,4.7429447783821756e-27,1.8246683000972756e-23,1.296365512992442e-14,7.7125451129849056e-20,4.378901457228147e-26,2.8946915250955566e-31,1.885758283671628e-19,1.0282784123018274e-15,3.9178714970554677e-20,4.038471438600411e-24,1.6242048898202674e-27,3.0663265104434803e-23,9.5382867527938855e-23,1.7685194263072622e-31,2.4294892875660623e-31,1.3716420941603657e-37
8.588631379321959e-10,0.0018478541740843933,2.2929507163992153e-20,9.5113012637818685e-16,1.1483054971572353e-15,-4.3508263817544423e-16,9.7192411238368713e-12,2.7549499817491498e-17,-6.0156447839709606e-30,-4.689343680145047e-30,5.5036437841062764e-30,-3.0157433582829982e-15,3.5602945479997321e-17,-2.6161836660299018e-18,-5.0050430833661205e-19,-1.0440080428096819e-30,-4.2005111946840168e-30,-6.9439017235460509e-27,1.5803592261045558e-29,3.5590605321983468e-40,2.4755241146632588e-28,1.5340620832098539e-15,1.5329365806963649e-25,6.9213067744102579e-16,4.8641259157463003e-13,4.9120858946082641e-23,-4.4552382872056736e-19,-7.8977872257633276e-16,-4.5926413801707071e-39,1.287230259621626e-20,5.4203241720238061e-24,2.0027539280733393e-30,3.7648372938315254e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896727864121979,0.10880290251209597,0.00010000000000000177,1.7273456588926876e-08,1.5216806314683049e-07,5.8622257171857711e-08,2.9113732213666032e-13,9.551237088049916e-08,1.6073878646257123e-12,1.9651514299574332e-09,3.5910855349118982e-15,4.5214222947791066e-17,3.5623362873643305e-13,6.6739444042879074e-12,8.2134563592632344e-10,1.6232900442403578e-10,1.231916706113017e-20,5.7294673307838984e-18,2.8224254139388887e-22,7.0386173713005693e-20,6.778310612127359e-10,2.3228804837551855e-21,4.1673322628280578e-22,1.2629737974272555e-24,7.4069588158724045e-26,3.4358522235425188e-27,1.3344508858104209e-12,4.8532436242771973e-13,6.2937236717001739e-16,4.5868259440485702e-16,4.2413599842085661e-18,1.7423635373028345e-19,-1.4699732165987541e-15,5.7405782772864473e-16,5.0897422125362151e-25,1.5666534031109202e-15,1.0559196467755231e-14,2.8906269999937202e-15,9.3370536424886309e-18,7.9866073411696504e-18,1.8158727519689842e-17,4.6948112191062835e-23,9.7355094284447937e-22,8.9283776765750011e-22,5.0228187450315691e-29,3.4745503063107523e-26,2.8088514439628232e-29,4.7755083855499034e-27,1.8387136666661233e-23,1.3019460282375739e-14,7.7457456852733226e-20,4.420842956545778e-26,2.9224182248604881e-31,1.8938760335656653e-19,1.0350721286610964e-15,3.9429652219766328e-20,4.0643382051607851e-24,1.6346078408682027e-27,3.0859707162737127e-23,9.6203725518067665e-23,1.7903791433782978e-31,2.4595837307177031e-31,1.3909927990836603e-37
8.607789876201852e-10,0.0018478541736033026,2.3396387247836976e-20,9.8012335182570559e-16,1.1231125995137522e-15,-4.2779939073303355e-16,9.7603101087494578e-12,2.7775742354887515e-17,-5.9672493775402576e-30,-4.6620121994331103e-30,5.4997841214908506e-30,-3.0125790244050016e-15,3.5442548466035619e-17,-2.6111365236496018e-18,-5.0131631711521687e-19,-1.0426983048711103e-30,-4.2164521585883419e-30,-6.9578270693770584e-27,1.5801383600981303e-29,3.5588149200078104e-40,2.4884767677834371e-28,1.5328673052407766e-15,1.5402750864714485e-25,6.9301385276747314e-16,4.8905196466538774e-13,4.9500304238673537e-23,-4.4549529462960847e-19,-7.8976855812757403e-16,-4.5801049450726311e-39,1.2907189002732285e-20,5.4403379585655219e-24,2.0156027026499363e-30,3.7643552558127062e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896720561742896,0.1088029022516753,0.00010000000000000177,1.7311982350617818e-08,1.5250745833434299e-07,5.87100847924249e-08,2.9178667360020175e-13,9.5768347466669814e-08,1.6073877491703516e-12,1.9695513162152493e-09,3.6007097792794112e-15,4.5315455589612058e-17,3.5862291178689883e-13,6.7043919497002599e-12,8.2317968076758325e-10,1.6305396486862103e-10,1.2351752915335582e-20,5.7648866342521388e-18,2.8405144436355613e-22,7.0982046370000897e-20,6.7934464160822031e-10,2.3468150180540319e-21,4.2187962417674666e-22,1.2785710162428852e-24,7.5146975038912342e-26,3.4856796275903512e-27,1.338461345403935e-12,4.8795782191166073e-13,6.3278887280548972e-16,4.6117806302729167e-16,4.2514040923381511e-18,1.7586931027749945e-19,-1.4723533209772507e-15,5.7658638882124669e-16,5.1533412110385799e-25,1.571579960162135e-15,1.0602944694639864e-14,2.9091048213275868e-15,9.3967964227188394e-18,8.0377253183461142e-18,1.827880360805539e-17,4.7258560625818417e-23,9.7949185235531606e-22,8.9940617471562154e-22,5.0597705063755957e-29,3.4957769608838024e-26,2.8295155411034443e-29,4.8082307613989451e-27,1.8528359009382248e-23,1.3075365894958295e-14,7.779006025123945e-20,4.4630808774900895e-26,2.9503408902597468e-31,1.9020083970722316e-19,1.0418926920128089e-15,3.9681544600713088e-20,4.0903034297419911e-24,1.6450503883028396e-27,3.1056897117939655e-23,9.7029409693518366e-23,1.8124486285309375e-31,2.4899590215656875e-31,1.4105595782562712e-37
8.626948373081745e-10,0.0018478541731221903,2.3854335948289122e-20,1.0084905653483389e-15,1.0985481113805153e-15,-4.204887049157562e-16,9.8014617172956437e-12,2.8003336713000057e-17,-5.9192517808784642e-30,-5.0865456601093784e-30,5.4959304038827856e-30,-3.009418340712781e-15,3.5282863320847298e-17,-2.6060889053725498e-18,-5.0212749292180279e-19,-1.041389516636964e-30,-4.2324085520358392e-30,-6.9717299669609607e-27,1.5799182352306741e-29,3.5584252643762897e-40,2.5014889243006713e-28,1.5316734439009951e-15,1.5476361530294056e-25,6.9389635048242479e-16,4.9169914098283127e-13,4.9881734514310983e-23,-4.4546688697079346e-19,-7.8975797535572175e-16,-4.5675621674023285e-39,1.2942113094430037e-20,5.460376934905105e-24,2.0285070124732932e-30,3.7638753874288953e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896713259349414,0.10880290199124534,0.00010000000000000177,1.7350508086836517e-08,1.5284685340119958e-07,5.8797903111593163e-08,2.924360248301048e-13,9.6024333262110366e-08,1.6073876337147562e-12,1.9739512008952036e-09,3.6103343698994672e-15,4.541668819512961e-17,3.610225264001902e-13,6.734910629663805e-12,8.2501372547228536e-10,1.6378051617133655e-10,1.2384361711636603e-20,5.8004382962337292e-18,2.8586793285360611e-22,7.1581616500144474e-20,6.8085822189172483e-10,2.3709403726695895e-21,4.2707734330202817e-22,1.2943237803972505e-24,7.6237440721523978e-26,3.536111189076803e-27,1.3424737916911844e-12,4.9059906710786263e-13,6.362154835169438e-16,4.6368092958287412e-16,4.2614490582229602e-18,1.775136848212187e-19,-1.4747309654723532e-15,5.7912025810312389e-16,5.2175851223433232e-25,1.5765111588294963e-15,1.0646766626128245e-14,2.9276579345205421e-15,9.456782890383421e-18,8.0890518734203543e-18,1.839938789438844e-17,4.7570322972045792e-23,9.8545905150555195e-22,9.0601035986150223e-22,5.0969235438760271e-29,3.5170976304988871e-26,2.8502921955383767e-29,4.8411238144791019e-27,1.8670407999047312e-23,1.3131379089466239e-14,7.8123303695732315e-20,4.5056379954048379e-26,2.9784745782074605e-31,1.9101564101782207e-19,1.048742067710301e-15,3.9934461812878775e-20,4.1163742972020091e-24,1.6555354216186579e-27,3.125488954732356e-23,9.7860282917599701e-23,1.8347445194148496e-31,2.5206372382741621e-31,1.4303598836119942e-37
8.665265366841529e-10,0.0018478541721599162,2.4744168758738929e-20,1.0633968416875108e-15,1.0512540817452332e-15,-4.0578297020771533e-16,9.8840179859645999e-12,2.8462696779925133e-17,-5.8244524641585115e-30,-5.2791668942366424e-30,5.4882410607902065e-30,-3.0031081160046396e-15,3.496565511572718e-17,-2.5959921775138415e-18,-5.0374729885974877e-19,-1.0387748175617396e-30,-4.2643683038406259e-30,-6.9994669489514619e-27,1.5794802316817933e-29,3.557227423665508e-40,2.5276965651561285e-28,1.5292885244525395e-15,1.5624277194563594e-25,6.9565927354634321e-16,4.9701741593088089e-13,5.0650707118279469e-23,-4.4541045562143515e-19,-7.8973550915366339e-16,-4.5424602042214683e-39,1.3012076233851508e-20,5.5005319292138865e-24,2.0544864850568902e-30,3.7629222383103044e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896698654518285,0.10880290147035762,0.00010000000000000175,1.7427559481257188e-08,1.5352564316533829e-07,5.897351194726204e-08,2.9373472657443879e-13,9.6536332373346962e-08,1.6073874028028474e-12,1.9827509654126879e-09,3.6295845858571266e-15,4.5619153294750135e-17,3.6585352417957604e-13,6.7961659728256275e-12,8.2868181446343647e-10,1.652384912750046e-10,1.2449649595753918e-20,5.8719479814960002e-18,2.8952423540946705e-22,7.2792169095295685e-20,6.8388538211576753e-10,2.4197819795829588e-21,4.3763230637810612e-22,1.3263128001013e-24,7.8459194866879869e-26,3.6388601118879622e-27,1.3505047406023928e-12,4.9590542611917157e-13,6.4309968403597351e-16,4.6870934257185251e-16,4.2815415874737725e-18,1.8083772376801956e-19,-1.4794787368274576e-15,5.842042485291601e-16,5.3480783409163069e-25,1.586387751968325e-15,1.0734635533612171e-14,2.9649955036777081e-15,9.5775045864450807e-18,8.1923458667372864e-18,1.8642118236970557e-17,4.819788551499439e-23,9.9747442298442995e-22,9.1932910849780082e-22,5.1718505723815038e-29,3.5600285831594188e-26,2.8921927529231566e-29,4.9074364941281654e-27,1.8957058711345966e-23,1.324373461679707e-14,7.879174875440482e-20,4.5917408088723537e-26,3.0353955074496295e-31,1.9265003150923508e-19,1.0625293889959612e-15,4.0443445078835098e-20,4.1688406248265016e-24,1.6766360280990374e-27,3.1653340048127988e-23,9.9538045701743231e-23,1.8800410185647025e-31,2.5829352754638739e-31,1.4706896078793682e-37
8.703582360601314e-10,0.0018478541711975755,2.5600544211671602e-20,1.1159553189493703e-15,1.0063164133751812e-15,-3.9096507158756085e-16,9.9669098125593452e-12,2.8927616393531011e-17,-5.7312192461135016e-30,-5.4662235723318132e-30,5.4805756052787027e-30,-2.9968126341608624e-15,3.4651297601289851e-17,-2.5858934421987116e-18,-5.0536373403196413e-19,-1.0361639211753373e-30,-4.296390071652436e-30,-7.0271126259396959e-27,1.5790451855152634e-29,3.5554939461243758e-40,2.5541482914488793e-28,1.5269073186050499e-15,1.5773116625392668e-25,6.9741945122070486e-16,5.0236743389321227e-13,5.1427814015383242e-23,-4.4535453052219325e-19,-7.8971130067090818e-16,-4.5173391307404088e-39,1.3082191395616411e-20,5.5407889876919527e-24,2.0806932063691339e-30,3.7619777735478066e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896684049628539,0.10880290094943364,0.00010000000000000174,1.7504610772221669e-08,1.5420443243935843e-07,5.914908451693801e-08,2.9503342736987737e-13,9.7048367376084089e-08,1.6073871718899857e-12,1.991550723505503e-09,3.6488361512728368e-15,4.5821618246551808e-17,3.7072676189602302e-13,6.8577104788806364e-12,8.3234990289995026e-10,1.6670292768645953e-10,1.2515030727707881e-20,5.943997406007518e-18,2.9321155198814955e-22,7.4017934654585415e-20,6.8691254188501568e-10,2.4694130186971905e-21,4.4840094222375314e-22,1.3589494245492436e-24,8.0735783414781308e-26,3.74414215687281e-27,1.3585436951989115e-12,5.0124345689640284e-13,6.500249913737241e-16,4.737678500244889e-16,4.3016375375480817e-18,1.8420884843679129e-19,-1.4842165540630045e-15,5.8930978466125873e-16,5.4812583630086984e-25,1.5962831481599149e-15,1.0822802242088902e-14,3.0026405142901949e-15,9.6992213462315495e-18,8.2964915610204626e-18,1.8886924329672736e-17,4.8830814769502403e-23,1.0095975798693958e-21,9.3279494878979692e-22,5.2476050918192819e-29,3.6033450518655236e-26,2.934556058316102e-29,4.9744509105218471e-27,1.9247113466220544e-23,1.3356526278384814e-14,7.9462788542469538e-20,4.6791644975519088e-26,3.0931896737497468e-31,1.9429076630659066e-19,1.0764344517096622e-15,4.0956612915137202e-20,4.2217383114243145e-24,1.6979101120826598e-27,3.2055067201557173e-23,1.0123715886392476e-22,1.9262823371802257e-31,2.6464945288056396e-31,1.5119989042192435e-37
8.780216348120884e-10,0.001847854169272709,2.722135957825001e-20,1.2146120417373522e-15,9.2292355528498307e-16,-3.6099047497037486e-16,1.013369993404096e-11,2.9874359156760235e-17,-5.5492960302943069e-30,-5.9803555870266917e-30,5.4653155150312056e-30,-2.9842656263700505e-15,3.4031002333007945e-17,-2.5656897135600694e-18,-5.0858653373914226e-19,-1.0309534197350666e-30,-4.360617510820316e-30,-7.0821296650983999e-27,1.578183794373392e-29,3.5505676211985162e-40,2.6077918588974928e-28,1.5221560161939224e-15,1.6073590993730904e-25,7.009315935830396e-16,5.1316284755023427e-13,5.3006663767083236e-23,-4.4524417549220336e-19,-7.8965751596950142e-16,-4.4670603676048683e-39,1.3222874350829207e-20,5.621608455072149e-24,2.1337938382631441e-30,3.7601144826474882e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896654839673356,0.10880289990748163,0.00010000000000000173,1.7658713043826088e-08,1.5556200951692516e-07,5.9500125595441253e-08,2.9763082611384942e-13,9.8072540318077991e-08,1.6073867100614031e-12,2.0091502204050468e-09,3.687343152338526e-15,4.6226547706420593e-17,3.8060084735853725e-13,6.9816676671620577e-12,8.396860781092886e-10,1.696511816752134e-10,1.264607295512523e-20,6.0897222661131492e-18,3.0067988114186124e-22,7.6515742560187035e-20,6.9296686005936955e-10,2.5710908215169806e-21,4.7059660399674785e-22,1.4262181431303378e-24,8.5459211783071776e-26,3.9625709807377658e-27,1.3746454142599701e-12,5.1201468210170082e-13,6.6399911915858085e-16,4.8397528978857442e-16,4.3418395044089069e-18,1.9109467970938504e-19,-1.4936624499332301e-15,5.9958544028041479e-16,5.7559031687337087e-25,1.6161301422050049e-15,1.1000023917369134e-14,3.0788580693460557e-15,9.9456569425760479e-18,8.5073525122218459e-18,1.9382800922848435e-17,5.0112869481242807e-23,1.034170506545454e-21,9.6017370656031919e-22,5.40162924494439e-29,3.6911462225203378e-26,3.0206891668226341e-29,5.1106127689480723e-27,1.9837587740835775e-23,1.3583415165889613e-14,8.0812635419634549e-20,4.8580552128905277e-26,3.2114510786112945e-31,1.9759122752881486e-19,1.104600100258948e-15,4.1995572698839693e-20,4.3288350188538879e-24,1.7409816311056238e-27,3.2868406611347936e-23,1.047003323274112e-22,2.0216837045206091e-31,2.7774992324036879e-31,1.5976607286429695e-37
8.849186936888497e-10,0.001847854167540118,2.8581365345386666e-20,1.2964585826087966e-15,8.5483740447382157e-16,-3.3362526722462323e-16,1.0284958370453393e-11,3.0745877034095942e-17,-5.3906290124562375e-30,-6.4379444664931807e-30,5.4516615268680432e-30,-2.9730232225934044e-15,3.3482233779277681e-17,-2.5474990434640074e-18,-5.1147560427705417e-19,-1.0262767720868292e-30,-4.4186302066769847e-30,-7.1313319280243743e-27,1.5774183309266918e-29,3.5445760774573986e-40,2.6569210899060973e-28,1.5178924853592345e-15,1.6347224326858204e-25,7.0408317610196948e-16,5.2298757653134021e-13,5.4455898943530527e-23,-4.4514654241909772e-19,-7.8960287949443169e-16,-4.421783254023433e-39,1.3350002387019839e-20,5.694693451465946e-24,2.1823721546236614e-30,3.7584664321219857e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896628550513375,0.10880289896960973,0.00010000000000000171,1.7797404734499958e-08,1.5678382721009706e-07,5.9815947483000743e-08,2.9996848173738438e-13,9.8994409766435216e-08,1.6073862944124204e-12,2.0249897456236413e-09,3.722003732001058e-15,4.6590983714333415e-17,3.8963371083220734e-13,7.0942194924310916e-12,8.4628863390107618e-10,1.7232670479496914e-10,1.2764330321274924e-20,6.2227337590759334e-18,3.0750871306713646e-22,7.8817033023587376e-20,6.9841574486120149e-10,2.665392613438239e-21,4.9133718976961343e-22,1.4890770348788265e-24,8.9909019615798606e-26,4.1683373602095038e-27,1.3891639473853249e-12,5.2181739713820772e-13,6.7671680245277905e-16,4.9326518982800545e-16,4.3780326024438873e-18,1.9745746617061562e-19,-1.5021299472934559e-15,6.0890712047707783e-16,6.012708095212611e-25,1.6340563285966831e-15,1.1160532146681758e-14,3.1485154188306026e-15,1.0170884834616226e-17,8.7000682196483973e-18,1.9836260929245154e-17,5.1285259045041348e-23,1.0566610865271433e-21,9.8532888345085692e-22,5.5431442425032524e-29,3.7715083886662692e-26,3.0998269280525523e-29,5.2356123101035673e-27,2.0380952258866283e-23,1.378910143441772e-14,8.2036339995643988e-20,5.0237308273596e-26,3.3209763312632043e-31,2.0058326292023121e-19,1.1303563168792465e-15,4.2945084229477085e-20,4.4267113740092338e-24,1.780344949892046e-27,3.3611725149281822e-23,1.0789194098365824e-22,2.1109402089703626e-31,2.8999159348788402e-31,1.6783101222145377e-37
8.91815752565611e-10,0.0018478541658073265,2.9856773072030305e-20,1.3723436379956313e-15,7.9273084601683412e-16,-3.058895572030842e-16,1.0437303661074004e-11,3.1636101152466317e-17,-5.2365849536912112e-30,-6.9113521606428765e-30,5.4380824235703623e-30,-2.9618277751793383e-15,3.2942306142744409e-17,-2.5293011686437883e-18,-5.1435387701448075e-19,-1.0216121447325221e-30,-4.4768373919165388e-30,-7.1802370405447055e-27,1.5766619392014128e-29,3.5372639506801954e-40,2.70686545879168e-28,1.5136408941249268e-15,1.6623925890057561e-25,7.0722593178711675e-16,5.3291562676918677e-13,5.593220542664941e-23,-4.4505047918974921e-19,-7.895421675588021e-16,-4.3765047075249363e-39,1.3477612693898366e-20,5.7681066598778152e-24,2.2317035415957445e-30,3.7568452824411171e-33,0.88129999999999997,0.0,0.0,0.0,0.0098896602261163615,0.10880289803163418,0.0001000000000000017,1.7936096090028105e-08,1.5800564331439586e-07,6.0131665707899303e-08,3.0230613428481423e-13,9.9916381661198152e-08,1.6073858787603509e-12,2.0408292500016838e-09,3.7566681634704373e-15,4.6955419242746534e-17,3.9880617343898513e-13,7.2077105252981349e-12,8.5289118789607848e-10,1.7502315925798972e-10,1.2882890552467415e-20,6.3575149783303267e-18,3.1444004421426233e-22,8.1169578073679995e-20,7.0386462818987202e-10,2.7623987053227527e-21,5.1282402082433545e-22,1.5541976804248736e-24,9.4554452327998011e-26,4.3831413705470272e-27,1.4037078031512667e-12,5.3172320151483035e-13,6.895682858270253e-16,5.026530467100082e-16,4.4142362057558629e-18,2.0397998376017679e-19,-1.5105655601664203e-15,6.1829846222034693e-16,6.278915468382836e-25,1.6520427464636533e-15,1.1321989959289878e-14,3.2191848952629639e-15,1.0399388646998394e-17,8.8955878935326486e-18,2.0296560532155223e-17,5.2475331923306136e-23,1.0795109440880029e-21,1.0109785320244293e-21,5.6874409807134267e-29,3.8531556421560604e-26,3.1805202893476401e-29,5.3629713680456742e-27,2.0935817278070726e-23,1.3996192497977136e-14,8.3268402233618185e-20,5.1939360758346029e-26,3.4334961525971788e-31,2.0359573341544855e-19,1.1565010921421129e-15,4.3908370210838329e-20,4.52600764459433e-24,1.8202793087676724e-27,3.4365829582354514e-23,1.1115548258442444e-22,2.2035208314080638e-31,3.0267374281940701e-31,1.7624605819399022e-37
