Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726)
7.70071136801334e-12,0.0020911341289163374,1.9685697157821082e-23,9.9108580347204908e-19,9.208981171290084e-15,1.9085700287160374e-23,2.4935670303170587e-15,1.5432093273285301e-23,-1.1657031365843545e-31,-4.0808853938566892e-20,-3.9074205976370038e-37,4.1185929007765792e-20,4.0778069158809004e-24,5.7439994695291897e-18,-1.402754559617018e-25,-1.166303132521878e-31,-2.0121730329973686e-38,1.4604293056878211e-31,-3.3121692499213744e-39,-6.1507774278065067e-42,-1.4135333185975334e-30,-3.675735841714707e-24,4.7585729002311509e-28,-5.5697255110030178e-23,6.7347383401529774e-18,1.4846984674426822e-29,7.7262669905508692e-32,-1.9850915888143465e-27,-2.4026528643357659e-44,-2.2795156959612862e-34,1.1988713762991147e-31,3.6727520162270231e-40,6.3377618674768101e-51,0.88129999999999997,0.0,0.0,0.0,0.0098899936178193908,0.10880299992921645,9.9999999999994218e-05,3.4640541378023041e-10,2.9641262330888803e-09,2.9290907806649093e-09,3.8647607147461974e-15,5.2903102043388137e-11,7.6894174747903714e-12,1.7874113164670226e-11,1.5704126466880767e-18,3.3206617023531026e-19,3.9371978492395133e-19,1.496291882625222e-15,3.3165305241891578e-11,3.6652684250773975e-14,1.433960403191312e-22,3.4833747967794798e-23,4.0120507634328665e-26,1.640115560689911e-25,3.0882415114983565e-11,7.6047651505821268e-29,1.2381732796069103e-31,8.0264615760758385e-34,3.8282823808945037e-37,4.5983247730101908e-38,1.7121374939028782e-15,6.7264015948136682e-18,5.7329228808012833e-21,2.6038168681373915e-21,5.3147565026255364e-18,6.0813385297721134e-27,-3.239162851648859e-22,4.9053756641974542e-19,1.3859872318074625e-34,7.7796039474076505e-17,1.5671360687633108e-17,5.2997373140514478e-20,9.2077818337903797e-23,7.1592757039947231e-23,1.9775026663237422e-23,2.9276446433653628e-29,6.1002980593418829e-25,7.3336340761828232e-27,3.2211348711554887e-34,2.8310920825094145e-29,1.8103772712013384e-34
7.732694347127024e-12,0.0020911341289152115,9.7842160959340792e-23,5.0471392157754372e-18,9.2667522333032262e-15,9.7176398192442194e-23,2.5133981440553037e-15,1.5571176696422713e-23,-1.4477660816300727e-31,-7.7595335614289548e-20,-4.6512352941955221e-37,7.7990013213508956e-20,7.3321399259671373e-24,5.7821322276209978e-18,-1.4116241877982617e-25,-1.4484951434168727e-31,-2.0001473685670701e-38,1.1178500799543e-30,-3.2426182811970402e-39,-6.0118240064098689e-42,-1.6970078933995025e-30,-6.8668845028372905e-24,4.8022092031039086e-28,-6.683383693503375e-23,6.8186642709427971e-18,1.509456787550566e-29,1.4785708211337897e-31,-1.7852351384959064e-27,-2.8859429856035714e-44,-4.7704499347347125e-34,1.2147534818731428e-31,4.0214971549348492e-40,1.8299671143238274e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899935913131978,0.10880299992867766,9.9999999999994191e-05,3.4784411903981894e-10,2.9764085276802583e-09,2.9410396863074059e-09,3.880775498062795e-15,5.3339141109047739e-11,7.6894393098548222e-12,1.7976821910434663e-11,1.583356773321917e-18,3.3397432313761914e-19,3.9873761107490507e-19,1.5087321565495567e-15,3.331918578529142e-11,3.6957401379994149e-14,1.4422249717305239e-22,3.5268688249011853e-23,4.047891650887223e-26,1.6620369657728453e-25,3.1025703494395903e-11,7.7399650536131423e-29,1.2656439135774836e-31,8.2045570390831322e-34,3.9301086243559169e-37,4.7109525836544439e-38,1.7262755638227589e-15,6.8102161891757161e-18,5.8068108227480245e-21,2.6412652556213195e-21,4.3771761742691333e-18,6.1842954695149909e-27,-3.26067367415012e-22,4.9503776009698541e-19,1.4167442806141764e-34,7.9035927427973996e-17,1.5800202472387384e-17,5.3649054538462252e-20,9.3298147099932365e-23,7.2553161584096341e-23,2.0098717854995603e-23,2.9755672637571268e-29,6.150848708976146e-25,7.4249909809332828e-27,3.2612623299907575e-34,2.8574517819303236e-29,1.8329302239416156e-34
7.764677326240708e-12,0.002091134128914081,1.7612677072911534e-22,9.1126333617209927e-18,9.2672212188238002e-15,1.7544891813343792e-22,2.5392514299114288e-15,1.57116595994886e-23,-1.4951600819364969e-31,-7.3564424006680651e-20,-4.7506784336992195e-37,7.3965498344971787e-20,1.176696165396891e-23,5.7846647849326595e-18,-1.4117943412623386e-25,-1.4960448829970168e-31,-1.9239155891671853e-38,2.0922981694915121e-30,-3.0661026573915973e-39,-6.1415437820248078e-42,-1.7474585163316963e-30,-1.1292365364024244e-23,4.8460469624174007e-28,-6.881793681815815e-23,6.9032819764309027e-18,1.5345231366002499e-29,2.6418001106348755e-31,-1.399624282684313e-27,-3.4362151882607621e-44,-8.9854227216183781e-34,1.2307140688294398e-31,4.1210686640851048e-40,3.0492757613997907e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899935648070585,0.10880299992813706,9.9999999999994164e-05,3.4928282427452236e-10,2.9886907080110045e-09,2.9529868376656865e-09,3.8967901319762732e-15,5.3776934284344352e-11,7.6894602990832545e-12,1.8079593468612281e-11,1.5963529737263836e-18,3.3588364302679285e-19,4.0379863617857326e-19,1.5212238761346015e-15,3.3473066755944524e-11,3.726337853123978e-14,1.4504947930328773e-22,3.5707229025917674e-23,4.0838924772211077e-26,1.6841537685572317e-25,3.1168992271658153e-11,7.8769679607590337e-29,1.293602163524069e-31,8.3858142285414061e-34,4.0341921328732829e-37,4.8258599142065983e-38,1.7404708348113213e-15,6.8947215603585061e-18,5.8813294286791599e-21,2.6790808553745973e-21,3.6359786348413221e-18,6.2885654820129961e-27,-3.2620999558327574e-22,4.9955877312307404e-19,1.4480474658464788e-34,8.0040255718609519e-17,1.5930879033165603e-17,5.4306112075665995e-20,9.4528994097475934e-23,7.3521968511919749e-23,2.0426275549836227e-23,3.0240623270348007e-29,6.2016063234515867e-25,7.5171006522400508e-27,3.3017204408621498e-34,2.8839353475895214e-29,1.8556690146830727e-34
7.828643284468077e-12,0.0020911341289118093,3.3292068397336354e-22,1.7255044374841668e-17,9.281353280821591e-15,3.3221394789285312e-22,2.5902431065676468e-15,1.5997118734102108e-23,-1.6047402280600703e-31,2.016224145581179e-23,-4.9779272906653515e-37,3.9215430449334172e-22,1.7575982565393011e-23,5.7981201595713111e-18,-1.4141822693519691e-25,-1.6059590872601098e-31,-1.5781374948361295e-38,4.0451009505209093e-30,-2.3908509902722635e-39,-6.138101723042275e-42,-1.8586810696591323e-30,-1.707847816713876e-23,4.9343273286141418e-28,-7.3191684834174482e-23,7.0746070449196741e-18,1.5855929597577703e-29,6.0362843347602225e-31,-1.2171068018860405e-28,-4.6160519001765897e-44,-2.1474351137339102e-33,1.2630057651583385e-31,4.3331607121206333e-40,5.554206013029624e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899935117947591,0.10880299992705041,9.9999999999994177e-05,3.5216023466927377e-10,3.0132548960459729e-09,2.9768758797346996e-09,3.9288191746188658e-15,5.4657780758762746e-11,7.68949990352868e-12,1.8285320971857954e-11,1.6225015303854186e-18,3.3970570851377148e-19,4.1405129436442065e-19,1.5463616545825331e-15,3.3780829896341751e-11,3.7879112863646529e-14,1.4670498266436989e-22,3.6595187748261125e-23,4.1563739204392378e-26,1.7289780283648253e-25,3.1455570942754038e-11,8.1564652441001802e-29,1.3510150096839757e-31,8.7580310441757459e-34,4.2493381517035207e-37,5.0627015801410131e-38,1.7690329219810068e-15,7.0658189434589444e-18,6.0322721867966005e-21,2.7558232823974811e-21,2.6214826164061848e-18,6.501103043881338e-27,-3.2696847496028922e-22,5.0866325691140892e-19,1.512329785629124e-34,8.1586614822031615e-17,1.6196240731051701e-17,5.5636666607525113e-20,9.7022591044223855e-23,7.5485055672081394e-23,2.1093147655679251e-23,3.1227930554681054e-29,6.303742494912808e-25,7.7035938968786415e-27,3.3836354721976717e-34,2.9372740298164134e-29,1.9017079620808962e-34
7.892609242695446e-12,0.002091134128909522,4.8980757798621325e-22,2.5403127351011962e-17,9.2791632591549297e-15,4.8908854280616332e-22,2.643333755650189e-15,1.6288734442046923e-23,-1.6410376045072781e-31,-3.624624123883168e-21,-4.9931490444762439e-37,4.0492050531993337e-21,2.8043369836073604e-23,5.8015021770260202e-18,-1.4141065809387067e-25,-1.6426123724732681e-31,-9.7428365831434448e-39,6.0008469522833979e-30,-1.2851664558311212e-39,-6.1589326553592248e-42,-1.8932610894784177e-30,-2.7540241924432117e-23,5.0234140720348353e-28,-7.4555393622471258e-23,7.2487332070171465e-18,1.6379259216932367e-29,1.1589005684433764e-30,1.9560262578973522e-27,-5.8634408801344161e-44,-4.2189901119986907e-33,1.2958379043310032e-31,4.4656035658937496e-40,8.1462783366424008e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899934587824735,0.10880299992595649,9.9999999999994164e-05,3.5503764496448469e-10,3.0378188273529701e-09,3.0007579098965556e-09,3.9608478827382364e-15,5.5545638442078006e-11,7.6895365012913133e-12,1.8491290211003839e-11,1.6488582268757418e-18,3.4353226519199992e-19,4.2447914840640142e-19,1.5717052199693497e-15,3.4088594555300832e-11,3.8499887200789007e-14,1.4836250516054112e-22,3.7497727967658424e-23,4.2294950575935115e-26,1.7745944608041048e-25,3.1742151027907832e-11,8.4433707961805282e-29,1.4104583180304139e-31,9.1434136054491144e-34,4.4740097433179138e-37,5.3091126359132546e-38,1.7978236758375721e-15,7.2397133737614155e-18,6.1857697478200955e-21,2.8340573078871819e-21,2.0442226652939044e-18,6.719031731551046e-27,-3.2715841100703268e-22,5.178510173395551e-19,1.57888630218608e-34,8.2681504179105667e-17,1.6465941248000108e-17,5.6989380081161883e-20,9.955910446538302e-23,7.7482396860046049e-23,2.1775861292850155e-23,3.2238691490580931e-29,6.4067064762047419e-25,7.8931352129020265e-27,3.466889366554758e-34,2.9911080636617741e-29,1.9484993973253083e-34
8.020541159150185e-12,0.0020911341289049025,8.034589902184312e-22,4.1693206566986062e-17,9.2723521466427315e-15,8.0272433098766255e-22,2.7511867100410001e-15,1.6891098573414458e-23,-1.6891627005760185e-31,-3.6875504031321453e-23,-4.966185481089658e-37,5.0534343768432906e-22,6.9512589626680903e-23,5.8068834131139623e-18,-1.4136096220026715e-25,-1.6914708714093826e-31,1.0089754471349889e-38,9.9157408617157202e-30,2.222375362243124e-39,-6.1643248098705181e-42,-1.9417077445199363e-30,-6.9009922265390773e-23,5.2040066860729437e-28,-7.6470668458967504e-23,7.605504267964623e-18,1.746488200609945e-29,3.6485907324372862e-30,9.7471999787401374e-27,-8.4304035213900512e-44,-1.3651709581855179e-32,1.3632907455300258e-31,4.7167961454508018e-40,1.3595455678794769e-49,0.88129999999999997,0.0,0.0,0.0,0.0098899933527578868,0.10880299992374697,9.9999999999994164e-05,3.6079246525628524e-10,3.0869459922468394e-09,3.0485009522576909e-09,4.0249043890920286e-15,5.7342369677022842e-11,7.6896017949655761e-12,1.8903922996056908e-11,1.7021955121622194e-18,3.5119827801601072e-19,4.4586861850352474e-19,1.623009714699185e-15,3.4704127863510538e-11,3.9756555635255091e-14,1.5168336014137031e-22,3.9347162875498709e-23,4.3776562090902204e-26,1.8682398026094448e-25,3.2315314913913331e-11,9.0400840970452981e-29,1.5357167785099162e-31,9.955494936230323e-34,4.9536976620447841e-37,5.8322377711745697e-38,1.8560907163835106e-15,7.5960086454106197e-18,6.5005384586312284e-21,2.9950774620008734e-21,1.4696467240691272e-18,7.1715418214351733e-27,-3.2745885195239364e-22,5.3647636526710808e-19,1.7191362347430332e-34,8.4282856886044597e-17,1.7013729523513658e-17,5.9762666392696773e-20,1.0476382735276481e-22,8.1582105345953664e-23,2.3190119275406326e-23,3.4332508051212758e-29,6.6151171926572686e-25,8.2814877494800582e-27,3.6374689550765529e-34,3.1002617998156572e-29,2.0443707618342625e-34
8.276404992059664e-12,0.0020911341288954817,1.4296756121458367e-21,7.4217520844942904e-17,9.2474752413689579e-15,1.4289445177772877e-21,2.9729899106386143e-15,1.8174820243067803e-23,-1.7310896460509125e-31,7.1186368660585353e-26,-4.7578368913931155e-37,5.881105878778476e-22,1.8700161862115371e-22,5.8106633945555462e-18,-1.410872658011793e-25,-1.7349090164094471e-31,8.080069100213245e-38,1.7751648538041729e-29,1.4444712160581208e-38,-6.1831410110902825e-42,-1.9828285242300354e-30,-1.8654764477428342e-22,5.5748676121269473e-28,-7.8118293526485786e-23,8.3538601413407794e-18,1.9798999937517943e-29,1.6485352138081077e-29,4.3818990882558909e-26,-1.3710868480172416e-43,-6.2886493552423879e-32,1.5056898823749742e-31,5.1976651121604779e-40,2.5619401973640584e-49,0.88129999999999997,0.0,0.0,0.0,0.0098899931407086736,0.10880299991924132,9.999999999999415e-05,3.7230210464540066e-10,3.185197712356401e-09,3.1439030787363451e-09,4.1530139987011359e-15,6.1019782017267205e-11,7.6897064890554246e-12,1.9731782464919927e-11,1.811362279460357e-18,3.6657849549324794e-19,4.9083516596716942e-19,1.7280881376342586e-15,3.5935207551853436e-11,4.2330370058919962e-14,1.5834683954526775e-22,4.3227357044601183e-23,4.6816527604469728e-26,2.0654107228687324e-25,3.3461654858350528e-11,1.0329575260388468e-28,1.8136159602050108e-31,1.1757212486697223e-33,6.0467258643672048e-37,7.0106154846812052e-38,1.9753639396656558e-15,8.343362443574336e-18,7.1618688795536084e-21,3.3358213181835483e-21,1.1795342510269049e-18,8.1463271488599364e-27,-3.2765791158301156e-22,5.7472634865098433e-19,2.0303074353494911e-34,8.6598217516639436e-17,1.8133906545235052e-17,6.5586399647100856e-20,1.1571763938013688e-22,9.0215396125665706e-23,2.6222508259852227e-23,3.882197898501033e-29,7.0418651305867714e-25,9.0960768308077352e-27,3.9952686676527275e-34,3.3245094363056905e-29,2.2454660550087464e-34
8.532268824969143e-12,0.00209113412888582,2.0541268481519107e-21,1.0665040168306408e-16,9.2175434750162005e-15,2.0534464305502848e-21,3.2020368150637581e-15,1.9566868855389165e-23,-1.7440345135351349e-31,-9.6946670723683501e-23,-4.4793007414585824e-37,8.457370379684394e-22,3.4660117681909522e-22,5.8113945398324777e-18,-1.4073314515416063e-25,-1.7493972282072541e-31,1.9292095192191267e-37,2.5591767132549356e-29,3.3637395912465328e-38,-6.1898400619630518e-42,-1.9986058335471195e-30,-3.4626272424779483e-22,5.9586283533814283e-28,-7.878310497070771e-23,9.1496098430027615e-18,2.2359749165976456e-29,4.2616027977069064e-29,1.0729022999635935e-25,-1.9097313455579183e-43,-1.6391011175913162e-31,1.6584107649965496e-31,5.7078730285662276e-40,3.9239525868793189e-49,0.88129999999999997,0.0,0.0,0.0,0.0098899929286593979,0.1088029999146207,9.9999999999994177e-05,3.8381174244186874e-10,3.2834461886277335e-09,3.239193410854499e-09,4.2811193782167394e-15,6.4808977558753619e-11,7.6897828813497143e-12,2.0562873744881e-11,1.9238475239269386e-18,3.8201875651997931e-19,5.3878833841419138e-19,1.8364590979944466e-15,3.7166301523120661e-11,4.4984819388701806e-14,1.6503752546487373e-22,4.7354478675136634e-23,4.9958800387507231e-26,2.2760596735084159e-25,3.4608008102954367e-11,1.1753175406507808e-28,2.1306453176646063e-31,1.381266658005605e-33,7.3353280579279756e-37,8.380575108433123e-38,2.0982854065295095e-15,9.1380411645195243e-18,7.8665124321391994e-21,3.7021574512844456e-21,1.2822412064195583e-18,9.2184051943500162e-27,-3.2767172238014726e-22,6.1430868567035353e-19,2.3853108951560923e-34,8.8493504953352024e-17,1.9282094838285712e-17,7.1786150016501492e-20,1.2741857262247709e-22,9.9444146149077513e-23,2.9538176655772868e-23,4.3730850872203795e-29,7.4818424793440086e-25,9.9622401212531784e-27,4.3757223420369581e-34,3.5566739413772743e-29,2.4592936695668982e-34
8.788132657878621e-12,0.0020911341288759188,2.676578947164421e-21,1.3897948285906672e-16,9.1862420426590067e-15,2.676000457357365e-21,3.4377049242967156e-15,2.1071215825110052e-23,-1.7473081099440162e-31,-2.2536248236952714e-23,-4.1713625086569982e-37,9.4896175832857429e-22,5.2359183970181651e-22,5.8111912819609495e-18,-1.4034944727127466e-25,-1.7542269012991279e-31,3.4645910375301131e-37,3.3433107872568142e-29,5.9836565826491914e-38,-6.1918155223657646e-42,-2.0037427102188865e-30,-5.2344186489588364e-22,6.3552873276485618e-28,-7.904456419293322e-23,9.9941090352906017e-18,2.5160559867904525e-29,8.4336250105368272e-29,2.0401948970511316e-25,-2.4523975285685329e-43,-3.2635403839046142e-31,1.8218616398622623e-31,6.2687908582243729e-40,5.4602724476726715e-49,0.88129999999999997,0.0,0.0,0.0,0.0098899927166100597,0.10880299990988551,9.9999999999994164e-05,3.9532137864568958e-10,3.3816917197787771e-09,3.3343721569690138e-09,4.4092209171762268e-15,6.8709747951739864e-11,7.6898381415806536e-12,2.1396901154657888e-11,2.0396450603404374e-18,3.9751356765825363e-19,5.8982564028028074e-19,1.9481225369197073e-15,3.8397406152081285e-11,4.7719901234679717e-14,1.7175304501442315e-22,5.1735705977281457e-23,5.320335896343439e-26,2.5006100165818977e-25,3.5754371272032047e-11,1.3319443249646796e-28,2.4906101208805111e-31,1.6146538994312364e-33,8.8452876190772518e-37,9.9648589037377321e-38,2.2248496341533187e-15,9.9813982788850969e-18,8.6157510849355473e-21,4.0949955878117944e-21,1.3768970401767796e-18,1.0393855585107061e-26,-3.276173706083759e-22,6.5522333238590236e-19,2.7884119282266147e-34,9.0374073777676836e-17,2.0455555016163646e-17,7.8370268810307225e-20,1.3989390019902642e-22,1.0929037892010023e-22,3.315322723275869e-23,4.9082964815643677e-29,7.9350410276858752e-25,1.088145392720928e-26,4.7794784604447421e-34,3.7967506192968137e-29,2.6862180765089938e-34
9.0439964907881e-12,0.00209113412886578,3.2969391337975406e-21,1.7119986898178918e-16,9.1546104743196704e-15,3.2965132153564167e-21,3.679885937074607e-15,2.2691877463930053e-23,-1.7473574057690503e-31,-3.3883878439487731e-24,-3.8522670191276901e-37,1.0989167753799026e-21,6.9208620171776263e-22,5.8106976801198978e-18,-1.3995187517491688e-25,-1.7558366089117922e-31,5.4141433351912457e-37,4.1274413411891956e-29,9.3078000837247542e-38,-6.1918044820571697e-42,-2.0048177068376704e-30,-6.9219726363150374e-22,6.7648428496634616e-28,-7.9161306896367141e-23,1.0888756541732072e-17,2.8215675284087203e-29,1.41875598957575e-28,3.343729791473051e-25,-2.9962212172810138e-43,-5.5185697292605176e-31,1.9964242813288235e-31,6.890527734696188e-40,7.1872757936007989e-49,0.88129999999999997,0.0,0.0,0.0,0.0098899925045606522,0.10880299990503635,9.9999999999994164e-05,4.0683101325686327e-10,3.479934586031268e-09,3.4294395319972572e-09,4.537318980999114e-15,7.2721878286231382e-11,7.6898779262954516e-12,2.2233585395919184e-11,2.158748508726921e-18,4.1305773984761072e-19,6.4404835446668025e-19,2.0630783973572689e-15,3.9628518578615947e-11,5.0535613339899369e-14,1.7849115676260757e-22,5.6378452714969668e-23,5.6550182337183167e-26,2.7394991018168062e-25,3.6900741702336858e-11,1.5037477332094852e-28,2.8976733464412458e-31,1.8785832495132127e-33,1.0605635115772745e-36,1.1788879805910199e-37,2.3550509666017423e-15,1.0874830348007753e-17,9.41090762005766e-21,4.5152751302587882e-21,1.4148904225290307e-18,1.1679153558727492e-26,-3.2753098184767292e-22,6.9747024036536041e-19,3.2442771396244593e-34,9.2289774551998344e-17,2.1653669690348586e-17,8.5346964988880497e-20,1.5316894910448716e-22,1.1977487985449151e-22,3.7084531670867124e-23,5.4903300237429101e-29,8.4014523426079586e-25,1.1855241769486746e-26,5.2072062444909865e-34,4.0447345798199073e-29,2.9266154031450458e-34
9.555724156607056e-12,0.002091134128844792,4.5313160567282185e-21,2.3531098817348994e-16,9.0908058924541564e-15,4.5313013638323527e-21,4.1837907144460421e-15,2.6297088775962456e-23,-1.7414986155740445e-31,-5.0772065521639602e-23,-3.1960352044976741e-37,1.3543994499491213e-21,8.9894060039386678e-22,5.8091592220157851e-18,-1.3912817994599564e-25,-1.7531032584193074e-31,1.0555508764234573e-36,5.6955735337650295e-29,1.8081661056085356e-37,-6.1880162091746613e-42,-2.0003444203214929e-30,-8.99735100733319e-22,7.6226371559937175e-28,-7.9169160117223304e-23,1.2833670818869979e-17,3.514373248057426e-29,2.9220287682230149e-28,6.7524411289895815e-25,-4.0844794791628123e-43,-1.1461392277839625e-30,2.3802131319907058e-31,8.3166345948997452e-40,1.1278724042141982e-48,0.88129999999999997,0.0,0.0,0.0,0.009889992080461641,0.10880299989499757,9.9999999999994164e-05,4.2985027770126976e-10,3.6764132241620428e-09,3.6192409633637177e-09,4.793505857285009e-15,8.1079424238256525e-11,7.6899247441398793e-12,2.3914024507679103e-11,2.4068495540845142e-18,4.442774488586138e-19,7.624287166813515e-19,2.302867213395929e-15,4.2090759909937066e-11,5.6408921054338577e-14,1.9202793528240064e-22,6.647596896664454e-23,6.35505526619859e-26,3.2619142483230403e-25,3.9193497908106657e-11,1.8964045579161154e-28,3.8699094332172025e-31,2.5089752808285211e-33,1.4999915386719467e-36,1.6262400000965839e-37,2.6263440327177773e-15,1.2817085300888304e-17,1.1143867370656637e-20,5.4416368045275851e-21,1.4358510259913957e-18,1.4604432289399998e-26,-3.2729215183348531e-22,7.859606479546901e-19,4.3331507616193062e-34,9.6112548524816987e-17,2.4123406850788982e-17,1.0050773274637203e-19,1.8220030041649018e-22,1.4272708551561972e-22,4.5959708682080383e-23,6.8043103968613422e-29,9.3738823067046857e-25,1.3972176397939802e-26,6.1370528450981604e-34,4.5644060938552956e-29,3.4492204391229479e-34
1e-11,0.0020911341288228596,5.5960215693243685e-21,2.9060942787258192e-16,9.0356324648716823e-15,5.5963794486468568e-21,4.6423412525247653e-15,2.9841744807114405e-23,-1.7356510340649013e-31,-9.8369171869172045e-24,-2.6255604602358072e-37,1.241913318080099e-21,8.2621451438263117e-22,5.8077489428078712e-18,-1.3840634783094246e-25,-1.7499617405590975e-31,1.6362021740877632e-36,7.0566866293049607e-29,2.8015411226859741e-37,-6.1840229459426668e-42,-1.9960573436593283e-30,-8.2765490137428138e-22,8.4091828119443425e-28,-7.9175620534160556e-23,1.4697756367332972e-17,4.2121735800935341e-29,4.3426810346042398e-28,1.0128753292045426e-24,-5.025735506961957e-43,-1.7134365999709702e-30,2.7527651576384775e-31,9.7389107484974626e-40,1.561218025333882e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899917122637314,0.10880299988591632,9.9999999999994164e-05,4.498353228037121e-10,3.8469871327220256e-09,3.7836649978286617e-09,5.0159157692855922e-15,8.8694609438675435e-11,7.6899456476542053e-12,2.5379433519865505e-11,2.6329132788978194e-18,4.7150226723181475e-19,8.7648239599822203e-19,2.5217288201761742e-15,4.4228458299705573e-11,6.1769593909680218e-14,2.0383646426076739e-22,7.6159135522229226e-23,6.9959754390222688e-26,3.766012210126222e-25,4.1184050657736934e-11,2.2954052660396001e-28,4.9097234135147237e-31,3.1832090311692794e-33,1.9944345685052451e-36,2.1198082004741666e-37,2.8736237840286212e-15,1.4678603280080323e-17,1.2809514467133511e-20,6.3435561053155596e-21,1.4222287823471296e-18,1.7563865593566223e-26,-3.2706898018791651e-22,8.6710816994152746e-19,5.4978101840769858e-34,9.9396440368999892e-17,2.6345663301754708e-17,1.1501704285689191e-19,2.1019780355869818e-22,1.6489004280444043e-22,5.4850535684098917e-23,8.1206095393970685e-29,1.0260918176001821e-24,1.6001114904974757e-26,7.0282495858889007e-34,5.041183521699258e-29,3.9501030994847668e-34
