Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693)
3.461435238415219e-17,0.002178289615201513,2.7078621990207219e-30,5.7192210970990985e-26,1.050945277642146e-19,2.707505762691239e-30,2.5602040890399548e-19,3.3939922308701598e-32,6.8303387173393394e-53,2.1148409031847051e-42,5.4053009837162394e-46,2.452358000322218e-43,5.1157849253210009e-35,2.388586425031815e-24,8.4861062612692638e-38,1.3530822255720645e-54,3.1405117024330145e-50,4.7564732561903474e-39,8.2100238700505766e-52,3.1202484912630327e-73,1.9473995869610478e-47,8.4115045835901135e-64,2.1936454776219682e-37,9.6902347079023392e-58,2.6233584131707632e-30,2.3128065762251184e-45,4.1756429724583187e-46,2.9599580775677215e-39,2.3370375838308563e-68,6.5689287672553391e-77,4.3984873405076901e-46,3.0977836226523217e-59,3.9058739408079584e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999993471103,0.108803,0.0001,2.3882242965889482e-14,2.6763971511658134e-13,2.6763942349253819e-13,2.6918848324035899e-20,3.220956571611057e-20,9.3723289907857176e-14,2.0133123927308765e-20,1.5588161159075352e-28,1.1687369463961256e-28,6.8179398252431173e-33,3.1031107634423813e-24,1.6006401248136251e-18,7.3181685486930777e-23,4.5773007032208598e-33,8.5694106421395954e-36,3.5562927533368883e-37,4.0782779672235751e-41,2.2604567877028023e-18,3.4575465013794916e-49,7.0037339383862107e-57,4.1864568901150767e-58,2.7526255069656482e-66,6.0811472918535761e-63,2.2569850673103223e-23,2.6233584537321264e-30,1.5790826880966797e-37,2.0894804968804514e-38,5.4650920581925957e-20,1.1400574454295798e-43,1.5884948393781019e-51,3.1211953446410578e-30,7.3246395225246353e-60,1.1655652310786544e-23,2.2164926667031128e-28
6.925877805447654e-17,0.002178289615201513,1.0837790163873559e-29,2.2891780617805753e-25,2.1028027180437112e-19,1.0837074988465454e-29,5.1227562611057664e-19,1.3585143300801717e-31,2.7339154877184088e-52,7.6369828009183703e-42,2.1635291428099978e-45,1.8143670241841386e-42,1.0236014021699849e-34,4.7792482643463376e-24,3.3966542105827544e-37,1.083288551839177e-53,2.5143189807389557e-49,1.9038289389661885e-38,6.5730280435591795e-51,9.9929047434000472e-72,3.1182751199012913e-46,1.2197969797604996e-62,1.7561911453553194e-36,1.8857676141180104e-56,2.1002814109452531e-29,3.7035031254659498e-44,1.6713457086948006e-45,2.3694820164833539e-38,1.871050990581201e-67,1.9083700463778742e-75,7.043081310415276e-45,9.9209334771384227e-58,2.5029316517530329e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999986936538,0.108803,0.0001,4.7785235052864129e-14,5.3551187946214734e-13,5.3551131014694687e-13,9.2267980175124559e-20,1.2892214427772771e-19,1.8752012699655471e-13,8.0583457153524412e-20,9.3171796302724829e-28,5.7940908635403997e-28,5.4585064195206024e-32,1.2420524832552222e-23,6.4065011177910611e-18,2.9291742130494901e-22,3.6498936647712722e-32,6.8607358031076931e-35,2.8468690575583673e-36,6.5298312944888705e-40,9.0473921730976955e-18,1.1072245174542237e-47,4.4857339822006712e-55,2.681331664757919e-56,3.5260150525625414e-64,3.8949300611845635e-61,9.0338201428548336e-23,2.1002813002779767e-29,2.5282816437327509e-36,3.3458049110939066e-37,1.0932593521312504e-19,1.8255791155370719e-42,2.3566172495002146e-50,2.4987700438717062e-29,4.6912673133818077e-58,4.6644249432867281e-23,1.0670638352700099e-27
1.3854762939512526e-16,0.002178289615201513,4.3363830930479155e-29,9.1596872504182062e-25,4.2065148712550123e-19,4.3362383677673681e-29,1.0248232024770598e-18,5.436090458181809e-31,1.0939222745733514e-51,2.5296595179682938e-41,8.6569353965447232e-45,1.2599421496534362e-41,2.0476470795846127e-34,9.5605725046795682e-24,1.3591042884952011e-36,8.6696013855642363e-53,2.012219422670648e-48,7.6177961183437049e-38,5.2604471649669101e-50,3.1988874683485361e-70,4.9909460745452539e-45,1.6270306237032563e-61,1.4053921245802669e-35,4.1551544777922704e-55,1.6808627527875141e-28,5.928014454923308e-43,6.6875714901550753e-45,1.8961910464367766e-37,1.4974092902575703e-66,5.1066232832946671e-74,1.1272783075710558e-43,3.1758321254499318e-56,1.6028917826836935e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899999973867427,0.108803,0.0001,9.5591219214826844e-14,1.0712560247498267e-12,1.0712548896512784e-12,2.8526737733736089e-19,5.1585603399321914e-19,3.7509015273752809e-13,3.2242674805556828e-19,4.9248414372704123e-27,2.6214871954706461e-27,4.3684784349443229e-31,4.9698237499481826e-23,2.5632502750185611e-17,1.1720509749938631e-21,2.8977191514111315e-31,5.4906686121170509e-34,2.2778364109804796e-35,1.0449655852131642e-38,3.6198745695442745e-17,3.5438319618287782e-46,2.87147170422381e-53,1.7164123827246401e-54,4.5142654348747254e-62,2.493395780683236e-59,3.6147031668103891e-22,1.680862435183401e-28,4.0459113549717068e-35,5.355190624100822e-36,2.1860582395093334e-19,2.9221213043383197e-41,3.2880322829156314e-49,1.9996409407919102e-28,3.0030412906685536e-56,1.8656788534799353e-22,5.7084721152401021e-27
2.771253320764227e-16,0.002178289615201513,1.7348054290525315e-28,3.6644659115012358e-24,8.4139282656651849e-19,1.7347751276587447e-28,2.0500669229605457e-18,2.1750010714393543e-30,4.3764011816791212e-51,7.3092714998522099e-41,3.463338422964197e-44,7.9769003328729867e-41,4.0957378669694587e-34,1.9123223232149641e-23,5.4373041326858896e-36,6.9369993500945961e-52,1.6100814010262491e-47,3.0476148968532617e-37,4.2092002703587025e-49,1.0237395476123569e-68,7.9860989901650503e-44,1.9023865462954896e-60,1.1243759741919665e-34,1.0567944721714487e-53,1.3449444728577274e-27,9.4867453116570108e-42,2.6755024929206645e-44,1.5171934726612089e-36,1.1981546962551378e-65,1.2006363695328444e-72,1.8037774818750227e-42,1.0163507817232794e-54,1.0261753256105336e-70,0.88129999999999997,0.0,0.0,0.0,0.009889999994772922,0.108803,0.0001,1.9120318749080598e-13,2.1427437253695764e-12,2.1427412734444692e-12,7.7687565011807188e-19,2.0637562706707961e-18,7.5013563432011515e-13,1.2898206790039814e-18,2.3354197247674767e-26,1.1196139895224286e-26,3.4954694415859933e-30,1.9882499675263477e-22,1.0253192985793372e-16,4.688965441590815e-21,2.2821682074722506e-30,4.3933610360249059e-33,1.8217771249488437e-34,1.6715409282286295e-37,1.4479769263316192e-16,1.1337678027556836e-44,1.837334907290679e-51,1.0982610364730282e-52,5.7770014987489725e-60,1.595570739264788e-57,1.4461153619369133e-21,1.3449438524409802e-27,6.4716224321120116e-34,8.5691646818100568e-35,4.3688539977472579e-19,4.6763640660465583e-40,4.1938149237228149e-48,1.59980133469021e-27,1.9215216564281704e-54,7.4583455626333276e-22,3.4338027182011444e-26
5.542807374390176e-16,0.002178289615201513,6.9397161696375814e-28,1.4659013150239492e-23,1.6828711393310402e-18,6.9396446344907117e-28,4.1011486344478874e-18,8.7023998512011024e-30,1.7507027578515972e-50,1.7525532438055039e-40,1.3854485652817367e-43,4.5628493821920109e-40,8.1919171719627747e-34,3.8248533674201178e-23,2.1751012533951853e-35,5.5501280780415447e-51,1.2881876428863227e-46,1.219145500800174e-36,3.3677492266455179e-48,3.2755452064620383e-67,1.2775732391852238e-42,1.8588328179161119e-59,8.9934425386159223e-34,3.0319965135346713e-52,1.0760559637764747e-26,1.5180311684031198e-40,1.0704120535173895e-43,1.2138485160127796e-35,9.5861437820281394e-65,2.3666645337045042e-71,2.8855863637391619e-41,3.2518378554468287e-53,6.5685544364325047e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999895452877,0.10880299999999998,0.0001,3.8242712385097916e-13,4.2857170761517335e-12,4.2857109401887514e-12,1.8736697882389974e-18,8.255666792933222e-18,1.4998485085623023e-12,5.1589331590537083e-18,1.0262975344465263e-25,4.6310799526981935e-26,2.7966778331906533e-29,7.9536224165554885e-22,4.1004296059648634e-16,1.8757377075252404e-20,1.7701618685067502e-29,3.515009819675069e-32,1.4562208047384611e-33,2.6723589448389468e-36,5.7907107238398387e-16,3.6252621979466684e-43,1.1749976441862599e-49,7.0235155765367637e-51,7.3889589853486027e-58,1.020579490922989e-55,5.7849219897813865e-21,1.0760548820605429e-26,1.034557323088947e-32,1.3709230678954739e-33,8.7232662098781268e-19,7.4830032804356356e-39,4.8410153327716203e-47,1.2796183189294903e-26,1.2288371790031955e-52,2.9791220780551615e-21,2.2918149580555281e-25
8.3143614280161235e-16,0.002178289615201513,1.4747194690660021e-27,3.1151084715685308e-23,2.5243450846689826e-18,1.4747067519023059e-27,6.1528246159794424e-18,1.849557484489095e-29,3.7203322402648969e-50,2.6530378406303203e-40,2.9441493581028935e-43,1.1183182752225135e-39,1.2288094207180971e-33,5.7373853103261648e-23,4.6222058138122398e-35,1.5870287296427996e-50,3.6835017208118216e-46,2.5907466805717707e-36,9.6300245996239486e-48,1.4953866116878807e-66,4.7018361356764797e-42,5.705481507854331e-59,2.571227903016273e-33,1.3612171304356263e-51,3.0769196302391414e-26,5.5874851699944189e-40,2.2750262444777197e-43,3.4709139149988024e-35,2.7411042368779413e-64,9.2625426851878478e-71,1.0619785859282469e-40,1.4845500593312608e-52,3.6632253434098979e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999843176638,0.10880299999999997,0.0001,5.7365106001936743e-13,6.4286884600225327e-12,6.4286775061107223e-12,3.0010000993937878e-18,1.7543667584718127e-17,2.2491834844598438e-12,1.0961865685479712e-17,2.2439858222416434e-25,9.9386478921968536e-26,7.9970189722925788e-29,1.6901816158422332e-21,8.7118868808322844e-16,3.9860364945382661e-20,4.9732229434142626e-29,1.0050955503506356e-31,4.1617852607658968e-33,9.8320727441020498e-36,1.230310519494432e-15,1.6546097573736049e-42,6.4539570386058091e-49,3.8578357220557903e-50,4.7657285344675874e-57,5.6061687295660295e-55,1.2293238434186573e-20,3.0769155766442779e-26,3.8061628327397137e-32,5.0455214331783429e-33,1.3066527805585008e-18,2.7543168915872988e-38,1.5678089967229834e-46,3.6584325248730832e-26,6.7496857372755243e-52,6.3242478685309599e-21,6.2164916012927198e-25
1.1085915481642071e-15,0.002178289615201513,2.5157232267399097e-27,5.3140652060197e-23,3.3658146612747266e-18,2.5157030229854606e-27,8.2050948670805911e-18,3.1555687661612237e-29,6.3465285498647079e-50,3.404126631390071e-40,5.0224365442819393e-43,2.1015608574404e-39,1.6384268972625306e-33,7.6499181519228879e-23,7.8850477645478141e-35,3.3475489498513117e-50,7.7696774727091371e-46,4.4195652435435716e-36,2.0313090990451666e-47,4.4570224696878007e-66,1.1923683720361712e-41,1.2329991525878094e-58,5.4227775568902651e-33,4.0184523365464993e-51,6.490196625797475e-26,1.4171250466616965e-39,3.8818017915679993e-43,7.3212354099726983e-35,5.7818596533606721e-64,2.4165678226623573e-70,2.6931386783068672e-40,4.4246653907933485e-52,1.3812885260364729e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999790900452,0.10880299999999996,0.0001,7.6487499599597086e-13,8.5716578998132315e-12,8.5716409712301653e-12,4.136539736014784e-18,2.9927738866834615e-17,2.9981407524950199e-12,1.8698113838274513e-17,3.8866953722248416e-25,1.7041850846669942e-25,1.6868433282118516e-28,2.8832815274751098e-21,1.4858916715975112e-15,6.799792266292909e-20,1.0325370367636175e-28,2.1200622535074599e-31,8.7743274665954147e-33,2.4926958018563382e-35,2.098406670601911e-15,4.9303900008957846e-42,2.2184143846652014e-48,1.3260516177065458e-49,1.8607136388918601e-56,1.9272242869327447e-54,2.0971057974431728e-20,6.4901862392137386e-26,9.6492989353287155e-32,1.2795557668717297e-32,1.7398667399170726e-18,6.9856791599348586e-38,3.6043286857538198e-46,7.7157164682784813e-26,2.3200656828901989e-51,1.0778303502255995e-20,1.2716236941495472e-24
1.6629023588893969e-15,0.002178289615201513,5.2085327103961997e-27,1.1002198416730824e-22,5.0487435573025791e-18,5.2084915231914746e-27,1.23110300821082e-17,6.5346996411376003e-29,1.3139843620232796e-49,4.5880147591409241e-40,1.0398449472726241e-42,4.9527754425921911e-39,2.4576613176497603e-33,1.1474985944256708e-22,1.6325231977689515e-34,9.1433232500938502e-50,2.1221695046643744e-45,9.150264240779246e-36,5.5483973571372538e-47,1.9507262648299242e-65,4.1690337529520959e-41,3.3448550969389085e-58,1.4808035881855608e-32,1.7417494468549651e-50,1.7726959230739007e-25,4.9558202152674092e-39,8.0413334883689759e-43,1.9996749389967801e-34,1.5792265466068387e-63,8.5102625648130051e-70,9.4163735539242154e-40,1.9364835779262097e-51,1.0034457643362483e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999686348269,0.10880299999999989,0.0001,1.1473228674990713e-12,1.2857592233360234e-11,1.2857560624136736e-11,6.4118473950346355e-18,6.1962107961202859e-17,4.4951694218449972e-12,3.8706419354753511e-17,8.1696307990748078e-25,3.5461049550172329e-25,4.6074677330508949e-28,5.9695225974895322e-21,3.0754470457173338e-15,1.4078272308878377e-19,2.7478783705668315e-28,5.7906095105859414e-31,2.3946648347044212e-32,8.7115195124856795e-35,4.3432093465209861e-15,2.1569607524984517e-41,1.1925429822132432e-47,7.1283984648491316e-49,1.2097719646775862e-55,1.0364322661985898e-53,4.3418367149144603e-20,1.7726922516983221e-25,3.3720479779885208e-31,4.4740558470584585e-32,2.6036932403468455e-18,2.443002913063303e-37,1.1035113462174996e-45,2.10693878004693e-25,1.2471878484279242e-50,2.2280012405104911e-20,3.3610702043460362e-24
2.2172131696145864e-15,0.0021782896152015125,8.8583887273349122e-27,1.8711933169356419e-22,6.731656377147786e-18,8.8583154758191228e-27,1.6419150634355788e-17,1.111620033996845e-28,2.2347589660327936e-49,5.4993100995613452e-40,1.768516976815437e-42,9.3494572286837736e-39,3.2768949033612358e-33,1.530005704131205e-22,2.7765215892727723e-34,1.9131050435818949e-49,4.4403249868515939e-45,1.5562316408614018e-35,1.1609549435043538e-46,5.6829825767591134e-65,1.041572509852132e-40,6.7418418725896929e-58,3.0977202761497881e-32,5.049224840811628e-50,3.7090981390859129e-25,1.2383336303136412e-38,1.3686555633432688e-42,4.1840085149395384e-34,3.3042961399862025e-63,2.098871728797617e-69,2.352544111128457e-39,5.6413346566439113e-51,3.6897495468803068e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999581796311,0.10880299999999982,0.0001,1.5297707382969115e-12,1.7143519450213599e-11,1.7143468874450851e-11,8.6891496476347645e-18,1.0538166817787278e-16,5.9908107056357726e-12,6.582002765443277e-17,1.4015543844365202e-24,6.0479548857330502e-25,9.6406543509959369e-28,1.0152634440852906e-20,5.2290444758209023e-15,2.3943609289919816e-19,5.6195537538553932e-28,1.211595681013022e-30,5.0069404251775951e-32,2.175618132705495e-34,7.3845637735822911e-15,6.2817003396972766e-41,3.9731262020856271e-47,2.3749278002676965e-48,4.5405166573446558e-55,3.4538081086607967e-53,7.384365715220329e-20,3.7090889100987518e-25,8.4209388235957522e-31,1.1178144319596133e-31,3.4634534478020512e-18,6.1045313041133716e-37,2.5163063549544317e-45,4.4075439030879758e-25,4.1551848721540821e-50,3.7835599367111035e-20,6.8926431782839308e-24
2.771523980339776e-15,0.0021782896152015125,1.353364590341141e-26,2.858765047322958e-22,8.4145519638612899e-18,1.353352548908195e-26,2.0529612616171875e-17,1.6986734850476755e-28,3.4142225996045759e-49,6.0593301830246679e-40,2.7019078711784977e-42,1.5811403776458483e-38,4.0961275947781032e-33,1.9125131679072539e-22,4.2419313828061898e-34,3.4827552298185974e-49,8.0834887212136071e-45,2.3775819836148677e-35,2.1135519992039224e-46,1.3796745342739589e-64,2.2094698589517671e-40,1.1713334386441708e-57,5.6381263034802321e-32,1.2219312335180052e-49,6.7523008531477599e-25,2.6272731384670824e-38,2.0932245880303465e-42,7.6168474173314904e-34,6.0153774313711105e-63,4.3383508593197194e-69,4.9904113623579729e-39,1.3695226121284836e-50,1.0979418001231933e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999477244649,0.10880299999999971,0.0001,1.9122186083391168e-12,2.1429439047445015e-11,2.1429364907833862e-11,1.0966550597250723e-17,1.6099951524977951e-16,7.4849667759622242e-12,1.0054309173762599e-16,2.1536056686468958e-24,9.2565598635111571e-25,1.7550939956339887e-27,1.5510954419281879e-20,7.9864559283692635e-15,3.6580574455826963e-19,9.9979111014733095e-28,2.20566994946886e-30,9.1084475201397091e-32,4.6133204558615969e-34,1.1278636737991265e-14,1.5245074008510147e-40,1.0873686995095624e-46,6.4997253360664676e-48,1.3845309418668143e-54,9.4548895639860324e-53,1.1281673883643056e-19,6.7522811902851711e-25,1.7855383396748033e-30,2.3712792324770695e-31,4.3188758749945991e-18,1.2951688451629852e-36,4.961360078763573e-45,8.0221215625411285e-25,1.1371951079694204e-49,5.7715353536898277e-20,1.2366114876299568e-23
3.8801456017901555e-15,0.002178289615201511,2.602473383247891e-26,5.4972957601522399e-22,1.1780290297282114e-17,2.6024450985425536e-26,2.8757707922054782e-17,3.2681142095946875e-28,6.5654662313168833e-49,6.9755184942110843e-40,5.1957069708248901e-42,3.8909977570802225e-38,5.7345902385593287e-33,2.6775291798657558e-22,8.1572154725270048e-34,9.1955812396476662e-49,2.1342972941682427e-44,4.5720346887036147e-35,5.5808759501055303e-46,7.1347304313443893e-64,8.0906716286282635e-40,2.6900530147607251e-57,1.4877885235660851e-31,6.290507744072465e-49,1.7828145476112198e-24,9.6255798397545562e-38,4.0446711052683742e-42,2.0110740178679726e-33,1.5882487426903322e-62,1.4175252309849768e-68,1.8273966976735995e-38,7.0815429093878253e-50,9.0840754029216983e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999268142261,0.10880299999999946,0.0001,2.6771143461091659e-12,3.0001254927925867e-11,3.000111955730621e-11,1.5520960134561465e-17,3.0959539951452177e-16,1.0468738583705704e-11,1.9327275908212829e-16,4.1705950902760557e-24,1.7836310652818935e-24,4.6342588821757709e-27,2.9826967550010666e-20,1.5347152667279804e-14,7.0343458146957499e-19,2.4876045463679366e-27,5.8236216149197814e-30,2.4002116055237765e-31,1.6871895904093818e-33,2.1673563525596501e-14,7.8733682655925254e-40,8.1086204485099543e-46,4.8469187829711412e-47,1.5297027066065835e-53,7.0576115170197048e-52,2.1694289542149748e-19,1.7828072989688549e-24,6.5290037955463818e-30,8.684128089592396e-31,6.0165623574107288e-18,4.7453279770054894e-36,1.6302177226683288e-44,2.1168769511358938e-24,8.4801961237491895e-49,1.1058944742380193e-19,3.1926884358847123e-23
4.988767223240535e-15,0.002178289615201511,4.268043099275402e-26,9.015517914917299e-22,1.514595850888538e-17,4.2679875689418886e-26,3.6995312966665876e-17,5.3622731734212703e-28,1.0767382975248323e-48,7.5742336382242248e-40,8.5209811546832921e-42,8.0372725158229574e-38,7.3730492501488566e-33,3.4425466297905339e-22,1.3378026361127072e-33,1.9064840348333692e-48,4.4249540114682499e-44,7.4981543971549169e-35,1.1571398234083963e-45,2.2966907368673072e-63,2.0999826981558415e-39,4.9294166111385237e-57,3.0829711023157634e-31,2.021706323537483e-48,3.6962257423663611e-24,2.4994429977108908e-37,6.682189934429691e-42,4.1694534127205659e-33,3.2928501579112372e-62,3.3352608763145358e-68,4.7431184885327706e-38,2.2794193505338158e-49,3.6675056768093153e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999059040983,0.10880299999999912,0.0001,3.442010080810196e-12,3.8573039912481764e-11,3.857282458934239e-11,2.0075160195891407e-17,5.0773299643779477e-16,1.3446497293685449e-11,3.1685767070496058e-16,6.8677011851785212e-24,2.92818510948293e-24,9.6084920448938038e-27,4.8915966287964774e-20,2.5152476271119548e-14,1.1536332888004509e-18,4.8947961782711446e-27,1.2073797406204268e-29,4.9674666113677277e-31,4.3746782964252193e-33,3.5520842474224077e-14,2.5320281766012409e-39,3.1991138385581632e-45,1.9122684157493993e-46,7.3162167766314367e-53,2.786014585837626e-51,3.5578548649301859e-19,3.6962068698383196e-24,1.6926594548438691e-29,2.2542186245679678e-30,7.6969135392197065e-18,1.2322446311106296e-35,4.0851855252589762e-44,4.3865576192686308e-24,3.3457163552153515e-48,1.8073891124873594e-19,6.5288925823220851e-23
7.206010466141294e-15,0.0021782896152015094,8.8483607236514141e-26,1.8690571015187292e-21,2.1877084182211801e-17,8.8482017642815286e-26,5.3499048106911123e-17,1.1128364749900191e-27,2.2322792356371882e-48,8.3538158610315035e-40,1.7665614937877031e-41,2.7079740395808546e-37,1.064995637832564e-32,4.9725858426035123e-22,2.7736215501969739e-33,5.7284721901715573e-48,1.3295787731317768e-43,1.5545093459313479e-34,3.4774197054095336e-45,1.5339619261967455e-62,9.2978910701273543e-39,1.1696845923178274e-56,9.2521658019944636e-31,1.3482905683133732e-47,1.1106064519631821e-23,1.1078926370265146e-36,1.4313216468411509e-41,1.2527898994798026e-32,9.8941007184223515e-62,1.185006014023458e-67,2.1000648373328089e-37,1.5221627236229827e-48,3.7573513595606787e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998640841931,0.10880299999999822,0.0001,4.9718015410065406e-12,5.571651737217435e-11,5.5716085828555766e-11,2.9183481043879399e-17,1.052605912831188e-15,1.9384040363379976e-11,6.5641433663894201e-16,1.4301887040548931e-23,6.0753685884047218e-24,2.8874009292010868e-26,1.0141040138120447e-19,5.2070601436301433e-14,2.3916907665456241e-18,1.314316540428666e-26,3.6277880285887369e-29,1.4863954704945434e-30,1.9317065552711119e-32,7.3535170512409151e-14,1.6864158756707766e-38,3.2924663908802219e-44,1.9680757019893671e-45,1.192708149166505e-51,2.872120107782228e-50,7.3760311790790727e-19,1.110598074642268e-23,7.4715256527173635e-29,9.9831160909639394e-30,1.1006525502272563e-17,5.4624251496088955e-35,1.9277082034913621e-43,1.3164298795871107e-23,3.4433600989324992e-47,3.719335722660581e-19,1.9240184677957487e-22
1.1640496951942812e-14,0.0021782896152015034,2.3005482347084636e-25,4.859441955153722e-21,3.533848996028312e-17,2.3004818407168325e-25,8.6620616699256214e-17,2.8996284641267245e-27,5.8039812934660613e-48,9.1434532502237287e-40,4.5931214937582706e-41,1.6305164857939409e-36,1.7203727055277637e-32,8.0326815178741812e-22,7.2124311899048331e-33,2.4628744379353102e-47,5.7163238411117105e-43,4.0417747120738266e-34,1.4955383571215131e-44,2.0102187566641093e-61,6.8398738617937312e-38,3.4692141036107056e-56,3.9670544667680357e-30,1.7652701367962174e-46,4.7747971782189202e-23,8.1711767956442069e-36,4.4235371159647382e-41,5.3860165679908319e-32,4.253798724444154e-61,6.0253166667397651e-67,1.5448856025467918e-36,1.9940844508722272e-47,8.272289877375991e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899997804457653,0.10880299999999543,0.0001,8.0313844245769446e-12,9.0003103318985699e-11,9.0002013054160521e-11,4.7399926737264373e-17,2.7366960426202453e-15,3.1187628145943054e-11,1.7040098032041265e-15,3.7329513777865283e-23,1.579214335270269e-23,1.2416695266357745e-25,2.6366140488720471e-19,1.3497453184945507e-13,6.2184220291270897e-18,4.5716338699158236e-26,1.5596554388291763e-28,6.3321572951320891e-30,1.4122369093287903e-31,1.9061380017558343e-13,2.1956118709540265e-37,7.8884118948022519e-43,4.7153414246992773e-44,5.3993125124145862e-50,6.9026363661614895e-49,1.9177506712932406e-18,4.7747356485950609e-23,5.457838043120864e-28,7.3479097009263439e-29,1.7427044299573779e-17,4.0294109042982618e-34,1.9337430981221745e-42,5.6444594037719716e-23,8.2500138921155128e-46,9.5215666122181979e-19,8.0634913939589339e-22
1.6074983437744328e-14,0.0021782896152014947,4.3824297998037577e-25,9.2569032947966746e-21,4.8798765009926865e-17,4.3822596277087941e-25,1.1989431416182429e-16,5.5344475241028612e-27,1.1056499976486904e-47,9.7484429045312634e-40,8.7498604409826718e-41,5.2642241489676822e-36,2.3757439627054399e-32,1.1092800189841554e-21,1.374177067747875e-32,6.3644549479104653e-47,1.4771861410263392e-42,7.6995426423121405e-34,3.8657061889051855e-44,8.8207144712814845e-61,2.334208475703574e-37,7.038511966296079e-56,1.0229997905905567e-29,7.7433958166842124e-46,1.2338635130783405e-22,2.7932254802672404e-35,1.0604705699521626e-40,1.3917969500000035e-31,1.0992429045262634e-60,1.6737110707398423e-66,5.272151274002262e-36,8.7480375606363469e-47,4.5685963600714091e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899996968091677,0.10880299999999134,0.0001,1.1090967259051648e-11,1.2428919870550287e-10,1.2428714666945054e-10,6.5616115839757191e-17,5.2131851456983327e-15,4.2896409213393699e-11,3.2415116240400961e-15,7.1235322300550255e-23,3.0059096194605183e-23,3.2092533697620661e-25,5.0225737959160335e-19,2.5642216269914178e-13,1.1845946826873176e-17,1.0156208792462053e-25,4.0302762735431171e-28,1.6247794989131605e-29,4.8001156339262517e-31,3.6212463361894655e-13,9.5998557969366769e-37,4.3077220848773436e-42,2.5749729189726606e-43,3.5828833584253658e-49,3.7758202539667726e-48,3.65322585347305e-18,1.2338425658102435e-22,1.854109384114523e-27,2.5084608422248264e-28,2.3589897440246e-17,1.3775700010199881e-33,7.9554557479170291e-42,1.4555583893968638e-22,4.5052055839342264e-45,1.7887644645500177e-18,2.0518118622557489e-21
2.0509469923545845e-14,0.002178289615201483,7.1304442752090211e-25,1.5061324577141187e-20,6.2257904852615707e-17,7.1300982224936674e-25,1.5332013826333886e-16,9.021840638598117e-27,1.7989830297141811e-47,9.5482941648283661e-40,1.4236787507286434e-40,1.2846522326735299e-35,3.031109409429861e-32,1.4152941854759528e-21,2.2363324070870915e-32,1.2988114385023008e-46,3.0145299614100524e-42,1.2527818455579591e-33,7.8908330449242668e-44,2.6597707383362154e-60,5.8440812281980924e-37,1.1917063524312871e-55,2.0835643111659422e-29,2.3342387039564289e-45,2.5179417673172676e-22,7.0040968861275869e-35,2.2605063007591887e-40,2.840211786536257e-31,2.2432438476620841e-60,3.5728558971907744e-66,1.3199711924562349e-35,2.6372331354639483e-46,1.6889247062866181e-60,0.88129999999999997,0.0,0.0,0.0,0.0098899996131743863,0.10880299999998601,0.0001,1.4150550044431317e-11,1.58574805475777e-10,1.5857148675365247e-10,8.3832045942168097e-17,8.481994023583577e-15,5.4511108807320492e-11,5.2669757250559352e-15,1.1601822535896314e-22,4.8858170840230167e-23,6.5503739795936998e-25,8.1719256019662846e-19,4.161186464465963e-13,1.927423596781371e-17,1.821960079396606e-25,8.2244683274875175e-28,3.2938689491246198e-29,1.1973762082054351e-30,5.876512811443761e-13,2.8852202928062975e-36,1.5299279572033815e-41,9.1452855124298211e-43,1.4779471711972484e-48,1.3437690999553828e-47,5.9440010109142084e-18,2.5178894652735194e-22,4.6228000643108624e-27,6.2823659504163647e-28,2.9504938907149508e-17,3.4547092339468092e-33,2.3241557877016564e-41,2.9645644719958248e-22,1.6000722733689312e-44,2.8717417253090669e-18,4.1344437006852241e-21
