Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782)
1.4250011204823683e-09,0.0024935431828392307,1.7921162457454766e-20,2.0275561850197673e-15,6.5202693063322242e-15,-9.6543672058868998e-16,4.8903155034026756e-13,2.3256674895623728e-19,-6.8706478727194552e-30,-9.4312010129980651e-32,2.2529844039176869e-30,-5.4288341663504371e-15,-2.4077834165708339e-15,-1.4685580261357829e-18,-3.1967543635778856e-19,-2.3229526441336856e-30,-3.1917075510890873e-31,-1.0096903320130141e-27,7.0970380685499275e-30,3.0604264517116917e-41,3.6212828873668364e-29,3.4873364965157404e-15,9.8438960268431989e-40,4.3175140321815866e-16,-1.5487236820172823e-32,2.911478615280052e-33,-3.0245292885207823e-19,-5.4460966368871354e-16,-6.8585439561072985e-40,1.6518480347972398e-21,8.1253694910275523e-25,1.6588875247802484e-31,1.7433307698028985e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899055794971248,0.10880296917157699,0.0001000000000000008,7.5595284251362831e-09,4.2787634624598418e-08,1.3240938893308085e-08,9.3684231450853054e-14,3.0187068126376402e-08,4.4653626802758228e-12,6.4077205411808227e-10,1.6876139008473044e-15
1.4256947211795484e-09,0.002493543182794657,1.8230853775005819e-20,2.0625892090723556e-15,6.4871763847240435e-15,-9.6727089136987498e-16,4.8940634679145803e-13,2.3288752916000134e-19,-6.9870076499880645e-30,-6.8017090999080991e-32,2.263623703440344e-30,-5.4313795416801739e-15,-2.4048700113987107e-15,-1.4714750951138388e-18,-3.1994054227208285e-19,-2.3228182109666326e-30,-3.1935409261223021e-31,-1.0101871651636261e-27,7.1234183746151277e-30,3.0909058905903969e-41,3.6246645897896031e-29,3.4867237300863453e-15,9.8503291263110754e-40,4.3218135113009833e-16,-1.5481103765580243e-32,2.9230874316025277e-33,-3.0297282523603835e-19,-5.4550364010155502e-16,-6.8577600392054873e-40,1.653913395111524e-21,8.1327683863124541e-25,1.661040448255556e-31,1.7493356962110688e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899055335423154,0.10880296915369947,0.0001000000000000008,7.5632074719800571e-09,4.2808459681934823e-08,1.324451244074743e-08,9.3729828263390156e-14,3.0204632253901057e-08,4.4653626595268954e-12,6.4108503880234922e-10,1.6885958277775757e-15
1.4270819225739086e-09,0.002493543182705509,1.8843984931927629e-20,2.1319480821172713e-15,6.4217015176461865e-15,-9.7092936042946426e-16,4.9015638304072338e-13,2.3353026064343908e-19,-7.2155373724902349e-30,-6.8641235393088501e-32,2.2849150154152522e-30,-5.4364564754349912e-15,-2.3990572850691366e-15,-1.477291341598721e-18,-3.2047124980071409e-19,-2.3225468572633254e-30,-3.1972173071350763e-31,-1.0111847865641878e-27,7.176223904471376e-30,3.1511319870395545e-41,3.6314232415023397e-29,3.4854986280203171e-15,9.8632222116047158e-40,4.3304094481140595e-16,-1.5469546098707023e-32,2.9463267484659341e-33,-3.0401010475763682e-19,-5.4728752662235854e-16,-6.856663642665819e-40,1.6580440002137391e-21,8.1475956089601432e-25,1.6653567485499203e-31,1.7613575388471468e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899054416326983,0.1088029691179439,0.0001000000000000008,7.5705655638979231e-09,4.2850109794964245e-08,1.3251659041987066e-08,9.3821021884825617e-14,3.0239761001349705e-08,4.4653626180290414e-12,6.4171100831807495e-10,1.6905597091659668e-15
1.4284691239682689e-09,0.0024935431826163612,1.9450931764036582e-20,2.2006073765850134e-15,6.3569299818187186e-15,-9.7457798110531455e-16,4.9090686263420559e-13,2.3417416434615254e-19,-7.4399364893718107e-30,-6.9258462991603859e-32,2.3062186567641965e-30,-5.4415196262180882e-15,-2.3932586087167592e-15,-1.4830897410772716e-18,-3.2100245168405128e-19,-2.322273014256807e-30,-3.2009033854821111e-31,-1.0121863511867189e-27,7.2290734369993125e-30,3.2106334753920198e-41,3.6381771434360505e-29,3.4842739566003521e-15,9.8761421454306034e-40,4.3390023645635326e-16,-1.545868398813493e-32,2.9695872924461934e-33,-3.0504487710769706e-19,-5.4906735662416703e-16,-6.856029105914715e-40,1.6621744892691817e-21,8.1624522532784968e-25,1.6696835094605261e-31,1.773391143796656e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899053497230847,0.10880296908218788,0.0001000000000000008,7.5779236540461074e-09,4.2891759906394641e-08,1.3258805152466626e-08,9.3912215502706155e-14,3.0274890238318771e-08,4.4653625765311882e-12,6.4233697794421088e-10,1.6925236179212575e-15
1.429856325362629e-09,0.0024935431825272108,2.0051760702622664e-20,2.268574607276119e-15,6.2928542145589847e-15,-9.782167774586232e-16,4.9165778556921584e-13,2.3481924141218e-19,-7.6602633499397786e-30,-6.9874746148466587e-32,2.3275342473553884e-30,-5.4465690278742848e-15,-2.3874739483804723e-15,-1.4888703379100383e-18,-3.2153414658006109e-19,-2.3219966800614479e-30,-3.2045992269693268e-31,-1.0131918471829553e-27,7.2819660651255662e-30,3.2694184355589025e-41,3.644926298941412e-29,3.4830497156738889e-15,9.8890888899992365e-40,4.3475922617111414e-16,-1.544850473461506e-32,2.9928686103169185e-33,-3.0607714834631851e-19,-5.5084313986922207e-16,-6.8558469947127316e-40,1.6663048617585769e-21,8.1773383088638701e-25,1.6740207382180462e-31,1.7854362855398645e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899052578134781,0.10880296904643133,0.0001000000000000008,7.5852817424246099e-09,4.2933410016262288e-08,1.3265950775048287e-08,9.4003409117111149e-14,3.0310019961946149e-08,4.4653625350333358e-12,6.4296294765197631e-10,1.6944875538834408e-15
1.4326307281513495e-09,0.0024935431823489063,2.1239263538172562e-20,2.4029078326634147e-15,6.166312464501317e-15,-9.8547138749453414e-16,4.9316067192624105e-13,2.3611215337778684e-19,-8.0915472360362635e-30,-7.1121341225454611e-32,2.3701920290898488e-30,-5.4566356675011611e-15,-2.3759374174188777e-15,-1.5003898870562789e-18,-3.2259868929263598e-19,-2.3214381594618598e-30,-3.2120140673601419e-31,-1.0152120293772044e-27,7.3878490136185997e-30,3.385331768434147e-41,3.6584134821176346e-29,3.4806022436964245e-15,9.9150451851920694e-40,4.3647649731818855e-16,-1.5429710759365095e-32,3.0394783047788025e-33,-3.0813583960945501e-19,-5.5438523905949951e-16,-6.856515876931891e-40,1.6745653307922142e-21,8.2071794142077986e-25,1.6827197905525323e-31,1.8095527938700849e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899050739942752,0.10880296897491715,0.00010000000000000082,7.5999979150282814e-09,4.301671023241884e-08,1.3280240883958368e-08,9.4185796337924321e-14,3.0380280542545019e-08,4.4653624520376335e-12,6.4421488719318992e-10,1.6984154891680151e-15
1.43540513094007e-09,0.002493543182170599,2.2404810254387672e-20,2.5347573544349842e-15,6.0422676518078482e-15,-9.9269006903575515e-16,4.9466518858556722e-13,2.3740939066888693e-19,-8.5083486893718888e-30,-7.2402408586881576e-32,2.4128900820641967e-30,-5.4666520266742526e-15,-2.3644521474418294e-15,-1.5118443365240732e-18,-3.2366503388822063e-19,-2.3208704632026181e-30,-3.2194654336394679e-31,-1.017246570928857e-27,7.4938816684779282e-30,3.4986766983580292e-41,3.6718832414937178e-29,3.4781563535548766e-15,9.941099759592917e-40,4.3819265904175117e-16,-1.5413326281637194e-32,3.086160065116546e-33,-3.1018538352357069e-19,-5.579125376363386e-16,-6.8587721854188532e-40,1.682825365344648e-21,8.2371285888747287e-25,1.6914574068087895e-31,1.8337095594633379e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899048901750844,0.10880296890340117,0.00010000000000000083,7.6147140811242038e-09,4.310001044304849e-08,1.3294529222228983e-08,9.4368183546421039e-14,3.0450542889225391e-08,4.4653623690419328e-12,6.4546682687599545e-10,1.702343523186318e-15
1.4381795337287905e-09,0.002493543181992286,2.354726079800543e-20,2.6639942084080737e-15,5.9208493776087094e-15,-9.9987041530052774e-16,4.9617145197895987e-13,2.3871126999796082e-19,-8.910006729724084e-30,-7.3696054293510504e-32,2.4556287537256726e-30,-5.4766147383412397e-15,-2.3530215747973837e-15,-1.5232293305214721e-18,-3.2473330017604141e-19,-2.3202929244988496e-30,-3.2269563714128072e-31,-1.0192964189924702e-27,7.6000686821537844e-30,3.6093218281094778e-41,3.6853343551322153e-29,3.4757121572355129e-15,9.9672593813781661e-40,4.3990763280612257e-16,-1.5399442832315609e-32,3.1329160249269046e-33,-3.1222516688597923e-19,-5.6142404313846538e-16,-6.8626694270433128e-40,1.6910849307725509e-21,8.2671934826394463e-25,1.7002363901683809e-31,1.8579079574056141e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899047063559162,0.10880296883188334,0.00010000000000000085,7.6294302402475462e-09,4.3183310647890303e-08,1.3308815682145584e-08,9.4550570742030105e-14,3.0520807109376597e-08,4.4653622860462369e-12,6.4671876662507468e-10,1.706271661942007e-15
1.4437283393062316e-09,0.002493543181635647,2.5764225457032706e-20,2.9147828634346005e-15,5.6857383495342166e-15,-1.0141147668276574e-15,4.9918932856052113e-13,2.4132929840017834e-19,-9.6693620902160102e-30,-7.6357208550750902e-32,2.5412139964971212e-30,-5.4963773582491572e-15,-2.3303264433172354e-15,-1.5457885678808726e-18,-3.2687565872265876e-19,-2.3191076313462191e-30,-3.2420623011754096e-31,-1.0234424681147672e-27,7.8128760258570304e-30,3.8226833003884875e-41,3.7121796252245296e-29,3.4708289456645382e-15,1.0019898664612377e-39,4.4333394663509737e-16,-1.5378815073781075e-32,3.226635493408085e-33,-3.1627510902642213e-19,-5.6839911811378071e-16,-6.875103243716143e-40,1.7076026014299312e-21,8.3276772260321241e-25,1.7179213779970086e-31,1.9064224587227378e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899043387176283,0.10880296868884204,0.00010000000000000086,7.6588625371385104e-09,4.3349911040444019e-08,1.333738297368336e-08,9.4915345095096223e-14,3.0661341163020635e-08,4.4653621200548581e-12,6.4922264604606238e-10,1.7141282532702446e-15
1.4548259504611137e-09,0.0024935431809223157,2.9942988124879793e-20,3.3874954081715663e-15,5.2445312316438321e-15,-1.0421469765626295e-15,5.0524634927634389e-13,2.4662238247544668e-19,-1.1026012232978235e-29,-8.1955689258961731e-32,2.7127229731206929e-30,-5.5352638394247106e-15,-2.2855876734596092e-15,-1.5900803098841082e-18,-3.3118320139926552e-19,-2.3166165985396823e-30,-3.2727829601481563e-31,-1.0319158808113929e-27,8.2399968151580383e-30,4.2196928877454775e-41,3.765644588456469e-29,3.4610830814124646e-15,1.0126439918069787e-39,4.5017215569800334e-16,-1.536324153653748e-32,3.4147914081755432e-33,-3.2425873671027006e-19,-5.8216114044233045e-16,-6.9164145821635906e-40,1.7406320061676795e-21,8.4500492006663362e-25,1.7537981349151109e-31,2.0038655885347729e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899036034412677,0.10880296840273776,0.00010000000000000089,7.717727046020161e-09,4.3683111759549631e-08,1.3394495866463486e-08,9.5644893654134677e-14,3.0942430901168072e-08,4.4653617880721587e-12,6.5423040416922712e-10,1.7298426452114538e-15
1.4659235616159957e-09,0.002493543180208911,3.3800433197371176e-20,3.8238601142077688e-15,4.8398586000465467e-15,-1.0695780898377586e-15,5.113317500797057e-13,2.5199197315640119e-19,-1.2182431198910269e-29,-8.7927766591838362e-32,2.8845661738385708e-30,-5.5733092782388719e-15,-2.2417069011902279e-15,-1.6332837115313892e-18,-3.3552075388814248e-19,-2.3139644712736606e-30,-3.3042028925580321e-31,-1.0406272781416442e-27,8.668845886795294e-30,4.5793698396236781e-41,3.8188096839889305e-29,3.4513646001707526e-15,1.0234653166662102e-39,4.5699116047040362e-16,-1.5378533287186657e-32,3.6037633804223308e-33,-3.3208925790939624e-19,-5.956753894793794e-16,-6.9771522854155038e-40,1.7736533122957694e-21,8.5742918064106314e-25,1.7903535713844491e-31,2.1017913924771752e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899028681651846,0.10880296811660553,0.00010000000000000091,7.7765914416042495e-09,4.4016312392981256e-08,1.3451580717653559e-08,9.6374442022146638e-14,3.1223548601606524e-08,4.4653614560895448e-12,6.5923816109988103e-10,1.7455586003994626e-15
1.4770211727708778e-09,0.002493543179495442,3.7361842911921319e-20,4.2267369429899354e-15,4.4688424211352685e-15,-1.0964193265841649e-15,5.1744552310942693e-13,2.5743861669938941e-19,-1.3159417458357146e-29,-9.4288376410321799e-32,3.0565864839283261e-30,-5.6105294488725578e-15,-2.1986682950489494e-15,-1.67541947535507e-18,-3.3988769199189351e-19,-2.3111508919909013e-30,-3.3363490439899772e-31,-1.0495711574963057e-27,9.0990459738084289e-30,4.9047622194553626e-41,3.8716765841157178e-29,3.4416734231191875e-15,1.0344520025361609e-39,4.637910166134012e-16,-1.5420304269120939e-32,3.7933628552839043e-33,-3.3976949782078718e-19,-6.089464167280374e-16,-7.0540823007137349e-40,1.8066662789542756e-21,8.7003995903671618e-25,1.8275907981279629e-31,2.2001061248090179e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899021328893773,0.10880296783044652,0.00010000000000000094,7.8354557239165874e-09,4.4349512943703408e-08,1.3508638750628065e-08,9.7103990205623372e-14,3.1504693041002213e-08,4.4653611241070255e-12,6.6424591674371943e-10,1.7612760504431432e-15
1.4881187839257599e-09,0.0024935431787819103,4.0651382481205961e-20,4.5988594964165126e-15,4.1287318594642467e-15,-1.1226819953183075e-15,5.23587664717787e-13,2.6296289184677558e-19,-1.3976470533697373e-29,-1.0105854182830063e-31,3.2286297600141482e-30,-5.6469402484779972e-15,-2.1564559016709284e-15,-1.7165084761637631e-18,-3.4428338629989609e-19,-2.3081756108234314e-30,-3.3692479320280212e-31,-1.0587419669599763e-27,9.5302263819108523e-30,5.1987760674099316e-41,3.9242469612788325e-29,3.4320094733062403e-15,1.0456021879825304e-39,4.7057177849472288e-16,-1.5484484761023839e-32,3.9834045707640674e-33,-3.4730230339970715e-19,-6.2197880861387507e-16,-7.1442118852018969e-40,1.8396706589441515e-21,8.8283672242546068e-25,1.8655130675053811e-31,2.2987176991464588e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899013976138459,0.10880296754426194,0.00010000000000000097,7.8943198929659163e-09,4.4682713414429049e-08,1.3565671174345678e-08,9.7833538210505493e-14,3.1785863010424484e-08,4.4653607921246064e-12,6.6925367112403976e-10,1.7769949277565849e-15
1.510314006235524e-09,0.002493543177354668,4.6494276977266895e-20,5.2598265305205275e-15,3.532186440041282e-15,-1.1735123117883291e-15,5.3595704684094926e-13,2.7424651245953326e-19,-1.5192800383077039e-29,-1.1590772875538751e-31,3.5722606785754825e-30,-5.7173909148822959e-15,-2.0744523703224477e-15,-1.7956213205313155e-18,-3.5315877976214807e-19,-2.3017397628229621e-30,-3.4373941698816324e-31,-1.0777444059218217e-27,1.0394262953982109e-29,5.7021778202021804e-41,4.0285042248791317e-29,3.4127629776676891e-15,1.0683862680381283e-39,4.8407621576295704e-16,-1.5667338774937219e-32,4.3641824254636071e-33,-3.6193585183255998e-19,-6.4734418328720353e-16,-7.3547545348429317e-40,1.9056527581077428e-21,9.0898627997359279e-25,1.9434245492701664e-31,2.4965171717486374e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898999270635949,0.10880296697182031,0.00010000000000000102,8.0120478912812314e-09,4.5349114124697816e-08,1.3679663388348778e-08,9.9292633703770883e-14,3.2348275345087567e-08,4.465360128160092e-12,6.7926917626955145e-10,1.8084367297103406e-15
1.5325092285452881e-09,0.0024935431759272007,5.1491857426332764e-20,5.8251706685739736e-15,3.0316975923904785e-15,-1.2221559464515544e-15,5.4843988156949181e-13,2.858475515953612e-19,-1.5956698189554607e-29,-1.3253829865572301e-31,3.9143675893903954e-30,-5.7847834154001437e-15,-1.9955737321543167e-15,-1.8707827657111934e-18,-3.6214209977149724e-19,-2.2946572687129488e-30,-3.5088291794327945e-31,-1.0975919514745147e-27,1.1258319182252977e-29,6.1090210322485208e-41,4.1315945733111256e-29,3.3936245132147167e-15,1.0918029430005773e-39,4.9750489622650299e-16,-1.5901568284112e-32,4.7447795668583918e-33,-3.7601177732288453e-19,-6.718067527622258e-16,-7.5901583207049718e-40,1.9715976781497949e-21,9.3587369717355256e-25,2.0241132402903054e-31,2.6945351592387159e-33,0.88129999999999997,0.0,0.0,0.0,0.009889898456514409,0.10880296639928946,0.00010000000000000108,8.1297754365632808e-09,4.6015514541885586e-08,1.379356616421752e-08,1.007517285415724e-13,3.2910776801201554e-08,4.4653594641960292e-12,6.8928467684332884e-10,1.8398835140463768e-15
1.5547044508550522e-09,0.002493543174499535,5.5790293317947557e-20,6.3114267985424847e-15,2.6106276039157604e-15,-1.2687012300451698e-15,5.6103615529250007e-13,2.9777101087779361e-19,-1.6376510419273196e-29,-1.510760281421195e-31,4.2539157259610578e-30,-5.8492418592820837e-15,-1.9196954231918307e-15,-1.9421560308431243e-18,-3.7122843624138372e-19,-2.2869305354425907e-30,-3.5837300881839154e-31,-1.1182413086454299e-27,1.2119883709239709e-29,6.4366948621949202e-41,4.233531637281087e-29,3.3745934527754158e-15,1.1158370487461772e-39,5.1085826281718549e-16,-1.6165893111435292e-32,5.1239428346698816e-33,-3.8955230890336017e-19,-6.9540232871707905e-16,-7.8350272325474009e-40,2.0375034307200099e-21,9.6349463114252072e-25,2.1076049878557667e-31,2.8921483423147166e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898969859662761,0.10880296582667788,0.0001000000000000011,8.2475025288189186e-09,4.6681914682243911e-08,1.3907388013957936e-08,1.0221082275949789e-13,3.3473358866904287e-08,4.4653588002324357e-12,6.9930017312080127e-10,1.8713348049045118e-15
1.5768996731648164e-09,0.0024935431730716876,5.9505642474768724e-20,6.7317235342874289e-15,2.2557671798186189e-15,-1.3132317497857769e-15,5.7374585682271916e-13,3.1002189453939258e-19,-1.6533322215430712e-29,-1.717530013171338e-31,4.5900173754266935e-30,-5.9108836569995427e-15,-1.8466995894472115e-15,-2.0098956452256525e-18,-3.8041314738305541e-19,-2.2785644013060232e-30,-3.6622477824453595e-31,-1.1396515704633618e-27,1.2976786595330326e-29,6.6989159120619237e-41,4.3343287351330686e-29,3.3556691801923701e-15,1.1404738311801897e-39,5.2413675073537019e-16,-1.6445427253429979e-32,5.5005919776551876e-33,-4.0257847821637857e-19,-7.1816479466775835e-16,-8.0787614847841355e-40,2.1033681003027065e-21,9.9184481399770918e-25,2.1939246479734212e-31,3.0888184956977437e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898955154191788,0.10880296525399308,0.00010000000000000114,8.3652291680484062e-09,4.7348314558694828e-08,1.4021136456791881e-08,1.0366991638584241e-13,3.4036014023088337e-08,4.4653581362693116e-12,7.0931566529772641e-10,1.9027901819250173e-15
1.5990948954745805e-09,0.002493543171643672,6.2727097451955349e-20,7.0961504529989437e-15,1.9569656915283209e-15,-1.3558250502529195e-15,5.865689767548764e-13,3.2260511943298074e-19,-1.6484868455919457e-29,-1.947148709269994e-31,4.9219378191317771e-30,-5.9698177026621366e-15,-1.7764769115985937e-15,-2.0741450224607843e-18,-3.8969193155151974e-19,-2.2695657452589586e-30,-3.7445059598276585e-31,-1.1617848521237669e-27,1.3827215725543653e-29,6.9061341537174774e-41,4.4339986528191921e-29,3.3368511000509616e-15,1.1656991958249533e-39,5.3734078063811918e-16,-1.6730476478767333e-32,5.8738272527449967e-33,-4.1510979390569623e-19,-7.4012558141089978e-16,-8.31464244511612e-40,2.1691898751693384e-21,1.0209201198924519e-24,2.2830957609406028e-31,3.2840964580043723e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898940448731085,0.10880296468124161,0.00010000000000000118,8.482955354250109e-09,4.8014714181160659e-08,1.413481797762075e-08,1.0512900944233741e-13,3.4598735784942146e-08,4.4653574723066519e-12,7.1933115352983268e-10,1.934249282571087e-15
1.6300397774411953e-09,0.00249354316965246,6.6531678859859286e-20,7.5265462414775403e-15,1.6182886020756549e-15,-1.4121137165523038e-15,6.0463642738256955e-13,3.4071273652477492e-19,-1.6158403164653875e-29,-2.2950386037401746e-31,5.3765688806352388e-30,-6.0476584803658804e-15,-1.6830057398549753e-15,-2.1581519286591531e-18,-4.0277791439538249e-19,-2.2559797735001006e-30,-3.8656272068473516e-31,-1.1937829193153535e-27,1.4999205585988035e-29,7.1192154576544002e-41,4.5711020038171755e-29,3.3107908073698779e-15,1.2018253522378183e-39,5.5562652584043175e-16,-1.712373428368494e-32,6.3870696102674567e-33,-4.3178986160836427e-19,-7.6946142970953079e-16,-8.621422197009545e-40,2.260884618854157e-21,1.0626599183924492e-24,2.4122214169533115e-31,3.5533172282885578e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898919946194003,0.1088029638826031,0.00010000000000000124,8.6470900542085438e-09,4.894381722427785e-08,1.4293213429496565e-08,1.0716329598451204e-13,3.5383390496615065e-08,4.4653565466016196e-12,7.3329487761267195e-10,1.9781156002369536e-15
