Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180)
6.294756287502413e-09,0.0040814404722018085,4.3331635466527425e-13,3.4522024467299033e-09,6.2008239579583159e-11,1.097937305171042e-10,3.2874054010609746e-07,2.396406613512591e-09,3.542044756986368e-33,-1.3790634543389516e-24,1.0299065261166989e-25,4.0418794731087585e-24,6.2244457347885271e-24,1.4944710553305431e-14,7.0787830126923624e-20,7.3900629679635052e-27,7.4606816390606268e-23,6.7069106827425176e-20,3.1671849341700044e-22,3.2178572171252777e-42,2.6689828482376083e-30,8.4582872117907294e-28,6.7654187404546845e-37,4.5861574529561016e-24,7.2331881604124217e-33,3.7708588534262257e-30,2.2329649581850384e-27,5.2088776124948028e-12,-3.1919016306654271e-40,3.7375411075312001e-29,4.7704455541908088e-29,2.0097781024659315e-32,1.0816134451630213e-43,0.88129999999999997,0.0,0.0,0.0,0.0094592747808996749,0.10879563223552893,9.9999999985055294e-05,1.4783589055940492e-05,9.9403143243638031e-05,9.2689906553407043e-05,1.9398356681270612e-11,6.8452028022489632e-06,4.1723011839136214e-08,1.2424290214751727e-07,6.7590623020838714e-14,8.6125625621119307e-16,6.7047166864693794e-08,2.4125139651987489e-07,0.00021278217440135036,3.7467890045851539e-06,2.3777553165787906e-16,1.5158736158714136e-11,6.8866376272651903e-15,1.1492912147290038e-10
6.371660343801922e-09,0.004081440130904985,4.4348807145316259e-13,3.5299561889339196e-09,6.2706897272188247e-11,1.1511060615211866e-10,3.3662107117900848e-07,2.5133073271794942e-09,3.8480222593047723e-33,-4.4101260194300858e-25,1.1040379916427251e-25,3.5497507427488191e-24,6.689437601194101e-24,1.5286219255685776e-14,7.3092576529180101e-20,7.9804372087713975e-27,7.9340805086662824e-23,7.0792617214357896e-20,3.4178647861420826e-22,3.2679204864984388e-42,2.7203523845227545e-30,8.2519598733202171e-28,6.7656624204501488e-37,4.6742647544169936e-24,8.203961112798244e-33,3.9667017528469002e-30,2.380129591954815e-27,5.5333000918589105e-12,-2.8092544189408614e-40,3.7667968198771607e-29,4.8255221815434265e-29,2.0829866832299788e-32,1.1736792632171798e-43,0.88129999999999997,0.0,0.0,0.0,0.0094541474752233932,0.10879554052514478,9.9999999984713784e-05,1.4958315157178561e-05,0.00010055779607918953,9.3766603897029642e-05,1.9623670346952486e-11,6.9250357184835389e-06,4.1704587447078077e-08,1.2568617003078259e-07,6.8378905956495838e-14,8.7126104097970144e-16,6.9478063426706306e-08,2.4803989587962543e-07,0.00021532367461261979,3.8360347327557393e-06,2.4432417698940986e-16,1.559372312943967e-11,7.1416773756820635e-15,1.2056854051085016e-10
6.44856440010143e-09,0.004081439789791896,4.5377517628497995e-13,3.608538504974076e-09,6.3405547645802495e-11,1.2061466423225964e-10,3.4458931496526905e-07,2.6343722338172591e-09,4.1749878339363607e-33,-2.0473146974757359e-24,1.1829367097876055e-25,5.5372396892622067e-24,7.1851723985798176e-24,1.5634364910044628e-14,7.5450786664420591e-20,8.6131549363015318e-27,8.4322589923125231e-23,7.4686230928584829e-20,3.685486373571008e-22,3.3278311529578476e-42,2.832550122056302e-30,8.126176923991208e-28,6.7734157422793902e-37,4.8666756193884404e-24,9.2254998064228081e-33,4.1712364572637995e-30,2.536733180996431e-27,5.8736494234164546e-12,-2.4491177838617784e-40,3.7957926353252469e-29,4.882262860199268e-29,2.1578847643486021e-32,1.2727187824609309e-43,0.88129999999999997,0.0,0.0,0.0,0.0094490234217084884,0.10879544876687529,9.9999999984365647e-05,1.5132901824269772e-05,0.00010171100743852575,9.4841970254845945e-05,1.9848702359559122e-11,7.0047696400224542e-06,4.1686175091610107e-08,1.2712763377849074e-07,6.9166211402754163e-14,8.8125331941577481e-16,7.1965564391427323e-08,2.5494070254529306e-07,0.00021786378494077218,3.9262617438029871e-06,2.5097935907657501e-16,1.6036042158315862e-11,7.4029214769886132e-15,1.2641102534365875e-10
6.525468456400939e-09,0.004081439448860094,4.6417757745676162e-13,3.6879482578895268e-09,6.4103900875741433e-11,1.2631002752783131e-10,3.5264504968586858e-07,2.7596952746527959e-09,4.5249185753784183e-33,-5.4877491651481456e-25,1.2668749182833532e-25,4.5156157570389726e-24,7.7133947824614031e-24,1.5989321794328098e-14,7.786354379295385e-20,9.2909323543767429e-27,8.9562731003510126e-23,7.8756414708682045e-20,3.9710161129486924e-22,3.3986832374478912e-42,2.9135462346685674e-30,7.9685514990146502e-28,6.7889511106548314e-37,5.0055836248853423e-24,1.0300087525854942e-32,4.3848310075756831e-30,2.703340503619246e-27,6.2305013522992173e-12,-2.1090788670050531e-40,3.8245696900319679e-29,4.9407882765254737e-29,2.2345166732450886e-32,1.3792161686883909e-43,0.88129999999999997,0.0,0.0,0.0,0.0094439026200761073,0.10879535696023949,9.9999999984010665e-05,1.5307349152673913e-05,0.00010286277745461266,9.5916005902819908e-05,2.0073452745276226e-11,7.0844045881147099e-06,4.166777477290204e-08,1.2856729355833306e-07,6.9952539569429713e-14,8.9123309268185524e-16,7.4510252431244535e-08,2.6195446794130262e-07,0.00022040250626658513,4.0174676711500335e-06,2.5774169584437967e-16,1.6485736479840598e-11,7.6704435040768578e-15,1.3246127342458362e-10
6.602372512700447e-09,0.0040814391081071,4.7469517904519817e-13,3.7681842530629425e-09,6.4801959339395978e-11,1.3220085224873041e-10,3.6078805240756956e-07,2.8893712233246585e-09,4.8998642755683158e-33,5.0873156741227418e-25,1.3561381200640974e-25,4.0970502106411169e-24,8.2759245278582972e-24,1.6351266913968105e-14,8.0331959323154889e-20,1.001663432025281e-26,9.5072149560892605e-23,8.3009845317804591e-20,4.2754650607332178e-22,3.4823133068314306e-42,2.9262785176639664e-30,7.7327321391459626e-28,6.8096017446063884e-37,5.0274369707989553e-24,1.1430101952754288e-32,4.6078694267042199e-30,2.8805456658945474e-27,6.6044445841991082e-12,-1.7867401234835423e-40,3.8530904618422366e-29,5.0005655384682494e-29,2.3129294069723693e-32,1.4936865837357241e-43,0.88129999999999997,0.0,0.0,0.0,0.0094387850700421942,0.10879526510475877,9.9999999983648705e-05,1.5481657237823087e-05,0.00010401310626409814,9.698871111964448e-05,2.0297921531004444e-11,7.1639405842094755e-06,4.1649386491100718e-08,1.3000514954257703e-07,7.0737890668315043e-14,9.0120036197210716e-16,7.71127079703328e-08,2.6908184126198346e-07,0.00022293983947075933,4.1096501513631213e-06,2.6461180309878294e-16,1.6942849181313455e-11,7.944316986097148e-15,1.3872402859159775e-10
6.679276568999956e-09,0.004081438767530459,4.8532788976574686e-13,3.8492453671867848e-09,6.5500032551600117e-11,1.3829132910030874e-10,3.6901809886824232e-07,3.0234957137688883e-09,5.3019608034212142e-33,-1.4263043764316691e-25,1.45102623355185e-25,5.459724949680099e-24,8.8746585754287105e-24,1.6720380115887079e-14,8.2857174494326506e-20,1.0793288201539661e-26,1.0086215493231005e-22,8.7453424941565871e-20,4.5998926570587614e-22,3.5724469364601024e-42,2.9247074086164827e-30,7.4875763266196589e-28,6.8306721150765833e-37,5.0247631915437474e-24,1.2618023443750906e-32,4.8407530940273425e-30,3.0689747373391978e-27,6.9960814575806336e-12,-1.4796294370009978e-40,3.8810703127156634e-29,5.0605749940317675e-29,2.3931506342922145e-32,1.6166795773983206e-43,0.88129999999999997,0.0,0.0,0.0,0.009433670771317109,0.10879517319995703,9.9999999983279602e-05,1.5655826175120478e-05,0.00010516199400758908,9.8060086186849995e-05,2.0522108744415476e-11,7.2433776499643416e-06,4.1631010246328464e-08,1.314412019084241e-07,7.1522264913260601e-14,9.1115512851489765e-16,7.9773509095119208e-08,2.7632346938066212e-07,0.00022547578543391384,4.2028068242813767e-06,2.7159029444165178e-16,1.7407423196835171e-11,8.2246154062363517e-15,1.452040827857036e-10
6.7561806252994645e-09,0.0040814384271277366,4.960756301366628e-13,3.9311306398600826e-09,6.6198129796436675e-11,1.445856791409399e-10,3.7733496410601423e-07,3.1621651378262048e-09,5.7334323192502928e-33,-4.9101609298472706e-26,1.5518525696675486e-25,6.116870771746444e-24,9.5115809992882873e-24,1.7096843822974736e-14,8.544035746831877e-20,1.1624072499162374e-26,1.0694441196897553e-22,9.2094262295207184e-20,4.9454030801517751e-22,3.6676998208671326e-42,2.9298501191089145e-30,7.2591337366607374e-28,6.8507045329344539e-37,5.0336011394955288e-24,1.3866427546570751e-32,5.0838994990218607e-30,3.2692833934169835e-27,7.4060265396213428e-12,-1.1854737535656239e-40,3.9084390562126006e-29,5.1204973055661539e-29,2.4752031310002273e-32,1.7487772849987587e-43,0.88129999999999997,0.0,0.0,0.0,0.0094285597236061988,0.10879508124536,9.9999999982903139e-05,1.5829856059943477e-05,0.0001063094408293028,9.9130131388483394e-05,2.0746014413883231e-11,7.3227158072216605e-06,4.161264603868554e-08,1.3287545083757847e-07,7.2305662519941285e-14,9.2109739356980622e-16,8.249323181877029e-08,2.8367999711027125e-07,0.00022801034503659414,4.2969353326507366e-06,2.786777815175885e-16,1.7879501324510273e-11,8.5114122065103693e-15,1.519062704991823e-10
6.833084681598973e-09,0.0040814380868964915,5.0693833288723994e-13,4.0138392823384329e-09,6.6896375935816909e-11,1.5108816163958443e-10,3.8573842181649413e-07,3.3054768431664305e-09,6.196623372882953e-33,-1.352528449845732e-24,1.6589480363360976e-25,8.0536103701181666e-24,1.0188774818326599e-23,1.7480843654087148e-14,8.8082711080571488e-20,1.251236553128846e-26,1.1333104873422146e-22,9.6939734717430317e-20,5.3131591377440996e-22,3.7710490173510383e-42,3.034968277986698e-30,7.1709969922753611e-28,6.8744614646216631e-37,5.213869680523139e-24,1.5178015104689642e-32,5.3377472815186347e-30,3.4821663093160983e-27,7.8349100444167581e-12,-9.0198147694062839e-41,3.9354436316190972e-29,5.1813957761492315e-29,2.5591126331045026e-32,1.8906053747582875e-43,0.88129999999999997,0.0,0.0,0.0,0.0094234519266084577,0.10879498924049609,9.9999999982519129e-05,1.6003746987636706e-05,0.00010745544687799818,0.00010019884701178151,2.0969638568665653e-11,7.4019550780581348e-06,4.1594293868244253e-08,1.3430789651740532e-07,7.3088083706346009e-14,9.3102715843565528e-16,8.5272449526173292e-08,2.9115206664981508e-07,0.00023054351915925063,4.3920333229065658e-06,2.8587487348854015e-16,1.835912618991087e-11,8.8047807762928114e-15,1.5883548004587913e-10
6.909988737898482e-09,0.004081437746834312,5.1791589774327028e-13,4.0973700425293811e-09,6.7593877009673611e-11,1.5780307120528923e-10,3.9422824620010809e-07,3.4535290652318612e-09,6.6940078250071705e-33,2.2364890277277775e-24,1.7726608518815511e-25,5.4579344241796892e-24,1.0908478446350103e-23,1.7872568170371295e-14,9.0785471269363702e-20,1.3461743351455962e-26,1.2003464417919038e-22,1.0199748019093731e-19,5.7043812395392264e-22,3.891120976753929e-42,2.9637022132888572e-30,6.8461397946147503e-28,6.8983978379065482e-37,5.0916860188724428e-24,1.6555610726244656e-32,5.6027558722520752e-30,3.7083570666540875e-27,8.2833770206650401e-12,-6.2778916098444056e-41,3.9621366888112374e-29,5.2424947631177545e-29,2.6449121697601818e-32,2.0428334756843435e-43,0.88129999999999997,0.0,0.0,0.0,0.0094183473800175648,0.10879489718489446,9.9999999982127379e-05,1.6177499053513928e-05,0.0001086000123060596,0.00010126623334696339,2.1192981238725884e-11,7.4810954847696958e-06,4.1575953735053441e-08,1.3573853913980191e-07,7.386952869262827e-14,9.4094442444268363e-16,8.8111733143334213e-08,2.9874031775028106e-07,0.00023307530868224297,4.4880984449417017e-06,2.931821771912507e-16,1.8846340257025048e-11,9.1047944550852642e-15,1.6599664992502914e-10
6.98689279419799e-09,0.004081437406938749,5.2900822357528971e-13,4.1817216739583249e-09,6.8291431087699921e-11,1.6473473450017245e-10,4.028042088697221e-07,3.6064208464563503e-09,7.2281850983993311e-33,-2.7205855573210742e-25,1.8933559879646621e-25,9.0687505968687201e-24,1.1672973331999487e-23,1.827220846030683e-14,9.354990513676445e-20,1.4475976262968057e-26,1.2706820855988937e-22,1.0727538512916814e-19,6.120345364983742e-22,4.0109437138924461e-42,2.8645498644281989e-30,6.4951555631501369e-28,6.9158969316662384e-37,4.921684034494041e-24,1.8002159264775932e-32,5.8794047951742213e-30,3.9486270289209423e-27,8.7520863076832086e-12,-3.6064335195902148e-41,3.9879030691012573e-29,5.3023095287949622e-29,2.7326084526916459e-32,2.2061748907497621e-43,0.88129999999999997,0.0,0.0,0.0,0.0094132460835219117,0.10879480507808816,9.9999999981727729e-05,1.6351112352860471e-05,0.00010974313726962214,0.00010233229068698186,2.1416042454756722e-11,7.5601370498530366e-06,4.1557625639138805e-08,1.3716737890131489e-07,7.4649997700924027e-14,9.5084919295335955e-16,9.1011651342924583e-08,3.0644538791665915e-07,0.00023560571448584579,4.5851283518232639e-06,3.0060029732907691e-16,1.9341185841588942e-11,9.411526536068318e-15,1.7339476446007937e-10
7.056106444867548e-09,0.004081437101173235,5.3908937329702558e-13,4.258339220884473e-09,6.8919457278194847e-11,1.7116215711169358e-10,4.105960342577959e-07,3.7482437665830024e-09,7.7426645466068511e-33,1.4388125227803175e-25,2.0082670288457588e-25,9.6243019012587555e-24,1.2401293783713547e-23,1.8638812845889224e-14,9.6091698934208623e-20,1.5447514110972987e-26,1.3369164602725198e-22,1.122204571509966e-19,6.5169679718756222e-22,4.1171190297713263e-42,2.8195729527884713e-30,6.2497360913717259e-28,6.9236893618660352e-37,4.8445758317297759e-24,1.9365541251280173e-32,6.1387542644334735e-30,4.1775764721567113e-27,9.1917874235853496e-12,-1.2455649432583898e-41,4.010184173285536e-29,5.3544487543778236e-29,2.8131529209877412e-32,2.3633105202453391e-43,0.88129999999999997,0.0,0.0,0.0,0.0094086576952452459,0.10879472213779795,9.9999999981361119e-05,1.6507245755619291e-05,0.00011077071827196054,0.00010329060624642738,2.1616556931986523e-11,7.6311899675886434e-06,4.1541140644688297e-08,1.3845179340710637e-07,7.5351585532379203e-14,9.5975280040766868e-16,9.3673888511918853e-08,3.1348035648313292e-07,0.00023788189735648825,4.6732782218406356e-06,3.0737185159955276e-16,1.9793106671420038e-11,9.6933901825567703e-15,1.8025981100200171e-10
7.125320095537106e-09,0.004081436795538992,5.492633713551444e-13,4.3356204056780015e-09,6.9547449634200192e-11,1.7777187868962566e-10,4.1845727888715327e-07,3.8941409131848051e-09,8.2912672004234734e-33,1.0147696604392991e-34,2.1294344790255005e-25,1.072553171968816e-23,1.316966898649737e-23,1.9012129170040998e-14,9.8685468315467094e-20,1.6477840119787291e-26,1.4060336986572436e-22,1.1735656412219511e-19,6.9357241489428569e-22,4.2238478480784233e-42,2.8151710368127473e-30,6.0670736825207463e-28,6.928018631657602e-37,4.8370422857007743e-24,2.0789587364056155e-32,6.4083171309189472e-30,4.4192049628003859e-27,9.6489294963883787e-12,1.0875072267727728e-41,4.0318132180236561e-29,5.4058437681173967e-29,2.8952239517280133e-32,2.5306502712229781e-43,0.88129999999999997,0.0,0.0,0.0,0.0094040719390538711,0.10879463915531712,9.9999999980987801e-05,1.6663266904069507e-05,0.0001117971327472259,0.00010424784577665368,2.1816843480417018e-11,7.7021628586690166e-06,4.1524665400416885e-08,1.3973474790915695e-07,7.6052383167889135e-14,9.686462870636445e-16,9.6386109928312282e-08,3.2061092467142441e-07,0.0002401569607689759,4.7622059626423289e-06,3.1423409312716092e-16,2.0251273828123511e-11,9.9808084299441108e-15,1.8732455393875398e-10
7.207482786125943e-09,0.00408143643289227,5.6146124920596207e-13,4.4282204734853425e-09,7.0292700326547685e-11,1.8585928983261205e-10,4.2787915159528695e-07,4.0727244455814032e-09,8.9898601142273829e-33,-1.3229837508342081e-32,2.2818128779275859e-25,1.1903003931768328e-23,1.4136439881307087e-23,1.946420144878983e-14,1.0183333968193709e-19,1.7781654438703672e-26,1.4919685008931873e-22,1.2371026344700955e-19,7.4630154895675972e-22,4.3560434036428192e-42,2.8304455664867234e-30,5.8851134235683142e-28,6.9332565595964099e-37,4.8632507393530894e-24,2.2562149443127417e-32,6.7421163134504409e-30,4.7233941481690475e-27,1.0214941533905113e-11,3.8375840601164922e-41,4.0569263491804902e-29,5.4668842039502928e-29,2.9946399763373375e-32,2.7434058159917975e-43,0.88129999999999997,0.0,0.0,0.0,0.0093986316596112712,0.10879454059258108,9.9999999980535716e-05,1.6848332103825948e-05,0.00011301406286213116,0.00010538277676052442,2.205430537949897e-11,7.786310060320319e-06,4.1505120493476417e-08,1.4125583266989144e-07,7.6883266045201328e-14,9.7919050121978125e-16,9.9671206611968783e-08,3.2920027158808845e-07,0.0002428562088075538,4.8687784414840132e-06,3.2249850314920633e-16,2.080330920875737e-11,1.0329283325412409e-14,1.9597540187350943e-10
7.28964547671478e-09,0.004081436070425166,5.7378977088408578e-13,4.5217533529278693e-09,7.1037727171698843e-11,1.9421355593218035e-10,4.3739833002496605e-07,4.2572779335044674e-09,9.7435686872079957e-33,-7.8573147637218339e-26,2.4439699309649101e-25,1.3237541471834938e-23,1.5165702814514044e-23,1.9926181960046003e-14,1.0505754913160193e-19,1.9178440308478402e-26,1.5822937291230652e-22,1.3035293123637987e-19,8.0248317156143224e-22,4.4978419090800132e-42,2.8511215565867242e-30,5.723209909450995e-28,6.9411689481838301e-37,4.8987207793261468e-24,2.4427836143382234e-32,7.0915555836437158e-30,5.0475043897180554e-27,1.080711989027315e-11,6.5855728257855837e-41,4.0816252630683125e-29,5.5285337035228255e-29,3.0962425271732851e-32,2.9725323315467304e-43,0.88129999999999997,0.0,0.0,0.0,0.0093931950885035361,0.1087944419693562,9.9999999980073724e-05,1.7033239331166577e-05,0.00011422934951303708,0.0001065161921071506,2.229144616102986e-11,7.8703445422761495e-06,4.1485589326148173e-08,1.427748605038585e-07,7.7713035910279656e-14,9.8972045668574029e-16,1.0302800032170484e-07,3.3792575037500472e-07,0.00024555388130765172,4.9764418300451043e-06,3.3089204981745129e-16,2.1364240704932055e-11,1.0685749950357152e-14,2.049192069027358e-10
7.371808167303617e-09,0.004081435708134786,5.8624882102117025e-13,4.6162176364198662e-09,7.1782599205059875e-11,2.0284014271550677e-10,4.4701453117939232e-07,4.4479269497716496e-09,1.0556546271037492e-32,4.3039261869280903e-26,2.6164660230733474e-25,1.4493111467802249e-23,1.6260971588430168e-23,2.0398319760963937e-14,1.0835983948032551e-19,2.0674144063586275e-26,1.6771967148490366e-22,1.3729582915312527e-19,8.6231073431255645e-22,4.6498688921566165e-42,2.8555795628403983e-30,5.5399965811836352e-28,6.9509289088520315e-37,4.906380854153489e-24,2.6391067792490722e-32,7.4573575953172946e-30,5.3927372812217261e-27,1.1426354072403957e-11,9.3513061571847536e-41,4.1059017326502476e-29,5.5906316133474183e-29,3.2000660542633149e-32,3.2192200223246301e-43,0.88129999999999997,0.0,0.0,0.0,0.009387762225318513,0.1087943432850848,9.9999999979601581e-05,1.7217988702115917e-05,0.0001154429929131299,0.00010764809219033247,2.2528265866872459e-11,7.9542663331863015e-06,4.1466071898321892e-08,1.442918316791551e-07,7.8541693046016747e-14,1.0002361553199795e-15,1.0645717090215949e-07,3.4678812482444191e-07,0.00024824997934220854,5.0851932855748102e-06,3.3941545760711137e-16,2.1934119020005678e-11,1.1050297396449442e-14,2.1416232268678973e-10
7.453970857892454e-09,0.004081435346018239,5.988382918479285e-13,4.71161202432771e-09,7.2527393946823029e-11,2.1174455633580928e-10,4.5672747081469876e-07,4.6447980958635582e-09,1.1433209221213681e-32,-4.0792236574720449e-26,2.7998901887026445e-25,1.6060191870707439e-23,1.7425926959698207e-23,2.0880867360225311e-14,1.1174199901332029e-19,2.2275052089243127e-26,1.7768716979661954e-22,1.4455061240563445e-19,9.2598701486406389e-22,4.8105948374952052e-42,2.8561262258681063e-30,5.3578649701582951e-28,6.9608017428807729e-37,4.9073334989079755e-24,2.8456471815191524e-32,7.840279166898555e-30,5.7603598574126276e-27,1.2073553025084642e-11,1.2155028758537357e-40,4.1296593371754703e-29,5.6528075412750783e-29,3.3061407882012402e-32,3.4847438820955949e-43,0.88129999999999997,0.0,0.0,0.0,0.0093823330696369105,0.1087942445392121,9.999999997911903e-05,1.740258033265978e-05,0.00011665499328066712,0.00010877847738749442,2.2764764539876537e-11,8.0380754619667687e-06,4.1446568209855895e-08,1.458067464702006e-07,7.9369237737933685e-14,1.0107375990247837e-15,1.0995939520974807e-07,3.5578815573388217e-07,0.00025094450398403811,5.1950299695667929e-06,3.4806944814887522e-16,2.2512994659654164e-11,1.1423014690426794e-14,2.2371116271330078e-10
7.536133548481292e-09,0.004081434984072653,6.1155808031134789e-13,4.8079352844430968e-09,7.3272068737589405e-11,2.2093234288199924e-10,4.6653686362119125e-07,4.8480189917135644e-09,1.2378254950703152e-32,6.3084965907178771e-26,2.9948613969294251e-25,1.7559533393825251e-23,1.8664434119638526e-23,2.1374080688644987e-14,1.1520586218348147e-19,2.3987807984916721e-26,1.8815200565387663e-22,1.5212934171200052e-19,9.9372450728154417e-22,4.9794274604720523e-42,2.8483203585658859e-30,5.1634012032054526e-28,6.9695725247252477e-37,4.8939632306938498e-24,3.0628892549318565e-32,8.2411127806110343e-30,6.1517077244335656e-27,1.2749645300369289e-11,1.5016526850209433e-40,4.1528277749676929e-29,5.7147896175024537e-29,3.4144892420981473e-32,3.7704696806465519e-43,0.88129999999999997,0.0,0.0,0.0,0.0093769076210323855,0.10879414573118593,9.9999999978625786e-05,1.7587014338745143e-05,0.00011786535083892478,0.00010990734807967609,2.3000942223868612e-11,8.1217719577991304e-06,4.1427078260577394e-08,1.4731960515767264e-07,8.0195670274174097e-14,1.0212247897458203e-15,1.1353534711965566e-07,3.6492660090998044e-07,0.000253637456305828,5.3059490477559143e-06,3.5685474023265318e-16,2.3100917932131146e-11,1.1803990793581547e-14,2.3357219997889974e-10
7.61829623907013e-09,0.00408143462229516,6.2440808414963445e-13,4.9051861984830233e-09,7.4016641354718065e-11,2.3040908795385376e-10,4.7644242310648268e-07,5.0577182670851195e-09,1.3396679608260358e-32,-8.5901038007898836e-26,3.2020298843274815e-25,1.9402327089290991e-23,1.9980541050217842e-23,2.1878219051262125e-14,1.1875331035170008e-19,2.581943057300633e-26,1.9913505448292388e-22,1.6004449564118964e-19,1.065745827346741e-21,5.1558624162302699e-42,2.8531560737892031e-30,5.0017704256841814e-28,6.9775617186864058e-37,4.902269347609428e-24,3.2913401491700752e-32,8.6606881384343648e-30,6.5681883129292426e-27,1.3455579243363575e-11,1.7955963309569775e-40,4.175419925867816e-29,5.7766383969315164e-29,3.5251300079663006e-32,4.0778603222050359e-43,0.88129999999999997,0.0,0.0,0.0,0.0093714858790715765,0.10879404686045702,9.9999999978121632e-05,1.7771290836280033e-05,0.00011907406581613784,0.00011103470465152789,2.3236798963640348e-11,8.2053558501302177e-06,4.1407602050282762e-08,1.4883040802843046e-07,8.1020990945500639e-14,1.0316977294716076e-15,1.1718569752902834e-07,3.7420421516882478e-07,0.00025632883738013675,5.4179476901201222e-06,3.6577204980783881e-16,2.3697938948282922e-11,1.219331460119218e-14,2.4375196675392934e-10
7.700458929658968e-09,0.004081434260682912,6.3738819702019296e-13,5.0033634933525386e-09,7.4761041792234218e-11,2.4018041623996672e-10,4.8644386182270953e-07,5.274025553042298e-09,1.4493799048554264e-32,1.1751278344451578e-25,3.4220785462447402e-25,2.1033715538573017e-23,2.137850232962023e-23,2.2393545098942376e-14,1.2238627252636213e-19,2.7777332651449909e-26,2.1065795396486692e-22,1.683089832912055e-19,1.1422841351473884e-21,5.3412696737979477e-42,2.845323956530954e-30,4.8167281396246709e-28,6.9848707749743416e-37,4.8888530134869455e-24,3.5315308054811977e-32,9.0998737844572561e-30,7.0112843728909685e-27,1.4192323179819864e-11,2.0992780537678456e-40,4.1974649375935168e-29,5.8383670339737811e-29,3.638082249091952e-32,4.4084826710511821e-43,0.88129999999999997,0.0,0.0,0.0,0.0093660678433141898,0.10879394792647867,9.9999999977606297e-05,1.7955409941133346e-05,0.00012028113844542629,0.00011216054749130724,2.3472334804934146e-11,8.2888271686718255e-06,4.1388139578737784e-08,1.5033915537542452e-07,8.1845200045292322e-14,1.0421564202328891e-15,1.209111143598772e-07,3.8362175033590302e-07,0.00025901864827939216,5.5310230708826991e-06,3.7482208998327251e-16,2.4304107621544364e-11,1.259107494194739e-14,2.5425705435263224e-10
7.782621620247806e-09,0.004081433899233058,6.5049831345255365e-13,5.1024659117859775e-09,7.5505367756990086e-11,2.5025199108731931e-10,4.9654089105067589e-07,5.4970714729503717e-09,1.5675267841933766e-32,-1.8089588386631023e-25,3.6557243838777195e-25,2.3254250627372246e-23,2.2862763606861522e-23,2.2920324802690786e-14,1.2610672611201658e-19,2.9869340891149728e-26,2.2274312939164963e-22,1.7693615723393307e-19,1.2235835742782526e-21,5.5344215053845989e-42,2.860422670459171e-30,4.6899658722795751e-28,6.9924135716029615e-37,4.9147564462174018e-24,3.7840170832594931e-32,9.5595787922864666e-30,7.4825575321456437e-27,1.4960865598664056e-11,2.414767942201136e-40,4.2190052035081857e-29,5.9001753084518699e-29,3.7533672671523429e-32,4.764014876480069e-43,0.88129999999999997,0.0,0.0,0.0,0.0093606535133129408,0.10879384892870705,9.999999997707951e-05,1.8139371769134744e-05,0.00012148656896485812,0.00011328487699087343,2.3707549794455498e-11,8.3721859434003616e-06,4.1368690845677442e-08,1.5184584749777212e-07,8.2668297869541004e-14,1.0526008641031555e-15,1.2471226256304618e-07,3.931799552470969e-07,0.00026170689007588957,5.6451723685130516e-06,3.8400557102820304e-16,2.4919473668003254e-11,1.2997360577386015e-14,2.6509411288009438e-10
7.864784310836644e-09,0.004081433537942776,6.6373832438116338e-13,5.2024921472531662e-09,7.6249476712107475e-11,2.6062951405159588e-10,5.0673322128402886e-07,5.7269876332052267e-09,1.6947104186992216e-32,2.9317767116193888e-25,3.9037200060161421e-25,2.490380658807784e-23,2.4438006163316218e-23,2.3458827441565187e-14,1.2991669763394272e-19,3.2103716256641195e-26,2.3541381968866538e-22,1.8593982669696743e-19,1.3098997269003572e-21,5.7384342072292562e-42,2.8364154002073611e-30,4.4776950700313944e-28,6.9990920480053474e-37,4.8736031146397333e-24,4.0493809358854503e-32,1.0040754514865814e-29,7.9836521431598733e-27,1.5762215330354942e-11,2.7440057503761714e-40,4.2400287282820901e-29,5.9618176928791849e-29,3.8710074121169595e-32,5.1462542079693954e-43,0.88129999999999997,0.0,0.0,0.0,0.0093552428886136338,0.10879374986660087,9.9999999976541e-05,1.8323176436074505e-05,0.00012269035761737609,0.00011440769354568161,2.39424439798587e-11,8.4554322045563997e-06,4.1349255850806321e-08,1.5335048470067163e-07,8.3490284716846846e-14,1.0630310631980548e-15,1.2858980412285767e-07,4.0287957575034378e-07,0.00026439356384178899,5.7603927657265661e-06,3.9332320037385451e-16,2.5544086606508593e-11,1.3412260201349801e-14,2.7626985096510763e-10
